,hydro,nuclear,solar,wind_onshore,AT -> CH,DE -> CH,FR -> CH,IT -> CH,demand,CH -> AT,CH -> DE,CH -> FR,CH -> IT,mismatch
102,1240.28,2806.1,0.24,24.28,762.37,3184.88,1360.2,0.0,7158.0,0.0,0.0,0.0,3420.0,-1199.6499999999996
103,1484.49,2808.4,3.42,24.63,954.86,3299.47,958.48,0.0,7550.0,0.0,0.0,0.0,3527.0,-1543.25
104,1167.21,2810.9,24.85,24.84,854.08,3070.99,1080.5,0.0,7652.0,0.0,0.0,0.0,3021.0,-1639.630000000001
105,1083.36,2811.4,50.02,23.67,894.2,3102.46,833.58,0.0,7672.0,0.0,0.0,0.0,2625.0,-1498.3099999999995
106,1706.43,2806.8,53.85,24.75,1015.26,3058.09,551.11,0.0,7718.0,0.0,0.0,0.0,3319.0,-1820.7099999999991
107,1252.86,2805.8,44.1,23.55,1147.62,3572.69,365.49,0.0,7737.0,0.0,0.0,0.0,3019.0,-1543.8899999999994
108,1138.51,2802.7,25.24,25.8,1374.78,3407.68,516.21,0.0,7621.0,0.0,0.0,0.0,3009.0,-1339.08
109,1620.46,2800.3,18.56,24.82,1392.74,3110.64,458.9,0.0,7504.0,0.0,0.0,0.0,3449.0,-1526.58
110,1591.81,2801.8,11.48,23.22,1029.19,2780.18,956.8,0.0,7377.0,0.0,0.0,0.0,3227.0,-1409.5200000000004
111,1867.29,2804.0,2.54,23.06,919.18,2726.4,1134.38,0.0,7456.0,0.0,0.0,0.0,3566.0,-1545.1499999999996
112,2745.55,2808.3,0.28,20.43,843.68,2212.78,788.0,0.0,7875.0,0.0,0.0,0.0,3712.0,-2167.9799999999996
113,3174.81,2809.6,0.28,16.38,917.54,2380.84,158.14,0.0,7931.0,0.0,0.0,0.0,3907.0,-2380.41
114,2483.19,2812.5,0.28,11.89,1089.31,3098.57,84.38,0.0,7813.0,0.0,0.0,0.0,4021.0,-2253.879999999999
115,1126.98,2808.6,0.26,5.97,1277.61,3769.21,696.68,0.0,7417.0,0.0,0.0,0.0,3738.0,-1469.6900000000005
116,881.71,2811.5,0.27,5.14,1069.07,3892.0,1095.82,0.0,7175.0,0.0,0.0,0.0,3790.0,-1209.4900000000016
117,805.31,2812.7,0.27,3.25,1060.07,3697.1,991.58,0.0,7121.0,0.0,0.0,0.0,3474.0,-1224.7200000000012
118,718.48,2812.9,0.27,3.0,1112.74,3461.46,614.68,0.0,7048.0,0.0,0.0,0.0,3017.0,-1341.4699999999993
119,604.0,2813.2,0.22,3.0,1099.31,3051.83,763.14,0.0,7364.0,0.0,0.0,0.0,2331.0,-1360.300000000001
120,544.13,2816.9,0.17,2.95,970.76,2598.86,1110.51,0.0,7288.0,0.0,0.0,0.0,2174.0,-1417.7199999999993
121,564.3,2816.1,0.17,2.28,833.61,2518.26,1227.1,0.0,7150.0,0.0,0.0,0.0,2144.0,-1332.1800000000003
122,572.78,2645.4,0.17,2.58,703.75,2255.94,1594.2,0.0,7031.0,0.0,0.0,0.0,2276.0,-1532.1799999999994
123,532.28,2711.0,0.17,2.66,582.22,1999.79,1798.77,0.0,6890.0,0.0,0.0,0.0,2194.0,-1457.1099999999997
124,563.98,2815.3,0.17,2.97,730.99,2561.63,1907.08,0.0,7015.0,0.0,0.0,0.0,2830.0,-1262.880000000001
125,608.31,2815.1,0.17,4.11,768.92,2701.67,1597.41,0.0,7040.0,0.0,0.0,0.0,2799.0,-1343.3099999999995
126,615.75,2815.1,0.17,5.32,826.45,3236.25,1189.52,0.0,7048.0,0.0,0.0,0.0,2910.0,-1269.4400000000005
127,623.73,2816.7,2.19,9.46,752.2,2952.83,1218.87,0.0,7020.0,0.0,0.0,0.0,2669.0,-1313.0200000000004
128,710.38,2815.8,15.43,10.55,919.08,2605.72,719.89,0.0,6943.0,0.0,0.0,0.0,2387.0,-1533.1499999999996
129,666.41,2815.3,33.93,12.11,864.35,2359.83,80.36,0.0,6886.0,0.0,0.0,0.0,1696.0,-1749.71
130,718.71,2814.3,47.71,9.28,915.45,2432.22,0.0,0.0,6943.0,0.0,0.0,94.65,1715.0,-1814.98
131,726.96,2813.8,52.37,9.41,1002.55,2453.78,0.0,0.0,7020.0,0.0,0.0,234.95,1634.0,-1830.0800000000002
132,768.93,2813.9,47.93,7.88,955.81,1980.06,83.31,0.0,6986.0,0.0,0.0,0.0,1497.0,-1825.1800000000003
133,724.11,2812.8,33.19,5.34,912.52,1927.18,313.0,0.0,6860.0,0.0,0.0,0.0,1537.0,-1668.8599999999997
134,750.65,2812.6,14.27,4.04,722.97,1870.46,657.33,0.0,6851.0,0.0,0.0,0.0,1537.0,-1555.6800000000003
135,708.51,2814.2,1.98,2.87,497.28,1523.93,1280.22,0.0,6974.0,0.0,0.0,0.0,1442.0,-1587.0100000000002
136,796.45,2813.8,0.28,3.17,640.63,2313.84,1358.67,0.0,7247.0,0.0,0.0,0.0,2059.0,-1379.1599999999999
137,1383.79,2812.8,0.29,4.71,1226.71,2746.83,832.55,0.0,7309.0,0.0,0.0,0.0,3507.0,-1808.3199999999997
138,772.88,2815.1,0.29,7.09,1203.16,3592.17,933.55,0.0,7110.0,0.0,0.0,0.0,3551.0,-1336.7600000000002
139,889.18,2814.6,0.29,7.48,1039.4,3476.88,1428.57,0.0,6793.0,0.0,0.0,0.0,4108.0,-1244.6000000000004
140,721.91,2813.4,0.29,8.37,1074.33,3179.15,1625.06,0.0,6581.0,0.0,0.0,0.0,4102.0,-1260.4900000000016
