,biomass,gas,hydro,other_fossil,wind_onshore,LT -> LV,demand,LV -> LT,mismatch
77,74.0,19.0,1064.0,85.0,21.0,0.0,920.0,621.0,-278.0
78,73.0,40.0,1064.0,85.0,18.0,0.0,1047.0,550.5,-317.5
79,73.0,62.0,1146.0,85.0,19.0,0.0,1098.0,828.0,-541.0
80,73.0,122.0,1088.0,85.0,20.0,0.0,1107.0,961.5,-680.5
81,73.0,138.0,1137.0,85.0,19.0,0.0,1099.0,891.0,-538.0
82,73.0,138.0,1088.0,84.0,21.0,0.0,1071.0,602.2156862745098,-269.21568627450984
83,73.0,138.0,1063.0,84.0,20.0,0.0,1089.0,585.1470588235294,-296.1470588235294
84,73.0,138.0,1064.0,84.0,19.0,0.0,1095.0,572.0882352941177,-289.0882352941177
85,73.0,138.0,1064.0,85.0,18.0,0.0,1099.0,550.2843137254902,-271.28431372549016
86,73.0,138.0,1228.0,85.0,23.0,0.0,1141.0,529.1862745098039,-123.18627450980387
87,74.0,137.0,1228.0,85.0,18.0,0.0,1113.0,843.0,-414.0
88,74.0,138.0,1223.0,85.0,14.0,0.0,1092.0,994.5,-552.5
89,74.0,135.0,1058.0,85.0,17.0,0.0,1048.0,921.5,-600.5
90,74.0,108.0,978.0,86.0,19.0,0.0,1011.0,802.0,-548.0
91,74.0,106.0,981.0,86.0,18.0,0.0,957.0,887.0,-579.0
92,74.0,106.0,896.0,86.0,20.0,0.0,864.0,727.0,-409.0
93,74.0,96.0,894.0,86.0,24.0,0.0,785.0,706.5,-317.5
94,75.0,60.0,963.0,87.0,23.0,0.0,708.0,677.0,-177.0
95,74.0,60.0,979.0,86.0,23.0,0.0,659.0,689.0,-126.0
96,74.0,60.0,978.0,86.0,24.0,0.0,640.0,755.5,-173.5
97,74.0,60.0,976.0,86.0,21.0,0.0,632.0,794.0,-209.0
98,74.0,60.0,975.0,86.0,20.0,0.0,646.0,832.0,-263.0
99,74.0,60.0,976.0,85.0,17.0,0.0,681.0,731.0,-200.0
100,74.0,60.0,1063.0,85.0,16.0,0.0,788.0,770.0,-260.0
101,73.0,82.0,1063.0,85.0,17.0,0.0,920.0,775.0,-375.0
102,73.0,100.0,1039.0,84.0,21.0,0.0,1036.0,738.5,-457.5
103,73.0,132.0,1034.0,84.0,22.0,0.0,1078.0,943.5,-676.5
104,73.0,138.0,1084.0,84.0,20.0,0.0,1091.0,943.5,-635.5
105,73.0,138.0,1217.0,84.0,18.0,0.0,1091.0,1037.5,-598.5
106,73.0,138.0,1153.0,84.0,14.0,0.0,1063.0,990.5,-591.5
107,76.0,138.0,1147.0,88.0,12.0,0.0,1091.0,1007.5,-637.5
108,73.0,138.0,1147.0,84.0,10.0,0.0,1088.0,1009.5,-645.5
109,80.0,138.0,983.0,92.0,6.0,0.0,1102.0,823.5,-626.5
110,81.0,138.0,1067.0,94.0,5.0,0.0,1135.0,884.5,-634.5
111,83.0,138.0,1149.0,96.0,5.0,0.0,1131.0,1003.0,-663.0
112,87.0,137.0,1147.0,101.0,4.0,0.0,1116.0,1030.5,-670.5
113,74.0,75.0,1102.0,86.0,3.0,0.0,1042.0,967.5,-669.5
114,75.0,1.0,1062.0,86.0,4.0,0.0,998.0,835.5,-605.5
115,74.0,1.0,1061.0,86.0,2.0,0.0,935.0,858.5,-569.5
116,75.0,1.0,979.0,86.0,6.0,0.0,851.0,755.5,-459.5
117,75.0,1.0,977.0,86.0,6.0,0.0,777.0,801.0,-433.0
118,75.0,1.0,980.0,86.0,7.0,0.0,704.0,726.0,-281.0
119,75.0,1.0,835.0,87.0,7.0,0.0,654.0,605.5,-254.5
120,75.0,1.0,826.0,87.0,9.0,0.0,627.0,587.5,-216.5
121,75.0,1.0,826.0,86.0,7.0,0.0,613.0,597.0,-215.0
122,75.0,1.0,825.0,86.0,7.0,0.0,613.0,617.0,-236.0
123,75.0,1.0,830.0,86.0,10.0,0.0,638.0,591.5,-227.5
124,74.0,1.0,913.0,86.0,7.0,0.0,678.0,639.5,-236.5
125,74.0,1.0,917.0,86.0,8.0,0.0,745.0,672.5,-331.5
126,74.0,1.0,996.0,86.0,7.0,0.0,806.0,716.0,-358.0
127,74.0,1.0,996.0,85.0,6.0,0.0,844.0,652.5,-334.5
128,74.0,1.0,997.0,85.0,7.0,0.0,893.0,728.0,-457.0
129,73.0,1.0,997.0,85.0,7.0,0.0,918.0,850.5,-605.5
130,73.0,1.0,999.0,85.0,7.0,0.0,924.0,921.0,-680.0
131,73.0,1.0,999.0,84.0,8.0,0.0,923.0,938.0,-696.0
132,73.0,1.0,1000.0,85.0,10.0,0.0,919.0,925.5,-675.5
133,72.0,1.0,998.0,83.0,7.0,0.0,920.0,879.0,-638.0
134,72.0,1.0,1143.0,84.0,7.0,0.0,966.0,854.0,-513.0
135,77.0,1.0,1142.0,89.0,9.0,0.0,1007.0,926.5,-615.5
136,77.0,1.0,1143.0,89.0,10.0,0.0,990.0,928.0,-598.0
137,73.0,1.0,1081.0,84.0,9.0,0.0,954.0,877.0,-583.0
138,77.0,1.0,999.0,89.0,10.0,0.0,942.0,893.5,-659.5
139,77.0,1.0,993.0,89.0,13.0,0.0,901.0,921.5,-649.5
140,74.0,1.0,994.0,85.0,14.0,0.0,820.0,865.0,-517.0
141,74.0,1.0,819.0,85.0,16.0,0.0,748.0,632.5,-385.5
142,74.0,1.0,822.0,86.0,16.0,0.0,685.0,697.5,-383.5
143,75.0,1.0,820.0,87.0,21.0,0.0,642.0,692.0,-330.0
144,75.0,1.0,820.0,86.0,24.0,0.0,622.0,658.5,-274.5
145,75.0,1.0,818.0,86.0,23.0,0.0,608.0,695.5,-300.5
146,75.0,1.0,817.0,86.0,15.0,0.0,612.0,700.0,-318.0
147,75.0,1.0,822.0,86.0,20.0,0.0,637.0,675.0,-308.0
148,74.0,1.0,906.0,86.0,24.0,0.0,674.0,713.5,-296.5
149,74.0,1.0,917.0,86.0,18.0,0.0,720.0,665.0,-289.0
150,74.0,1.0,918.0,85.0,14.0,0.0,761.0,642.0,-311.0
151,75.0,1.0,917.0,86.0,16.0,0.0,805.0,591.0,-301.0
152,75.0,1.0,1007.0,86.0,13.0,0.0,858.0,584.0,-260.0
153,75.0,1.0,1006.0,86.0,12.0,0.0,879.0,530.5,-229.5
154,75.0,1.0,1007.0,87.0,12.0,0.0,875.0,523.0,-216.0
155,75.0,1.0,1007.0,87.0,18.0,0.0,870.0,528.5,-210.5
156,75.0,1.0,1072.0,86.0,24.0,0.0,868.0,546.5,-156.5
157,75.0,1.0,1075.0,87.0,22.0,0.0,870.0,543.0,-153.0
158,75.0,1.0,1065.0,86.0,28.0,0.0,934.0,562.5,-241.5
159,75.0,1.0,1077.0,86.0,34.0,0.0,985.0,597.0,-309.0
160,75.0,1.0,1073.0,86.0,39.0,0.0,976.0,593.0,-295.0
161,75.0,1.0,1057.0,86.0,47.0,0.0,963.0,665.5,-362.5
162,75.0,1.0,1073.0,86.0,52.0,0.0,939.0,612.5,-264.5
163,75.0,1.0,1074.0,86.0,49.0,0.0,892.0,669.0,-276.0
164,75.0,2.0,1075.0,87.0,51.0,0.0,814.0,707.5,-231.5
165,75.0,17.0,987.0,87.0,52.0,0.0,727.0,667.5,-176.5
166,75.0,49.0,895.0,87.0,49.0,0.0,660.0,625.5,-130.5
167,75.0,94.0,1027.0,87.0,44.0,0.0,623.0,668.5,35.5
168,76.0,135.0,985.0,88.0,41.0,0.0,606.0,831.0,-112.0
169,76.0,141.0,981.0,88.0,38.0,0.0,603.0,854.0,-133.0
170,76.0,141.0,980.0,88.0,37.0,0.0,616.0,839.0,-133.0
171,76.0,141.0,978.0,88.0,35.0,0.0,660.0,835.5,-177.5
172,76.0,141.0,1083.0,88.0,31.0,0.0,793.0,912.5,-286.5
173,76.0,141.0,1134.0,88.0,29.0,0.0,965.0,1033.0,-530.0
174,75.0,146.0,1158.0,87.0,26.0,0.0,1076.0,1086.0,-670.0
175,75.0,148.0,1157.0,87.0,28.0,0.0,1107.0,1061.0,-673.0
176,75.0,148.0,1157.0,87.0,29.0,0.0,1115.0,1046.5,-665.5
177,75.0,148.0,1156.0,87.0,23.0,0.0,1094.0,1023.0,-628.0
178,75.0,148.0,1155.0,87.0,24.0,0.0,1061.0,1045.0,-617.0
179,75.0,148.0,1156.0,87.0,17.0,0.0,1079.0,984.0,-580.0
180,76.0,142.0,1155.0,88.0,12.0,0.0,1080.0,995.5,-602.5
181,78.0,142.0,1156.0,90.0,9.0,0.0,1073.0,958.5,-556.5
182,76.0,142.0,1148.0,88.0,12.0,0.0,1113.0,925.0,-572.0
183,76.0,142.0,1148.0,88.0,6.0,0.0,1134.0,921.5,-595.5
184,76.0,143.0,1155.0,88.0,9.0,0.0,1107.0,987.5,-623.5
185,76.0,143.0,1165.0,88.0,18.0,0.0,1067.0,997.5,-574.5
186,76.0,143.0,1164.0,89.0,24.0,0.0,1029.0,1021.5,-554.5
187,77.0,142.0,1165.0,89.0,20.0,0.0,961.0,958.5,-426.5
188,77.0,143.0,1076.0,89.0,18.0,0.0,866.0,960.5,-423.5
189,77.0,143.0,999.0,89.0,16.0,0.0,772.0,1016.5,-464.5
190,77.0,142.0,988.0,89.0,16.0,0.0,694.0,970.0,-352.0
191,77.0,141.0,990.0,89.0,11.0,0.0,657.0,840.0,-189.0
192,77.0,141.0,987.0,89.0,11.0,0.0,637.0,815.5,-147.5
193,77.0,141.0,986.0,89.0,10.0,0.0,631.0,900.0,-228.0
194,77.0,141.0,985.0,89.0,9.0,0.0,642.0,863.5,-204.5
195,77.0,141.0,983.0,89.0,7.0,0.0,688.0,847.0,-238.0
196,76.0,141.0,1072.0,89.0,8.0,0.0,813.0,791.0,-218.0
197,76.0,141.0,1148.0,88.0,8.0,0.0,979.0,576.5,-94.5
198,76.0,142.0,1152.0,88.0,9.0,0.0,1086.0,676.5,-295.5
199,75.0,142.0,1150.0,87.0,10.0,0.0,1110.0,760.0,-406.0
200,75.0,142.0,1151.0,86.0,10.0,0.0,1116.0,684.0,-336.0
201,75.0,142.0,1150.0,86.0,9.0,0.0,1102.0,818.0,-458.0
202,75.0,142.0,1150.0,86.0,10.0,0.0,1072.0,877.0,-486.0
203,74.0,143.0,1151.0,86.0,11.0,0.0,1100.0,946.5,-581.5
204,74.0,147.0,1151.0,86.0,12.0,0.0,1096.0,1015.0,-641.0
205,75.0,148.0,1151.0,86.0,9.0,0.0,1095.0,868.0,-494.0
206,75.0,148.0,1152.0,87.0,8.0,0.0,1124.0,811.0,-465.0
207,75.0,148.0,1153.0,87.0,7.0,0.0,1119.0,846.0,-495.0
208,75.0,148.0,1154.0,87.0,3.0,0.0,1101.0,840.0,-474.0
209,75.0,148.0,1151.0,87.0,3.0,0.0,1059.0,780.0,-375.0
210,76.0,142.0,1150.0,87.0,2.0,0.0,1028.0,895.0,-466.0
211,76.0,142.0,1150.0,88.0,1.0,0.0,970.0,939.0,-452.0
212,76.0,167.0,1059.0,88.0,1.0,0.0,871.0,936.0,-416.0
213,76.0,167.0,978.0,88.0,1.0,0.0,777.0,797.5,-264.5
214,76.0,167.0,970.0,88.0,1.0,0.0,707.0,826.5,-231.5
215,76.0,168.0,631.0,88.0,2.0,0.0,667.0,673.0,-375.0
216,76.0,221.0,603.0,88.0,1.0,0.0,646.0,770.0,-427.0
217,76.0,311.0,484.0,88.0,0.0,0.0,644.0,805.5,-490.5
218,76.0,320.0,478.0,88.0,1.0,0.0,653.0,811.5,-501.5
219,76.0,324.0,540.0,88.0,2.0,0.0,695.0,824.0,-489.0
220,76.0,324.0,559.0,88.0,3.0,0.0,819.0,542.0,-311.0
221,76.0,324.0,730.0,88.0,1.0,0.0,983.0,469.0,-233.0
222,79.0,330.0,1074.0,88.0,2.0,0.0,1100.0,722.0,-249.0
223,81.0,331.0,1099.0,87.0,1.0,0.0,1131.0,884.5,-416.5
224,81.0,354.0,1130.0,87.0,2.0,0.0,1136.0,826.0,-308.0
225,81.0,381.0,1188.0,87.0,3.0,0.0,1118.0,922.5,-300.5
226,81.0,426.0,1149.0,87.0,3.0,0.0,1087.0,944.5,-285.5
227,81.0,428.0,1137.0,87.0,4.0,0.0,1108.0,955.0,-326.0
228,81.0,396.0,1138.0,87.0,4.0,0.0,1104.0,957.0,-355.0
229,81.0,396.0,1140.0,87.0,3.0,0.0,1108.0,942.5,-343.5
230,82.0,396.0,1142.0,88.0,4.0,0.0,1142.0,812.5,-242.5
231,82.0,429.0,1143.0,88.0,4.0,0.0,1132.0,758.0,-144.0
232,83.0,398.0,1144.0,89.0,2.0,0.0,1108.0,718.5,-110.5
233,84.0,385.0,1145.0,89.0,3.0,0.0,1067.0,841.0,-202.0
234,80.0,392.0,1067.0,89.0,2.0,0.0,1038.0,1063.5,-471.5
235,77.0,381.0,1061.0,89.0,5.0,0.0,983.0,1099.5,-469.5
236,77.0,369.0,973.0,90.0,3.0,0.0,883.0,967.0,-338.0
237,78.0,379.0,798.0,90.0,3.0,0.0,797.0,775.0,-224.0
238,78.0,475.0,797.0,90.0,4.0,0.0,728.0,949.5,-233.5
239,78.0,537.0,882.0,90.0,4.0,0.0,692.0,1129.5,-230.5
240,78.0,537.0,881.0,90.0,3.0,0.0,672.0,1204.0,-287.0
241,77.0,538.0,879.0,90.0,2.0,0.0,667.0,1133.5,-214.5
242,78.0,537.0,877.0,90.0,2.0,0.0,680.0,1110.0,-206.0
243,77.0,537.0,954.0,90.0,2.0,0.0,724.0,1149.0,-213.0
244,77.0,537.0,1045.0,90.0,3.0,0.0,851.0,1067.5,-166.5
245,77.0,538.0,1132.0,89.0,2.0,0.0,1015.0,787.0,36.0
246,77.0,546.0,1137.0,89.0,2.0,0.0,1126.0,931.5,-206.5
247,77.0,545.0,1136.0,89.0,3.0,0.0,1157.0,962.5,-269.5
248,77.0,546.0,1138.0,89.0,2.0,0.0,1164.0,935.0,-247.0
249,76.0,546.0,1139.0,88.0,3.0,0.0,1153.0,1056.5,-357.5
250,76.0,546.0,1139.0,88.0,3.0,0.0,1120.0,1102.5,-370.5
251,76.0,546.0,1140.0,88.0,2.0,0.0,1140.0,1062.0,-350.0
252,76.0,546.0,1141.0,88.0,2.0,0.0,1134.0,1035.0,-316.0
253,76.0,547.0,1141.0,88.0,3.0,0.0,1130.0,956.0,-231.0
254,76.0,547.0,1141.0,88.0,4.0,0.0,1152.0,899.5,-195.5
255,76.0,547.0,1141.0,88.0,4.0,0.0,1140.0,864.5,-148.5
256,77.0,547.0,1142.0,88.0,4.0,0.0,1120.0,934.5,-196.5
257,77.0,546.0,1144.0,88.0,5.0,0.0,1081.0,1000.0,-221.0
258,77.0,538.0,1144.0,89.0,6.0,0.0,1054.0,1210.0,-410.0
259,77.0,539.0,1135.0,89.0,6.0,0.0,994.0,1153.0,-301.0
260,77.0,540.0,1049.0,89.0,7.0,0.0,895.0,991.5,-124.5
261,77.0,540.0,970.0,89.0,8.0,0.0,810.0,1082.5,-208.5
262,77.0,541.0,971.0,89.0,6.0,0.0,736.0,1158.5,-210.5
263,77.0,538.0,881.0,89.0,7.0,0.0,694.0,1170.0,-272.0
264,77.0,538.0,876.0,89.0,7.0,0.0,676.0,1307.5,-396.5
265,77.0,538.0,875.0,90.0,7.0,0.0,673.0,1267.5,-353.5
266,77.0,538.0,873.0,90.0,7.0,0.0,681.0,1203.5,-299.5
267,77.0,539.0,873.0,90.0,6.0,0.0,723.0,1096.5,-234.5
268,77.0,538.0,962.0,90.0,6.0,0.0,847.0,845.0,-19.0
269,77.0,538.0,1051.0,90.0,6.0,0.0,1009.0,911.5,-158.5
270,77.0,545.0,1050.0,89.0,8.0,0.0,1114.0,988.0,-333.0
271,77.0,545.0,1132.0,89.0,7.0,0.0,1148.0,971.5,-269.5
272,77.0,545.0,1137.0,89.0,6.0,0.0,1140.0,1032.5,-318.5
273,76.0,545.0,1135.0,88.0,6.0,0.0,1130.0,1033.5,-313.5
274,76.0,545.0,1134.0,88.0,8.0,0.0,1098.0,1141.0,-388.0
275,76.0,545.0,1135.0,88.0,7.0,0.0,1115.0,1252.0,-516.0
276,76.0,545.0,1152.0,89.0,6.0,0.0,1107.0,1253.5,-492.5
277,78.0,546.0,1154.0,90.0,6.0,0.0,1093.0,1181.0,-400.0
278,79.0,546.0,1154.0,91.0,5.0,0.0,1112.0,1124.0,-361.0
279,79.0,546.0,1140.0,92.0,4.0,0.0,1134.0,1070.0,-343.0
280,79.0,546.0,1153.0,92.0,4.0,0.0,1118.0,1056.5,-300.5
281,80.0,536.0,1162.0,92.0,4.0,0.0,1078.0,1082.5,-286.5
282,80.0,392.0,1152.0,93.0,3.0,0.0,1040.0,1037.5,-357.5
283,80.0,388.0,1148.0,93.0,2.0,0.0,991.0,1011.0,-291.0
284,80.0,330.0,1148.0,93.0,3.0,0.0,912.0,968.0,-226.0
285,80.0,212.0,1164.0,93.0,4.0,0.0,840.0,899.0,-186.0
286,80.0,201.0,1167.0,93.0,5.0,0.0,765.0,1060.0,-279.0
287,80.0,74.0,768.0,93.0,6.0,0.0,723.0,608.5,-310.5
288,81.0,1.0,840.0,93.0,6.0,0.0,706.0,620.0,-305.0
289,82.0,1.0,837.0,95.0,6.0,0.0,690.0,618.0,-287.0
290,81.0,1.0,835.0,95.0,3.0,0.0,696.0,647.5,-328.5
291,81.0,1.0,833.0,94.0,3.0,0.0,718.0,616.5,-322.5
292,81.0,1.0,831.0,94.0,2.0,0.0,762.0,558.0,-311.0
293,81.0,1.0,833.0,94.0,4.0,0.0,830.0,299.0686274509804,-116.06862745098039
294,80.0,1.0,918.0,93.0,3.0,0.0,894.0,502.0,-301.0
295,82.0,1.0,1019.0,95.0,3.0,0.0,965.0,814.0,-579.0
296,82.0,1.0,1060.0,95.0,1.0,0.0,1001.0,867.0,-629.0
297,81.0,1.0,1076.0,94.0,1.0,0.0,1008.0,900.5,-655.5
298,80.0,1.0,1003.0,93.0,2.0,0.0,995.0,884.0,-700.0
299,80.0,1.0,1040.0,93.0,0.0,0.0,984.0,897.5,-667.5
300,80.0,1.0,1014.0,93.0,0.0,0.0,977.0,876.5,-665.5
301,81.0,1.0,1063.0,94.0,0.0,0.0,970.0,868.0,-599.0
302,81.0,3.0,1144.0,95.0,1.0,0.0,1013.0,730.5,-419.5
303,82.0,12.0,1151.0,96.0,1.0,0.0,1054.0,617.0,-329.0
304,83.0,44.0,1141.0,96.0,3.0,0.0,1051.0,942.0,-626.0
305,83.0,58.0,1007.0,97.0,5.0,0.0,1026.0,928.0,-704.0
306,84.0,60.0,1003.0,97.0,5.0,0.0,997.0,935.5,-683.5
307,83.0,62.0,868.0,97.0,4.0,0.0,953.0,853.0,-692.0
308,83.0,62.0,888.0,97.0,3.0,0.0,881.0,821.5,-569.5
309,83.0,62.0,799.0,96.0,3.0,0.0,812.0,684.0,-453.0
310,83.0,62.0,686.0,97.0,4.0,0.0,752.0,634.0,-454.0
311,83.0,62.0,439.0,97.0,3.0,0.0,706.0,247.5,-269.5
312,83.0,62.0,438.0,97.0,3.0,0.0,684.0,225.5,-226.5
313,85.0,62.0,437.0,99.0,3.0,0.0,682.0,189.0,-185.0
314,85.0,62.0,436.0,99.0,3.0,0.0,683.0,170.0,-168.0
315,84.0,62.0,437.0,98.0,3.0,0.0,702.0,242.0,-260.0
316,83.0,62.0,613.0,97.0,4.0,0.0,739.0,363.0,-243.0
317,82.0,62.0,666.0,96.0,8.0,0.0,792.0,394.5,-272.5
318,82.0,62.0,801.0,94.0,10.0,0.0,852.0,436.0,-239.0
319,79.0,62.0,894.0,91.0,10.0,0.0,896.0,519.5,-279.5
320,78.0,62.0,913.0,91.0,3.0,0.0,949.0,720.5,-522.5
321,78.0,62.0,904.0,90.0,2.0,0.0,973.0,700.0,-537.0
322,78.0,62.0,914.0,90.0,2.0,0.0,969.0,610.0,-433.0
323,78.0,62.0,914.0,90.0,1.0,0.0,967.0,632.5,-454.5
324,78.0,62.0,914.0,90.0,2.0,0.0,966.0,625.0,-445.0
325,78.0,62.0,914.0,91.0,2.0,0.0,971.0,616.5,-440.5
326,79.0,62.0,913.0,91.0,1.0,0.0,1018.0,664.5,-536.5
327,81.0,62.0,1065.0,94.0,1.0,0.0,1072.0,742.5,-511.5
328,81.0,62.0,1135.0,94.0,1.0,0.0,1073.0,823.0,-523.0
329,82.0,62.0,1125.0,95.0,2.0,0.0,1052.0,847.0,-533.0
330,82.0,62.0,941.0,96.0,4.0,0.0,1028.0,684.0,-527.0
331,83.0,62.0,748.0,96.0,5.0,0.0,981.0,565.0,-552.0
332,78.0,62.0,581.0,91.0,4.0,0.0,890.0,413.5,-487.5
333,78.0,62.0,540.0,91.0,8.0,0.0,809.0,261.5,-291.5
334,78.0,62.0,486.0,91.0,10.0,0.0,741.0,227.5,-241.5
335,78.0,86.0,146.0,91.0,7.0,0.0,696.0,48.5,-336.5
336,79.0,87.0,69.0,92.0,7.0,0.0,682.0,93.0,-441.0
337,79.0,86.0,68.0,92.0,8.0,0.0,679.0,178.0,-524.0
338,79.0,86.0,68.0,92.0,8.0,0.0,691.0,161.0,-519.0
339,79.0,105.0,125.0,91.0,11.0,0.0,739.0,231.5,-559.5
340,78.0,144.0,308.0,91.0,14.0,0.0,870.0,250.0,-485.0
341,78.0,246.0,506.0,91.0,15.0,0.0,1038.0,360.0,-462.0
342,78.0,290.0,802.0,90.0,14.0,0.0,1155.0,644.5,-525.5
343,77.0,298.0,817.0,90.0,12.0,0.0,1201.0,748.5,-655.5
344,77.0,298.0,875.0,89.0,12.0,0.0,1211.0,810.0,-670.0
345,76.0,298.0,1053.0,89.0,12.0,0.0,1200.0,908.5,-580.5
