,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,BG -> RO,HU -> RO,RS -> RO,demand,RO -> BG,RO -> HU,RO -> RS,mismatch
38,35.0,1357.0,122.0,1674.0,1495.0,1393.0,4.0,2104.0,0.0,0.0,0.0,6349.0,825.0,130.33,274.98,604.69
39,35.0,1390.0,156.0,1886.0,1736.0,1393.0,2.0,1884.0,0.0,0.0,0.0,6778.0,778.0,93.07,249.56,583.3700000000001
40,36.0,1558.0,184.0,2073.0,1703.0,1392.0,1.0,1591.0,0.0,0.0,0.0,6807.0,693.0,155.32,226.91,655.77
41,34.0,1564.0,216.0,2250.0,1732.0,1392.0,0.0,1188.0,0.0,0.0,0.0,6731.0,620.0,129.79,269.1,626.11
42,35.0,1574.0,234.0,2293.0,1751.0,1393.0,0.0,869.0,0.0,0.0,0.0,6581.0,549.0,104.5,291.72,622.78
43,36.0,1558.0,234.0,2148.0,1676.0,1393.0,0.0,791.0,0.0,0.0,0.0,6284.0,608.0,95.62,254.01,594.37
44,35.0,1561.0,236.0,1893.0,1609.0,1394.0,0.0,738.0,0.0,0.0,0.0,5840.0,654.0,22.5,399.68,549.8199999999999
45,36.0,1545.0,230.0,1438.0,1583.0,1394.0,0.0,811.0,0.0,0.0,0.0,5479.0,801.0,7.170000000000001,285.48,464.3499999999999
46,32.0,1424.0,233.0,1271.0,1622.0,1394.0,0.0,789.0,0.0,0.0,0.0,5171.0,914.0,32.97,200.78,446.25
47,32.0,1333.0,231.0,1007.0,1603.0,1393.0,0.0,695.0,0.0,28.91,0.0,4997.0,856.0,0.0,83.57,386.3399999999999
48,32.0,1329.0,233.0,1012.0,1468.0,1394.0,0.0,681.0,0.0,17.46,0.0,4913.0,786.0,0.0,90.66,376.80000000000007
49,30.0,1331.0,232.0,891.0,1431.0,1394.0,0.0,693.0,0.0,27.35,0.0,4886.0,725.0,0.0,52.85,365.50000000000034
50,31.0,1330.0,228.0,694.0,1421.0,1393.0,0.0,677.0,0.0,108.43,0.0,4956.0,607.0,0.0,15.7,303.73000000000025
51,31.0,1336.0,236.0,907.0,1553.0,1394.0,0.0,713.0,0.0,83.94,0.0,5149.0,622.0,0.0,135.89,347.0499999999996
52,31.0,1343.0,234.0,1123.0,1715.0,1394.0,0.0,757.0,0.0,103.91,0.0,5599.0,631.0,0.0,160.08,310.8299999999998
53,34.0,1363.0,240.0,1798.0,1969.0,1394.0,0.0,727.0,0.0,33.81,0.0,6282.0,615.0,0.0,284.05,377.76000000000045
54,35.0,1562.0,249.0,2051.0,2055.0,1392.0,3.0,756.0,0.0,42.07,0.0,6777.0,609.0,0.0,356.75,402.3199999999997
55,34.0,1592.0,249.0,2107.0,2051.0,1389.0,37.0,742.0,0.0,74.53999999999999,0.0,7094.0,554.0,0.0,243.31,384.2300000000009
56,35.0,1616.0,253.0,2060.0,2070.0,1373.0,98.0,831.0,0.0,68.75999999999999,0.0,7211.0,570.0,0.0,218.14,405.62000000000023
57,34.0,1623.0,244.0,1920.0,2078.0,1335.0,159.0,941.0,0.0,33.34,0.0,7250.0,568.0,0.0,111.55,437.7900000000002
58,35.0,1965.0,250.0,1942.0,2099.0,1356.0,205.0,613.0,0.0,0.0,0.0,7146.0,564.0,16.8,208.16,530.0400000000001
59,35.0,1991.0,248.0,1920.0,2112.0,1343.0,216.0,463.0,0.0,16.78,0.0,7143.0,522.0,0.0,163.89,515.8900000000007
60,35.0,1985.0,245.0,2155.0,1905.0,1356.0,154.0,316.0,0.0,37.25,0.0,7027.0,509.0,0.0,166.45,485.79999999999995
61,35.0,1985.0,252.0,2168.0,1931.0,1339.0,65.0,220.0,0.0,53.91,0.0,6989.0,437.0,0.0,157.16,465.7499999999999
62,35.0,1985.0,241.0,2243.0,1882.0,1381.0,11.0,192.0,0.0,112.16,0.0,7187.0,438.0,0.0,36.69,420.46999999999986
63,35.0,2056.0,263.0,2349.0,1936.0,1377.0,1.0,258.0,0.0,153.23,24.12,7661.0,375.0,0.0,0.0,416.35000000000036
64,35.0,2051.0,258.0,2248.0,2031.0,1369.0,0.0,330.0,0.0,161.56,0.0,7706.0,340.0,0.0,56.83,380.7299999999995
65,35.0,2010.0,238.0,1995.0,2127.0,1383.0,0.0,336.0,0.0,193.95,0.0,7635.0,311.0,0.0,42.74,329.2100000000007
66,35.0,2001.0,232.0,1781.0,2119.0,1384.0,0.0,433.0,0.0,171.27,0.0,7411.0,329.0,0.0,53.7,362.57000000000045
67,36.0,1662.0,232.0,1973.0,2043.0,1381.0,0.0,588.0,0.0,120.35,0.0,7084.0,412.0,0.0,169.4,369.9500000000004
68,36.0,1906.0,240.0,1943.0,1820.0,1383.0,0.0,433.0,0.0,114.1,0.0,6519.0,565.0,0.0,394.54,396.5600000000004
69,35.0,1677.0,235.0,1593.0,2052.0,1386.0,0.0,399.0,0.0,111.98,0.0,6062.0,688.0,0.0,385.86,353.11999999999944
70,33.0,1591.0,235.0,1337.0,2058.0,1386.0,0.0,414.0,0.0,122.81,0.0,5771.0,845.0,0.0,224.42,336.3900000000003
71,32.0,1393.0,232.0,1169.0,2017.0,1386.0,0.0,280.0,0.0,135.96,0.0,5534.0,721.0,0.0,116.21,273.75
72,33.0,1344.0,238.0,1186.0,1807.0,1386.0,0.0,244.0,0.0,181.85,0.0,5445.0,675.0,0.0,85.0,214.85000000000036
73,33.0,1338.0,236.0,1079.0,1613.0,1392.0,0.0,298.0,0.0,215.43,46.0,5443.0,650.0,0.0,0.0,157.4300000000003
74,32.0,1329.0,238.0,1118.0,1641.0,1394.0,0.0,214.0,0.0,263.7,0.0,5494.0,573.0,0.0,42.58,120.11999999999978
75,33.0,1334.0,241.0,1236.0,1818.0,1393.0,0.0,131.0,0.0,276.19,0.0,5653.0,475.0,0.0,179.13,155.0599999999996
76,34.0,1495.0,233.0,1348.0,2098.0,1394.0,0.0,52.0,0.0,321.45,0.0,6028.0,413.0,0.0,328.86,205.5899999999998
77,34.0,1627.0,232.0,1842.0,2112.0,1393.0,0.0,24.0,0.0,292.78,0.0,6637.0,447.0,0.0,244.3,228.4799999999998
78,34.0,1791.0,233.0,1991.0,2187.0,1387.0,5.0,36.0,0.0,185.73,0.0,7136.0,337.0,0.0,8.53,368.1999999999996
79,34.0,1998.0,233.0,1976.0,2169.0,1320.0,28.0,36.0,0.0,180.44,69.29,7359.0,305.0,0.0,0.0,379.72999999999956
80,34.0,2001.0,235.0,2021.0,2187.0,1337.0,66.0,20.0,0.0,181.87,19.14,7405.0,356.0,0.0,0.0,341.0100000000002
81,34.0,2002.0,237.0,1994.0,2191.0,1342.0,115.0,23.0,0.0,145.26,0.0,7388.0,343.0,0.0,15.57,336.6900000000002
82,34.0,2005.0,232.0,1956.0,2166.0,1322.0,151.0,100.0,0.0,137.38,0.0,7321.0,395.0,0.0,54.31,333.0700000000001
83,34.0,1999.0,232.0,1928.0,2129.0,1350.0,172.0,149.0,0.0,129.77,0.0,7324.0,379.0,0.0,46.67,373.1000000000004
84,34.0,1999.5,232.5,1916.0,2113.0,1360.5,148.0,134.5,0.0,116.64,0.0,7189.0,390.0,0.0,35.96,439.68000000000035
85,34.0,2000.0,233.0,1904.0,2097.0,1371.0,124.0,120.0,0.0,104.04,0.0,7123.0,368.0,0.0,28.83,467.21
86,34.0,2000.0,237.0,1917.0,2129.0,1362.0,24.0,174.0,0.0,123.67,7.48,7267.0,322.0,0.0,0.0,419.14999999999964
87,34.0,2012.0,237.0,2077.0,2181.0,1382.0,0.0,226.0,0.0,139.1,78.9,7813.0,150.0,0.0,0.0,404.0
88,34.0,2019.0,239.0,2218.0,2204.0,1385.0,0.0,240.0,0.0,129.93,15.15,7916.0,165.0,0.0,0.0,403.0799999999999
89,34.0,2019.0,235.0,2175.0,2204.0,1386.0,0.0,233.0,0.0,125.95,16.75,7809.0,201.0,0.0,0.0,418.7000000000007
90,34.0,2021.0,234.0,2190.0,2221.0,1394.0,0.0,194.0,0.0,116.56,0.0,7576.0,295.0,0.0,102.0,431.5599999999995
91,34.0,2023.0,236.0,2149.0,2235.0,1393.0,0.0,142.0,0.0,99.33,0.0,7192.0,425.0,0.0,253.97,440.3599999999999
92,34.0,1881.0,236.0,1850.0,2131.0,1394.0,0.0,241.0,0.0,54.99,0.0,6585.0,493.0,0.0,295.18,448.8099999999997
93,35.0,1692.0,244.0,1526.0,2223.0,1394.0,0.0,236.0,0.0,97.56,0.0,6142.0,721.0,0.0,212.66,371.90000000000043
94,35.0,1666.0,242.0,1423.0,2161.0,1393.0,0.0,141.0,0.0,81.34,0.0,5833.0,747.0,0.0,200.47,361.8700000000001
95,35.0,1231.0,237.0,1425.0,2062.0,1394.0,0.0,85.0,0.0,136.41,0.0,5715.0,589.0,0.0,90.81,210.5999999999999
96,35.0,1128.0,238.0,1334.0,2028.0,1404.0,0.0,92.0,0.0,177.25,0.0,5582.0,634.0,0.0,66.21,154.03999999999996
97,35.0,1125.0,238.0,1249.0,1997.0,1405.0,0.0,114.0,0.0,167.5,0.0,5512.0,609.0,0.0,51.0,158.5
98,35.0,1126.0,241.0,1235.0,2026.0,1405.0,0.0,89.0,0.0,219.39,0.0,5611.0,542.0,0.0,102.38,121.01000000000033
99,35.0,1128.0,241.0,1310.0,2051.0,1405.0,0.0,76.0,0.0,255.42,0.0,5792.0,494.0,0.0,121.85,93.57000000000005
100,34.0,1227.0,243.0,1489.0,2034.0,1404.0,0.0,88.0,0.0,280.69,0.0,6172.0,345.0,0.0,148.09,134.59999999999957
101,34.0,1381.0,243.0,1866.0,2038.0,1403.0,0.0,101.0,0.0,245.3,0.0,6767.0,270.0,0.0,74.85,199.45000000000016
102,34.0,1591.0,239.0,2013.0,2173.0,1399.0,20.0,75.0,0.0,145.59,139.92,7187.0,282.0,0.0,0.0,360.5100000000002
103,34.0,1759.0,245.0,1976.0,2206.0,1363.0,145.0,56.0,0.0,165.17,147.16,7400.0,333.0,0.0,0.0,363.3299999999999
104,34.0,1978.0,238.0,1922.0,2151.0,1373.0,270.0,44.0,0.0,128.75,77.8,7389.0,434.0,0.0,0.0,393.5499999999993
105,34.0,2009.0,238.0,1996.0,2119.0,1360.0,303.0,34.0,0.0,69.61,27.21,7341.0,404.0,0.0,0.0,444.8199999999997
106,34.0,2021.0,244.0,2104.0,2189.0,1361.0,232.0,40.0,0.0,37.1,0.0,7325.0,422.0,0.0,13.71,501.3900000000004
107,36.0,2012.0,249.0,2270.0,2173.0,1361.0,154.0,58.0,0.0,0.0,0.0,7351.0,407.0,0.0800000000000018,21.97,532.95
108,38.0,2006.0,243.0,2322.0,2085.0,1365.0,129.0,86.0,0.0,0.0,0.0,7231.0,466.0,17.590000000000003,20.04,539.3699999999999
109,37.0,2003.0,241.0,2345.0,2083.0,1377.0,68.0,100.0,0.0,0.0,13.17,7175.0,487.0,27.69,0.0,577.48
110,37.0,2011.0,250.0,2403.0,2142.0,1388.0,12.0,158.0,0.0,0.0,1.11,7365.0,444.0,11.750000000000002,0.0,581.3600000000006
111,38.0,2043.0,274.0,2609.0,2262.0,1393.0,0.0,182.0,0.0,3.390000000000001,10.36,7918.0,295.0,0.0,0.0,601.75
112,38.0,2084.0,277.0,2776.0,2258.0,1393.0,0.0,255.0,0.0,0.0,0.0,8004.0,287.0,70.89,44.06,675.05
113,38.0,2086.0,276.0,2751.0,2227.0,1392.0,0.0,385.0,0.0,0.0,0.0,7874.0,298.0,148.47,69.78,764.75
114,38.0,2083.0,273.0,2611.0,2228.0,1392.0,0.0,465.0,0.0,0.0,0.0,7689.0,372.0,168.77,74.04,786.19
115,38.0,2025.0,249.0,2423.0,2264.0,1392.0,0.0,516.0,0.0,0.0,0.0,7272.0,521.0,186.23,144.4,783.37
116,38.0,2019.0,248.0,2169.0,2097.0,1393.0,0.0,565.0,0.0,0.0,0.0,6696.0,725.0,136.82,288.2,682.98
117,39.0,2027.0,247.0,1780.0,2034.0,1396.0,0.0,584.0,0.0,0.0,0.0,6173.0,893.0,97.04,373.21,570.75
118,38.0,1825.0,252.0,1602.0,2057.0,1397.0,0.0,581.0,0.0,0.0,0.0,5829.0,855.0,63.11,401.01,603.8800000000001
119,37.0,1558.0,253.0,1577.0,2084.0,1401.0,0.0,629.0,0.0,0.0,0.0,5677.0,784.0,66.05,418.86,593.0900000000001
120,38.0,1527.0,228.0,1482.0,2005.0,1401.0,0.0,714.0,0.0,0.0,0.0,5527.0,767.0,64.91,433.33,602.76
121,38.0,1526.0,228.0,1464.0,2004.0,1401.0,0.0,641.0,0.0,0.0,0.0,5477.0,736.0,45.190000000000005,446.46,597.3499999999999
122,38.0,1543.0,233.0,1545.0,2045.0,1402.0,0.0,485.0,0.0,0.0,0.0,5504.0,704.0,17.85,489.67,575.48
123,38.0,1555.0,234.0,1576.0,2070.0,1401.0,0.0,356.0,0.0,21.74,0.0,5601.0,606.0,0.0,518.67,526.0699999999997
124,36.0,1574.0,234.0,1564.0,2061.0,1401.0,0.0,253.0,0.0,67.28,0.0,5755.0,543.0,0.0,454.03,438.2499999999998
125,35.0,1572.0,231.0,1645.0,2054.0,1402.0,0.0,205.0,0.0,36.83,0.0,6000.0,529.0,0.0,239.3,412.53
126,35.0,1555.0,231.0,1627.0,2037.0,1404.0,16.0,241.0,0.0,52.23,0.0,6228.0,513.0,0.0,70.75,386.47999999999956
127,35.0,1524.0,228.0,1616.0,1969.0,1403.0,168.0,327.0,0.0,50.13999999999999,0.0,6372.0,454.0,0.0,59.83,434.3100000000003
128,35.0,1487.0,225.0,1429.0,1945.0,1404.0,354.0,444.0,0.0,0.0,0.0,6320.0,461.0,36.07,12.03,493.90000000000003
129,34.0,1495.0,230.0,1290.0,2006.0,1404.0,448.0,411.0,0.0,0.0,0.0,6196.0,463.0,90.96,54.47,513.5699999999999
130,35.0,1304.0,237.0,1841.0,1768.0,1404.0,482.0,263.0,0.0,0.0,0.0,6168.0,448.0,119.92,123.7,474.38
131,36.0,1312.0,239.0,1838.0,1876.0,1404.0,462.0,184.0,0.0,0.0,0.0,6153.0,497.0,93.22,143.68,464.0999999999999
132,37.0,1308.0,236.0,1821.0,1994.0,1404.0,356.0,183.0,0.0,0.0,0.0,6023.0,512.0,115.28,160.52,528.2
133,38.0,1404.0,236.0,1772.0,2066.0,1405.0,170.0,325.0,0.0,0.0,0.0,6012.0,526.0,139.57,147.22,591.21
134,37.0,1498.0,243.0,1767.0,2077.0,1404.0,31.0,662.0,0.0,0.0,0.0,6232.0,574.0,137.42,171.57,604.01
135,35.0,1550.0,255.0,1897.0,2141.0,1405.0,1.0,1073.0,0.0,0.0,0.0,6929.0,572.0,93.72,169.38,592.9
136,38.0,1614.0,265.0,1884.0,2154.0,1405.0,0.0,1348.0,0.0,0.0,0.0,7180.0,590.0,134.19,188.79,615.02
137,39.0,1552.0,237.0,1913.0,2144.0,1405.0,0.0,1524.0,0.0,0.0,0.0,7178.0,631.0,146.29,194.03,664.6800000000001
138,38.0,1522.0,237.0,1903.0,2107.0,1405.0,0.0,1618.0,0.0,0.0,0.0,7043.0,728.0,166.02,254.33,638.6500000000001
139,39.0,1525.0,240.0,1809.0,2085.0,1404.0,0.0,1556.0,0.0,0.0,0.0,6743.0,790.0,190.14,261.12,673.74
140,38.0,1503.0,247.0,1683.0,2084.0,1404.0,0.0,1313.0,0.0,0.0,0.0,6303.0,856.0,168.68,250.81,693.51
141,39.0,1462.0,239.0,1332.0,1976.0,1405.0,0.0,1417.0,0.0,0.0,0.0,5895.0,974.0,90.95,261.33,648.72
142,37.0,1015.0,250.0,1262.0,2122.0,1405.0,0.0,1440.0,0.0,0.0,0.0,5631.0,899.0,76.35,371.97,552.6799999999998
143,35.0,981.0,240.0,1254.0,2066.0,1405.0,0.0,1328.0,0.0,0.0,0.0,5406.0,992.0,29.12,435.35,446.53
144,36.0,985.0,236.0,1217.0,2035.0,1405.0,0.0,1255.0,0.0,0.0,0.0,5266.0,938.0,40.84,469.96,454.20000000000005
145,36.0,985.0,235.0,1213.0,2058.0,1405.0,0.0,1183.0,0.0,0.0,0.0,5209.0,879.0,50.08,505.69,471.23
146,36.0,997.0,241.0,1264.0,2085.0,1405.0,0.0,1078.0,0.0,0.0,0.0,5185.0,798.0,46.41,595.11,481.48
147,35.0,1012.0,248.0,1338.0,2110.0,1405.0,0.0,930.0,0.0,0.0,0.0,5252.0,714.0,25.32,615.23,471.4499999999998
148,34.0,1025.0,255.0,1530.0,2146.0,1404.0,0.0,540.0,0.0,21.54,0.0,5380.0,607.0,0.0,578.04,390.5
149,33.0,1026.0,248.0,1759.0,2077.0,1404.0,0.0,371.0,0.0,0.0,0.0,5612.0,593.0,38.19,264.94,409.8699999999999
150,33.0,1029.0,248.0,1710.0,2095.0,1405.0,21.0,249.0,0.0,3.1899999999999995,0.0,5751.0,563.0,0.0,107.57,371.61999999999966
151,32.0,1027.0,237.0,1516.0,1990.0,1405.0,136.0,355.0,0.0,67.54,0.0,5842.0,571.0,0.0,65.61,286.92999999999995
152,33.0,988.0,233.0,1504.0,1807.0,1405.0,284.0,375.0,0.0,61.61,0.0,5820.0,532.0,0.0,87.44,251.16999999999962
153,33.0,1002.0,236.0,1542.0,1637.0,1404.0,425.0,292.0,0.0,30.4,0.0,5729.0,549.0,0.0,39.2,284.1999999999996
154,33.0,997.0,231.0,1533.0,1657.0,1405.0,469.0,283.0,0.0,15.55,0.0,5693.0,589.0,0.0,56.44,285.1100000000001
155,33.0,996.0,232.0,1492.0,1662.0,1405.0,447.0,308.0,0.0,18.24,0.0,5653.0,609.0,0.0,48.85,282.38999999999976
156,32.0,998.0,231.0,1455.0,1636.0,1405.0,351.0,467.0,0.0,0.0,0.0,5581.0,649.0,0.75,30.17,314.08000000000004
157,32.0,994.0,236.0,1496.0,1720.0,1405.0,182.0,584.0,0.0,12.31,9.75,5684.0,658.0,0.0,0.0,329.0600000000004
158,33.0,991.0,241.0,1593.0,1754.0,1406.0,41.0,720.0,0.0,68.94999999999999,36.03,5984.0,618.0,0.0,0.0,281.97999999999956
159,33.0,1002.0,244.0,1816.0,1968.0,1407.0,13.0,782.0,0.0,145.65,35.22,6629.0,581.0,0.0,0.0,235.8699999999999
160,25.0,1027.0,240.0,1795.0,2056.0,1407.0,4.0,887.0,0.0,147.19,44.04,6833.0,554.0,0.0,0.0,245.22999999999956
161,26.0,1029.0,242.0,1861.0,2056.0,1406.0,0.0,882.0,0.0,122.8,0.0,6821.0,549.0,0.0,13.95,240.85000000000014
162,25.0,1028.0,250.0,1917.0,2144.0,1406.0,0.0,761.0,0.0,97.04,0.0,6719.0,545.0,0.0,99.26,264.78
163,26.0,1028.0,248.0,1839.0,2117.0,1406.0,0.0,809.0,0.0,114.64,0.0,6501.0,677.0,0.0,132.51,277.13000000000034
164,25.0,1028.0,236.0,1594.0,2107.0,1405.0,0.0,743.0,0.0,93.98,0.0,6083.0,701.0,0.0,148.49,299.48999999999955
165,26.0,1029.0,234.0,1539.0,2140.0,1405.0,0.0,567.0,0.0,79.35,0.0,5708.0,780.0,0.0,216.53,314.8200000000004
166,25.0,1009.0,230.0,1630.0,2067.0,1405.0,0.0,454.0,0.0,17.41,0.0,5436.0,780.0,0.0,254.04,367.3699999999999
167,25.0,1006.0,239.0,1391.0,1889.0,1405.0,0.0,371.0,0.0,58.32,0.0,5259.0,633.0,0.0,172.77,319.5499999999997
168,24.0,988.0,226.0,1247.0,1857.0,1404.0,0.0,346.0,0.0,88.2,0.0,5099.0,575.0,0.0,204.6,301.5999999999998
169,24.0,982.0,233.0,1312.0,1715.0,1404.0,0.0,305.0,0.0,128.31,0.0,5099.0,462.0,0.0,264.41,277.9000000000003
170,24.0,979.0,233.0,1314.0,1646.0,1403.0,0.0,310.0,0.0,174.91,0.0,5159.0,388.0,0.0,291.54,245.3699999999999
171,24.0,1033.0,236.0,1289.0,1638.0,1404.0,0.0,371.0,0.0,224.49,0.0,5419.0,332.0,0.0,256.79,211.69999999999982
172,36.0,1108.0,236.0,1322.0,1761.0,1405.0,0.0,330.0,0.0,329.72,0.0,6040.0,264.0,0.0,182.38,41.34000000000026
173,40.0,1145.0,234.0,1750.0,1844.0,1404.0,0.0,458.0,0.0,225.83,175.09,6841.0,251.0,0.0,0.0,183.92000000000007
174,46.0,1177.0,248.0,1986.0,2228.0,1405.0,9.0,415.0,0.0,195.88,190.14,7466.0,177.0,0.0,0.0,257.02000000000044
175,47.0,1213.0,263.0,2083.0,2417.0,1368.0,73.0,318.0,0.0,172.91,315.46,7807.0,123.0,0.0,0.0,340.3700000000008
176,48.0,1273.0,274.0,2197.0,2448.0,1369.0,155.0,262.0,0.0,103.13,249.7,7800.0,158.0,0.0,0.0,420.8299999999999
177,46.0,1459.0,267.0,2082.0,2414.0,1381.0,241.0,147.0,0.0,156.1,83.46,7678.0,200.0,0.0,0.0,398.5599999999995
178,50.0,1608.0,255.0,2016.0,2366.0,1349.0,281.0,72.0,0.0,125.09,74.78,7565.0,202.0,0.0,0.0,429.8700000000008
179,52.0,1870.0,238.0,1760.0,2325.0,1377.0,282.0,57.0,0.0,146.98,128.98,7509.0,253.0,0.0,0.0,474.9599999999991
180,51.0,1952.0,243.0,1706.0,2279.0,1369.0,241.0,38.0,0.0,159.27,63.6,7373.0,254.0,0.0,0.0,474.8699999999999
181,49.0,1876.0,235.0,1871.0,2271.0,1373.0,131.0,39.0,0.0,130.07,139.09,7315.0,284.0,0.0,0.0,515.1599999999999
182,50.0,1950.0,241.0,1938.0,2263.0,1322.0,31.0,51.0,0.0,180.12,99.65,7426.0,236.0,0.0,0.0,463.77000000000044
183,51.0,1962.0,245.0,1967.0,2281.0,1336.0,5.0,96.0,0.0,233.81,280.32,7938.0,121.0,0.0,0.0,398.1299999999992
184,50.0,1960.0,242.0,1921.0,2336.0,1391.0,0.0,116.0,0.0,266.73,249.27,8019.0,152.0,0.0,0.0,361.0
