,gas,hard_coal,hydro,other_fossil,wind_onshore,demand,mismatch
4454,1456.0,215.0,10.0,589.0,28.0,3591.51,-1293.5100000000002
4455,1465.0,230.0,10.0,591.0,45.0,3622.85,-1281.85
4456,1490.0,282.0,11.0,601.0,79.0,3685.21,-1222.21
4457,1537.0,283.0,26.0,602.0,111.0,3610.85,-1051.85
4458,1622.0,291.0,21.0,606.0,122.0,3446.51,-784.5100000000002
4459,1620.0,266.0,12.0,597.0,122.0,3285.89,-668.8899999999999
4460,1633.0,206.0,12.0,601.0,106.0,3149.49,-591.4899999999998
4461,1576.0,203.0,11.0,600.0,107.0,3096.96,-599.96
4462,1649.0,239.0,38.0,590.0,94.0,2880.51,-270.5100000000002
4463,1661.0,280.0,75.0,576.0,104.0,2624.74,71.26000000000022
4464,1667.0,274.0,75.0,568.0,79.0,2457.56,205.44000000000005
4465,1611.0,216.0,75.0,554.0,90.0,2356.13,189.8699999999999
4466,1519.0,214.0,75.0,555.0,99.0,2317.96,144.03999999999996
4467,1472.0,226.0,74.0,563.0,110.0,2334.19,110.80999999999995
4468,1484.0,259.0,73.0,568.0,80.0,2350.21,113.78999999999996
4469,1541.0,381.0,73.0,569.0,73.0,2610.14,26.860000000000127
4470,1653.0,442.0,73.0,572.0,60.0,3040.5,-240.5
4471,1660.0,444.0,73.0,567.0,33.0,3410.24,-633.2399999999998
4472,1643.0,394.0,11.0,560.0,17.0,3598.3,-973.3000000000002
4473,1603.0,295.0,10.0,557.0,15.0,3625.73,-1145.73
4474,1596.0,220.0,11.0,575.0,34.0,3648.21,-1212.21
4475,1592.0,240.0,11.0,555.0,60.0,3665.43,-1207.4299999999998
4476,1527.0,281.0,25.0,497.0,102.0,3620.57,-1188.5700000000002
4477,1446.0,209.0,24.0,562.0,156.0,3581.56,-1184.56
4478,1360.0,213.0,10.0,565.0,227.0,3557.7,-1182.6999999999998
4479,1433.0,221.0,12.0,607.0,280.0,3544.12,-991.1199999999999
4480,1527.0,327.0,13.0,608.0,281.0,3599.64,-843.6399999999999
4481,1560.0,407.0,13.0,607.0,241.0,3533.28,-705.2800000000002
4482,1630.0,441.0,15.0,595.0,228.0,3360.3,-451.3000000000002
4483,1638.0,405.0,17.0,592.0,189.0,3183.62,-342.6199999999999
4484,1660.0,316.0,21.0,597.0,147.0,3067.87,-326.8699999999999
4485,1644.0,305.0,18.0,586.0,135.0,3023.29,-335.28999999999996
4486,1656.0,378.0,20.0,591.0,118.0,2835.3,-72.30000000000018
4487,1567.0,342.0,13.0,568.0,99.0,2597.91,-8.909999999999854
4488,1581.0,269.0,72.0,586.0,102.0,2417.22,192.7800000000002
4489,1607.0,214.0,72.0,588.0,101.0,2329.76,252.23999999999978
4490,1576.0,219.0,145.0,594.0,74.0,2285.49,322.5100000000002
4491,1546.0,218.0,144.0,593.0,57.0,2270.86,287.1399999999999
4492,1554.0,220.0,143.0,597.0,62.0,2223.45,352.5500000000002
4493,1510.0,218.0,142.0,596.0,75.0,2339.8,201.19999999999982
4494,1434.0,213.0,43.0,588.0,85.0,2609.99,-246.98999999999978
4495,1543.0,370.0,17.0,601.0,73.0,2952.43,-348.42999999999984
4496,1598.0,407.0,22.0,611.0,136.0,3214.95,-440.9499999999998
4497,1590.0,395.0,16.0,594.0,184.0,3293.3,-514.3000000000002
4498,1536.0,395.0,18.0,596.0,205.0,3309.94,-559.94
4499,1501.0,402.0,20.0,604.0,214.0,3300.5,-559.5
4500,1548.0,408.0,22.0,611.0,202.0,3246.04,-455.03999999999996
4501,1529.0,400.0,19.0,600.0,203.0,3184.24,-433.2399999999998
4502,1447.0,372.0,16.0,591.0,174.0,3139.91,-539.9099999999999
4503,1569.0,275.0,38.0,606.0,181.0,3154.45,-485.4499999999998
