,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,CZ -> SK,HU -> SK,PL -> SK,demand,SK -> CZ,SK -> HU,SK -> PL,mismatch
1408,55.3,159.3,121.8,398.92,200.1,1904.8,490.7,29.8,56.9,1272.88,0.0,493.2,4323.0,0.0,652.62,0.0,208.08000000000072
1409,51.6,164.4,141.6,488.92,199.6,1902.4,489.4,30.8,18.9,1192.7,0.0,582.6,4413.3,0.0,736.71,0.0,112.90999999999985
1410,50.3,179.6,159.8,653.84,202.5,1905.5,495.3,31.3,4.0,1159.0,0.0,597.4,4380.98,0.0,688.44,0.0,369.12000000000126
1411,44.6,183.8,162.8,570.64,201.6,1905.7,505.6,31.7,0.1,1221.05,0.0,615.6,4291.17,0.0,765.51,0.0,386.51000000000045
1412,48.2,183.3,161.3,459.75,201.8,1904.3,505.9,32.2,0.0,1252.68,0.0,674.9,4053.02,0.0,904.03,0.0,467.28
1413,47.7,178.2,132.4,393.48,199.9,1901.7,502.2,31.9,0.0,1276.75,0.0,682.0,3842.83,0.0,1081.43,0.0,421.9699999999996
1414,46.5,179.9,122.8,383.32,200.0,1901.7,498.2,32.0,0.0,1300.05,0.0,697.8,3704.92,0.0,1099.91,0.0,557.4400000000003
1415,46.6,180.6,116.7,371.2,198.8,1903.0,496.2,34.7,0.0,1086.83,0.0,581.6,3601.2,0.0,885.52,0.0,529.5099999999998
1416,46.8,178.6,121.0,326.685,197.8,1904.0,492.4,36.7,0.0,931.0,0.0,519.2,3526.28,0.0,798.41,0.0,429.49500000000023
1417,47.5,183.4,120.5,325.07,197.9,1901.2,494.0,35.7,0.0,961.38,0.0,533.3,3527.96,0.0,618.17,0.0,653.8199999999998
1418,47.2,186.0,126.6,321.81,199.3,1898.3,496.4,35.4,0.0,965.33,0.0,484.7,3535.89,0.0,582.0,0.0,643.1500000000001
1419,45.9,186.4,137.9,324.97,199.3,1896.8,496.8,37.0,0.0,1024.35,0.0,476.3,3620.72,0.0,547.53,0.0,657.4700000000005
1420,47.6,186.4,143.8,341.11,201.2,1892.7,501.0,35.7,0.0,1144.98,0.0,637.2,3792.34,0.0,855.92,0.0,483.4300000000004
1421,48.7,194.3,150.3,340.27,204.3,1891.9,509.8,34.8,0.0,1224.33,0.0,513.6,4134.29,0.0,713.03,0.0,264.98000000000025
1422,53.5,213.7,168.9,407.24,204.8,1892.2,503.6,34.7,1.3,1312.38,0.0,504.4,4286.13,0.0,802.06,0.0,208.5300000000002
1423,54.7,200.9,173.4,566.0,205.6,1892.7,505.2,34.6,28.9,1281.13,0.0,547.2,4356.31,0.0,960.08,0.0,173.9399999999995
1424,54.9,191.0,172.1,823.67,203.3,1898.1,499.1,33.9,93.1,1323.98,0.0,517.6,4410.81,0.0,982.2,0.0,417.73999999999955
1425,55.2,200.1,178.9,739.42,206.2,1905.5,515.2,34.8,160.0,1358.1,0.0,614.4,4293.43,0.0,1001.63,0.0,672.7599999999994
1426,54.5,198.0,174.7,516.49,205.2,1909.5,511.6,36.7,207.8,1335.23,0.0,565.8,4341.59,0.0,962.76,0.0,411.1700000000003
1427,55.3,186.5,168.1,539.25,202.7,1911.1,499.4,36.5,236.5,1425.28,0.0,531.6,4281.45,0.0,951.61,0.0,559.1699999999997
1428,54.6,178.0,166.0,422.77,200.8,1909.9,493.1,37.2,219.8,1431.68,0.0,508.6,4267.58,0.0,923.98,0.0,430.8900000000008
1429,55.0,167.6,166.0,418.16,200.9,1909.5,492.1,37.2,199.1,1435.28,0.0,558.7,4225.59,0.0,926.68,0.0,487.26999999999896
1430,54.4,122.6,166.7,424.38,200.9,1909.2,495.3,36.6,168.0,1419.88,0.0,588.8,4172.32,0.0,981.56,0.0,432.88000000000056
1431,54.6,172.3,169.2,446.48,202.3,1908.4,502.8,36.0,98.9,1382.2,0.0,577.6,4230.31,0.0,881.95,0.0,438.5200000000002
1432,55.4,188.3,161.7,481.14,204.2,1906.8,503.8,35.7,29.8,1297.75,0.0,442.2,4307.95,0.0,804.85,0.0,193.99000000000012
1433,54.9,192.4,172.2,692.19,204.9,1908.2,509.4,35.9,5.3,1265.5,0.0,415.2,4416.48,0.0,855.86,0.0,183.75000000000057
1434,54.3,240.2,181.6,854.95,210.9,1908.4,526.6,37.3,1.1,1235.93,0.0,408.4,4360.78,0.0,798.65,0.0,500.25000000000057
1435,54.7,207.5,173.0,803.36,204.8,1907.5,509.6,36.7,0.0,1355.08,0.0,598.7,4269.83,0.0,773.86,0.0,807.2499999999997
1436,54.5,180.3,162.0,444.37,199.7,1905.3,497.6,36.7,0.0,1294.63,0.0,577.6,4043.93,0.0,787.11,0.0,521.66
1437,55.4,176.6,161.6,364.64,197.7,1901.5,482.7,36.6,0.0,1322.15,0.0,562.5,3848.16,0.0,900.52,0.0,512.7099999999996
1438,55.4,167.2,148.7,360.9,194.5,1898.4,481.9,36.4,0.0,1292.43,0.0,548.0,3683.16,0.0,981.05,0.0,519.6200000000001
1439,55.3,161.8,129.9,337.0,194.0,1902.9,488.0,37.8,0.0,1348.73,0.0,617.0,3550.23,0.0,846.19,0.0,876.0100000000002
1440,54.0,161.9,106.2,300.86,122.0,1903.7,495.3,37.0,0.0,1171.25,0.0,581.7,3462.69,0.0,761.64,0.0,709.5799999999998
1441,55.6,170.4,110.0,305.54,108.7,1906.1,503.4,36.0,0.0,1088.45,0.0,520.7,3454.22,0.0,639.74,0.0,710.9300000000005
1442,54.4,163.3,111.9,303.32,108.0,1905.9,501.2,35.5,0.0,1077.58,0.0,519.3,3458.69,0.0,620.39,0.0,701.3199999999996
1443,53.9,165.8,109.5,302.77,109.8,1907.8,504.9,35.4,0.0,1251.95,0.0,661.6,3529.27,0.0,789.47,0.0,784.6800000000001
1444,55.0,167.9,106.6,299.57,109.6,1902.2,502.1,35.8,0.0,1351.95,0.0,736.7,3677.41,0.0,770.29,0.0,819.7200000000003
1445,53.7,172.3,118.0,301.12,110.9,1902.3,504.2,35.6,0.0,1152.9,0.0,487.7,4050.66,0.0,556.95,0.0,231.10999999999945
1446,53.4,171.5,124.1,339.88,110.7,1901.5,504.5,35.5,0.2,1203.08,0.0,428.3,4268.78,0.0,494.16,0.0,109.72000000000008
1447,54.1,176.2,167.5,385.72,112.8,1906.9,513.8,35.2,5.5,1224.9,0.0,449.9,4340.79,0.0,592.1,0.0,99.63000000000045
1448,37.8,157.7,179.3,582.79,113.8,1908.3,518.1,33.3,21.3,1327.15,0.0,565.4,4449.22,0.0,753.29,0.0,242.4300000000003
1449,56.0,173.8,193.8,569.27,117.5,1908.8,587.6,33.6,31.3,1371.95,0.0,657.4,4402.75,0.0,859.22,0.0,439.0500000000004
1450,55.2,192.6,190.1,562.67,116.1,1909.0,518.9,36.0,36.3,1453.35,0.0,681.2,4508.34,0.0,913.08,0.0,329.9999999999999
1451,52.8,207.7,192.5,593.77,117.7,1909.4,507.0,36.1,40.4,1495.5,0.0,663.9,4422.46,0.0,884.99,0.0,509.3200000000004
1452,54.2,195.2,185.2,456.75,114.9,1908.2,510.0,36.0,40.5,1457.65,0.0,661.4,4424.36,0.0,856.9,0.0,338.74000000000035
1453,55.3,196.5,185.7,457.46,115.0,1907.8,507.4,36.6,36.8,1684.8,0.0,477.0,4358.85,0.0,925.79,0.0,375.72000000000025
1454,55.6,185.8,179.6,458.68,113.7,1906.4,498.4,37.3,30.0,1539.35,0.0,449.4,4284.29,0.0,833.2,0.0,336.74000000000046
1455,55.5,181.6,178.2,455.63,112.2,1905.9,500.6,37.6,14.9,1438.35,0.0,447.4,4270.48,0.0,813.23,0.0,244.17000000000053
1456,54.7,187.6,180.0,528.43,113.8,1905.9,505.1,37.0,3.8,1511.45,0.0,411.7,4266.91,0.0,861.73,0.0,310.8400000000006
1457,54.9,174.4,173.9,593.63,111.7,1904.5,495.2,37.0,2.4,1545.68,0.0,395.1,4313.62,0.0,921.35,0.0,253.43999999999994
1458,56.8,180.3,166.8,693.13,112.9,1905.9,497.1,37.5,0.2,1519.18,0.0,386.3,4242.04,0.0,852.55,0.0,461.51999999999975
1459,56.3,178.6,159.5,587.44,113.0,1904.0,495.9,38.4,0.0,1447.28,0.0,403.6,4131.9,0.0,789.07,0.0,463.05000000000075
1460,56.7,185.0,162.4,409.9033,112.6,1898.2,498.5,37.9,0.0,1330.13,0.0,469.1,3901.18,0.0,877.12,0.0,382.13330000000076
1461,56.3,179.9,151.2,380.5267,109.3,1898.9,491.9,38.6,0.0,1430.7,0.0,655.1,3699.02,0.0,1160.02,0.0,533.3867
1462,56.5,168.3,114.2,368.65,106.3,1894.7,478.3,38.8,0.0,1395.03,0.0,628.6,3570.3,0.0,1209.38,0.0,469.7000000000007
1463,55.9,173.8,111.9,347.29,108.2,1903.5,479.9,38.4,0.0,1273.43,0.0,344.8,3404.28,0.0,1109.63,0.0,323.2100000000005
1464,55.3,189.1,120.7,314.6,111.5,1906.8,506.0,38.6,0.0,1075.63,0.0,310.9,3306.69,0.0,1039.96,0.0,282.48
1465,55.7,194.2,126.3,314.38,111.3,1906.6,511.2,37.4,0.0,954.38,0.0,288.8,3296.12,0.0,931.93,0.0,272.20999999999947
1466,55.2,190.7,123.3,314.04,112.1,1906.4,508.6,37.1,0.0,992.35,0.0,295.7,3282.79,0.0,812.06,0.0,440.6399999999999
1467,55.8,175.2,113.4,301.83,141.7,1906.1,505.8,36.9,0.1,1018.53,0.0,339.1,3326.8,0.0,811.77,0.0,455.8899999999999
1468,55.5,183.3,109.5,310.09,183.9,1906.1,507.5,37.1,0.3,1067.0,0.0,332.7,3370.69,0.0,792.76,0.0,529.5399999999997
1469,56.0,184.8,109.4,311.44,192.3,1907.2,508.4,36.7,0.3,1349.68,0.0,380.1,3475.64,0.0,1080.55,0.0,480.1300000000008
1470,55.0,173.0,105.8,336.91,189.3,1904.6,499.7,37.4,0.4,1459.68,0.0,398.7,3634.76,0.0,1163.3,0.0,362.4299999999996
1471,54.4,185.4,108.7,395.26,193.9,1909.3,505.8,35.8,7.7,1486.25,0.0,352.1,3789.19,0.0,1087.37,0.0,358.05000000000064
1472,54.8,193.6,118.4,400.92,197.7,1908.9,510.9,36.6,27.5,1594.15,0.0,382.3,3965.83,0.0,1170.82,0.0,289.1200000000006
1473,55.6,199.0,127.9,443.27,197.2,1910.9,511.3,37.3,64.5,1707.4,0.0,449.2,3932.36,0.0,1337.57,0.0,433.63999999999965
1474,53.9,182.8,115.6,406.23,194.1,1912.2,498.1,37.2,120.4,1745.93,0.0,468.3,4035.58,0.0,1339.53,0.0,359.6500000000003
1475,53.7,183.1,119.3,374.1,193.2,1912.0,492.6,37.2,166.4,1735.35,0.0,493.6,3915.12,0.0,1423.68,0.0,421.7499999999993
1476,56.1,183.0,116.1,360.31,201.1,1911.8,495.8,37.3,166.5,1699.15,0.0,488.4,3829.13,0.0,1415.69,0.0,470.74000000000024
1477,55.7,175.9,109.6,349.17,200.6,1909.6,495.5,38.0,141.1,1641.25,0.0,456.8,3718.24,0.0,1408.52,0.0,446.4600000000005
1478,55.4,176.7,109.7,346.38,201.1,1908.7,500.6,37.7,114.6,1655.65,0.0,459.5,3617.58,0.0,1424.7,0.0,523.7499999999998
1479,56.8,169.1,103.7,340.46,198.4,1903.5,496.9,36.6,74.9,1665.38,0.0,496.2,3702.06,0.0,1396.81,0.0,443.0700000000006
1480,56.3,171.6,104.5,384.61,199.8,1903.9,500.3,37.1,24.4,1558.63,0.0,425.5,3743.35,0.0,1301.26,0.0,322.0300000000004
1481,57.0,174.5,104.7,456.28,200.5,1903.1,502.5,36.9,1.4,1585.33,0.0,413.9,3871.37,0.0,1279.84,0.0,284.9000000000008
1482,56.1,177.3,104.9,518.05,200.0,1904.0,501.6,35.8,0.0,1497.73,0.0,372.9,3803.96,0.0,1233.94,0.0,330.48
1483,55.5,179.2,104.2,521.64,199.0,1903.2,502.1,36.7,0.0,1688.03,0.0,423.0,3752.89,0.0,1319.01,0.0,540.6699999999998
1484,55.3,175.4,101.6,396.55,197.0,1898.5,496.0,36.3,0.0,1597.1,0.0,374.5,3585.32,0.0,1352.63,0.0,390.2999999999997
1485,55.1,180.6,105.0,396.85,198.4,1902.9,495.5,37.2,0.0,1535.3,0.0,336.0,3445.56,0.0,1355.51,0.0,441.7799999999995
1486,54.9,176.1,100.8,390.6,194.7,1899.6,495.0,37.5,0.0,1503.5,0.0,305.8,3309.44,0.0,1356.22,0.0,492.8399999999999
1487,54.1,175.4,101.0,333.44,194.4,1902.6,494.1,36.7,0.0,1083.45,0.0,312.8,3196.64,0.0,1134.76,0.0,356.5899999999999
1488,49.9,165.6,98.8,316.52,187.3,1899.9,486.2,36.0,0.0,1032.63,0.0,316.0,3092.81,0.0,1046.6,0.0,449.4400000000005
1489,55.6,169.0,99.4,313.08,192.1,1901.9,487.1,35.2,0.0,650.4,0.0,230.0,3082.44,0.0,743.88,0.0,307.4599999999997
1490,57.6,177.7,102.7,315.82,193.9,1909.1,468.8,36.3,0.0,510.85,0.0,208.0,3112.18,0.0,632.6,0.0,235.99000000000012
1491,57.7,191.1,105.6,327.66,197.8,1911.7,472.4,34.5,0.0,479.18,0.0,185.6,3126.45,0.0,567.05,0.0,269.74
1492,58.1,176.6,100.8,315.56,194.5,1904.6,492.8,35.3,0.0,427.0,0.0,185.5,3207.49,0.0,658.1,0.0,25.170000000000414
1493,58.2,189.1,106.2,331.19,198.1,1909.2,502.7,35.4,0.0,594.3,0.0,236.4,3270.29,0.0,772.4,0.0,118.10000000000002
1494,57.6,182.8,105.5,359.29,198.7,1908.2,497.9,36.0,2.4,866.65,0.0,303.9,3406.96,0.0,861.39,0.0,250.5900000000005
1495,58.2,182.7,105.0,429.805,198.0,1908.2,496.7,36.2,32.3,1013.6,0.0,323.2,3582.28,0.0,861.83,0.0,339.7949999999995
1496,58.3,184.7,108.4,456.94,199.0,1908.9,496.9,36.3,87.5,1142.5,0.0,388.4,3787.31,0.0,887.52,0.0,393.0100000000002
1497,58.2,182.1,109.8,420.49,198.2,1911.3,493.1,36.0,153.2,1164.1,0.0,401.9,3780.46,0.0,898.79,0.0,449.1399999999994
1498,57.2,175.5,104.2,396.86,196.2,1909.0,489.1,36.9,208.6,1318.28,0.0,407.0,3841.18,0.0,983.45,0.0,474.21000000000026
1499,57.5,171.7,102.5,387.48,195.8,1905.5,488.0,37.3,242.0,1282.13,0.0,422.8,3661.84,0.0,1072.83,0.0,558.04
1500,57.3,170.3,101.3,367.23,195.3,1902.6,493.9,36.5,245.1,1427.68,0.0,427.8,3553.9,0.0,1331.09,0.0,540.0200000000002
1501,57.6,166.4,99.3,357.86,194.9,1895.6,490.5,35.7,212.7,1428.15,0.0,393.5,3460.05,0.0,1358.03,0.0,514.129999999999
1502,57.7,170.9,101.4,348.37,195.5,1899.9,493.9,35.9,160.6,1405.08,0.0,393.8,3423.73,0.0,1338.09,0.0,501.23000000000025
1503,57.2,169.3,101.4,370.12,195.7,1898.7,494.9,36.1,98.4,1414.58,0.0,384.7,3527.66,0.0,1180.79,0.0,512.6500000000005
1504,57.0,166.0,100.3,371.4,194.6,1894.5,494.6,36.5,35.4,1588.63,0.0,468.3,3597.07,0.0,1227.25,0.0,582.9100000000003
1505,57.2,155.6,95.1,388.45,190.2,1885.2,487.6,36.5,5.7,1735.48,0.0,493.3,3777.55,0.0,1322.9,0.0,429.87999999999965
1506,56.3,163.8,100.4,475.08,195.1,1896.2,497.6,36.7,2.0,1711.6,0.0,495.3,3755.68,0.0,1319.65,0.0,554.75
1507,56.1,165.5,101.5,469.94,195.5,1897.2,496.8,37.1,0.0,1819.83,0.0,488.8,3716.38,0.0,1362.96,0.0,648.9300000000003
1508,57.5,164.4,99.9,393.13,193.5,1893.9,493.4,37.1,0.0,1656.83,0.0,411.9,3565.39,0.0,1328.2,0.0,507.9699999999996
1509,56.9,171.9,103.8,383.6,197.3,1901.2,493.6,36.0,0.0,1494.15,0.0,368.8,3441.71,0.0,1261.38,0.0,504.15999999999985
1510,57.2,172.8,101.8,352.98,195.2,1901.5,496.8,36.8,0.0,1314.2,0.0,357.0,3317.25,0.0,1236.48,0.0,432.55000000000064
1511,57.7,174.1,102.0,332.55,194.5,1904.0,496.4,37.0,0.0,779.03,0.0,279.4,3256.3,0.0,765.58,0.0,334.80000000000007
1512,57.1,173.9,101.8,305.16,198.3,1904.9,496.7,37.0,0.0,531.6,0.0,217.8,3187.4,0.0,600.92,0.0,235.9399999999997
1513,57.4,175.8,102.1,303.89,199.8,1906.5,496.1,36.4,0.0,484.85,0.0,208.9,3171.08,0.0,492.45,0.0,308.20999999999987
1514,57.8,173.6,100.7,303.73,198.2,1904.4,495.2,36.1,0.0,528.73,0.0,205.1,3206.71,0.0,515.34,0.0,281.5099999999999
1515,57.6,182.6,104.0,305.14,201.6,1911.3,505.3,35.4,0.0,756.2,0.0,241.3,3292.66,0.0,628.06,0.0,379.7200000000007
1516,57.7,180.1,103.0,315.95,202.2,1908.2,508.4,35.3,0.0,1014.35,0.0,317.2,3520.78,0.0,845.56,0.0,276.0600000000004
1517,58.0,185.4,106.5,318.35,203.4,1908.1,516.8,35.0,0.0,1329.55,0.0,478.4,3907.32,0.0,902.64,0.0,329.53999999999985
1518,57.9,183.4,125.6,354.76,204.4,1904.9,517.2,35.4,4.5,1130.83,0.0,296.9,4087.96,0.0,807.79,0.0,-79.96000000000004
1519,58.2,189.7,167.9,618.71,204.8,1910.1,515.1,35.0,46.7,1146.68,0.0,206.2,4187.11,0.0,691.88,0.0,220.10000000000048
1520,57.6,188.8,153.4,614.77,206.2,1910.9,507.3,34.7,113.7,1194.2,0.0,259.1,4238.42,0.0,611.89,0.0,390.36
1521,58.0,189.3,168.1,426.88,205.9,1911.6,504.3,36.2,162.1,1112.1,0.0,312.2,4141.64,0.0,615.17,0.0,329.8699999999991
1522,60.4,189.8,160.1,389.86,204.0,1911.4,496.5,36.9,175.2,1143.15,0.0,332.4,4178.09,0.0,621.03,0.0,300.5900000000008
1523,58.0,191.2,165.7,384.69,202.7,1911.0,496.3,35.8,172.0,1134.55,0.0,371.3,4159.7,0.0,620.79,0.0,342.75
1524,58.8,191.6,139.2,385.19,199.6,1910.2,496.7,36.0,157.8,1134.18,0.0,387.2,4172.58,0.0,619.73,0.0,304.1600000000003
1525,58.9,190.2,155.6,403.8,199.7,1909.4,499.7,35.2,109.5,1211.65,0.0,384.6,4159.8,0.0,674.45,0.0,323.9999999999998
1526,58.5,188.0,149.3,440.22,200.0,1908.8,499.0,34.9,76.0,1153.1,0.0,321.5,4080.68,0.0,636.77,0.0,311.8699999999999
1527,58.3,187.3,143.0,403.67,199.9,1907.5,500.5,34.8,53.3,1132.95,0.0,323.7,4095.59,0.0,574.56,0.0,274.77
1528,59.1,173.4,115.9,385.68,196.7,1902.8,495.6,34.3,22.1,1083.08,0.0,356.3,4145.52,0.0,587.65,0.0,91.78999999999962
1529,60.0,178.5,145.8,483.64,198.0,1905.5,500.8,34.8,2.0,979.4,0.0,360.1,4214.0,0.0,600.76,0.0,33.78000000000088
1530,59.6,176.5,152.5,636.24,199.2,1904.3,500.6,34.5,0.2,832.45,0.0,306.9,4164.92,0.0,595.81,0.0,42.25999999999976
1531,58.6,166.3,150.8,800.15,199.0,1904.3,497.6,34.9,0.0,938.45,0.0,366.0,4055.18,0.0,596.95,0.0,463.9699999999996
1532,57.1,162.8,148.0,580.65,199.2,1895.7,493.4,35.0,0.0,954.1,0.0,447.3,3811.71,0.0,607.65,0.0,553.89
1533,56.3,154.4,113.1,362.17,198.0,1896.7,487.7,35.6,0.0,852.25,0.0,594.2,3632.11,0.0,663.81,0.0,454.5
1534,56.9,153.8,98.5,347.92,194.8,1894.6,491.8,36.0,0.0,647.75,0.0,484.7,3486.61,0.0,574.29,0.0,345.87000000000035
1535,57.0,154.4,97.8,322.88,196.2,1897.6,488.1,36.5,0.0,459.35,0.0,390.4,3351.48,0.0,393.19,0.0,355.55999999999955
1536,56.4,149.1,97.2,290.44,195.9,1896.8,481.5,36.6,0.0,310.78,0.0,347.0,3270.62,0.0,307.55,0.0,283.55000000000035
1537,57.0,157.6,101.3,291.67,199.0,1904.1,489.3,35.9,0.0,338.8,0.0,309.9,3261.87,0.0,234.38,0.0,388.32000000000073
1538,56.8,155.1,100.2,290.66,198.4,1902.3,488.9,34.7,0.0,258.48,0.0,263.1,3242.22,0.0,189.32,0.0,317.1000000000001
1539,57.1,160.2,103.0,291.88,201.3,1906.1,493.1,34.6,0.0,265.6,0.0,309.2,3328.08,0.0,213.38,0.0,280.62
1540,56.9,151.5,98.1,289.06,196.8,1896.4,487.5,34.4,0.0,312.45,0.0,379.6,3476.03,0.0,340.62,0.0,86.05999999999983
1541,56.7,148.6,97.5,288.91,196.3,1894.8,489.6,35.1,0.0,737.63,0.0,594.7,3841.45,0.0,484.05,0.0,214.34000000000032
1542,56.1,150.9,102.6,331.34,196.2,1892.6,482.2,35.5,0.4,946.38,0.0,411.2,4055.91,0.0,532.98,0.0,16.5300000000002
1543,56.2,164.4,128.7,454.87,200.8,1902.9,489.3,34.9,5.0,963.65,0.0,276.6,4197.13,0.0,556.33,0.0,-76.14000000000044
1544,56.8,169.3,115.8,700.35,201.2,1903.8,480.4,35.3,13.2,963.93,0.0,310.7,4302.18,0.0,559.55,0.0,89.0499999999995
1545,56.8,176.7,121.0,746.3,202.5,1905.2,484.9,34.8,20.4,1192.98,0.0,415.2,4226.49,0.0,596.63,0.0,533.6600000000009
1546,56.0,182.0,144.8,394.15,203.2,1903.7,483.1,34.9,32.5,1242.6,0.0,459.8,4290.74,0.0,620.68,0.0,225.33000000000027
1547,55.9,185.5,158.2,386.57,202.3,1905.2,482.8,34.8,36.8,1229.4,0.0,419.1,4246.31,0.0,612.98,0.0,237.2800000000002
1548,56.6,179.1,138.8,401.64,201.3,1905.4,481.6,35.1,39.3,1261.15,0.0,383.6,4214.76,0.0,619.31,0.0,249.51999999999998
1549,56.5,175.1,121.1,404.76,200.2,1902.9,485.7,34.3,34.8,1224.9,0.0,333.9,4185.77,0.0,590.48,0.0,197.9100000000003
1550,56.4,171.8,122.0,400.46,199.4,1902.9,489.6,36.1,24.4,1111.35,0.0,296.6,4122.21,0.0,551.74,0.0,137.06000000000017
1551,57.5,175.2,124.1,411.77,200.4,1903.1,491.8,36.5,13.4,1173.45,0.0,332.3,4115.83,0.0,568.99,0.0,234.7000000000005
1552,57.7,179.0,121.3,379.58,200.6,1902.3,493.3,36.6,4.3,1130.38,0.0,315.4,4106.3,0.0,605.04,0.0,109.1200000000008
1553,58.3,174.6,124.7,552.41,194.8,1899.4,492.9,36.6,0.5,1098.18,0.0,372.0,4152.91,0.0,701.38,0.0,150.10000000000048
1554,57.6,173.5,141.8,731.63,195.1,1899.3,492.3,36.9,0.0,1022.83,0.0,357.5,4108.55,0.0,685.1,0.0,314.80999999999983
1555,57.4,175.5,142.2,744.94,193.1,1899.2,494.1,36.4,0.0,1061.3,0.0,453.9,3981.86,0.0,607.05,0.0,669.1299999999999
1556,57.0,170.8,137.5,382.08,194.5,1892.3,492.3,36.5,0.0,861.88,0.0,509.8,3764.02,0.0,602.0,0.0,368.6399999999999
1557,58.8,165.2,119.1,355.2,191.4,1895.0,485.6,37.5,0.0,709.68,0.0,743.9,3555.6,0.0,667.89,0.0,537.8899999999993
1558,59.5,168.5,104.9,339.57,191.4,1899.5,492.1,37.7,0.0,516.33,0.0,560.8,3412.82,0.0,557.06,0.0,400.41999999999916
1559,59.4,160.5,98.6,321.24,188.2,1895.2,485.9,37.4,0.0,302.13,0.0,461.7,3304.96,0.0,429.66,0.0,275.6500000000004
1560,59.6,175.9,111.3,306.34,192.8,1903.9,494.5,37.7,0.0,262.73,0.0,408.9,3192.41,0.0,336.3,0.0,424.9600000000002
1561,58.5,168.7,111.6,303.3,190.6,1902.3,493.0,36.8,0.0,183.9,0.0,389.3,3179.66,0.0,281.53,0.0,376.8100000000002
1562,57.6,168.6,111.8,302.01,191.7,1903.7,494.9,36.0,0.0,221.08,0.0,337.9,3192.08,0.0,225.25,0.0,407.96000000000004
1563,59.1,171.6,107.4,303.1,191.6,1903.0,496.9,35.6,0.0,350.78,0.0,372.5,3282.32,0.0,272.16,0.0,437.09999999999974
1564,60.2,170.8,103.1,327.47,192.7,1900.0,499.4,35.4,0.0,360.3,0.0,384.1,3428.02,0.0,356.09,0.0,249.3600000000003
1565,58.5,165.6,109.2,322.35,191.6,1899.4,498.9,35.6,0.0,664.7,0.0,449.1,3814.89,0.0,477.87,0.0,102.19000000000085
1566,58.0,169.5,118.3,377.69,194.0,1897.7,494.9,35.3,0.3,787.4,0.0,342.4,4024.81,0.0,537.75,0.0,-87.06999999999925
1567,60.7,176.7,143.7,537.02,197.2,1901.5,496.4,35.4,12.7,797.18,0.0,284.0,4122.01,0.0,558.63,0.0,-38.140000000000214
1568,60.7,172.3,137.0,717.95,195.5,1903.1,492.6,34.5,41.8,999.45,0.0,236.4,4179.95,0.0,563.44,0.0,247.9100000000003
1569,61.0,164.8,130.3,584.98,192.3,1908.0,487.0,34.2,77.7,1109.55,0.0,214.4,4077.43,0.0,539.2,0.0,347.5999999999997
1570,60.5,160.5,123.7,395.51,190.4,1908.2,454.2,35.0,119.9,1138.98,0.0,213.7,4093.41,0.0,533.3,0.0,173.88000000000034
1571,61.2,156.3,118.2,386.61,187.6,1883.6,439.3,33.8,165.9,1089.25,0.0,182.2,4054.34,0.0,531.02,0.0,118.59999999999991
1572,60.8,164.7,128.4,388.24,190.2,1892.9,447.0,35.9,184.9,1039.55,0.0,199.7,4072.6,0.0,548.92,0.0,110.7700000000001
1573,60.7,160.2,122.8,388.88,189.8,1906.5,450.1,36.3,175.4,1060.0,0.0,221.5,4040.29,0.0,560.4,0.0,171.49000000000035
1574,59.7,162.4,126.7,388.84,190.9,1911.8,469.5,34.7,129.4,936.05,0.0,226.7,3948.81,0.0,521.42,0.0,166.4600000000006
1575,60.8,169.4,120.3,390.56,192.3,1893.5,484.0,34.5,77.0,898.15,0.0,316.5,3938.14,0.0,514.18,0.0,184.6900000000004
1576,59.9,165.6,104.0,399.53,196.6,1891.6,489.5,36.0,27.6,871.9,0.0,291.2,3968.26,0.0,548.94,0.0,16.230000000000018
1577,60.0,168.1,111.5,595.35,197.6,1890.7,487.3,37.6,2.9,889.05,0.0,338.9,4081.99,0.0,680.48,0.0,16.5300000000002
1578,61.6,173.4,123.4,849.2,197.5,1894.4,489.6,38.2,0.0,817.78,0.0,415.7,4063.42,0.0,707.63,0.0,289.7299999999997
1579,61.6,179.0,124.1,868.61,199.5,1895.2,488.6,38.0,0.0,877.18,0.0,488.6,3980.21,0.0,574.36,0.0,665.8200000000003
1580,61.8,179.5,139.2,425.77,198.9,1895.2,487.4,37.8,0.0,744.05,0.0,522.4,3762.59,0.0,614.77,0.0,314.6600000000003
1581,60.6,179.9,128.0,399.8,199.0,1896.2,483.4,38.5,0.0,604.7,0.0,559.6,3545.04,0.0,642.86,0.0,361.80000000000075
1582,59.9,181.8,123.5,395.6,198.5,1899.4,487.3,37.2,0.0,488.35,0.0,444.1,3397.98,0.0,578.18,0.0,339.4900000000006
1583,60.6,175.9,92.9,373.4,197.8,1900.1,488.9,37.4,0.0,238.28,0.0,283.9,3286.6,0.0,361.99,0.0,200.58999999999992
1584,59.4,175.3,58.8,317.5,196.9,1900.4,488.5,37.8,0.0,180.13,0.0,265.1,3177.53,0.0,245.44,0.0,256.8600000000002
1585,59.4,171.1,57.7,313.44,195.6,1900.3,487.2,37.5,0.0,218.0,0.0,285.9,3158.07,0.0,175.52,0.0,392.5499999999997
1586,59.0,172.1,57.9,326.6,196.8,1899.9,488.1,36.9,0.0,181.25,0.0,266.0,3151.65,0.0,136.88,0.0,396.0200000000001
