,hydro,lignite,wind_onshore,RS -> ME,demand,ME -> RS,mismatch
71,0.0,177.54,0.0,0.0,440.0,59.69,-322.15000000000003
72,0.0,178.64,0.0,0.0,395.0,80.1,-296.46000000000004
73,0.0,178.64,0.0,0.0,358.0,123.35,-302.71000000000004
74,0.0,178.42,0.0,0.0,336.0,118.51,-276.09000000000003
75,0.0,177.21,0.0,0.0,325.0,108.97,-256.76
76,0.0,179.47,0.0,0.0,331.0,69.8,-221.32999999999998
77,0.0,206.09,0.0,0.0,357.0,172.57,-323.48
78,69.63,207.52,0.0,0.0,387.0,146.95,-256.8
79,175.23,207.19,0.0,0.0,427.0,215.63,-260.21000000000004
80,210.71,205.92,0.0,0.0,449.0,235.86,-268.23
81,211.35,205.15,0.0,0.0,455.0,201.43,-239.93
82,271.14,206.2,0.0,0.0,448.0,216.82,-187.48000000000002
83,290.57,206.2,0.0,0.0,435.0,232.21,-170.44000000000003
84,290.9,206.36,0.0,0.0,431.0,230.2,-163.94
85,290.75,206.47,0.0,0.0,431.0,214.18,-147.95999999999998
86,290.99,207.9,0.0,0.0,435.0,226.04,-162.15
87,290.68,207.19,0.0,0.0,467.0,245.36,-214.49
88,300.91,206.47,0.0,0.0,500.0,235.76,-228.38
89,300.2,206.58,0.0,0.0,501.0,214.48,-208.70000000000002
90,299.82,206.97,0.0,0.0,498.0,195.19,-186.40000000000003
91,209.47,206.53,0.0,0.0,486.0,168.41,-238.41
92,70.54,207.19,0.0,0.0,473.0,87.81,-283.08
93,0.0,207.3,0.0,0.0,456.0,99.96,-348.65999999999997
94,0.0,207.13,0.0,0.0,446.0,118.37,-357.24
95,0.0,181.34,0.0,0.0,411.0,116.27,-345.93
96,0.0,177.87,0.0,0.0,371.0,139.03,-332.15999999999997
97,0.0,177.87,0.0,0.0,342.0,145.65,-309.78
98,0.0,178.26,0.0,0.0,319.0,170.56,-311.3
99,0.0,178.81,0.0,0.0,313.0,182.83,-317.02
100,0.0,178.48,0.0,0.0,318.0,162.03,-301.55
101,0.0,203.94,0.0,0.0,342.0,147.07,-285.13
102,0.0,207.52,0.0,0.0,380.0,113.35,-285.83
103,211.0,207.79,0.0,0.0,425.0,237.74,-243.95000000000005
104,211.71,206.25,0.0,0.0,450.0,197.58,-229.61999999999998
105,211.38,206.86,0.0,0.0,460.0,160.72,-202.48
106,212.01,206.86,0.0,0.0,459.0,140.73,-180.85999999999999
107,211.28,207.63,0.0,0.0,451.0,157.02,-189.11000000000004
108,211.7,206.42,0.0,0.0,444.0,147.19,-173.07
109,212.24,206.69,0.0,0.0,441.0,167.32,-189.39
110,211.46,206.47,0.0,0.0,440.0,159.82,-181.89
111,211.71,206.2,0.0,0.0,468.0,161.21,-211.30000000000004
112,260.88,205.26,0.0,0.0,499.0,146.44,-179.3
113,257.94,205.92,0.0,0.0,502.0,101.89,-140.02999999999997
114,209.24,206.75,0.0,0.0,502.0,64.64,-150.64999999999998
115,0.0,207.02,0.0,0.0,488.0,4.34,-285.32
116,0.0,206.64,0.0,0.0,476.0,20.7,-290.06
117,0.0,207.02,0.0,0.0,456.0,64.96,-313.94
118,0.0,205.59,0.0,0.0,446.0,63.35,-303.76
119,0.0,181.06,0.0,0.0,410.0,25.85,-254.79
120,0.0,178.42,0.0,0.0,372.0,15.65,-209.23000000000002
121,0.0,178.09,0.0,0.0,337.0,53.82,-212.73
122,0.0,178.26,0.0,0.0,317.0,73.36,-212.10000000000002
123,0.0,178.31,0.0,0.0,307.0,80.98,-209.67000000000002
124,0.0,179.14,0.0,0.0,319.0,82.32,-222.18
125,0.0,205.65,0.0,0.0,341.0,105.15,-240.5
126,0.0,207.57,0.0,0.0,367.0,57.29,-216.72
127,0.0,207.41,0.0,0.0,406.0,53.73,-252.32
128,0.0,206.69,0.0,0.0,435.0,28.78,-257.09000000000003
129,0.0,206.86,0.0,0.0,452.0,8.78,-253.92
130,0.0,207.3,0.0,0.0,452.0,15.62,-260.32
131,0.0,205.81,0.0,0.0,451.0,18.34,-263.53
132,0.0,206.64,0.0,0.0,446.0,4.66,-244.02
133,0.0,207.19,0.0,0.0,447.0,0.88,-240.69
134,0.0,206.97,0.0,0.0,450.0,2.52,-245.55
135,0.0,206.2,0.0,0.0,472.0,43.08,-308.88
136,0.0,206.25,0.0,0.0,479.0,27.1,-299.85
137,0.0,206.31,0.0,0.0,472.0,50.77,-316.46
138,0.0,207.3,0.0,24.96,470.0,0.0,-237.73999999999998
139,0.0,206.8,0.0,36.33,466.0,0.0,-222.87
140,0.0,207.13,0.0,19.64,456.0,0.0,-229.23000000000002
141,0.0,206.8,0.0,0.0,436.0,5.75,-234.95
142,0.0,206.36,0.0,0.0,426.0,19.9,-239.54
143,0.0,178.97,0.0,10.57,399.0,0.0,-209.46
144,0.0,177.54,0.0,6.79,356.0,0.0,-171.67000000000002
145,0.0,177.38,0.0,0.0,323.0,0.98,-146.6
146,0.0,178.59,0.0,3.31,305.0,0.0,-123.1
147,0.0,178.64,0.0,0.45,298.0,0.0,-118.91000000000003
148,0.0,176.66,0.0,0.0,311.0,42.11,-176.45
149,0.0,203.78,0.0,0.0,333.0,67.61,-196.82999999999998
150,0.0,206.03,0.0,0.0,358.0,97.76,-249.73000000000002
151,0.0,205.65,0.0,0.0,388.0,139.77,-322.12
152,0.0,204.16,0.0,0.0,407.0,144.46,-347.3
153,0.0,207.19,0.0,0.0,412.0,180.71,-385.52
154,0.0,202.57,0.0,0.0,406.0,183.23,-386.65999999999997
155,0.0,204.55,0.0,0.0,392.0,159.78,-347.23
156,0.0,206.03,0.0,0.0,378.0,104.59,-276.56
157,0.0,206.47,0.0,0.0,369.0,93.56,-256.09000000000003
158,0.0,206.25,0.0,0.0,369.0,100.56,-263.31
159,0.0,206.53,0.0,0.0,394.0,140.0,-327.47
160,0.0,206.09,0.0,0.0,422.0,133.24,-349.15
161,0.0,206.53,0.0,0.0,429.0,105.91,-328.38
162,0.0,193.77,0.0,0.0,430.0,76.26,-312.49
163,0.0,186.95,0.0,0.0,426.0,86.24,-325.29
164,0.0,187.77,0.0,0.0,422.0,74.46,-308.69
165,0.0,174.63,0.0,0.0,405.0,92.51,-322.88
166,0.0,173.64,0.0,0.0,384.0,74.88,-285.24
167,0.0,177.38,0.0,0.0,355.0,126.24,-303.86
168,0.0,173.53,0.0,0.0,325.0,130.15,-281.62
169,0.0,173.31,0.0,0.0,303.0,117.14,-246.82999999999998
170,0.0,173.42,0.0,0.0,290.0,123.38,-239.96
171,0.0,173.75,0.0,0.0,286.0,141.86,-254.11
172,0.0,174.46,0.0,0.0,288.0,160.61,-274.15
173,0.0,204.71,0.0,0.0,304.0,165.56,-264.85
174,0.12,205.26,0.0,0.0,333.0,169.19,-296.81
175,195.23,207.46,0.0,0.0,373.0,238.43,-208.74
176,190.1,206.58,0.0,0.0,403.0,200.98,-207.29999999999998
177,140.96,206.2,0.0,0.0,413.0,154.56,-220.40000000000003
178,141.6,206.64,0.0,0.0,409.0,162.95,-223.70999999999998
179,141.26,205.81,0.0,0.0,402.0,162.15,-217.08
180,69.8,206.8,0.0,0.0,394.0,121.2,-238.59999999999997
181,70.64,205.21,0.0,0.0,393.0,122.87,-240.01999999999998
182,70.52,206.69,0.0,0.0,402.0,133.38,-258.17
183,71.21,206.8,0.0,0.0,430.0,193.38,-345.37
184,100.5,205.76,0.0,0.0,453.0,185.26,-332.0
185,109.73,206.25,0.0,0.0,458.0,188.11,-330.13
186,109.05,207.41,0.0,0.0,456.0,169.02,-308.56000000000006
187,0.0,206.47,0.0,0.0,449.0,109.57,-352.1
188,0.0,207.24,0.0,0.0,440.0,84.73,-317.49
189,0.0,189.2,0.0,0.0,424.0,82.08,-316.88
190,0.0,187.94,0.0,0.0,410.0,73.89,-295.95
191,0.0,179.96,0.0,0.0,378.0,91.15,-289.19
192,0.0,177.82,0.0,0.0,338.0,89.71,-249.89
193,0.0,177.71,0.0,0.0,311.0,104.06,-237.35
194,0.0,178.26,0.0,0.0,294.0,103.85,-219.59
195,0.0,177.76,0.0,0.0,289.0,100.23,-211.47000000000003
196,0.0,178.81,0.0,0.0,297.0,107.1,-225.29
197,0.0,206.58,0.0,0.0,329.0,188.16,-310.58
198,0.58,207.46,0.0,0.0,372.0,148.46,-312.41999999999996
199,210.08,207.19,0.0,0.0,415.0,171.32,-169.05
200,210.84,206.31,0.0,0.0,440.0,152.73,-175.58
201,210.56,205.59,0.0,0.0,444.0,134.97,-162.82000000000002
202,210.13,207.46,0.0,0.0,436.0,152.16,-170.56999999999996
203,210.79,206.97,0.0,0.0,431.0,146.52,-159.76000000000002
204,210.42,206.53,0.0,0.0,426.0,162.13,-171.18
205,212.14,207.24,0.0,0.0,418.0,123.55,-122.17
206,212.42,207.02,0.0,0.0,422.0,159.47,-162.03
207,211.76,205.76,0.0,0.0,447.0,182.73,-212.21
208,212.04,206.03,0.0,0.0,470.0,140.74,-192.67000000000002
209,210.19,204.93,0.0,0.0,470.0,96.27,-151.14999999999998
210,210.41,204.44,0.0,0.0,463.0,76.5,-124.64999999999998
211,105.17,190.91,0.0,0.0,453.0,29.94,-186.86
212,104.89,201.63,0.0,0.0,443.0,79.48,-215.96000000000004
213,0.0,206.53,0.0,0.0,425.0,70.28,-288.75
214,0.0,206.97,0.0,0.0,414.0,104.94,-311.97
215,0.0,206.69,0.0,0.0,387.0,122.59,-302.9
216,0.0,206.97,0.0,0.0,350.0,104.02,-247.05
217,0.0,206.47,0.0,0.0,323.0,96.26,-212.79000000000002
218,0.0,207.13,0.0,0.0,303.0,94.72,-190.59
219,0.0,207.19,0.0,0.0,298.0,103.31,-194.12
220,1.29,207.52,0.0,0.0,305.0,136.42,-232.60999999999999
221,137.92,206.03,0.0,0.0,338.0,170.77,-164.82000000000002
222,217.73,206.58,0.0,0.0,381.0,168.2,-124.88999999999999
223,315.79,206.97,0.0,0.0,423.0,244.21,-144.45000000000002
224,315.18,206.2,0.0,0.0,446.0,256.74,-181.36
225,316.21,206.53,0.0,0.0,449.0,240.95,-167.20999999999998
226,315.07,206.58,0.0,0.0,444.0,222.82,-145.17000000000002
227,314.62,207.46,0.0,0.0,437.0,199.22,-114.13999999999996
228,316.26,207.08,0.0,0.0,431.0,149.47,-57.12999999999997
229,315.46,206.14,0.0,0.0,422.0,107.34,-7.740000000000094
230,316.83,207.13,0.0,0.0,430.0,75.8,18.16000000000004
231,316.26,206.03,0.0,0.0,457.0,222.19,-156.90000000000003
232,330.81,204.82,0.0,0.0,479.0,241.06,-184.43
233,331.42,204.77,0.0,0.0,477.0,217.98,-158.78999999999994
234,330.48,206.03,0.0,0.0,472.0,185.1,-120.59
235,253.41,207.3,0.0,0.0,467.0,16.17,-22.459999999999965
236,210.74,206.58,0.0,0.0,456.0,9.03,-47.70999999999995
237,0.2,206.91,0.0,31.83,435.0,0.0,-196.06
238,1.01,206.03,0.0,0.0,421.0,34.32,-248.28
239,104.46,206.64,0.0,0.0,389.0,0.55,-78.45000000000003
240,105.55,205.04,0.0,0.0,351.0,27.22,-67.63000000000002
241,105.5,205.81,0.0,0.0,322.0,44.32,-55.01
242,106.1,205.98,0.0,0.0,308.0,45.18,-41.100000000000016
243,106.01,206.2,0.0,0.0,302.0,60.7,-50.49000000000002
244,104.59,204.6,0.0,0.0,311.0,68.29,-70.10000000000001
245,209.73,204.71,0.0,0.0,341.0,192.59,-119.15
246,302.49,206.2,0.0,0.0,382.0,271.47,-144.78000000000003
247,332.21,207.08,0.0,0.0,418.0,318.06,-196.77000000000004
248,334.11,208.12,0.0,0.0,447.0,329.02,-233.78999999999996
249,332.66,207.35,0.0,0.0,454.0,308.8,-222.79000000000002
250,335.43,204.6,0.0,0.0,459.0,303.29,-222.26000000000005
251,334.19,208.62,0.0,0.0,456.0,312.35,-225.54000000000008
252,334.44,207.08,0.0,0.0,450.0,309.14,-217.62
253,335.43,205.76,0.0,0.0,447.0,300.94,-206.74999999999994
254,335.38,206.69,0.0,0.0,453.0,285.0,-195.93000000000006
255,333.35,206.25,0.0,0.0,469.0,374.12,-303.52
256,331.49,206.91,0.0,0.0,488.0,343.52,-293.12
257,331.55,205.37,0.0,0.0,486.0,304.59,-253.6699999999999
258,332.18,205.7,0.0,0.0,479.0,292.3,-233.42000000000002
259,248.01,205.48,0.0,0.0,469.0,199.5,-215.01
260,292.55,206.09,0.0,0.0,455.0,229.72,-186.08
261,210.01,205.21,0.0,0.0,435.0,219.11,-238.89
262,105.04,205.37,0.0,0.0,425.0,197.78,-312.37
263,106.08,206.42,0.0,0.0,394.0,131.63,-213.13
264,106.06,205.81,0.0,0.0,359.0,146.22,-193.35
265,105.85,206.53,0.0,0.0,326.0,153.64,-167.26
266,105.95,207.3,0.0,0.0,309.0,146.88,-142.63
267,106.21,206.14,0.0,0.0,304.0,155.51,-147.16000000000003
268,105.67,206.53,0.0,0.0,312.0,173.89,-173.69
269,216.38,206.64,0.0,0.0,342.0,174.58,-93.56000000000003
270,272.02,206.97,0.0,0.0,387.0,197.37,-105.38
271,331.42,207.02,0.0,0.0,423.0,293.61,-178.16999999999996
272,331.55,206.31,0.0,0.0,446.0,309.55,-217.69
273,330.81,205.76,0.0,0.0,443.0,291.7,-198.13000000000005
274,329.46,201.36,0.0,0.0,440.0,266.76,-175.94000000000005
275,331.58,206.03,0.0,0.0,429.0,281.73,-173.12
276,331.63,205.87,0.0,0.0,421.0,267.81,-151.31
277,330.59,204.22,0.0,0.0,413.0,264.72,-142.91000000000008
278,330.2,204.16,0.0,0.0,422.0,265.75,-153.39
279,332.24,203.78,0.0,0.0,456.0,302.35,-222.33000000000004
280,330.59,203.72,0.0,0.0,486.0,279.09,-230.78000000000003
281,330.5,205.48,0.0,0.0,491.0,259.43,-214.45
282,329.67,206.09,0.0,0.0,487.0,231.41,-182.65
283,271.36,205.26,0.0,0.0,477.0,150.29,-150.67
284,299.94,206.31,0.0,0.0,457.0,190.39,-141.14
285,207.52,206.58,0.0,0.0,438.0,185.88,-209.77999999999997
286,105.3,205.98,0.0,0.0,428.0,149.95,-266.67
287,0.0,206.09,0.0,0.0,402.0,109.51,-305.42
288,0.0,179.8,0.0,0.0,358.0,95.28,-273.48
289,0.0,156.53,0.0,0.0,327.0,89.53,-260.0
290,0.0,154.39,0.0,0.0,311.0,70.13,-226.74
291,0.0,156.97,0.0,0.0,301.0,75.37,-219.4
292,0.0,159.78,0.0,0.0,307.0,55.14,-202.36
293,0.0,179.19,0.0,0.0,328.0,62.84,-211.65
294,0.0,205.1,0.0,0.0,359.0,66.73,-220.63
295,0.0,206.75,0.0,0.0,402.0,80.45,-275.7
296,0.0,206.86,0.0,0.0,431.0,74.49,-298.63
297,0.0,206.69,0.0,0.0,435.0,99.6,-327.90999999999997
298,0.0,207.74,0.0,0.0,428.0,92.56,-312.82
299,0.0,206.64,0.0,0.0,417.0,108.5,-318.86
300,0.0,206.97,0.0,0.0,411.0,111.79,-315.82
301,0.0,206.31,0.0,0.0,410.0,145.44,-349.13
302,0.0,206.75,0.0,0.0,412.0,137.26,-342.51
303,0.0,206.97,0.0,0.0,440.0,223.01,-456.03999999999996
304,0.0,205.87,0.0,0.0,479.0,175.67,-448.79999999999995
305,0.0,207.13,0.0,0.0,483.0,123.11,-398.98
306,0.0,207.63,0.0,0.0,481.0,88.57,-361.94
307,0.0,206.69,0.0,0.0,473.0,65.22,-331.53
308,0.0,206.91,0.0,0.0,455.0,65.95,-314.04
309,0.0,206.75,0.0,0.0,427.0,126.88,-347.13
310,0.0,206.2,0.0,0.0,417.0,192.89,-403.69
311,0.0,206.36,0.0,0.0,396.0,157.53,-347.16999999999996
312,0.0,206.31,0.0,0.0,362.0,143.41,-299.1
313,0.0,184.97,0.0,0.0,331.0,127.11,-273.14
314,0.0,182.88,0.0,0.0,314.0,113.88,-245.0
315,0.0,183.15,0.0,0.0,307.0,127.39,-251.24
316,0.0,183.43,0.0,0.0,308.0,110.95,-235.51999999999998
317,0.0,185.41,0.0,0.0,329.0,103.95,-247.54000000000002
318,0.0,207.3,0.0,0.0,385.0,128.32,-306.02
319,0.0,206.91,0.0,0.0,426.0,151.24,-370.33000000000004
320,0.0,207.19,0.0,0.0,474.0,186.86,-453.67
321,0.0,206.8,0.0,0.0,490.0,207.16,-490.36
322,0.0,207.08,0.0,0.0,485.0,189.2,-467.11999999999995
323,0.0,206.2,0.0,0.0,485.0,184.16,-462.96000000000004
324,0.0,207.52,0.0,0.0,481.0,198.27,-471.75
325,0.0,206.91,0.0,0.0,476.0,232.74,-501.83000000000004
326,0.0,207.85,0.0,0.0,478.0,268.88,-539.03
327,0.0,207.08,0.0,0.0,488.0,354.33,-635.25
328,0.0,206.36,0.0,0.0,506.0,283.53,-583.17
329,0.0,206.69,0.0,0.0,505.0,267.23,-565.54
330,0.0,207.08,0.0,0.0,501.0,257.27,-551.1899999999999
331,0.0,206.69,0.0,0.0,499.0,238.27,-530.58
332,0.0,207.24,0.0,0.0,492.0,222.47,-507.23
333,0.0,205.65,0.0,0.0,467.0,245.7,-507.05
334,0.0,205.87,0.0,0.0,432.0,239.37,-465.5
335,0.0,205.76,0.0,0.0,390.0,211.96,-396.20000000000005
336,0.0,205.92,0.0,0.0,352.0,228.9,-374.98
337,0.0,206.09,0.0,0.0,327.0,237.81,-358.72
338,0.0,206.53,0.0,0.0,313.0,241.54,-348.01
339,0.0,206.53,0.0,0.0,304.0,263.36,-360.83000000000004
340,0.0,206.58,0.0,0.0,315.0,284.08,-392.5
341,105.24,204.88,0.0,0.0,354.0,244.24,-288.12
342,269.31,205.43,0.0,0.0,403.0,344.52,-272.78
343,312.58,206.14,0.0,0.0,448.0,424.33,-353.60999999999996
344,327.06,205.48,0.0,0.0,474.0,432.13,-373.59000000000003
345,334.8,205.26,0.0,0.0,484.0,430.77,-374.71000000000004
346,315.76,205.48,0.0,0.0,490.0,387.65,-356.40999999999997
347,329.97,205.37,0.0,0.0,492.0,363.83,-320.48999999999995
348,333.35,204.82,0.0,0.0,492.0,340.32,-294.1499999999999
349,335.91,204.6,0.0,0.0,478.0,347.18,-284.67
350,334.97,206.91,0.0,0.0,478.0,384.88,-321.0
351,335.79,205.21,0.0,0.0,493.0,410.9,-362.9
352,334.42,205.81,0.0,0.0,510.0,374.53,-344.29999999999995
353,335.07,206.36,0.0,0.0,511.0,358.1,-327.66999999999996
354,333.94,206.47,0.0,0.0,503.0,332.09,-294.68
355,210.26,205.21,0.0,0.0,492.0,235.84,-312.37
356,104.63,205.32,0.0,0.0,476.0,176.41,-342.46000000000004
357,0.05,205.87,0.0,0.0,458.0,209.57,-461.65
358,0.0,205.98,0.0,0.0,464.0,218.57,-476.59
359,0.0,204.11,0.0,0.0,430.0,198.46,-424.35
360,0.0,205.54,0.0,0.0,384.0,203.0,-381.46000000000004
361,0.0,206.14,0.0,0.0,346.0,212.49,-352.35
362,0.0,206.2,0.0,0.0,337.0,214.29,-345.09000000000003
363,0.0,206.64,0.0,0.0,349.0,213.08,-355.44000000000005
364,0.0,206.53,0.0,0.0,349.0,246.81,-389.28
365,105.67,206.2,0.0,0.0,383.0,272.73,-343.86
366,211.51,205.7,0.0,0.0,411.0,314.21,-308.0
367,337.13,205.87,0.0,0.0,461.0,459.23,-377.23
368,338.84,205.81,0.0,0.0,487.0,403.67,-346.02000000000004
369,339.12,206.31,0.0,0.0,500.0,372.67,-327.23999999999995
370,338.68,204.99,0.0,0.0,499.0,353.05,-308.37999999999994
371,338.96,205.37,0.0,0.0,492.0,350.3,-297.9700000000001
372,335.25,206.14,0.0,0.0,484.0,311.11,-253.72000000000003
373,311.12,206.25,0.0,0.0,473.0,318.95,-274.58
374,338.89,206.14,0.0,0.0,472.0,352.49,-279.46000000000004
375,339.52,206.86,0.0,0.0,488.0,408.17,-349.79
376,340.51,206.25,0.0,0.0,511.0,397.4,-361.64
377,340.61,201.19,0.0,0.0,512.0,375.63,-345.83000000000004
378,335.43,206.8,0.0,0.0,505.0,323.48,-286.25
379,211.18,206.36,0.0,0.0,494.0,245.46,-321.91999999999996
380,0.07,207.35,0.0,0.0,480.0,169.46,-442.0400000000001
381,0.0,206.09,0.0,0.0,462.0,165.44,-421.35
382,0.0,205.37,0.0,0.0,451.0,155.69,-401.32
383,0.0,203.01,0.0,0.0,411.0,101.66,-309.65
384,0.0,202.4,0.0,0.0,368.0,108.18,-273.78
385,0.0,202.29,0.0,0.0,336.0,114.11,-247.82
386,0.0,202.68,0.0,0.0,318.0,105.63,-220.95
387,0.0,202.57,0.0,0.0,313.0,129.59,-240.02
388,0.41,203.23,0.0,0.0,324.0,157.03,-277.39
389,106.08,202.51,0.0,0.0,357.0,191.69,-240.10000000000002
390,162.13,203.01,0.0,0.0,402.0,257.14,-294.0
391,330.02,202.29,0.0,0.0,447.0,358.85,-273.5400000000001
392,330.94,201.8,0.0,0.0,470.0,361.35,-298.61
393,330.26,202.07,0.0,0.0,476.0,368.64,-312.31000000000006
394,330.64,202.07,0.0,0.0,479.0,373.64,-319.92999999999995
395,298.29,202.79,0.0,0.0,478.0,366.91,-343.83
396,292.53,202.62,0.0,0.0,468.0,334.29,-307.14000000000004
397,312.44,202.35,0.0,0.0,463.0,337.47,-285.68000000000006
398,315.22,201.96,0.0,0.0,467.0,308.93,-258.74999999999994
399,332.54,205.32,0.0,0.0,487.0,312.28,-261.41999999999996
400,330.86,205.92,0.0,0.0,510.0,275.95,-249.17000000000002
401,313.81,206.91,0.0,0.0,512.0,252.0,-243.27999999999997
402,331.17,206.03,0.0,0.0,508.0,291.34,-262.13999999999993
403,261.62,206.64,0.0,0.0,499.0,278.09,-308.83
404,0.0,205.7,0.0,0.0,480.0,144.47,-418.77
405,0.0,204.88,0.0,0.0,462.0,145.44,-402.56
406,0.0,204.27,0.0,0.0,450.0,146.36,-392.09000000000003
407,0.0,205.26,0.0,0.0,416.0,104.76,-315.5
408,0.0,206.8,0.0,0.0,377.0,111.87,-282.07
409,0.0,185.96,0.0,0.0,341.0,106.22,-261.26
410,0.0,174.13,0.0,0.0,319.0,100.31,-245.18
411,0.0,173.91,0.0,0.0,312.0,97.02,-235.11
412,0.0,184.03,0.0,0.0,321.0,91.39,-228.36
413,139.46,203.5,0.0,0.0,360.0,222.38,-239.41999999999996
414,182.36,207.24,0.0,0.0,410.0,185.24,-205.64
415,312.84,206.75,0.0,0.0,451.0,278.01,-209.42000000000007
416,311.88,205.7,0.0,0.0,466.0,289.09,-237.51000000000005
417,312.96,206.97,0.0,0.0,464.0,281.29,-225.36000000000007
418,312.53,207.63,0.0,0.0,455.0,295.52,-230.36
419,312.84,206.03,0.0,0.0,446.0,284.79,-211.92000000000002
420,312.02,207.24,0.0,0.0,445.0,280.65,-206.39
421,313.37,206.97,0.0,0.0,433.0,277.81,-190.46999999999997
422,313.45,206.36,0.0,0.0,434.0,243.78,-157.97000000000006
423,311.83,206.42,0.0,0.0,458.0,226.98,-166.73
424,338.7,206.25,0.0,0.0,500.0,210.09,-165.13999999999996
425,330.15,206.47,0.0,0.0,512.0,162.58,-137.96
426,329.52,205.76,0.0,0.0,510.0,155.22,-129.94000000000003
