,biomass,gas,hydro,lignite,nuclear,other_fossil,solar,wind_onshore,AT -> SI,IT -> SI,demand,SI -> AT,SI -> IT,mismatch
20,11.15,43.66,813.11,230.61,696.39,13.19,0.07,0.48,478.09,0.0,1386.0,0.0,890.9682692307692,9.781730769230762
21,11.2,24.61,794.55,238.06,696.39,12.11,0.07,0.75,313.75,0.0,1294.0,0.0,921.803076923077,-124.31307692307723
22,10.67,22.17,776.3,229.66,696.29,11.5,0.07,0.67,132.58999999999995,0.0,1196.0,0.0,928.7582692307697,-244.8382692307698
23,11.15,30.38,644.04,217.25,696.32,11.44,0.07,0.53,117.96,0.0,1085.0,0.0,861.5,-217.36000000000013
24,11.26,31.0,541.18,220.75,696.27,10.51,0.07,0.49,74.88,0.0,1040.0,0.0,844.33,-297.9200000000002
25,11.27,29.69,370.78,222.46,696.18,6.18,0.07,0.4,213.99,0.0,1048.0,0.0,789.4399999999999,-286.41999999999996
26,11.28,35.17,353.04,224.83,696.29,4.67,0.07,0.33,217.77,0.0,1033.0,0.0,902.32,-391.87
27,11.25,37.47,375.73,221.44,696.35,6.03,0.07,0.28,194.93,0.0,1025.0,0.0,967.53,-448.9799999999998
28,11.28,35.43,416.54,234.32,696.15,9.95,0.08,0.36,232.21,0.0,1087.0,0.0,1019.83,-470.51000000000033
29,11.19,39.33,497.43,273.01,696.06,9.22,0.07,0.29,312.53,0.0,1181.0,0.0,967.34,-309.21000000000015
30,11.1,35.95,595.43,243.15,696.14,11.0,0.23,0.45,505.87,0.0,1287.0,0.0,1035.85,-223.52999999999975
31,11.24,38.87,810.95,232.6,696.12,11.52,4.52,0.31,444.03,0.0,1375.0,0.0,1078.54,-203.3800000000001
32,11.24,39.07,815.71,236.72,696.02,10.28,14.68,0.51,440.0,0.0,1478.0,0.0,1015.0,-228.76999999999998
33,11.24,41.17,908.26,234.75,695.86,10.18,22.19,0.25,371.66,0.0,1528.0,0.0,944.29,-176.72999999999956
34,10.89,40.58,868.53,233.81,696.02,9.22,32.01,0.5,349.9,0.0,1569.0,0.0,840.33,-167.87
35,11.24,45.44,913.07,231.96,696.06,10.96,45.93,0.41,137.25,0.0,1556.0,0.0,556.26,-19.939999999999827
36,10.6,41.88,981.02,231.92,695.95,9.19,30.48,0.37,271.43,0.0,1519.0,0.0,893.24,-139.39999999999986
37,11.24,41.9,993.09,234.4,695.9,10.44,21.85,0.39,316.1,0.0,1474.0,0.0,1007.89,-156.5799999999996
38,11.17,42.34,980.63,229.36,696.05,9.19,10.92,0.37,177.71,0.0,1438.0,0.0,1058.59,-338.85000000000014
39,11.11,43.01,971.46,233.53,695.9,7.61,0.62,0.32,230.35,0.0,1469.0,0.0,958.88,-233.9700000000006
40,11.17,43.58,1045.75,230.14,695.99,7.43,0.08,0.29,236.28,0.0,1576.0,0.0,1001.31,-306.5999999999999
41,11.28,44.22,1026.24,221.79,695.81,11.53,0.08,0.21,317.53,0.0,1611.0,0.0,1035.98,-318.2900000000004
42,11.28,47.19,854.83,262.17,695.47,12.47,0.07,0.45,192.95,0.0,1618.0,0.0,658.13,-199.2499999999999
43,11.29,48.89,677.1,259.0,695.86,7.84,0.07,0.58,271.97,0.0,1577.0,0.0,568.3,-172.70000000000027
44,11.27,48.5,560.91,221.14,696.05,12.74,0.08,0.53,398.02,0.0,1468.0,0.0,593.08,-111.84000000000026
45,11.26,26.66,601.87,217.98,695.92,11.71,0.08,0.5,323.7,0.0,1371.0,0.0,599.85,-81.16999999999996
46,11.11,24.02,539.89,235.75,695.96,11.93,0.08,0.51,367.26,0.0,1305.0,0.0,653.29,-71.77999999999997
47,10.44,31.87,478.77,240.8,696.07,7.79,0.08,0.61,386.9,0.0,1221.0,0.0,627.9399999999999,4.389999999999532
48,10.05,32.79,356.21,211.44,695.97,10.2,0.08,0.61,426.85,0.0,1178.0,0.0,659.1700000000001,-92.97000000000025
49,11.17,31.6,300.11,229.56,695.86,13.39,0.08,0.71,505.62,0.0,1193.0,0.0,609.43,-14.329999999999586
50,10.03,37.87,300.08,230.48,696.0,9.89,0.08,0.95,549.39,0.0,1189.0,0.0,678.39,-32.620000000000005
51,10.05,40.64,332.3,233.36,695.88,9.84,142.52,0.89,544.9,0.0,1226.0,0.0,729.71,54.67000000000007
52,10.04,38.21,407.76,231.88,695.6,10.24,0.08,0.55,544.47,0.0,1338.0,0.0,862.86,-262.0300000000001
53,10.04,42.21,571.21,239.98,695.35,8.8,0.08,0.45,568.15,0.0,1681.0,0.0,875.0600000000001,-419.7900000000001
54,9.93,36.19,792.92,266.79,695.47,9.78,0.63,0.65,615.91,0.0,1905.0,0.0,1008.86,-485.59000000000003
55,10.0,36.79,1003.36,273.96,695.36,10.47,9.93,0.75,512.9,0.0,1945.0,0.0,964.84,-356.3199999999996
56,10.0,38.37,958.53,253.83,695.53,9.33,23.03,0.6,446.51,0.0,1949.0,0.0,749.48,-262.75000000000045
57,10.0,43.7,957.17,253.73,695.61,8.96,48.27,0.68,369.21,0.0,1945.0,0.0,743.92,-301.59000000000003
58,9.72,46.64,719.83,267.11,695.49,9.02,69.34,0.28,488.35,0.0,1997.0,0.0,684.06,-375.27999999999975
59,10.0,47.58,686.1,218.04,695.56,10.93,69.82,0.34,537.16,0.0,1982.0,0.0,627.1500000000001,-333.62000000000035
60,9.91,44.15,706.0,205.84,695.87,9.35,52.36,0.6,533.18,0.0,1931.0,0.0,676.6700000000001,-350.4100000000003
61,9.98,44.3,658.51,212.76,695.95,9.84,13.85,0.42,574.78,0.0,1898.0,0.0,780.75,-458.3600000000001
62,9.9,44.85,827.84,213.35,696.21,8.47,1.24,0.45,599.8,0.0,1890.0,0.0,906.57,-394.4599999999999
63,9.96,46.18,945.13,231.57,696.2,7.32,0.09,0.65,606.97,0.0,1939.0,0.0,788.72,-183.65000000000032
64,10.06,44.84,945.79,280.48,695.97,7.1,0.07,0.25,610.66,0.0,2004.0,0.0,878.74,-287.5200000000002
65,10.04,45.38,877.61,259.91,695.9,11.81,0.07,0.2,688.33,0.0,1971.0,0.0,950.88,-332.63
66,10.05,47.85,863.04,276.51,696.06,11.95,0.08,0.78,615.06,0.0,1933.0,0.0,974.98,-386.60000000000036
67,10.04,49.72,867.33,244.61,696.04,7.67,0.07,0.83,572.25,0.0,1877.0,0.0,981.33,-409.7700000000001
68,10.03,49.45,639.31,237.79,696.03,13.5,0.07,0.79,746.24,0.0,1751.0,0.0,969.28,-327.06999999999994
69,10.03,27.9,560.84,232.43,695.91,11.91,0.08,0.41,765.74,0.0,1660.0,0.0,966.17,-320.91999999999996
70,10.06,25.46,431.41,238.55,696.1,12.28,0.07,0.45,786.05,0.0,1565.0,0.0,998.13,-362.70000000000016
71,9.31,33.2,289.72,238.05,695.96,10.11,0.06,0.23,808.29,0.0,1448.0,0.0,673.38,-36.45000000000016
72,9.31,34.12,274.38,243.0,695.9,9.5,0.08,0.17,854.72,0.0,1420.0,0.0,854.97,-153.78999999999974
73,9.3,32.54,305.62,232.51,695.94,9.23,0.06,0.18,828.46,0.0,1378.0,0.0,883.2,-147.3599999999999
74,9.29,37.86,284.21,261.61,696.03,9.25,0.06,0.26,842.31,0.0,1410.0,0.0,897.0,-166.1199999999999
75,9.31,42.78,278.45,278.01,695.87,8.89,0.1,0.33,741.92,0.0,1433.0,0.0,755.3599999999999,-132.70000000000005
76,9.28,42.19,279.93,274.57,695.47,9.23,0.08,0.34,766.89,0.0,1522.0,0.0,653.71,-97.73000000000002
77,9.25,44.51,499.13,277.75,695.36,8.06,0.08,0.13,753.66,0.0,1810.0,0.0,677.15,-199.22000000000014
78,9.09,43.6,714.07,279.31,695.45,7.8,0.51,0.25,843.53,0.0,2005.0,0.0,975.72,-387.11000000000035
79,9.24,44.76,690.9,279.37,694.07,8.5,9.92,0.13,912.67,0.0,2034.0,0.0,1062.45,-446.88999999999965
80,9.24,43.56,729.37,283.01,694.14,7.8,24.0,0.34,842.54,0.0,2069.0,0.0,973.62,-408.62000000000046
81,9.24,45.75,698.74,250.11,695.53,8.3,35.25,0.16,717.66,0.0,2015.0,0.0,846.6,-400.86000000000024
82,8.91,45.2,709.01,270.65,695.6,6.55,45.38,0.18,844.14,0.0,2107.0,0.0,852.29,-333.6700000000001
83,9.24,46.31,683.42,248.74,695.58,9.0,51.32,0.26,681.69,0.0,2036.0,0.0,606.1800000000001,-216.62000000000012
84,9.17,47.24,673.53,264.35,695.63,7.9,40.24,0.23,655.71,0.0,2037.0,0.0,544.8399999999999,-187.83999999999992
85,9.2,47.62,710.45,249.73,695.61,8.91,25.03,0.22,671.93,0.0,1989.0,0.0,626.97,-197.26999999999975
86,9.12,47.73,731.02,259.43,695.94,7.98,6.69,0.2,716.78,0.0,1965.0,0.0,633.1500000000001,-123.25999999999976
87,9.32,48.55,855.17,281.36,695.85,6.09,0.72,0.58,673.16,0.0,2004.0,0.0,746.07,-179.27000000000032
88,9.32,47.53,867.32,283.57,695.84,6.52,0.07,0.48,897.53,0.0,2079.0,0.0,952.28,-223.10000000000014
89,9.27,47.8,860.74,276.41,695.99,10.97,0.07,0.51,907.51,0.0,2081.0,0.0,1072.42,-344.1500000000001
90,9.3,51.86,843.09,274.29,695.95,11.45,0.07,0.73,804.63,0.0,2038.0,0.0,877.29,-223.92000000000007
91,9.3,53.57,842.47,282.68,696.01,7.21,0.07,0.77,740.93,0.0,1958.0,0.0,867.99,-192.98000000000025
92,9.3,52.94,577.81,244.06,696.12,12.37,0.07,0.7,776.3,0.0,1813.0,0.0,870.8,-314.1299999999999
93,9.28,29.52,668.91,237.04,695.98,11.23,0.07,0.67,660.81,0.0,1687.0,0.0,792.68,-166.16999999999973
94,9.31,26.93,408.41,231.27,695.96,11.46,0.07,0.57,652.04,0.0,1549.0,0.0,813.93,-326.90999999999997
95,10.17,34.74,333.96,249.32,696.05,9.57,0.06,0.36,650.21,0.0,1454.0,0.0,771.53,-241.09000000000015
96,10.2,35.75,227.75,241.2,696.17,9.13,0.06,0.3,714.93,0.0,1397.0,0.0,732.82,-194.33000000000027
97,10.2,33.65,110.25,261.72,695.93,9.22,0.06,0.23,768.5,0.0,1386.0,0.0,848.3,-344.53999999999996
98,10.2,40.56,122.66,252.53,695.99,9.35,0.07,0.17,720.52,0.0,1363.0,0.0,774.92,-285.87
99,10.17,44.73,235.11,243.89,696.23,9.38,0.09,0.15,760.73,0.0,1387.0,0.0,773.1800000000001,-159.69999999999982
100,10.16,42.49,310.59,269.62,695.98,9.67,0.07,0.07,777.8,0.0,1505.0,0.0,785.1700000000001,-173.72000000000025
101,10.12,48.09,606.79,277.95,695.75,8.42,0.07,0.31,834.04,0.0,1809.0,0.0,941.96,-269.4200000000001
102,10.09,41.96,691.05,264.8,695.92,9.68,0.26,0.17,943.25,0.0,1975.0,0.0,973.73,-291.5500000000002
103,10.11,45.34,680.23,265.97,695.54,10.44,10.91,0.2,927.4,0.0,1995.0,0.0,1008.64,-357.49999999999966
104,10.11,45.41,677.81,267.38,695.84,10.13,30.14,0.22,809.65,0.0,1979.0,0.0,908.85,-341.15999999999997
105,10.11,48.97,722.84,276.11,696.17,9.42,43.39,0.1,725.47,0.0,1979.0,0.0,1019.28,-465.6999999999996
106,9.82,49.89,721.31,284.59,696.06,8.48,50.06,0.55,725.19,0.0,2035.0,0.0,984.99,-474.0400000000002
107,10.11,49.8,828.58,284.01,696.18,9.93,29.31,0.45,628.88,0.0,2035.0,0.0,902.49,-400.24
108,10.02,49.78,870.95,305.83,696.41,8.98,16.94,0.18,587.61,0.0,2013.0,0.0,1041.3,-507.60000000000014
109,10.08,86.73,840.34,291.35,696.26,8.98,9.54,0.23,521.12,0.0,1944.0,0.0,944.25,-423.6199999999999
110,10.06,67.35,824.32,290.84,696.26,8.58,2.27,0.24,494.97,0.0,1922.0,0.0,930.63,-457.7400000000001
111,10.2,52.68,857.64,289.56,696.29,6.29,0.12,0.54,472.11,0.0,1973.0,0.0,841.33,-428.9000000000002
112,10.19,48.9,873.34,286.49,696.16,6.07,0.08,0.52,521.23,0.0,2006.0,0.0,862.69,-425.7100000000005
113,10.17,49.58,857.45,276.99,696.07,10.64,0.08,0.54,473.99,0.0,1972.0,0.0,1027.58,-624.0699999999997
114,10.19,52.72,836.09,284.99,696.24,11.3,0.08,0.69,418.18,0.0,1956.0,0.0,1056.32,-701.8399999999999
115,10.17,54.37,830.98,288.58,696.36,8.02,0.08,0.59,360.09,0.0,1886.0,0.0,948.97,-585.7300000000002
116,10.18,54.46,739.39,244.87,696.24,12.38,0.08,0.57,277.07,0.0,1727.0,0.0,730.1,-421.86
117,10.19,31.06,613.23,215.51,696.24,11.67,0.08,0.72,360.35,0.0,1633.0,0.0,762.16,-456.1099999999998
118,10.21,29.09,458.56,249.98,696.36,11.1,0.08,0.52,371.76,0.0,1525.0,0.0,695.4399999999999,-392.7800000000001
119,9.65,36.55,302.11,252.65,696.41,9.36,0.08,0.37,263.87,0.0,1425.0,0.0,536.02,-389.97000000000025
120,9.66,37.17,250.38,254.71,696.51,9.69,0.08,0.41,157.36,0.0,1323.0,0.0,561.11,-468.1400000000002
121,9.65,35.89,157.92,217.36,696.31,9.96,0.08,0.34,168.57,0.0,1294.0,0.0,520.0500000000001,-517.9700000000004
122,9.64,43.02,190.32,244.71,696.12,9.68,0.08,0.34,154.14,0.0,1309.0,0.0,559.2800000000001,-520.2300000000004
123,9.64,47.59,191.37,244.64,696.33,9.54,0.08,0.45,188.33,0.0,1304.0,0.0,582.68,-498.7099999999999
124,9.59,47.37,189.53,244.35,696.26,9.67,0.08,0.36,275.16,0.0,1338.0,0.0,652.3,-517.9300000000001
125,9.59,49.5,297.97,244.94,696.1,8.6,0.08,0.32,346.29999999999995,0.0,1484.0,0.0,834.58,-665.1800000000004
126,9.56,44.42,515.01,245.04,696.14,10.87,0.34,0.35,324.78,0.0,1594.0,0.0,932.57,-680.0600000000003
127,9.82,46.57,629.74,246.33,696.27,11.1,11.67,0.32,328.9,0.0,1729.0,0.0,807.97,-556.2500000000002
128,9.82,47.79,649.7,241.03,696.11,9.72,31.96,0.25,374.89,0.0,1759.0,0.0,928.7,-626.4300000000001
129,9.82,51.01,644.58,231.53,696.3,9.38,46.36,0.13,360.44,0.0,1832.0,0.0,767.65,-550.0999999999998
130,9.51,51.75,669.21,228.72,696.38,6.88,47.84,0.21,335.05,0.0,1852.0,0.0,678.95,-485.39999999999986
131,9.82,52.45,661.73,233.82,696.32,9.83,39.93,0.23,378.32,0.0,1844.0,0.0,740.72,-502.2700000000002
132,9.74,51.36,652.94,277.29,696.36,9.06,40.8,0.25,288.96,0.0,1772.0,0.0,817.74,-562.98
133,9.78,51.62,647.47,238.1,696.39,8.8,25.08,0.15,210.14,0.0,1693.0,0.0,829.44,-634.9099999999999
134,9.87,51.18,639.94,244.06,696.32,8.54,8.75,0.17,183.12,0.0,1669.0,0.0,842.92,-669.9700000000001
135,9.88,51.85,673.05,235.35,696.29,6.8,0.45,0.46,178.44,0.0,1694.0,0.0,689.0,-530.4299999999998
136,9.93,51.26,650.67,249.8,696.16,7.05,0.07,0.4,377.34,0.0,1769.0,0.0,1059.94,-786.2600000000004
137,9.92,51.37,674.48,252.62,696.19,10.48,0.07,0.56,0.0,0.0,1763.0,71.97,232.08,-371.3600000000002
138,9.93,54.92,688.73,239.31,696.16,11.17,0.07,0.63,148.59,0.0,1732.0,0.0,738.73,-621.2199999999998
139,9.92,57.05,683.62,212.68,696.3,7.71,0.07,0.53,93.62,0.0,1673.0,0.0,761.43,-672.93
140,9.91,57.22,688.38,205.02,696.31,11.08,0.07,0.51,102.53,0.0,1576.0,0.0,734.25,-539.2200000000003
141,9.91,32.35,583.68,204.4,696.38,10.65,0.07,0.64,47.75,0.0,1483.0,0.0,709.93,-607.1
142,9.93,29.72,389.17,198.79,696.43,10.82,0.07,0.46,7.690000000000012,0.0,1343.0,0.0,567.03,-566.95
143,9.39,37.61,287.38,192.8,696.38,9.89,0.07,0.37,209.05,0.0,1272.0,0.0,528.18,-357.2400000000001
144,9.39,38.06,213.28,194.47,696.22,9.97,0.07,0.46,229.27,0.0,1214.0,0.0,692.74,-515.55
145,9.38,36.69,200.6,195.91,696.32,9.44,0.07,0.45,163.75,0.0,1221.0,0.0,637.23,-545.6199999999999
146,9.36,44.73,201.36,195.33,696.16,9.92,0.07,0.54,121.08,0.0,1172.0,0.0,693.1800000000001,-586.6300000000001
147,9.36,48.16,201.37,206.43,696.03,9.35,0.07,0.48,94.63,0.0,1201.0,0.0,558.5600000000001,-493.6800000000004
148,9.34,48.37,204.34,205.33,696.12,9.8,0.07,0.42,156.45,0.0,1218.0,0.0,562.24,-450.0
149,9.38,51.38,235.61,237.49,696.05,8.99,0.07,0.25,125.66,0.0,1315.0,0.0,599.25,-549.3700000000001
150,9.26,45.62,345.32,236.56,695.78,10.65,0.39,0.38,207.07,0.0,1405.0,0.0,606.69,-460.65999999999985
151,10.26,48.57,543.69,227.42,695.78,11.42,9.74,0.35,313.09000000000003,0.0,1524.0,0.0,505.96,-169.63999999999982
152,10.26,50.21,632.97,211.47,695.84,9.76,28.88,0.27,357.78,0.0,1649.0,0.0,373.6600000000001,-25.220000000000027
153,10.26,51.46,657.17,216.97,695.91,9.25,46.78,0.2,355.6,0.0,1698.0,0.0,471.2000000000001,-125.6000000000002
154,9.94,52.02,664.29,225.97,696.07,8.07,51.69,0.19,480.25,0.0,1800.0,0.0,545.48,-156.99000000000024
155,10.26,51.85,668.06,224.04,696.33,9.74,49.91,0.24,489.98,0.0,1732.0,0.0,765.6,-297.19000000000017
156,10.19,52.51,673.64,260.1,696.2,8.43,35.43,0.33,465.39,0.0,1663.0,0.0,895.51,-356.28999999999974
157,10.23,52.5,656.24,248.94,696.26,9.23,17.62,0.18,444.41,0.0,1561.0,0.0,1024.75,-450.1399999999999
158,10.24,51.78,660.71,247.99,696.33,8.23,6.67,0.23,421.21,0.0,1534.0,0.0,973.88,-404.48999999999967
159,10.33,52.68,667.22,235.31,696.11,6.64,0.48,0.47,638.45,0.0,1575.0,0.0,831.02,-98.32999999999947
160,10.35,51.5,678.39,231.13,696.01,7.17,0.08,0.55,810.32,0.0,1687.0,0.0,1049.63,-251.1300000000001
161,10.32,52.07,674.23,228.49,695.99,11.01,0.08,0.71,811.26,0.0,1714.0,0.0,1103.12,-332.96000000000004
162,10.34,56.41,651.02,222.36,695.98,11.52,0.08,0.65,767.06,0.0,1710.0,0.0,1035.52,-330.0999999999999
163,10.33,58.22,661.58,220.08,695.95,7.93,0.08,0.6,699.56,0.0,1655.0,0.0,945.93,-246.60000000000002
164,10.33,57.79,660.41,208.82,696.06,11.2,0.08,0.6,671.17,0.0,1573.0,0.0,1020.14,-276.6800000000004
165,10.33,32.96,626.96,209.38,695.93,11.57,0.08,0.71,621.35,0.0,1486.0,0.0,1070.33,-347.05999999999995
166,10.36,29.88,535.79,201.59,695.89,11.41,0.08,0.53,374.74,0.0,1384.0,0.0,886.34,-410.07000000000005
167,4.97,37.93,454.31,203.22,696.03,10.75,0.08,0.25,169.27,0.0,1300.0,0.0,514.6700000000001,-237.86000000000013
168,4.99,38.97,308.4,203.46,695.93,10.82,0.08,0.4,257.95000000000005,0.0,1261.0,0.0,651.4300000000001,-391.43000000000006
169,5.01,37.05,253.91,193.18,695.76,10.96,0.06,0.41,303.58000000000004,0.0,1216.0,0.0,796.79,-512.8699999999999
170,5.0,43.5,269.88,195.46,695.79,10.9,0.08,0.48,305.88,0.0,1226.0,0.0,794.47,-493.4999999999998
171,4.95,48.01,271.21,201.05,695.64,10.91,0.08,0.42,288.72,0.0,1266.0,0.0,631.72,-376.7299999999998
172,4.96,46.59,312.55,194.32,695.48,10.88,0.08,0.52,379.16,0.0,1393.0,0.0,445.77,-194.2299999999998
173,4.91,53.2,563.02,228.85,695.12,9.51,0.08,0.35,469.29,0.0,1733.0,0.0,759.03,-467.7000000000003
174,4.78,45.05,687.91,296.77,695.07,11.95,0.33,0.38,505.94,0.0,1964.0,0.0,844.02,-559.8400000000001
175,5.18,49.85,617.67,374.3,695.08,12.16,7.52,0.27,520.59,0.0,1993.0,0.0,1038.59,-748.97
176,5.18,49.65,709.83,421.94,695.08,10.71,20.19,0.25,291.01,0.0,1964.0,0.0,1017.63,-777.7899999999998
177,5.18,52.51,660.25,449.92,695.04,10.93,34.27,0.19,368.19,0.0,1966.0,0.0,1056.96,-746.48
178,4.82,52.18,708.31,490.11,695.18,9.52,42.24,0.21,329.59,0.0,2036.0,0.0,1009.21,-713.0500000000002
179,5.18,51.99,685.89,466.47,695.32,11.26,43.84,0.32,374.33,0.0,2016.0,0.0,866.12,-547.5200000000001
180,5.12,53.8,682.4,528.31,695.55,11.1,43.6,0.38,317.2,0.0,1975.0,0.0,897.1,-534.6400000000004
181,5.18,53.57,681.18,529.45,695.38,10.36,26.42,0.23,313.4,0.0,1932.0,0.0,982.68,-599.5099999999999
182,5.16,52.67,678.05,584.65,695.34,10.07,8.21,0.26,346.75,0.0,1901.0,0.0,1047.14,-566.9800000000002
183,5.25,53.74,719.55,717.88,695.46,8.63,0.32,0.48,348.03,0.0,1951.0,0.0,1006.01,-407.66999999999985
184,5.25,53.31,726.04,722.29,695.3,8.76,0.08,0.56,456.65,0.0,1991.0,0.0,1020.02,-342.7800000000002
185,5.21,53.36,730.23,708.72,695.25,11.96,0.08,0.61,322.62,0.0,1976.0,0.0,964.17,-412.13
186,5.24,57.57,715.8,706.42,695.54,12.18,0.08,0.6,237.85,0.0,1937.0,0.0,922.76,-428.4800000000007
187,5.24,59.62,680.53,547.48,695.61,8.63,0.08,0.56,334.22,0.0,1851.0,0.0,836.12,-355.14999999999975
188,5.24,59.17,711.55,514.28,695.47,12.33,0.08,0.54,210.01,0.0,1719.0,0.0,893.15,-403.48000000000036
189,5.25,33.48,690.54,491.07,695.44,11.56,0.08,0.22,199.25,0.0,1617.0,0.0,944.32,-434.4300000000002
190,5.28,30.98,692.74,446.73,695.58,12.24,0.08,0.5,0.0,0.0,1464.0,34.91,706.43,-321.21000000000004
191,5.7,38.51,634.41,436.46,695.39,9.78,0.08,0.24,74.22,0.0,1361.0,0.0,838.92,-305.1300000000002
192,5.72,39.52,626.66,441.44,695.43,9.97,0.08,0.36,0.0,0.0,1313.0,159.63,764.1,-417.5500000000002
193,5.73,37.85,628.18,448.78,695.67,10.62,0.08,0.33,0.0,0.0,1297.0,257.47,747.44,-474.6700000000003
194,5.73,45.66,628.2,451.47,695.55,10.2,0.08,0.33,0.0,0.0,1307.0,253.96,809.0,-532.7400000000002
195,5.67,49.39,627.98,454.4,695.52,10.25,0.08,0.39,0.0,0.0,1341.0,255.66,699.51,-452.4899999999999
196,5.68,48.17,638.47,507.39,695.54,10.41,0.08,0.3,0.0,0.0,1435.0,219.0,559.73,-307.69000000000005
197,5.66,55.41,678.31,584.19,695.16,8.81,0.08,0.26,32.349999999999994,0.0,1737.0,0.0,694.03,-370.79999999999995
198,5.54,47.01,713.27,784.51,694.71,10.76,0.08,0.35,207.66,0.0,1981.0,0.0,858.41,-375.5200000000001
199,11.4,51.33,739.61,815.18,694.92,10.92,1.19,0.31,140.8,0.0,2025.0,0.0,1186.78,-746.1199999999997
200,11.4,52.56,759.0,765.15,694.83,10.16,17.44,0.19,50.02,0.0,2017.0,0.0,1062.28,-718.53
201,11.4,53.89,750.82,724.83,694.81,10.3,7.11,0.34,91.57,0.0,2005.0,0.0,1004.26,-664.1899999999994
202,10.99,53.42,758.26,795.45,694.99,9.49,9.39,0.19,232.42,0.0,2124.0,0.0,1103.49,-662.8900000000006
203,11.4,53.15,754.89,824.86,695.05,11.21,9.45,0.23,162.97,0.0,2109.0,0.0,965.11,-550.9000000000004
204,11.28,55.71,751.68,809.51,694.99,11.11,7.84,0.29,0.0,0.0,2076.0,325.95,275.98,-335.51999999999975
205,11.37,55.28,752.53,819.34,695.09,10.42,5.26,0.17,0.0,0.0,2001.0,233.38,750.87,-635.7899999999995
206,11.39,54.78,739.47,822.01,695.1,9.42,1.63,0.22,0.0,0.0,1970.0,177.38,854.42,-667.78
207,11.46,54.33,719.7,807.21,695.13,7.93,0.11,0.45,0.0,0.0,2026.0,169.61,835.36,-734.6500000000003
208,11.46,52.74,703.36,786.66,695.19,7.76,0.06,0.41,0.0,0.0,2031.0,28.43,929.53,-731.32
209,11.43,53.56,697.53,784.29,695.25,11.34,0.08,0.51,0.0,0.0,2032.0,263.72,850.4,-892.1299999999997
210,11.33,52.89,708.67,770.81,695.2,10.93,0.08,0.56,0.0,0.0,2019.0,214.77,986.52,-969.8200000000006
211,10.95,55.23,712.94,789.26,695.57,7.99,0.08,0.52,0.0,0.0,1941.0,177.66,965.69,-811.8100000000002
212,10.88,60.17,685.69,759.43,695.52,11.22,0.08,0.49,0.0,0.0,1780.0,79.78,1098.31,-734.6100000000004
213,10.95,34.12,741.8,728.69,695.48,10.9,0.08,0.67,0.0,0.0,1662.0,20.58,1128.01,-587.8999999999999
