,hydro,nuclear,other_fossil,wind_onshore,DE -> SE,DK -> SE,FI -> SE,LT -> SE,NO -> SE,PL -> SE,demand,SE -> DE,SE -> DK,SE -> FI,SE -> LT,SE -> NO,SE -> PL,mismatch
1412,11024.0,8670.0,1794.0,2303.0,66.0,1881.6,0.0,0.0,1602.89,0.0,24803.0,0.0,0.0,2072.9,717.1,0.0,597.6,-849.110000000002
1413,10089.0,8671.0,1785.0,2286.0,65.9,1964.6,0.0,0.0,944.27,0.0,23649.0,0.0,0.0,2155.03,272.4,0.0,586.0,-856.6599999999999
1414,8995.0,8672.0,1785.0,2248.0,66.1,2061.0,0.0,62.6,290.57,0.0,22814.0,0.0,0.0,2199.1,0.0,0.0,87.0,-919.8299999999995
1415,7237.0,8671.0,1758.0,2094.0,75.6,2045.3,0.0,0.0,544.54,280.3,21705.0,0.0,0.0,1535.63,177.5,0.0,0.0,-712.3899999999985
1416,7027.0,8673.0,1754.0,2062.0,75.8,2003.8,0.0,0.0,795.3399999999999,298.97,21619.0,0.0,0.0,1568.49,181.8,0.0,0.0,-679.3800000000001
1417,6942.0,8673.0,1744.0,2084.0,75.9,1921.3,0.0,0.0,704.96,298.93,21794.0,0.0,0.0,1452.46,144.8,0.0,0.0,-947.1699999999998
1418,6850.0,8672.0,1738.0,2105.0,75.9,1926.6,0.0,0.0,1012.65,298.96,21906.0,0.0,0.0,1550.7,149.0,0.0,0.0,-926.5899999999995
1419,7460.0,8671.0,1769.0,2076.0,100.8,1904.2,0.0,0.0,1210.37,298.91,22130.0,0.0,0.0,1935.21,254.2,0.0,0.0,-829.130000000001
1420,8634.0,8668.0,1804.0,2035.0,101.5,1800.5,0.0,0.0,1931.86,297.09,22840.0,0.0,0.0,2330.7,696.8,0.0,0.0,-595.5499999999993
1421,10935.0,8671.0,1850.0,2016.0,76.4,1678.4,0.0,0.0,1463.0,197.83,24630.0,0.0,0.0,2186.1,730.9,0.0,0.0,-659.369999999999
1422,12435.0,8668.0,1966.0,1938.0,76.0,1788.1,0.0,0.0,1061.41,197.65,25494.0,0.0,0.0,2321.0,731.0,0.0,0.0,-415.84000000000015
1423,12811.0,8659.0,1958.0,1791.0,76.0,1740.5,0.0,0.0,1030.89,192.35,25726.0,0.0,0.0,2324.1,729.6,0.0,0.0,-520.9599999999982
