,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,ES -> PT,demand,PT -> ES,mismatch
428,221.4,3204.4,1698.3,2466.0,157.7,0.0,1812.7,0.0,7604.0,1635.45,321.04999999999995
429,219.7,3359.5,1698.4,2069.6,154.4,0.0,1994.1,0.0,7144.0,1882.4,469.30000000000064
430,216.8,2652.9,1698.6,1698.9,150.9,0.0,2145.5,0.0,6384.0,1408.47,771.1300000000003
431,218.3,2022.8,1698.7,923.9,148.7,0.0,2232.1,0.0,5736.0,840.2,668.3
432,213.0,1358.8,1698.8,346.8,147.9,0.0,2257.8,0.0,5324.0,126.39,572.7100000000004
433,208.0,1079.2,1698.4,308.4,148.3,0.0,2282.8,0.0,5072.0,37.46,615.6400000000003
434,209.8,1140.7,1559.1,214.9,147.1,0.0,2469.6,57.16,4982.0,0.0,816.3599999999997
435,207.9,1120.4,1551.5,174.2,146.7,0.0,2678.8,246.83,4963.0,0.0,1163.33
436,200.9,1323.8,1592.6,162.4,145.5,0.0,2723.4,0.0,5052.0,96.28,1000.3200000000004
437,202.1,1720.3,1698.8,234.3,143.6,0.0,2762.2,0.0,5457.0,1446.09,-141.79000000000065
438,202.4,2464.1,1700.0,771.0,143.7,0.0,2675.8,0.0,6160.0,2469.4,-672.4000000000001
439,205.7,3021.2,1700.3,1258.9,147.2,0.0,2550.6,0.0,6955.0,2704.6,-775.7000000000003
440,203.6,3104.3,1699.4,1544.1,146.3,47.2,2464.2,0.0,7343.0,2240.31,-374.2100000000014
441,206.6,3233.8,1699.4,1470.1,148.4,179.7,2357.7,0.0,7366.0,1940.9,-11.200000000001182
442,202.3,3406.2,1698.7,673.8,148.1,281.4,2063.8,0.0,7400.0,1088.79,-14.490000000000691
443,206.3,3436.8,1698.5,371.6,148.9,332.9,1717.5,0.0,7137.0,188.59,586.91
444,212.3,3319.3,1699.2,417.5,146.1,346.4,1410.6,0.0,6957.0,176.97,417.4299999999996
445,212.8,3350.2,1699.5,351.4,145.2,339.8,1281.9,0.0,7038.0,0.82,341.9799999999993
446,211.4,3189.2,1697.5,222.5,151.3,313.3,1298.0,387.79,6912.0,0.0,558.9900000000007
447,211.1,3195.3,1698.7,219.3,154.3,252.0,1424.9,421.97,6761.0,0.0,816.5700000000006
448,213.6,3403.3,1698.7,222.6,150.6,130.5,1424.4,419.19,6853.0,0.0,809.8900000000003
449,216.1,3379.4,1699.1,290.8,158.9,11.0,1551.3,0.0,7476.0,6.05,-175.44999999999965
450,212.9,3461.4,1699.4,424.0,158.2,0.0,1701.9,0.0,7666.0,167.89,-176.0899999999989
451,214.8,3465.9,1699.5,784.8,157.6,0.0,1592.9,0.0,7566.0,233.06,116.44000000000182
452,214.7,3399.5,1699.4,1117.9,155.6,0.0,1330.7,0.0,7258.0,341.07,318.7300000000002
453,212.8,3201.6,1698.8,791.8,156.1,0.0,1163.2,45.36,6904.0,0.0,365.65999999999985
