,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
2494,353.14,12180.21,106.52,115.12,0.0,18.46,0.0,1377.07,13104.0,3.030000000000001,0.0,0.0,0.0,1043.4900000000005
2495,354.28,10818.09,106.83,108.8,449.65,13.82,0.0,1830.25,12806.0,0.0,0.0,0.0,0.0,875.7199999999993
2496,353.18,9830.32,106.86,105.0,468.54,17.01,0.0,1983.84,12697.0,0.0,0.0,0.0,0.0,167.75
2497,355.64,9725.63,106.17,108.62,468.5,16.9,0.0,1897.14,12777.0,0.0,0.0,0.0,0.0,-98.40000000000146
2498,357.9,9935.28,105.21,112.82,468.31,20.05,0.0,2040.65,12903.0,0.0,0.0,0.0,0.0,137.21999999999935
2499,362.84,9884.03,105.28,116.1,450.72,31.1,0.0,2016.97,13006.0,0.0,0.0,0.0,0.0,-38.95999999999913
2500,357.13,9930.07,106.01,117.6,200.98,26.49,0.0,1045.38,13020.0,0.0,0.0,0.0,0.0,-1236.3400000000001
2501,360.23,11664.31,106.85,118.04,23.63,26.99,0.0,0.0,13529.0,0.0,0.0,0.0,166.49999999999994,-1395.449999999999
2502,357.17,13181.17,105.96,109.36,0.0,19.82,0.0,0.0,13628.0,1.83,0.0,0.0,1090.25,-946.6000000000004
2503,358.7,14537.56,105.45,98.16,93.63,27.1,0.0,0.0,14012.0,0.0,0.0,0.0,2010.22,-801.6199999999997
2504,359.09,15565.85,104.53,93.85,146.98,32.31,0.0,0.0,14212.0,0.0,0.0,0.0,1882.19,208.42000000000235
2505,358.16,15174.57,103.91,89.28,201.7,34.12,0.0,0.0,14013.0,0.0,0.0,0.0,1467.87,480.8699999999999
2506,357.73,14565.66,104.29,88.86,310.93,35.32,0.0,0.0,13875.0,0.0,0.0,0.0,878.1899999999999,709.6000000000009
2507,359.17,13699.06,105.04,91.35,314.21000000000004,36.78,0.0,0.0,13726.0,0.0,0.0,0.0,775.4200000000001,104.19000000000051
2508,359.28,13419.17,106.09,95.95,330.16,38.47,0.0,0.0,13554.0,0.0,0.0,0.0,762.54,32.58000000000084
2509,359.41,13297.77,108.07,99.77,284.43,37.23,0.0,0.0,13470.0,0.0,0.0,0.0,862.0400000000001,-145.3599999999998
2510,360.1,13396.56,110.01,102.74,11.47,34.46,0.0,0.0,13425.0,0.0,0.0,0.0,1047.35,-457.00999999999976
2511,355.45,13930.53,109.42,101.74,0.0,30.12,0.0,0.0,13490.0,148.89,0.0,0.0,1345.06,-456.6899999999978
