,gas,hydro,other_fossil,wind_onshore,demand,s_l,s_r
0,347.22,13168.56,50.34,731.07,16789.41973837277,13.120000000002335,0.0
1,347.05,12260.08,12.420581133044,552.0577562701632,16315.67301724507,0.5446798418625186,0.0
2,346.74,5603.957412703699,49.67,415.43456767517904,10055.531815026081,0.0,13.71691406973511
3,346.94,1487.8230249200851,49.55,674.14,6624.373244352928,0.0,0.4199999999982537
4,347.6,11119.82,49.37,496.9099860263077,15832.65035388487,0.0,9.13000000000102
5,110.65491921352036,11601.18,49.3,631.08,15519.346220896045,2.880000000001018,0.0
6,346.87,12257.43,45.26474394427403,528.9288846109922,16765.636317457025,9.459999999999582,0.0
7,348.42,11846.25,48.95,534.114591736715,17019.130304161827,0.0,2.040000000000873
8,347.68,12104.13,20.08035050298668,214.50383388929373,16973.209813630143,2.150000000001455,0.0
9,158.82837251932486,13061.64,0.3559004151169713,490.7,16279.938472161288,6.099198876411591,0.0
10,349.39,1804.625545658262,48.59,465.0,5663.05606251236,0.0,0.4496630130008655
11,349.7,13862.28,48.62,433.91,16825.133249696828,0.0,2.9311443063403715
12,350.17,13849.02,48.69,416.42,16749.649527592333,0.0,3.6000000000018417
13,349.12,7597.091344005319,48.8,421.6,11940.231344005317,0.0,4.530000000002929
14,348.35,15099.47,48.93,217.1844829170693,18454.054482917072,0.0,11.919999999999618
15,348.08,15918.65,49.01,386.8,19105.783443621396,0.0,4.394256110654606
16,350.21,5578.935966286015,48.91,370.57,7658.281922821105,0.0,16.854489690393837
17,350.17,14845.760305553396,48.76,350.2,16940.044013783765,0.0,12.822363622762378
18,349.78,5307.973715841575,48.65,336.85,7733.433798714235,0.0,18.97000000000355
19,349.3,14881.58,48.45,310.67,17902.65771263489,0.0,4.445670208981233
20,172.39229522462418,14370.2,48.41,266.111431459814,16223.129375525601,0.0,13.77999999999895
21,257.1965852518028,13123.42,27.041828041696338,278.06,17088.76723499465,12.48999999999927,0.0
22,264.0094833302482,11890.24,48.28,266.35,16605.079483330246,0.0,6.970000000001456
23,350.09,2426.4710358377333,49.84,340.86,6890.323281942427,0.0,22.070000000001528
24,352.03,6496.413224013949,49.88,299.32,12046.754850698297,0.0,22.860000000000586
25,215.27139568211985,3135.1202118955675,38.39580363362786,100.09273347293636,6663.428527805092,0.7729463560274278,0.0
26,352.55,2815.955316900336,49.74,305.22,8020.805316900338,0.0,11.339999999998328
27,352.19,11862.15,21.357668324900363,294.79,15866.278980459165,0.0,17.01000000000022
28,351.24,13868.33,9.63965793948477,297.05,16453.50965793948,0.0,38.290000000001314
29,353.1,16698.16,50.673843236561424,261.7312314511406,17663.878133211085,62.53000000000145,0.0
30,352.67,21334.02,58.26,241.95,19450.94,9.510000000001128,0.0
31,56.2588477048782,16568.601029439727,8.347580672620238,212.28,14708.142605615796,0.0,133.38000000000375
32,347.03,3560.6181290485147,70.83,79.01205160436288,70.65078766514671,0.0,109.78999999999904
33,231.99677736009752,24132.1,72.55,7.0425648228526985,21489.274619665,0.0,61.41253145865414
34,354.04,24361.31,63.51020787828915,177.88,20841.606119464308,0.0,93.67157468053044
35,237.43796728888515,24605.57,72.44,65.74970900415661,21561.52618059383,0.0,100.34999999999854
36,111.16983035183048,1717.3063644983167,36.62207182609317,62.79384253929526,-1923.2652762781727,0.0,123.64000000000124
37,247.8174624365828,24648.1,26.33031997600696,63.99099195903756,20316.872347845652,0.0,144.46999999999753
38,349.59917841110257,24762.79,72.75,22.24295964353802,20300.98255623507,0.0,132.67000000000098
39,377.31,23419.49166853738,44.50793958963456,95.42,19239.939608127017,0.0,70.86999999999716
40,178.46269419776914,24888.15,4.991388471201685,34.76617234204947,20856.171406857295,0.0,107.46999999999936
41,376.48,24680.8,33.6669189520064,62.77243386151034,20848.939277510355,0.0,109.75000000000182
42,373.36,24135.09,73.48,106.21555541605946,21337.70094886495,9.010000000000218,0.0
43,372.68,7857.913213878223,70.05,176.37,6270.6145981185,0.0,8.736559927072962
44,326.82503851390294,19615.296837030277,70.28,205.61,19574.866937111994,3.4399999999989177,0.0
45,371.41,17672.99,69.3,247.72,18503.108411026817,0.0,0.0315889731813878
