,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
0,424.0,4977.0,1559.700853802673,1379.0,5510.0,663.0,19.0,3582.0,23274.096413950538,2712.149807692309,0.0
1,315.0,3015.4380248226216,123.43754013171602,1112.0,4159.0,499.0,10.0,2791.0,20966.34562214294,6713.823269230768,0.0
2,124.63588124807714,4207.0,2254.0,1172.0,4945.0,646.0,12.813596913293484,3484.0,21333.557306218237,2308.855769230769,0.0
3,428.0,3916.0,75.87565544711035,1197.0,4841.0,648.0,19.0,3774.0,18615.345471561774,1718.5794230769245,0.0
4,104.06104623736364,4237.0,2425.0,1314.0,4875.0,539.1365472151723,17.942843703968546,4044.0,17862.91278364358,21.5443434346712,0.0
5,424.0,4572.0,1690.3714731703135,1366.0,4141.51152482508,279.6584310229491,19.0,3333.9284594568385,19084.46988847518,2478.321346153847,0.0
6,406.0,730.4416210980561,567.5336700752106,878.577204784689,359.93152527487433,648.0,15.518864675281277,4291.0,10861.204517977138,2517.9453846153847,0.0
7,138.1011214744908,4415.0,2275.0,1620.0,4999.0,647.0,292.0,4417.0,20622.24269147999,585.8259930824228,0.0
8,438.0,4689.0,1862.8681195960392,1791.0,5359.0,646.0,805.0,4521.0,23699.863153926774,2546.116538461538,0.0
9,189.34727494809863,5021.0,1145.240220146973,2050.0,6349.0,433.1108842703159,1275.0,4692.0,22499.261552731983,842.0258605043695,0.0
10,326.95514682360533,5361.0,2669.0,2450.0,5112.6712420173935,648.0,1633.0,2979.240939776526,23964.451532588537,2503.7567307692298,0.0
11,439.0,5466.0,2669.0,2686.0,6533.20264866409,648.0,2117.0,5076.0,27837.27287332791,2475.197115384617,0.0
12,439.0,5004.0,1060.691813860204,1793.3492949265417,6335.0,648.0,1320.842104377323,2285.074898033852,21001.494106524267,2016.1032692307708,0.0
13,432.0,5446.0,2456.0,2578.0,6463.0,648.0,1323.5758872497222,2185.6486306468223,22745.734817121604,1008.7364659824752,0.0
14,438.0,5543.0,2433.0,2527.0,6902.0,431.43108566141336,834.0,5114.0,25269.866827295118,1333.7413461538454,0.0
15,269.15644792514087,5479.0,2685.0,3219.0,2166.452492339948,233.6179918938385,44.45666239354773,5412.517206999072,20909.68591807362,1007.7959584287048,0.0
16,436.0,5576.0,1573.5768673772277,2456.2698409266127,2229.7658554897307,650.0,19.0,6124.0,22748.068965683757,3000.591684503995,0.0
17,440.0,5113.0,719.3027705105636,3458.0,6907.0,649.0,15.0,6308.0,29299.720866280553,2640.435264614608,0.0
18,439.0,4706.0,3013.0,710.1806742392289,6804.0,648.0,16.0,4479.590293568433,24625.5302599684,210.43041327493032,0.0
