,biomass,gas,hydro,other_fossil,wind_onshore,demand,s_l,s_r
0,1.9855993112474613,0.0,156.0,89.0,21.0,562.1185850275099,422.13298571626245,0.0
1,77.0,0.0,45.82610466374703,89.0,10.547009921946142,440.63436849433185,453.7612539086387,0.0
2,77.0,0.0,155.0,36.45050838156625,19.0,542.4505083815662,463.0,0.0
3,76.0,0.0,186.0,18.224273150742853,17.0,568.8562244663069,397.0,0.0
4,46.925411994251895,0.0,421.0,0.7426401196927976,11.0,528.2404682070897,237.5,0.0
5,76.0,1.0,512.0,20.59498504556339,7.953128198031961,703.8873172334287,219.0,0.0
6,76.0,1.0,600.0,88.0,13.0,640.0,269.0,0.0
7,76.0,0.8511257299082227,667.0,88.0,6.876748368461309,636.7278740983695,161.0,0.0
8,76.0,0.2995769501038943,741.0,88.0,9.0,675.8149051559707,12.51532820586676,0.0
9,54.38405825475844,1.0,747.0,84.33169380424737,13.0,641.493536632017,20.777784573011168,0.0
10,76.0,1.0,6.400999169717059,35.8116129048015,31.0,-136.365947762396,19.92144016308541,0.0
11,77.0,1.0,10.194871380724477,88.0,39.0,175.44734057508572,23.0,0.0
12,77.0,1.0,939.0,36.36286580827102,2.1726354083869097,669.6448449039774,0.0,5.0
13,46.404091698212966,1.0,1011.0,89.0,49.0,736.728162057094,0.0,29.17592964111912
14,25.902246071313694,1.0,1012.0,89.0,46.0,774.4793569355161,0.0,1.922889135797504
15,61.741846292013726,0.2418043525869794,1013.0,89.0,47.0,823.9836506446006,22.0,0.0
16,77.0,1.0,1012.0,66.42869125254424,50.0,819.4286912525442,41.5,0.0
17,77.0,0.7468783391244525,1012.0,90.0,33.399500544900405,817.1463788840247,18.0,0.0
18,78.0,0.1767586187357286,249.7056060154986,85.296148307799,25.08670450111591,23.265217443149254,41.0,0.0
19,78.0,1.0,660.4799555396979,90.0,51.0,924.4170825572074,77.0,0.0
20,76.25895448024288,1.0,759.0,90.0,51.0,733.2589544802429,189.0,0.0
21,78.0,0.9286037750570598,578.0,91.0,3.070864577909626,727.1926585109179,260.5,0.0
22,78.0,1.0,483.0,91.0,51.0,614.0,131.5,0.0
23,78.0,1.0,360.46943921485314,90.0,51.0,299.469439214853,0.0,76.5
24,78.0,0.7291149477494754,546.0,90.0,51.0,614.9405732592364,0.0,35.0
25,78.0,1.0,197.1203044296359,90.0,49.0,348.5582427307208,2.5,0.0
26,77.0,1.0,612.0,89.0,43.90726116809261,554.9072611680926,0.0,23.0
27,77.0,0.9025834113353248,787.0,57.42214800976932,6.434043665707037,620.863673294759,0.0,50.895101792052586
28,73.00607338855032,1.0,186.42767892799785,89.0,7.65512594517207,404.28782239297215,49.5,0.0
29,77.0,1.0,807.0,27.66226275635244,29.035108672632724,760.6973714289852,272.0,0.0
30,76.0,7.940914141885036,868.0,88.0,13.36003586724181,883.3009500091268,293.5,0.0
31,10.774121198786736,25.0,876.0,88.0,15.90691570656482,880.6810369053514,351.5,0.0
