,biomass,gas,hard_coal,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,47.0,0.5057294394406957,0.0,546.0,0.0,0.0,860.0,2809.0,9784.620791750991,5727.36,0.0
1,47.0,1442.0,0.0,546.0,0.0,0.0,348.9274411392165,724.1734062338597,2633.4406490822003,13.25980170912428,0.0
2,34.930514954455795,285.15461990158923,0.0,545.0,0.0,0.0,855.0,2835.0,9919.148386139106,5563.41,0.0
3,47.0,1395.0,0.0,545.0,0.0,0.0,854.0,732.0276727832982,2744.0239017810372,1514.6731279470646,0.0
4,45.0,774.2716357436396,0.0,164.139034988609,0.0,0.0,857.0,2505.74802103959,9354.168323913274,5385.869999999999,0.0
5,12.779571612198389,1464.0,0.0,545.0,0.0,0.0,856.0,2734.0,11401.849136290175,5387.21,0.0
6,45.0,837.364319790699,0.0,545.0,0.0,0.0,284.4083591071156,2571.0,9700.772678897814,5462.49,0.0
7,3.0411056353115438,226.01905444415496,0.0,545.0,0.0,0.0,768.0,2506.0,8845.293341984327,4262.09889432997,0.0
8,44.16792467506143,297.7939390006888,0.0,427.82333614583337,0.0,57.0,676.0,2447.0,7802.405328945599,2482.335727050516,0.0
9,47.0,1339.0,0.0,203.32701561487636,0.0,238.0,763.3591737322726,1966.0316170466324,10544.13993509487,5910.77,0.0
10,47.0,1447.0,0.0,43.80200947034487,0.0,427.0,464.9988230486288,552.4931525389943,8977.726468404811,6741.16,0.0
11,29.08719538216313,1442.0,0.0,546.0,0.0,473.0,81.59871465161042,2312.0,10438.043786288432,6937.612855088122,0.0
12,48.0,1665.0,0.0,378.3092149307921,0.0,267.74206789397834,861.0,1951.0,12591.64251050325,7492.55,0.0
13,47.0,1465.0,0.0,545.0,0.0,165.44581221324935,49.612105807329954,1470.0,11995.05791802058,7287.71,0.0
14,47.0,1280.6190151140413,0.0,545.0,0.0,126.0,485.13204808100255,798.0,11167.035977327945,5823.564914132901,0.0
15,47.0,1456.0,0.0,290.0222280704849,0.0,40.0,641.0,519.0,12397.668571860078,7325.37,0.0
16,47.0,1659.0,0.0,545.0,0.0,6.0,456.0,353.0,6103.077268408093,544.4452176097985,0.0
17,47.0,428.5473706579096,0.0,545.0,0.0,0.0,276.0,184.40783057393503,13018.955201231845,7853.2,0.0
18,34.96265638563353,1620.0,0.0,545.0,0.0,0.0,236.0,266.0,14463.442649728346,7414.610000000001,0.0
19,38.49999678699536,1506.0,0.0,382.63733024828855,0.0,0.0,240.33341433388927,427.0,7440.004689888741,1069.5239485195696,0.0
20,30.07427315812588,1429.0,0.0,110.52495502288734,0.0,0.0,10.686996040674154,602.0,8694.758114383272,2427.9735273827314,0.0
21,48.0,53.652043981071685,0.0,545.0,0.0,0.0,254.0,395.83809175159433,10626.297029224306,5912.360000000001,0.0
22,48.0,1385.0,0.0,545.0,0.0,0.0,113.47068138930712,417.0036813919992,11145.474362781308,5747.040000000001,0.0
23,47.0,1446.0,0.0,545.0,0.0,0.0,17.675091890585758,304.4093357491906,4060.500619864479,601.944364461251,0.0
24,42.0,1462.0,0.0,546.0,0.0,0.0,239.0,835.0,6742.645014866864,1206.5537990600983,0.0
25,2.641774660892602,96.63198645515467,0.0,221.41448551463648,0.0,0.0,291.0,834.0,8790.688246630682,5354.1,0.0
26,46.0,1434.8736417443488,0.0,546.0,0.0,0.0,344.0,877.0,7160.584648988763,2155.7110072444148,0.0
27,3.473314433294477,706.4091146942033,0.0,121.28361285569164,0.0,0.0,57.15641760233496,221.72971950133524,8374.450866952599,5204.11,0.0
