,hydro,nuclear,other_fossil,wind_onshore,demand,s_l,s_r
101,7813.0,8456.0,1393.0,718.5585570256785,17707.585799046683,315.34999999999945,0.0
102,2131.1619914700373,6568.229929432751,531.891286524639,585.7561651267197,8844.523583053182,328.4099999999994,0.0
103,6584.064680175083,8454.0,1413.0,1433.2447096411415,15997.558721363595,151.8800000000001,0.0
104,11491.0,28.971308290507384,1411.0,1248.769417130057,12364.748202545386,246.86000000000195,0.0
105,11585.0,388.0494280806347,1406.0,1276.5167604087533,12731.971969214523,263.3650336765211,0.0
106,11566.0,8457.0,1189.81887442802,2040.0,21920.647688437628,489.9099999999989,0.0
107,4184.311978165522,4914.981853225516,1489.0,2039.0,10374.48924092996,239.6290792815411,0.0
108,11548.0,8458.0,1469.0,2049.0,20534.580043970378,467.3699999999999,0.0
109,10891.25756546962,4715.0758849769045,1508.0,1102.0242273917756,16629.06073174631,433.5400000000009,0.0
110,11619.0,8458.0,1493.0,2021.0,22954.611339724488,665.880000000001,0.0
111,11831.0,8457.0,1454.9842078521845,1993.0,23731.28072924297,628.119999999999,0.0
112,11911.0,2399.424045280828,1482.0,1928.0,16236.555068664333,619.3799999999992,0.0
113,9725.781038488574,8461.0,1481.0,1948.0,19453.071465171673,553.6899999999996,0.0
114,1957.3319243499868,5174.560090591618,1050.760283216459,1899.0,8824.009312160671,498.2200000000012,0.0
115,10233.0,8462.0,672.7614670319504,1874.0,19059.222426769036,381.2800000000011,0.0
116,4589.871287981029,8459.0,264.2565748565813,1846.0,13355.945427303097,277.5450958788944,0.0
117,8874.0,8463.0,701.5443806461448,1853.0,17524.544380646144,509.4099999999981,0.0
118,5402.409385472762,8464.0,1496.0,1901.0,17261.187722366405,493.3999999999992,0.0
119,6342.0,7799.122905543277,1507.0,1670.5281402765022,16001.65104581978,437.2499999999986,0.0
120,5983.0,8467.0,1494.0,1856.0,16722.02638983478,191.35337652571943,0.0
121,5848.0,8468.0,1485.0,1882.0,16322.414280645944,275.60901885622303,0.0
122,5826.0,4147.987233692515,1316.7754127179044,1933.0,11830.494769311817,521.8699999999999,0.0
123,5864.0,3800.129978841997,1307.9104833945778,2016.0,11607.04380360373,479.7299999999996,0.0
124,6115.0,8464.0,1481.0,2025.0,16622.282336360855,239.0699999999997,0.0
125,6454.0,2183.657273941918,1494.0,2154.0,11749.768010546433,288.37999999999965,0.0
126,7536.0,8461.0,685.0527548170953,2251.0,17188.2909794669,142.2200000000007,0.0
127,8856.0,8462.0,1225.112599437196,2322.0,18723.333901498372,283.8299999999981,0.0
128,9559.0,5505.842995487113,1353.0,320.27284243456944,13893.003773336455,72.64793541477367,0.0
129,6766.875730771781,8474.0,46.854577155992175,2349.0,15166.723285717917,119.55999999999948,0.0
130,10293.0,3219.761943542664,1395.0,2432.0,15992.196928453128,128.7500000000009,0.0
131,9602.90674022531,8521.0,1172.8633742526956,2599.0,19143.65910553794,149.02999999999884,0.0
132,8872.480222453443,8539.0,1471.0,2358.4871054039622,18563.94085774721,246.71999999999844,0.0
133,10235.0,8553.0,1473.0,2837.0,21035.759948162384,234.1400000000008,0.0
134,10508.0,8558.0,484.37454372802,2982.0,20299.13567955912,55.22729500556333,0.0
135,10771.0,8538.0,1442.0,3074.0,21460.834576586636,0.6019957029829623,0.0
136,8307.445768130556,8519.0,1452.0,3105.0,17727.034148059985,50.61921642537917,0.0
137,7835.808210673569,8556.0,962.7947197753322,76.3106379597721,15984.433950657694,16.4099999999994,0.0
138,10150.0,8125.651291699863,775.7413335183439,3251.0,20039.205349526255,147.10000000000082,0.0
139,3726.163631350438,5851.114417927503,1504.0,3440.0,12226.038985113692,261.7300000000014,0.0
140,13.750651613567667,8594.0,1072.140916920123,2775.181503520512,10244.916251388197,97.51989681883572,0.0
141,8239.0,8598.0,394.3214347167503,3490.0,18435.071663448205,253.6699999999996,0.0
142,6666.0,8610.0,1425.0071386948885,3454.0,18045.4198875776,66.42107963696766,0.0
143,5516.0,3112.027237119116,718.7846958980266,3349.0,11361.626108177787,567.7500000000009,0.0
144,1698.7572424439445,8624.0,1491.0,3227.0,14185.757242443942,564.1799999999989,0.0
145,438.4476773229467,7528.204762859256,371.6446123317305,2275.7674137327976,9476.105634137872,615.5899999999997,0.0
146,5063.0,8636.0,975.1591639345146,1924.9934621881205,15079.135599864505,235.8703204261764,0.0
147,5051.0,8638.0,1519.0,2950.0,18996.721842321043,566.1099999999983,0.0
148,4250.252143189755,1985.9704580565965,59.33452381305971,2785.0,8393.050423412207,495.1200000000017,0.0
149,5919.0,8648.0,1509.0,2699.0,20356.74620191734,482.0199999999995,0.0
150,1346.783563073632,8182.960997149589,1509.0,2754.0,13405.49622341132,172.64166318809794,0.0
151,5222.440905846352,8648.0,724.711423727464,1627.577837893809,14980.19382974258,29.788086259162228,0.0
152,7507.0,1621.2377333648444,1543.0,937.4276905273296,10877.331993766136,303.4900000000007,0.0
153,7739.0,4094.605958987028,1539.0,3158.0,15451.799917773551,185.4399999999996,0.0
154,7931.0,8646.0,1536.0,3439.0,20744.24043227114,57.16373148307565,0.0
155,7683.377913301199,8647.0,704.9802849485992,3715.0,19457.138964214442,438.1500000000001,0.0
156,8070.0,8648.0,568.5006371773835,3865.0,18694.61861754493,267.9299999999989,0.0
157,8125.0,8649.0,1449.0,3900.0,19923.256490417225,113.75999999999794,0.0
158,5223.41731508272,8650.0,1459.0,4090.0,17790.51565161236,305.1100000000006,0.0
159,5937.874191139956,4665.808638696958,1498.0,4192.0,14641.246976911892,497.25000000000136,0.0
160,8947.0,8647.0,1540.0,4265.0,22257.540710433652,802.8399999999992,0.0
161,9156.0,8645.0,1576.0,2301.631842957705,19580.210754617143,807.389999999999,0.0
162,9049.0,8648.0,1603.0,3370.3907413923985,20886.28011202252,516.6100000000015,0.0
163,8864.0,8650.0,1505.7329185144388,4432.0,21168.603956760777,352.3628275042743,0.0
164,8130.0,8649.0,1089.7774408456232,4396.0,20078.541374499797,251.85999999999967,0.0
165,3640.928915030384,8652.0,1589.0,4230.0,14632.928915030385,349.6800000000003,0.0
166,6566.748901147626,8653.0,994.1678509912832,4061.0,17540.562506028476,256.6899999999996,0.0
167,5388.0,8654.0,1555.0,3773.0,18538.725212790283,432.6600000000012,0.0
168,5227.0,5392.393035312904,1514.0,699.7277408858113,10612.424413092249,270.16848619878664,0.0
169,5175.0,8658.0,1524.0,3258.0,17406.310167206502,523.8400000000015,0.0
170,2888.954502473887,3854.0004742903934,1599.0,3013.0,9615.600141287438,13.697032600045558,0.0
171,187.1774872255344,4778.440633202812,1631.0,2795.0,7889.907903823019,128.48691432463687,0.0
172,6627.0,8655.0,1658.0,2466.878762261673,19370.881814739812,8.373580867370544,0.0
173,9032.0,8652.0,1698.0,2529.0,21138.457979692183,46.270422445007576,0.0
174,3452.0333206049804,636.7876390335676,1703.8629255718256,629.8097312593666,6223.864059140615,352.9900000000016,0.0
175,11643.0,8137.978018152608,1662.0,2319.0,22134.7500149256,115.82999999999902,0.0
176,6807.339753859545,2774.293730045601,1666.0,2277.0,13235.750834571047,0.0,6.611838282518297
177,11619.0,2186.123178531401,609.6323508351095,2286.0,14924.352617597062,0.0,12.69000000000142
178,11617.0,8649.0,1654.0,2273.0,22757.216479572962,5.101134593787082,0.0
179,11583.0,2591.038183558982,1635.0,152.61508498256748,14060.943723215074,0.0,158.23999999999978
180,9849.849608452078,8521.822184794246,1622.0,888.8804094066999,19124.785998756946,0.0,48.24000000000069
181,10735.093051877762,6566.539026359389,137.7365286031687,2286.0,18217.307930403935,0.0,38.73999999999887
182,11655.0,1129.375096651518,1585.0,2381.0,15344.75583282672,67.58000000000175,0.0
183,1457.4741580564114,8647.0,1575.0,2466.0,11716.354050087846,226.90999999999892,0.0
184,11520.0,2870.324989640196,1571.0,2529.0,17098.139736660352,219.7367210819644,0.0
185,11408.0,2227.2573424637158,1495.830514182986,2005.549191890296,16762.85677575552,186.09094279853733,0.0
186,9922.191969849862,8645.0,1608.0,2531.0,21521.225110123196,204.1500000000001,0.0
187,3642.9594282032353,1159.5802250103875,521.4893909423929,748.257919112977,4681.826319346535,110.46000000000004,0.0
188,9010.0,7538.289991878153,1547.0,2133.449131898704,19022.647812918647,273.5799999999999,0.0
189,7207.584479486071,8653.0,978.8789016144422,499.8217456230497,16219.761308718385,248.49533987574617,0.0
190,3657.2169252476574,8217.764274282272,1545.0,2536.0,15506.385608985984,133.2400000000016,0.0
191,6006.0,8656.0,1486.0,485.2928857279322,14854.335892395427,503.785573620408,0.0
192,5681.0,4145.775081594834,1465.0,2292.0,12739.686129601647,514.7799999999988,0.0
193,5646.0,8654.0,1419.0,2286.0,17007.364448588753,348.22455367313387,0.0
194,5684.0,8654.0,699.405449868141,2263.0,16533.47852512858,567.6599999999985,0.0
195,6372.0,8653.0,597.737642623486,2238.0,16750.044795075777,538.1700000000014,0.0
196,6721.0,8650.0,1431.0,2217.0,17985.092406699758,563.8300000000013,0.0
197,8708.0,8649.0,1422.0,2234.0,20516.272951961386,578.0199999999986,0.0
198,10512.0,8644.0,1522.0,2307.0,20655.501910643783,163.97505706005418,0.0
199,11357.0,7161.480549273477,1491.0,1740.7471840127105,20554.5804776458,417.81000000000176,0.0
200,11417.0,8645.0,1544.0,2278.2459385904403,23482.72047804763,176.97415516904272,0.0
201,11376.0,8276.763265673486,1544.0,2301.0,19975.92732610232,369.0000000000009,0.0
202,6628.088403426895,8646.0,1544.0,304.92470033147595,14516.180340188868,270.96000000000095,0.0
203,11027.0,855.3669168195385,1549.0,988.0655777036388,13186.552246402382,207.27000000000132,0.0
204,10974.0,2766.1404806765527,1504.0,943.143986481621,14035.197124348531,223.19999999999985,0.0
205,10947.0,3492.5942187931337,1486.0,2480.0,16457.81079294426,50.63000000000193,0.0
206,11083.0,8555.0,49.929546400601765,2510.7975244954023,22636.963134591482,5.738179241735264,0.0
207,2878.218070463307,8592.0,1418.0,145.6250046655203,10908.670485387995,439.1499999999997,0.0
208,11561.0,2826.4799379227456,1549.0,2655.0,16668.019461530548,381.9863196730894,0.0
209,11512.0,8626.0,1543.0,2024.988985837655,21637.463414407754,392.0944285701013,0.0
210,10992.0,7326.252846339874,1555.0,2652.0,19935.451510572413,175.24637936074222,0.0
211,9716.0,8646.0,333.37821216047087,2705.0,20268.675994222845,908.400000000001,0.0
212,9187.0,8646.0,1540.0,1435.7981472298593,18768.687973102005,322.84367820543656,0.0
213,8483.0,8648.0,1514.0,2470.0,19453.742795314036,602.1279051401259,0.0
214,1317.9589444141232,8650.0,1528.0,1075.093521706919,11543.407323253236,660.9699999999998,0.0
215,1487.546147139235,8651.0,951.141393222856,2364.0,12302.758985666685,683.3699999999999,0.0
216,6235.0,8652.0,846.2067778445623,2308.0,17231.395121390135,857.6299999999997,0.0
217,6133.0,8653.0,1521.0,422.13612223160186,16249.317415841708,628.7700000000013,0.0
218,6205.0,5223.476830970314,1525.0,928.7848354979066,13234.58230072245,613.1700000000012,0.0
219,6712.0,8653.0,1523.0,2155.0,18889.69280180027,372.9723170293971,0.0
220,7696.0,7073.584534312059,1525.0,2096.0,17612.483867379706,875.5099999999984,0.0
221,10380.0,8643.0,1549.0,2045.0,21676.870286437934,1066.2400000000007,0.0
222,12169.0,8640.0,1549.0,2027.0,21256.21570067998,1084.6600000000008,0.0
223,9172.73115817828,8643.0,1588.0,1353.0473307967577,18984.098302396353,855.0800000000004,0.0
224,12187.0,8645.0,805.2675672913068,2010.0,21843.243411314055,191.65239166473285,0.0
225,2894.6383649686054,8645.0,1614.0,1982.0,13828.638364968603,468.2799999999989,0.0
226,424.8239827374132,8641.0,1635.0,1925.0,11638.730615731669,498.7600000000011,0.0
227,12415.0,8640.0,1659.0,1890.0,21807.62505633677,202.75,0.0
228,4659.743146661504,8643.0,1702.0,1894.0,17378.564736987795,0.0,5.189751757768493
229,12397.0,8641.0,1480.7877186558787,1860.0,22771.502245592794,539.0200000000013,0.0
230,1919.3276268400016,2234.5268034628625,445.8144840788093,1863.0,5029.317800162018,527.311374761878,0.0
231,12423.0,8644.0,1163.999515513182,1812.0,23352.626753815795,504.2562542426279,0.0
232,12316.0,3259.749238685248,1138.8814011454829,155.5358464746869,15593.520687540933,12.414532291948692,0.0
233,384.5219230940002,8649.0,1629.2765490289894,1184.9240200075094,11458.995708477918,145.11999999999898,0.0
234,12418.0,8649.0,492.7856758568296,1576.0,22588.18497574451,457.079999999999,0.0
235,11587.0,8650.0,1567.0,1467.0,23457.030851238742,702.1699999999983,0.0
236,10203.0,8649.0,1499.0,1396.0,21453.2857078961,959.1200000000008,0.0
237,9424.0,8650.0,1464.0,1326.6475211388522,18779.92794523582,728.6299999999992,0.0
238,8277.0,3063.0642877713567,1449.0,1397.0,11626.985267459902,874.4399999999991,0.0
239,7035.0,8652.0,138.543003297389,1300.0,16385.036863276946,149.21687235061438,0.0
240,1995.735394327825,8655.0,1429.0,632.7536275332728,10978.010726304305,648.4399999999987,0.0
241,1218.489464740007,559.7705844422234,919.958652158348,1237.0,3445.373291151109,58.18641638961802,0.0
242,5020.687785415147,8654.0,504.2433418550863,871.4455694749712,14142.19691262564,383.65491335628906,0.0
243,7384.0,8650.0,1076.9935271991817,397.4603225610762,16047.780751765027,380.5499999999993,0.0
244,8690.0,6478.717183995655,1558.0,1221.0,16225.566003301774,351.3588193061162,0.0
245,10971.0,6662.84579360627,1612.0,1236.0,18209.467830572383,279.8600000000006,0.0
246,5643.725008748574,1749.0336572501658,828.73938682794,886.793836532329,8907.809791093945,221.51000000000116,0.0
247,12482.0,8637.0,1717.0,1276.7439160808406,24624.130329528165,47.2599999999984,0.0
248,12485.0,4300.326083759888,681.7465694759323,1290.0,17408.83623234405,0.2000000000007276,0.0
249,12447.0,8568.0,1722.0,1286.6955760014607,22158.69557600146,330.65999999999985,0.0
250,12463.0,5107.93037297536,719.1943833503972,1282.0,17941.243276662306,91.43824765010132,0.0
251,12523.0,2129.3865171220364,1665.9646982101865,1326.0,16103.059307423917,402.0800000000008,0.0
252,10873.680869602678,8622.0,1240.0099870182612,1383.0,23203.564258044553,484.8699999999999,0.0
253,12429.0,8634.0,1726.0,1356.0,24680.943902241917,536.2399999999998,0.0
254,12457.0,4957.384818497395,973.4268975799132,1456.0,18093.28711287132,120.71539679401272,0.0
255,12307.0,8637.0,1744.0,1531.0,21890.756656967416,433.84999999999945,0.0
256,12306.0,8640.0,1712.0,1619.0,23889.649874415,484.6299999999992,0.0
257,12306.0,8639.0,1709.0,1736.0,22952.12105999826,216.40522865809237,0.0
258,5492.239428576931,835.2997582681013,1684.0,1795.0,10019.134360779073,397.6799999999994,0.0
259,10897.0,8643.0,1672.0,1825.0,22104.54258290657,467.29,0.0
260,9724.0,8646.0,1646.0,379.4118526759698,20453.83213831134,513.8699999999981,0.0
261,8703.0,551.1900424566131,1610.0,1957.0,13457.332436408295,756.0200000000004,0.0
262,7922.0,8647.0,821.637902306786,1930.0,17870.637902306786,846.6800000000007,0.0
263,6991.0,8647.0,1607.0,441.57609928622816,16590.686670830037,651.7200000000016,0.0
264,6778.0,4536.756732013492,1588.0,735.1995600710537,13363.480693163452,703.6100000000006,0.0
265,616.9823021795924,4228.63978928828,738.3065149215005,259.3585767279984,4751.958902919305,635.3399999999997,0.0
266,6707.0,5345.182991593509,1546.0,1247.3104793699345,13951.211666641657,690.1800000000017,0.0
267,7352.0,8647.0,1557.0,1717.0,17392.762686555867,558.3000000000015,0.0
268,1106.2239382898642,8647.0,1572.0,1651.0,9319.52371786799,361.66551976377485,0.0
269,8021.87950277196,8647.0,1576.0,614.3305101790511,18574.304967351294,540.1700000000019,0.0
270,3356.058689787193,8644.0,90.61487321598388,1493.0,12540.397288602679,934.6899999999988,0.0
271,6296.692249270783,8650.0,1624.0,1398.0,16962.98700609446,799.0100000000011,0.0
272,12044.350631770782,8647.0,1736.0,1265.522107843132,23663.99780364189,508.21887133596624,0.0
273,12570.0,4836.586716373457,1154.95383225287,1289.0,18043.623557209816,229.35068628629944,0.0
274,12487.0,4540.240594215252,1741.0,1211.0,21033.683700992246,723.9749553764938,0.0
275,12417.0,8644.0,1708.0,1158.0,25730.64028854859,943.390000000002,0.0
276,12288.0,6189.651006388026,1736.0,756.5604197136689,18574.067102012938,299.81518557427825,0.0
277,1031.0566096229045,8534.0,1766.0,386.9103192030176,11942.640722650065,1066.9499999999998,0.0
278,6840.846344242119,6665.849338997046,1789.0,1091.0,15639.8249048528,779.7900000000018,0.0
279,7103.306645716684,1408.5259119387645,1788.0,1064.0,10551.449782871216,509.0800000000008,0.0
280,10017.4288551249,8535.0,1826.0,1029.0,20698.33659936864,47.33772926741176,0.0
281,12356.0,8536.0,1825.0,1016.0,22261.096347391474,684.6500000000005,0.0
282,11534.0,3548.328503763109,1725.9546334591323,993.0,16498.822975126946,656.8699999999999,0.0
283,10320.0,8523.0,1187.1451106083412,323.86904711491525,19514.304801892937,120.61718700077788,0.0
284,9440.0,8536.0,1659.0,878.0,20069.190081515353,700.1026555143912,0.0
285,8778.0,8537.0,1606.0,820.0,18956.631441261496,509.1293003205226,0.0
286,8072.0,8538.0,1584.0,783.0,17549.784127638282,695.119999999999,0.0
287,7151.0,8539.0,1136.4206433985437,136.91694208890888,16475.889773657767,656.8500000000013,0.0
288,6793.0,8539.0,1434.0,515.7547546432291,16314.23733012952,88.22257548629032,0.0
289,6610.0,4690.427697351065,1410.0,210.1884308819968,12533.88940779618,529.6999999999994,0.0
290,6508.0,2515.9628861958904,1413.0,407.2602212522835,10755.642780183467,608.8400000000017,0.0
291,6490.0,8541.0,1413.0,690.5936839775645,16983.60634657633,265.0777264909355,0.0
292,4032.058214366336,4353.801373732136,657.7741935227185,506.58065731916736,9568.204206733413,388.25000000000045,0.0
293,7451.0,8538.0,1501.0,971.0,17820.16860933558,123.0300000000002,0.0
294,8887.0,8534.0,31.441091148379385,186.25420508766936,16378.160731078846,100.82849117199454,0.0
295,10134.0,8533.0,1561.0,19.61429937577915,18446.33999837476,279.40999999999894,0.0
296,10841.0,4229.108341533794,1544.0,1171.0,17251.07474357829,363.1500000000015,0.0
297,10232.508185192924,8531.0,63.09776901940702,411.70198509867737,18282.210199708992,807.3999999999996,0.0
298,10921.0,8533.0,1557.0,608.421395498691,20254.436445614043,708.4400000000019,0.0
299,10945.0,5261.235828148119,1562.0,1253.0,17644.800385893534,163.54246975870322,0.0
300,10899.0,1321.921563651658,1570.0,1267.0,14794.252701597636,624.409999999999,0.0
