,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,293.00000029334524,2316.000004250169,1.290659426478252,13307.39886170009,19181.193685711132,416.1374546367916,0.0,19859.39947454003,56898.00000411385,0.0,500.95000042562697
1,293.0000002785114,2286.000002364728,11.000000010337441,7164.000009452495,33751.90544994493,471.00000045097573,0.0,9502.000014444846,54375.00001602946,0.0,1665.380001466194
2,294.0000002788512,1908.319733470964,11.000000010336587,6826.000008255438,37996.49315147521,466.0000004445141,0.0,2859.102140721704,51887.00001806948,0.0,299.3039438702364
3,294.0000002598561,2291.000001445109,10.0000000093735,5845.78337614754,32159.279338438875,13.991106482429135,0.0,9005.00000289405,47745.69110024581,0.0,1024.9800012325895
4,127.32836675524015,2271.0000019741547,2.5383965130109067,5715.000004463151,34032.00001447958,27.448550850624915,0.0,9050.000006434471,54443.61542993913,0.0,685.0478955969214
5,3.0000549353962778,2275.000002301574,11.00000001033644,6095.000007081809,37268.321703507005,464.00000044230876,0.0,5352.378663108932,50909.00001839381,0.0,74.64482317853226
6,294.00000027932055,2393.0000024751475,1.4947250996043238,2358.464521044993,45344.63716040895,466.00000044570766,0.0,4667.035094735283,51150.00001621741,0.0,1282.2400011479915
7,294.0000002640051,1475.271040414264,1.2970199969430876,6876.000003108854,23356.641836982086,103.356446763475,92.01121276467008,8820.000003477806,37898.65629032714,0.0,1497.4100018379022
8,294.00000028097185,2412.0000026352504,11.00000001033948,4266.980301105066,36942.88756843187,465.00000044893494,490.000000473779,7491.855760820613,52177.000012151555,0.0,494.235026483746
9,64.72294495367952,2408.0000024782066,2.583622999937583,466.99630542677244,46703.31406962583,197.5265466434568,1125.0000011016832,4596.145049342094,54278.000017184975,0.0,280.93100331261695
10,290.0000002524187,1904.3172792044832,2.8901717155605033,2234.470830099062,21530.633197731622,465.0000003875749,1550.0000010229373,8557.000002408653,36849.847291578866,0.0,1143.9200015628212
11,85.33068914181526,2400.000002434187,11.000000010336366,4130.04300241404,39697.27975064275,443.3567859976185,1534.0000015123435,5756.917072076319,59334.000019725594,0.0,819.7814002018561
12,293.00000026851956,878.4743203880088,11.000000010323182,7539.000004310211,36108.00000831377,465.00000042013545,1363.0000011469936,8286.000004560441,64967.04139205625,0.0,2776.5800034175363
13,294.0000002651626,2394.0000016807167,11.000000010316844,5510.224010575594,36620.000005574926,464.00000040906104,1025.6361117348044,5646.3338180066285,50513.79505149239,0.0,1797.0500022619758
14,294.0000002783469,1265.321937237699,12.00000001127582,8020.000009577413,38986.79019767291,466.0000004432338,68.3266331724579,7730.000009141422,54284.000020860556,0.0,453.1400004205879
15,274.76445591602163,2399.0000027060446,9.000000008459471,7780.000015968527,34723.2370567216,467.00000045343864,222.00000021181398,8633.000020365316,49564.38969780115,233.436760909565,0.0
16,294.0000002785819,1814.7761219600734,8.000000007516585,7651.0000092779255,41879.28356129902,463.0000004409333,48.00000004515272,9373.000012162502,59937.000020358646,2643.2400026925716,0.0
17,294.0000002748614,2405.000002174496,6.797749963666141,8574.000007072518,45302.00002455209,253.51950324005006,0.0,9495.000007731032,63228.51147276204,2243.1400020332703,0.0
18,294.00000027184313,2409.000002001854,3.0000000028175977,10733.000006377073,45446.25048726139,461.0000004224979,0.0,9513.000005898593,64864.88752672079,745.7600006733435,0.0
19,294.0000002789557,2408.000002463498,2.03508862815171,8999.000012175788,52090.14914373498,458.00000043702323,0.0,4673.773798129183,60140.00001856345,240.99269626986373,0.0
20,296.00000027662077,2413.00000217516,3.0000000028179072,6731.233663657203,47486.000024404406,459.0000004277399,0.0,9315.000007527702,58743.23706781952,0.0,921.6797445355926
21,295.0000002793438,2414.0000024264646,5.0000000046973945,264.71732761894265,61063.966128541266,460.0000004375609,0.0,3723.346108187081,61037.00002159128,1042.3653435978338,0.0
22,294.00000026044796,12.917428724737473,8.00000000750249,7870.00000282613,47729.00000415151,463.00000039716474,0.0,3876.632564136874,51970.6766514573,78.20165227451699,0.0
23,297.0000002774759,2563.0000022994645,11.000000010330783,7013.000005836897,46834.00002366539,467.0000004349517,0.0,8479.000006892831,57581.26683117477,0.0,988.0100009452137
24,297.00000028528257,2569.000002982458,11.00000001034132,6676.000012442959,43913.29881570881,467.00000045444506,0.0,7981.740216891675,54310.76842634065,0.0,165.9906165623712
25,12.597159213395482,2570.0000025660725,11.000000010335487,6807.000007583463,43889.10963835436,468.00000044440833,0.0,7897.000009067871,53211.000022455184,0.0,2321.710002070165
26,297.0000002600747,976.6095889301491,11.000000010305111,6718.000002385939,43034.00000350391,307.169542684203,0.0,7318.000002462268,51703.705667685914,0.0,1337.4550417360467
27,297.0000002645155,2580.000001642772,11.000000010311973,6630.000002803687,43426.00000453268,457.0000003959506,0.0,6788.000002833377,52723.62376196149,0.0,1467.450001889119
28,296.00000028030325,1120.94326426779,11.000000010335958,1594.603716151602,53213.61888687138,452.0000004298681,0.0,6330.000007181744,55053.00002071563,204.3578452598037,0.0
29,91.9351774019128,2585.000003022303,11.000000010341518,7794.000017973475,48392.28858436788,290.84913363339183,0.0,5560.000009048278,59668.00001012232,1455.0354611745138,0.0
30,297.00000029121014,2737.000004192727,11.000000010348955,7309.669769640125,54354.63265312264,449.00000045034454,0.0,1698.7764244340958,63430.00000597986,3304.760005824591,0.0
31,297.0000002805443,3074.000003063538,10.000000009395272,4487.111605989681,53574.77155543486,453.000000429159,12.255624182457687,4305.00000439767,65231.00002761498,2347.8200023066224,0.0
32,297.0000002807577,2463.442284158078,9.00000000845578,5019.47213884802,63821.45854036007,452.0000004287008,392.0000003713161,1491.6423429526096,67170.00002600772,79.62751231057887,0.0
33,297.00000028469844,3392.0000041332037,9.000000008459308,9319.000023622022,31128.43848512531,458.0000004439565,231.4372075743845,4014.000005173031,46890.62810862908,1732.030001842532,0.0
34,296.0000002768491,3431.0000030688575,10.000000009392142,10407.000008483985,55319.000028719,452.00000042179744,1199.0000011068648,3815.000003394168,70885.06158272181,1782.9200016322102,0.0
35,297.00000028075146,2992.1293002954544,0.5028490495980932,11406.000014121879,56191.19587703708,409.4474924571084,1023.9863334116025,3826.00000391048,70524.00002658398,765.6387433050414,0.0
36,60.561699491370824,3328.000002923478,11.0000000103305,6559.040592911874,55198.000024117566,467.00000043445056,1183.0000010845251,4223.000003646116,63792.64804350246,570.5700005296698,0.0
37,295.00000028033486,3109.0000033235397,7.71032804657938,10166.000015825684,54871.43651880876,465.0000004448684,953.0000009297685,4719.000005432971,66537.00001738247,274.4200002605664,0.0
38,296.00000027677487,3032.000002719951,11.0000000103311,9841.000008017927,55331.00002794544,49.60724993480784,566.0000005270372,5587.000004828885,66928.32750647994,29.285535527613987,0.0
39,297.0000002805105,3131.000003119679,9.000000008455556,6541.035732724946,56553.64807406252,97.89392904223553,201.00000018950604,6749.000007231984,66003.00002809703,2262.5700022170536,0.0
40,295.00000027871283,114.24620167394886,8.000000007515986,9848.000011450835,60438.372663218855,474.0000004494087,63.00000005925198,7387.000008107439,69383.0000276909,1035.7257104366302,0.0
41,294.0000002748667,3660.0000032464923,8.000000007513844,9584.000007798033,55512.00002751982,473.0000004409512,0.0,7879.000006567094,71828.89700897982,3034.5500027175776,0.0
42,290.000000284831,3170.1599676436076,10.00000000940766,16648.761609893238,47189.98065359496,390.1893641849367,0.0,9832.810769146958,68723.00000569646,1001.9000011080471,0.0
43,295.0000002880181,1441.7995587716055,11.000000010347483,9057.629495814183,53474.61164398598,468.00000046772215,0.0,9461.038417864662,64360.00000652618,520.7800005242495,0.0
44,269.7873031916197,2776.0000027984347,4.242584113427287,7291.00000834273,51888.16177935137,467.000000443767,0.0,8997.00001084852,61094.00002295111,804.8800007713119,0.0
45,279.7510406120058,1625.4410524447717,11.00000001033522,3934.850961583944,58737.255612569585,118.11851775640089,0.0,8159.668372756825,63456.00002577143,2727.500002715315,0.0
46,141.7629611998863,869.6659207468549,11.000000010335057,7868.000008710781,53618.68607035759,153.3908839441829,0.0,9695.000011197868,62624.000026665206,0.0,220.54000020628928
47,113.40055432205536,2516.0000026583757,1.6184875288921312,7292.00001009667,50485.595731036774,470.00000045084,0.0,8395.213430388181,57892.00001530528,0.0,4802.760003722941
48,26.792874332992657,2494.0000022369454,11.000000010330712,7465.000006142678,46688.00002326136,229.91070645482426,0.0,10159.000008001389,59936.24010343239,0.0,1551.2900015013752
49,213.06940506079712,2491.0000019730965,11.00000001032439,5459.009113846797,45056.00000970111,77.24472183306256,0.0,3366.138480626358,45656.05724179464,0.0,2799.430003324187
50,99.40798593290828,2492.0000331842816,11.000000010375437,17644.38215571463,8493.503260472626,466.00000052982534,0.0,33427.72854094718,51480.00000239385,0.0,2249.780001149102
51,285.0000002662092,2489.0000022279737,11.000000010330613,3932.0671996686146,42547.000021667656,467.0000004346482,0.0,9256.000007345152,52602.3813286475,0.0,1045.8600010032544
52,112.12637147032824,2291.8725856656406,10.000000009398235,5482.164368730299,46401.305087334804,465.0000004472406,0.0,6469.85704780442,54621.00001370946,382.49613109745377,0.0
53,295.0000002757097,2484.000002237738,9.000000008452856,7339.000006121182,47138.000024452645,225.29800303324328,0.0,8298.000006821143,61038.59261782782,2540.1200022861767,0.0
54,148.46935055244202,2489.0000024664887,9.000000008455757,4472.172403392564,54331.008284315234,266.8199954052209,0.0,8380.000009545325,64048.0000257107,3227.100003250874,0.0
55,297.0000002956006,2492.000004429787,9.000000008468588,13184.157837377732,57318.63151878182,404.04386486113793,26.08625364715991,1003.5222875151156,65808.00000459506,1572.288247004871,0.0
56,98.73040654320177,1437.4535691124986,6.770805419912832,9534.000007829505,55031.00002824297,447.0000004170773,333.00000031124034,8813.000007306899,68305.8833166112,2009.1800018317965,0.0
57,296.000000279568,2490.0000024510846,9.000000008455562,9088.00001024733,55844.295031078014,448.00000042432106,236.69906766175336,9140.000010317794,67948.00002839256,1747.2300016956804,0.0
58,294.0000002737117,2498.0000021801725,10.000000009390648,9881.00000713006,37606.00130478205,72.56738152057561,450.82133811406857,9388.000006853585,50135.817210258676,1818.0271834666432,0.0
59,292.0000002758593,555.6439901306185,10.000000009395345,9887.000011501874,60650.759091453154,453.0000004293135,1455.0000014066113,5358.089836387259,69514.000027743,1072.4100010288564,0.0
60,292.00000027574475,2486.0000024449964,10.000000009395213,9594.000010900807,55988.234037375536,455.00000043094605,379.5522183517522,9630.000010950322,68161.00002869975,25.38122611883436,0.0
61,282.92002315183606,528.7236475496372,9.000000008451732,9092.000006616458,55765.00001881805,328.88731612485793,1019.0000009269862,9734.000006972732,66808.1963225311,0.0,937.1800009075464
62,293.00000027397397,2048.5025227996243,9.000000008452975,8513.000007056737,55575.000027923255,457.00000042623583,594.0000005528367,9669.000007889066,67753.12444503182,0.0,482.56000045674347
63,293.00000027670774,761.6595072312139,3.9977840163354896,8134.000008970631,55714.59766922975,159.27665168462153,206.0000001942357,9581.000010904105,64946.05174696612,487.58000046211765,0.0
64,293.00000027402854,2377.0000021561445,7.86780869195052,9037.00000747769,55858.00002858049,459.0000004282211,65.00000006099853,9394.000007736684,73595.80083867785,2653.330002397227,0.0
65,200.85749746257744,2165.7009051806904,8.000000007515917,10686.55887087113,57390.908563565106,41.42688761497267,0.0,9358.000010612786,72239.0000291796,852.4841266345728,0.0
66,0.3149313616379253,2359.0000023157413,9.000000008455554,11798.000014127876,56502.28506513876,288.79058452044495,0.0,8328.172131094063,69847.00002882516,27.58053784621323,0.0
67,288.00000028503314,2375.000003843217,10.000000009410137,14617.46919279631,45432.07031042907,454.00000046364636,0.0,12606.183027613884,65219.00000489328,0.0,622.2425234409393
68,290.0000002711362,2405.0000021742953,10.000000009391991,8136.000006751325,54512.00002717249,451.00000042056996,0.0,8062.000006697022,63060.29440433215,0.0,1747.2900016892102
69,290.0000002689262,2370.000002013025,10.000000009389321,8202.000005637778,53431.00001481355,453.0000004170815,0.0,7938.000005503835,65063.07167150719,965.4800008694052,0.0
70,289.00000027310386,2344.0000023139396,9.841952053943007,8167.0000092295795,56195.62135425898,56.43184010331538,0.0,2436.78132586011,63979.00002587895,0.0,977.1021526853623
71,70.5394941321454,191.50867524464763,10.000000009395482,7786.000008736984,50945.88233221234,3.0521772612488034,0.0,7135.625403827846,59225.000024846624,0.0,2591.5600023091847
72,290.00000027005404,2386.0000020910775,7.383780185395484,8040.0000060805105,46415.00001818605,477.00000044172697,0.0,6796.605929688376,60614.13687720988,0.0,1499.5458793626597
73,291.0000002751336,2383.000002363868,11.000000010335398,5327.182255731223,46530.71080990202,479.00000045479874,0.0,6778.000007498253,54918.0000232116,0.0,3741.9900032447686
74,292.0000002719106,37.78940298743333,10.000000009390702,7705.000005879669,45062.00001800611,481.0000004454059,0.0,6462.00000508506,50261.9491254522,0.0,3255.140003388351
75,289.0000002733534,2378.0000023678354,6.710371517545215,8118.000009452606,50163.67433965797,482.0000004580235,0.0,1076.9038959353386,52360.000021892876,0.0,2508.8300022238423
76,246.42322248650237,1184.4929781921935,1.874231379582487,7671.00000631507,48523.00002408885,480.0000004469442,0.0,6050.000005114183,56186.957013139,0.0,247.05000023312505
