,biomass,gas,hydro,other_fossil,wind_onshore,demand,s_l,s_r
4961,61.00000007238547,902.5907659932903,50.0000000566433,63.00000007540966,5.000000004778381,849.0000002044635,103.48526439672247,0.0
4962,276.28033528753406,5.3736479126133165,710.0871000635566,26.54800681128607,2.7618688911360207,825.0000000132636,7.449041059768283,0.0
4963,61.00000004835663,170.00000010537457,4.0000000037123815,15.717443420202892,4.0000000037123815,750.4356507455283,638.5000002042858,0.0
4964,18.808414537512135,162.0000002053746,0.0,63.00000006580847,6.000000005690707,743.000000318977,699.6915857495799,0.0
4965,56.00000009514112,174.8289736395817,0.0,62.00000011532671,5.971814441133746,661.0000000989128,519.1992118954486,0.0
4966,55.00000005780065,162.00000022140966,0.0,61.000000064947706,4.0603727508087335,604.0000002619589,521.9396273622198,0.0
4967,54.000000045662986,161.00000011366703,0.0,14.324975123274431,8.00000000739339,681.0975178226357,519.5000002361478,0.0
4968,54.00000006513938,162.00000045270787,0.0,61.00000007639759,7.00000000676965,562.0000001598287,533.9999995952649,0.0
4969,55.00000001776339,162.0000000229826,0.0,13.06202199313039,0.16923142414767225,46.41479073062127,220.70071196031893,0.0
4970,55.000000077004636,161.00000411995094,0.0,62.0000000925848,5.000000004841599,555.000000120662,233.49999577933565,0.0
4971,57.000000062341556,18.619603759870344,0.0,62.000000068801874,5.000000004755634,641.0000002327374,664.3803964217411,0.0
4972,60.00000006839332,31.01484456490663,0.0,25.7135113777637,0.33858294909111036,760.000000221133,1130.7436899759414,0.0
4973,36.96196156924264,116.85862026372797,68.07831646963672,62.000000070854405,1.0000000009420567,882.0000002345255,934.601101995044,0.0
4974,62.00000004928421,452.0000001826379,185.92762315587444,37.661083298582646,1.0000000009366066,544.2091981152082,552.9624922652324,0.0
4975,45.12221629440495,1436.9259312889646,9.410281286798334,62.000000074236084,3.000000002847747,972.000000208547,870.6038838156446,0.0
4976,61.00000006970359,444.06211598106614,313.0000033811464,61.00000006970359,6.000000005736513,977.0000002383773,834.9378811843217,0.0
4977,42.95991663806568,1055.4792801261765,380.0000012692746,44.36992207489891,13.000000012519417,959.0000003201321,249.0934282773113,0.0
4978,61.00000006430673,872.681586751046,426.000001673422,13.01972148630854,13.000000012501852,860.4032789532332,351.2789727599615,0.0
4979,61.00000006461856,901.9394487341857,244.1785182492762,61.00000006461856,1.9008157825361356,970.0000003253166,236.9812190891035,0.0
4980,7.287643369257745,685.0000003724322,294.0000002104416,62.00000005464083,1.6065690383373281,958.7762258061357,152.00000012293083,0.0
4981,61.00000004536642,107.2994841933796,119.0000000738728,2.523161501155904,17.419759910580954,243.13982146462698,101.37385986196509,0.0
4982,62.000000071761235,236.0000007839593,21.371348706735365,62.000000071761235,18.000000017886798,903.0000002265413,633.8875596027008,0.0
4983,62.00000001210866,259.0000000143832,127.00000001355059,62.00000001210866,15.000000007332124,14.746616831115475,498.0000000148032,0.0
4984,1.5611426470147736,260.00000015642684,31.212105755641986,63.000000052093824,3.073407379410796,730.0798953278711,375.1513199037132,0.0
4985,62.00000002631841,121.87574443878543,0.0,63.00000002650856,9.000000007188518,49.97227906143053,649.0000000445115,0.0
4986,62.00000006416941,102.05641006794117,0.0,30.64819295081967,3.9755939620718257,798.0000003423861,1060.4166552264564,0.0
4987,14.332996894956986,27.08420615336713,0.0,64.00000005007455,1.3902019697531394,719.1927680317427,730.5000002086063,0.0
4988,17.257217767977867,126.33854466187363,0.0,64.00000006617341,1.4955890745351337,725.9614355220509,849.8700982929308,0.0
4989,56.000000036142296,91.3767700173316,0.0,63.00000003912949,15.3787537993095,696.7306395926707,645.0000000970043,0.0
4990,56.00000006334359,160.00000029151403,0.0,62.00000007169883,13.000000012711908,609.0000002011583,781.2618426044111,0.0
4991,19.165019766363013,160.00000021721166,0.0,8.835646234801422,2.5791398080859027,587.0000002588467,702.4201943635288,0.0
4992,55.00000002385461,160.00000003422497,0.0,62.00000002516654,11.000000008379176,669.0166941631928,604.5000000411084,0.0
4993,45.052860507098615,159.0000002116028,0.0,62.000000065785784,2.829810203495929,564.0000002592647,578.1173293999527,0.0
4994,63.16943601494137,515.6688621415511,0.0,77.43090280479228,14.00000001831621,548.0000000427598,105.23079909987196,0.0
4995,57.000000040772065,160.00000007997724,0.08358242755722034,49.40199231630203,10.000000008904209,547.9117488839141,452.5000001219117,0.0
4996,54.6992405009764,457.0241737920676,141.05684388621862,69.11785404063524,6.000000006293719,649.0000000495562,42.60188786015518,0.0
4997,50.61227058711776,195.00000025692245,91.00000009870276,63.00000006522831,3.0000000028305553,737.0000003320567,703.8877294882576,0.0
4998,63.0000000524177,48.30753531935469,147.00000010613888,63.0000000524177,2.221660046718494,657.529195747874,792.5000002838503,0.0
4999,63.00000006391469,187.00000022518117,163.00000018942694,63.00000006391469,6.790352133919109,844.0000003978802,852.70964862326,0.0
5000,62.000000052203454,216.0000001446347,183.00000012816037,16.679391207668388,16.000000014594132,1328.5213358842723,840.5000003075014,0.0
5001,3.5521357134825937,225.000000097278,231.00000009845496,62.00000004401638,1.003072298591833,48.71131468501233,780.5000001446681,0.0
5002,61.00000006243537,288.00000044226357,184.0000002298657,60.78741433254162,1.028850585611518,831.0000003681381,775.6837373100777,0.0
5003,61.00000005270665,333.00000021195626,173.00000013029972,62.00000005350039,15.000000013794626,829.0000004124264,612.0000003066967,0.0
5004,62.0000000652026,276.00000049418304,173.00000023148283,48.285112974166545,14.00000001347587,815.0000003184928,607.7148867212794,0.0
5005,62.00000003820563,228.0000000731373,174.00000006612902,62.00000003820563,13.000000011001907,694.1482303196883,429.1482323136662,0.0
5006,63.0000000480099,251.00000012236185,28.000000023837146,64.00000004862629,13.000000011652196,729.3052074523634,675.0000001815434,0.0
5007,65.00000005611072,258.0000001795264,25.000000022713564,43.75722594631725,5.881108415031783,865.9394025791004,648.5000003240888,0.0
5008,3.5739341109698164,88.86084702383837,1.0060663726319965,2.375109484655003,6.234257938728934,784.0000002730977,1005.102686786521,0.0
5009,54.576554332912366,23.54923918340541,0.0,2.520348449023918,8.14445667129928,773.0000003262171,1048.209402048164,0.0
5010,54.50446688222052,157.14454800039576,0.0,40.52330032115606,12.000000011487082,757.0000003261948,758.3276852614518,0.0
5011,61.00000004177969,185.00000008171537,0.0,65.0000000437424,9.000000008014869,745.9062738009591,738.5000001261873,0.0
