,hydro,nuclear,other_fossil,wind_onshore,demand,s_l,s_r
0,3972.970655918303,8542.000000525051,1135.0000003679322,1577.5534837610699,11592.517454583416,699.3500003028308,0.0
1,4291.000012073166,11321.975139196582,924.6069654979676,517.5858494331892,15745.000004294114,651.0600006803352,0.0
2,7621.985200349519,341.8167352423043,2361.7168530860436,5522.831284785353,15508.00000043043,260.392596454029,0.0
3,4242.000008173099,8814.686573366494,572.8539639331876,2154.000002735071,15324.00000504857,740.1200007634991,0.0
4,3255.3273897824906,8540.000003126046,1053.0000008290372,2183.0000014643483,14138.152836949917,806.2900006598235,0.0
5,4638.000003331308,8541.000005120506,1060.0000009302694,2236.0000018289775,16534.240818020924,862.5000007663266,0.0
6,3402.967937273357,11391.801189610918,1064.0000011987418,2023.3697322410508,16028.000004296618,630.9200006574645,0.0
7,5851.026669552918,8853.796156513277,1070.0000012730402,2378.0000041968574,16258.000003637979,326.3590765767572,0.0
8,5895.000021949575,9248.435713368284,1101.0000012020994,2462.0000033628207,16580.000005019163,558.3800005644945,0.0
9,6725.000033646863,8445.744749282947,238.80167859272535,2504.000003371927,17108.00000524095,136.15237524489498,0.0
10,8712.172373069485,13886.33330228135,200.22040113676363,515.3067096546614,17322.000003785008,394.9980452536908,0.0
11,7340.00000473209,8537.000005235956,1130.0000009916905,2479.000002017268,19237.42008566082,0.18986251311414712,0.0
12,14664.391454693206,1352.784200733967,1122.0000014961813,1782.3665224010663,17674.000002935354,711.3700008223295,0.0
13,7838.324446463488,9629.76571501148,1132.0000012503147,27.914911530718637,17940.000005000766,710.2400007362397,0.0
14,8112.000001701845,6182.417930929177,7.167967898836443,2439.000001120022,15073.491527369868,656.1700004810577,0.0
15,8496.000002227434,8213.231693471347,1135.0000007926521,2436.0000013146505,18244.38406458711,704.9700005453365,0.0
16,13987.261369756065,4180.640962182406,1141.0000013619695,2482.000004345278,18964.000003922876,54.52000206766003,0.0
17,8445.291544853579,8987.93273516342,1141.0000012474093,2512.0000034194677,18724.000005313388,628.5506374798745,0.0
18,8517.000005451713,8535.00000545956,1137.0000010053002,2509.0000020715347,18673.140022303818,571.1400005201918,0.0
19,8193.000006454167,8536.000006679247,1152.0000010536257,2454.000002179549,17962.000029184528,630.6900005837922,0.0
20,8158.000004270855,8538.000004379484,1116.0000009455707,2416.0000018372803,18690.066678007734,661.5500005838238,0.0
21,6530.747690943985,8305.104575491803,284.04759232198336,2362.0000016209765,14501.930098523597,512.8545999425893,0.0
22,6679.000033479357,8867.02102088704,1109.000001204223,766.91769951398,15874.000005086886,14.410000013558772,0.0
23,5262.0001052582365,13199.918728168159,248.76219849916097,2077.0000031275645,15306.000003811509,195.48000019036337,0.0
24,4989.000011501605,8655.980901345682,1090.0000011761572,2001.000002465616,14998.000005065385,162.96909202897314,0.0
25,4908.0000232231405,11348.51854318819,1092.0000012483893,1663.5513316387603,14892.000004076159,328.4600003260281,0.0
26,95.85837851471973,13458.477797541287,2200.887400094631,598.2120422785163,15036.000000491247,920.388270735689,0.0
27,5354.000025499898,8073.641662072813,1095.0000012306402,1526.446221668571,16009.000004422485,1159.4543135284061,0.0
28,6166.842670456481,8820.042875389116,1108.000001271659,1815.000002426518,16815.000004206384,156.48837823246112,0.0
29,10970.379708512208,1931.6399942371124,1078.6014755227045,1766.0000022993431,17252.000004355195,96.1800000917383,0.0
30,11750.388206366646,5542.3309925360745,1202.0000012865464,1043.0570883267417,19206.00000610446,0.0,30.300000028373184
31,13755.35402848107,6346.388679903346,537.3290850317262,1488.2408109152234,19705.000006219034,0.0,208.43000019177978
32,12635.863296467947,7330.000018757689,1193.0000012493445,180.6276937504714,19794.000006863203,0.0,42.30756649360947
33,12860.984095224998,730.7816300348386,300.512990202794,310.12617228061106,20224.000006952578,120.8100001146711,0.0
34,12290.00000201608,7320.000001802374,688.4095019199613,378.1496742191026,34481.17316452664,208.39000018122928,0.0
35,13303.470592483616,7319.0000196381825,1208.000001271083,222.6468930853208,20308.00000680495,319.9300003093153,0.0
36,13061.888087982301,7318.000026582494,1203.0000012868834,1266.0000013641918,20167.000006225073,206.2000001978278,0.0
37,10554.542717516995,7232.079214693071,1192.0000007414503,444.76697486913,17590.765591833693,97.48000008790305,0.0
38,12352.000001237142,1765.504688232273,1132.0000006014832,451.0391057017957,13538.710616723005,136.5500001173939,0.0
39,12514.356470144787,7317.00001856657,1112.000001155121,1374.0000014637853,20972.000007022827,184.64000017624136,0.0
40,12406.040644335419,7316.000017553838,1138.0000011807417,1410.0000015004518,21176.000007203762,37.29464579061489,0.0
41,12031.000006502596,7312.000004741786,398.4502158715311,1445.0000012468483,20299.875179081846,20.233894626702448,0.0
42,11774.000001237237,7318.000001158336,1140.00000060545,1429.0000006836171,19564.43150693864,94.32000008330138,0.0
43,11548.124246963225,6139.7183300565675,1115.000001175263,1381.0000014993134,19404.000006298982,20.19096788074669,0.0
44,1399.5011506206286,15575.1468466258,52.03193046374403,1326.0000020246948,18687.000002732948,68.56087073388316,0.0
45,10659.048989994822,7336.577371865083,1094.0000012081814,153.67144174461433,17651.000004861096,0.0,56.740000052888256
46,9754.946969789049,6418.669807421557,1085.0000012439336,74.72097502981283,16870.000004160294,0.0,221.8300002009531
47,13083.69673703457,848.2757549363904,128.02750754901987,1055.0000017632597,16136.00000196886,374.1600004161,0.0
48,10250.86444847847,2153.072325672924,1104.0000016896481,1038.000001531038,15764.000002272875,369.50000039862016,0.0
49,5390.000002652077,6852.882375243603,1097.0000008695743,145.21960528643035,14022.298474209489,339.84000030192396,0.0
50,2100.6426671453555,1780.4189126294973,1110.000000861029,1150.0000008864918,7398.431834190293,323.3200002861266,0.0
51,5637.000154809995,9218.024171219862,94.8008933272213,1259.0000015079095,15742.000003999694,224.19734567726016,0.0
52,5924.000004029583,7335.000004681738,1138.000000996085,1436.0000012348714,16985.779693873137,295.10091826469187,0.0
53,764.6431277299133,482.00518698897497,2340.0115734049464,4427.549222334278,9191.310802647435,0.0,254.77122733051363
54,9671.000001556413,7333.0000014758,1185.0000006989144,1756.0000008782188,16718.37862997601,0.0,336.02000037939973
55,3970.6499084541288,7801.336543343797,1142.0000012856267,1952.0000025574864,12862.935772241995,0.0,12.130000011373529
56,11539.187085339163,7337.000041870872,540.4842242251118,1920.0403708585868,19907.00000572445,117.05000011143507,0.0
57,14817.122321849129,505.3250005561685,1079.0324740339888,4827.332473049045,20604.000001027143,237.99761234689734,0.0
58,10644.639820561577,8944.861253116318,1136.0000013155684,1113.0857739251696,20576.000004372032,557.9400005776873,0.0
59,11028.97327525582,6559.336837439212,1040.4158768419773,2283.156952234786,20800.000005852937,587.1800005905512,0.0
60,9721.00000314253,1560.4240411553612,1048.10313031733,2455.000001556822,14544.771219296848,12.161220953512121,0.0
61,9819.000000914382,7332.000000884635,1154.0000005241873,395.665100434019,17586.654677883336,1139.200000520913,0.0
62,13769.678989293021,4174.25352517014,178.82512029892453,2398.0000033686865,21563.000005090184,935.8800010096772,0.0
63,11548.290944235929,5854.00906756889,1237.0000013334452,2386.0000029805674,21862.00000627513,669.6600006761118,0.0
64,6669.393281080835,10221.645885808677,1112.0024476337003,2345.000003974408,20131.087479402075,124.26324679314499,0.0
65,10120.00000619546,7334.000004966006,1240.0000010932142,2239.0000018808355,23482.881759148062,909.870000815507,0.0
66,9548.000006144468,7334.000005091478,997.237260105974,2128.0000018131805,21199.03022289925,1072.8700009583051,0.0
67,9093.000004641375,7337.0000041072235,1237.000001042775,1998.0000015843011,37715.14569840529,79.5174107802322,0.0
68,8569.00000495279,7328.0000044854,1066.432144593685,1897.0000015653002,19508.302956650015,766.5400006819114,0.0
69,11935.06621775596,2521.9869488598974,1246.000001582833,1835.0000027969113,18580.00000357267,656.030000714221,0.0
