,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,730.0000007933955,5676.750537179802,1298.0000016070571,210.4748710578846,9814.514521220462,89.00000008500876,0.0,3801.0000121694534,5572.451580533748,33235.8500043491,3910.7584775558403,0.0
1,756.0000004447957,3707.538672546947,1597.0000006637147,455.0000003144881,530.2955345597422,88.00000007729535,0.0,3821.000000893912,2498.5132886943607,20469.03334709949,5617.070000971258,0.0
2,750.0000005533706,5175.000001685199,1615.0000009552361,336.0000002812122,7258.000001871386,76.6960656108524,0.0,3800.000001497371,5212.000001689356,26749.3402103604,522.2341349567114,0.0
3,428.2843681311468,4562.000026533702,1659.0000022420347,282.0000002793778,9671.647014680679,89.00000008499262,0.0,2239.2099241485025,2368.2272134587415,26529.398559856192,3222.800007426333,0.0
4,756.0000007981189,3341.334152091178,1513.0000018234737,275.0000002691113,7688.711543437929,14.954273354170136,0.0,3733.00000769414,5046.0000179326025,27372.230005151992,3220.230005701943,0.0
5,520.360621202573,955.8773016164834,1637.000003399305,267.0000002754066,5683.145430881266,89.00000008616784,0.0,4518.13373292453,7927.669433995203,27408.880002531798,4401.0253951487275,0.0
6,758.0000009338169,933.8600648990584,1764.0000037046623,209.61426850639413,8791.210671794614,89.00000008600057,0.5223939898369988,4117.406474505795,4935.643840014224,28970.07000270043,5682.232281165291,0.0
7,701.5386369490859,5100.713116847061,1729.0000021705728,445.0000004469722,7682.810428035614,11.171918256921467,0.0,3629.0000072282464,4257.00001051848,25418.401611357483,1608.4269931801755,0.0
8,758.0000008219648,7788.934270226986,1651.0000021883825,678.0000007234254,4316.734137680139,88.00000008396674,6.000000005642082,3415.0000080716286,3770.0000105779054,31925.35000452107,8788.692234956923,0.0
9,752.0000009480236,13660.265881157175,1660.000003565241,938.0000012918027,3349.552750769622,88.00000008520428,326.00000034426773,3231.9951384820133,4522.884037283514,35127.540002556736,5034.832186336218,0.0
10,746.0000008092857,18498.020583148555,1681.0000022628526,1110.0000013026013,9475.01747099834,89.00000008496161,776.0000008471067,785.770650703558,1981.3146450535137,38021.590004558486,417.3366390854921,0.0
11,756.0000007911018,19778.01124638967,1767.0000021816154,1112.0000012296373,2400.0906609199915,57.20917488782254,1285.0000014612176,2917.0000045278,3729.000007072706,40392.800005866855,4024.0214291765437,0.0
12,758.000000767851,18413.6308012716,1010.2568832639902,1033.00000107706,5136.253677733678,89.00000008432207,1855.0000021196017,2717.0000034516834,2558.7802978253276,41652.270007833264,5841.45001247803,0.0
13,755.0000011837737,718.5523194794316,1630.0000113837866,1296.0000039038052,23048.530740399525,80.39301345454125,1502.000006968554,2275.1978292013364,6965.869951878474,42188.82000169349,1707.2220901796693,0.0
14,139.1512175744982,12398.023064495505,1163.0132475811909,583.715455202546,3410.963559272303,89.0000000829264,682.8740036134427,49.35546904081977,3780.0000026376783,30534.742188505083,5510.886166750524,0.0
15,742.0000007430243,18204.370109187592,2195.000002524466,1010.0000010361059,7251.000017257863,88.0000000832747,98.60906147261599,1718.5330387963124,2587.325683408478,43532.53000882409,8226.740024672266,0.0
