,biomass,gas,hard_coal,hydro,lignite,other_fossil,wind_onshore,demand,s_l,s_r
0,0.0,454.4800004620328,6010.928478163007,299.3300002959928,2585.630004279108,248.1200002431616,3828.700009998126,13654.081603906303,249.9000866920242,0.0
1,0.0,454.79000041268444,5860.320003787391,289.9500002663881,2416.350001912248,250.4000002307427,3982.8000028598553,13170.055069006137,158.72840014729283,0.0
2,0.0,454.3100002943102,5781.56000080733,123.72957977711533,2329.7100006616065,250.82000018872,4083.110000760315,12266.501372984025,147.68240012101967,0.0
3,0.0,454.77000051420913,3713.264860918178,109.0110183144014,2356.53001798561,253.93000026342116,6222.47648642605,12546.938802079012,66.29880006385099,0.0
4,0.0,453.8000002256682,1725.2712822398623,290.11000017376455,2286.760000392014,192.96302462315543,4218.480000427761,7950.556686792043,0.0,152.24490020378795
5,0.0,453.54000051798147,1070.5764008876135,290.1100003074221,588.3881449374454,254.730000265779,7047.751070276928,9514.44480572706,0.0,392.994300319947
6,0.0,326.2529514076633,5782.750003700177,289.7300002659224,2162.5800017288175,252.72000023263445,4236.390002963361,12632.207786984038,0.0,368.93290035722436
7,0.0,179.51911591833752,5865.010000231255,305.5173575041052,2185.570000215992,253.28000011982036,718.1876673987244,6964.285065875158,0.0,1871.4521843865782
8,0.0,453.49000041140397,6210.050003927188,318.8437807822864,2633.8000020516934,254.19000023412218,4093.7800029133,13093.613803263803,0.0,608.8529006005068
9,0.0,454.250000353193,6139.834999346371,336.0800002735723,1172.0402155178622,254.7200002142659,1780.4125826599245,9186.296808956344,0.0,162.1088636171814
10,0.0,47.13111035922725,6104.82000113598,445.8400003232388,2654.090000903327,97.13324339619587,3994.2000010283377,12867.109409749715,202.88670016798204,0.0
11,0.0,326.53551191662973,9872.23037119039,297.48326099069675,2878.980011037815,135.64071607312295,603.007031404427,14570.408202838997,310.478200317498,0.0
12,0.0,143.59316867794914,8376.651320983961,240.54526950406103,1002.3322890244341,255.42000025369913,3838.250019555334,15060.204103368058,135.65967447827714,0.0
13,0.0,454.3400003706047,5968.86300550033,294.2480585180039,3558.4800015282226,256.47000022192515,3501.3400015169045,14211.420548063239,202.4338078269128,0.0
14,0.0,455.6000004701911,8433.248157292717,541.2300005691164,3622.010011891972,8.85137442065636,943.52423777834,15280.612203577912,410.0622004190617,0.0
15,0.0,512.3700005385218,10725.666230079576,609.0800006548649,1253.8044214049812,128.06143604658445,2914.720006922961,16510.204103505457,48.03163211762256,0.0
