,gas,hard_coal,hydro,other_fossil,wind_onshore,demand,s_l,s_r
0,686.0000000465291,259.00000004157937,143.23604496319118,174.00000003837548,1988.0000000488387,3086.814416637391,0.0,163.42162850112254
1,637.000000925272,269.00000029699714,175.0095689489347,110.31239650408787,1968.6780346457972,2782.1500010276513,0.0,377.8500002934377
2,670.0000010861314,291.00000033443774,66.01198575117323,198.0000002123871,1813.9880138657702,2603.020000928354,0.0,435.98000032154596
3,239.55038001463302,114.26448557894349,178.00000020641892,205.00000024649873,2053.185134813861,2473.980000638372,0.0,316.0200002219834
4,664.0000019942287,98.0756682558901,179.0000002063782,5.06674418657286,1778.8575862287908,2408.130000647717,0.0,316.8700002241429
5,798.272323483038,325.00000128979235,172.00000027107154,210.00000038924293,1082.6339195638272,2259.3562448227694,0.0,328.55000017420247
6,260.3324559608498,239.00000028339392,51.048695053795605,55.41710501972295,2132.2017446534933,2409.670000731329,0.0,328.3300002399262
7,637.1861340611167,147.9099241193331,177.0000002717666,149.00000020790597,1579.4261819236149,2431.080000360652,0.0,259.44224022308543
8,109.5692392044671,219.00000016296917,177.00000013718184,148.00000011809013,1688.0000005247211,2005.4092396188128,0.0,336.1600005286165
9,546.000001633238,2.81677418323808,187.00000022960077,90.33512300056886,2124.848101744785,2623.9000005736616,0.0,327.10000021776887
10,451.31718295820195,221.0000002325271,196.00000020345917,148.00000014977812,2170.122331448918,2923.77951477404,0.0,262.6600002188436
11,361.7901692261765,223.0000002348752,9.91759389378382,149.00000015086422,2694.058492076053,3216.390001180316,0.0,221.376254401437
12,42.17883642987442,221.00000023372667,116.39024613934569,148.00000015027493,3019.152610165054,3393.2800011733552,0.0,153.44169194492045
13,553.0000006715542,223.00000023052937,199.67706870683867,147.00000014693035,2444.3229316975194,3442.170001341816,0.0,124.83000011155602
14,513.345019942275,217.00000024513997,197.00000021846674,96.67860107118945,2394.403664718221,3341.060000873245,0.0,77.36728532204718
15,574.0000009590017,215.00000024157097,197.00000021777058,159.0000001699674,2152.9999992931753,3297.790000881289,0.0,0.21000000019726853
16,623.0000009595423,76.51326509688708,6.07109740325595,186.00000019775135,2354.2563338775294,3486.5000010288636,240.6593034938976,0.0
17,823.802784617244,351.00000059899105,282.8705906162333,157.9111460273151,1934.4154783583056,3821.460000608996,271.4600003909072,0.0
18,334.3290487918964,1659.6191921301825,1118.1697564484402,292.57057851836475,269.6894877635869,3766.8700000939784,92.49193644150772,0.0
19,1149.3205165292693,352.00000068391654,329.5911083401574,269.00000041748,962.0883724178233,3587.080000537941,525.0800021492939,0.0
20,276.21958461695544,392.00000125041345,349.0000008815717,283.0000005417936,1651.7804102467944,3423.160000449039,471.1600029115107,0.0
21,1389.1931945348915,495.0000019936911,56.003796805835954,293.0000005039631,500.8030029204625,3289.6600005069295,555.660003748085,0.0
22,935.0000000476367,231.9047802667506,90.11926563698779,297.0000000426657,138.9521280710329,2346.7061741116236,653.7300000465505,0.0
23,956.0000005242381,133.50890977033387,259.00000020390456,307.0000002346534,569.0000003752475,2793.2789114835186,568.7700003751411,0.0
24,438.29720745250813,269.2965147616503,157.49181777349307,316.00000011955166,536.4271607349469,1933.232700942848,215.72000010069817,0.0
25,1909.9898901759962,30.738298914026558,176.00000029112928,311.0000012356726,63.941189676782265,2569.500000330244,77.8306200366369,0.0
26,846.0000007946916,348.0000003268944,176.0000001653259,302.00000028368424,1007.0000009459271,2429.0300022817137,0.0,249.97000023480953
27,808.0000005601911,242.00000020548222,179.00000015588805,307.000000254116,986.7935626987736,2448.89940124006,0.0,73.89416263439131
28,54.01189766545394,202.4303079734375,180.00000019374227,214.000000236863,1869.4725015613362,2321.1600008255027,0.0,198.75470680532976
29,465.7378495745056,234.0000000927401,182.00000008276325,192.000000084904,1685.0000001456622,2430.993315999863,0.0,327.74453398071256
30,415.5547635228212,185.231575737383,179.0000001899496,191.00000020446123,1937.2136614660283,2666.5500009242487,0.0,241.45000019639497
31,570.0000031745406,230.00000032510923,178.0000002258332,190.00000024689413,2001.9999966328858,3074.640000526623,0.0,95.36000007863944
32,267.2825684622552,228.00000024586504,19.166101930750887,190.000000199956,2647.55133025248,3347.500001087091,0.0,4.500000004216355
33,248.43587954129362,225.00000024501625,208.00000022381067,40.45784556590869,2685.1062753186097,3560.470001053707,153.4700001590685,0.0
34,455.81996468367777,229.00000014216403,62.618076555526144,251.47584836177842,2022.0000003434222,3365.143890269118,344.2300001825493,0.0
35,465.90722917463285,360.63875181702383,329.56428782831046,335.66720057488595,2102.525713222041,3857.500000129423,263.1968175125291,0.0
36,341.64742153259914,271.00000001214437,204.00000001195704,208.0000000119714,550.3600746467702,2047.5574962278392,472.5500000123968,0.0
37,746.2117912990927,363.00000041948715,218.00000023070706,269.0000002933698,2049.788208639794,3950.750001222076,304.75000033962584,0.0
38,1868.1590895963284,524.8285008259301,233.36670624661988,277.00000061165207,955.6457029841597,3972.310000403833,113.31000013914257,0.0
39,869.0000018438203,510.00000071190203,78.75322005585643,45.11612735076375,2466.0888652472054,4055.1000010579573,86.14178584840946,0.0
40,2498.4763191790153,320.05743667588507,187.76301329778406,283.00000238743945,790.477707090852,4315.190000278586,235.41552164760975,0.0
41,366.6785467397493,507.00000074765745,44.07981602500617,314.0000003805015,2664.241636045672,4521.370001002332,625.3700010637463,0.0
42,857.1381615896721,98.3314450733511,254.9606617858341,423.31853487824065,497.64060111868525,4281.574302900183,2150.1848984544,0.0
43,674.0000009332445,334.0000003732212,242.00000025699782,288.00000031363084,2110.1914718550406,4174.79000131072,526.5985275785839,0.0
