,biomass,gas,hard_coal,hydro,nuclear,other_fossil,other_renewable,wind_onshore,demand,s_l,s_r
0,855.7100027466824,572.870001022177,118.84721002676021,1348.0020651753778,1892.6870270041475,540.03000091633,43.100000041981765,923.0700036591049,9778.690001011264,1161.510027367811,0.0
1,1480.0492346220524,480.81136794782316,216.51666597501202,2887.3639239490453,179.1378036035765,575.6008335648739,43.10000004432425,1667.6755058974416,9634.180000444574,486.77698643401726,0.0
2,874.4800013288012,597.6900007596934,99.7019736731507,1174.5000022645568,3403.082298052686,540.4000006643874,16.831413971715733,894.9543080823224,9633.900001738188,1260.4900026332843,0.0
3,982.3717875384832,606.3500026739732,84.08310560229707,1853.7700046229675,2222.0345346952313,548.6500017901366,43.10000004288506,975.0233543172362,9707.480000670519,2367.3137977603164,0.0
4,860.690001432272,596.9400008034147,340.4795558213476,1231.000003066405,3944.7742023454293,554.5000007240177,43.100000041388704,862.9100014388296,9919.410001547982,689.1662341812398,0.0
5,680.9496031999608,100.4804607772072,646.9200000001225,1321.2000000001226,1554.013676499078,552.5900000001225,20.053662648646053,713.5726273342577,6774.565317793596,1807.040000000119,0.0
6,795.7245550065084,62.40007130281482,528.3688410316518,1399.2000049617732,4093.981498379885,541.4300007107768,1.658612717684753,248.60908901232003,10150.460001505626,1715.040016279802,0.0
7,556.352161179237,589.0600007883417,513.047119563943,1389.2000043941614,3945.201915531716,543.8100007047896,43.10000004138881,98.86877725258144,10184.090001554552,1817.420021269375,0.0
8,882.710011453477,578.7600013875793,642.5600018585769,1776.7741779745918,588.4085382923178,318.3938656230592,43.10000004240675,760.0400035465999,10226.240000817788,3872.8433980840723,0.0
9,873.7000016671288,567.1600007946679,93.72522442814738,833.5141694950673,4530.183706162634,542.5800007443692,43.1000000415261,728.3800011863394,10395.050001386899,1716.9707108493947,0.0
10,867.070001897679,467.7027086045236,626.3900010012911,177.62318850202112,5130.958811439699,542.2000007920142,43.100000041668316,669.5800011247507,10432.060001245547,1871.8843009537864,0.0
11,887.9700003035787,574.7200002533259,629.1800002640506,577.594606826383,2791.700000403796,547.5200002475551,43.100000037320356,408.6424965097003,8240.769029470735,1705.3900003677265,0.0
12,867.3700015271559,584.9900008017552,631.2800008978087,1112.1487302252262,4193.286453059115,552.5600007385151,43.100000041446776,592.8300008175296,10547.72000148486,776.3348117056772,0.0
13,868.3000039143594,33.50919232090963,638.0200014327048,2641.3264466346077,4016.277294944977,514.616806843684,26.268608194577077,581.8800011641956,10847.290000935713,1464.8885704133206,0.0
14,875.340000280627,599.9200002426132,637.4100002489162,1774.2000003392936,2124.243575625091,559.330000235263,43.10000003697249,294.1201625240017,10048.163740253114,1720.6100003371562,0.0
15,883.500001852702,587.050000870909,641.9900010070107,2243.1233273209077,2202.8564239914044,335.6474345111919,43.10000004160655,554.6400007973266,11021.110001312712,1712.976033419114,0.0
16,879.1700000730301,583.2900000698947,646.8200000707817,1706.5609983713955,2792.5000000777404,552.0900000693946,43.10000002689476,520.520000068836,10817.064986548052,1523.1400000758658,0.0
17,872.6500022239226,435.8225499336305,658.2400011806047,2803.465279704549,1897.741572931387,549.1200008558656,43.10000004178925,498.6000007326859,11064.120001154091,1814.166652558884,0.0
18,872.7400008191601,609.0000005717486,660.8300006203791,1875.2000017584753,2790.8000026149098,546.0200005126503,43.100000040484474,473.5600004446479,10849.56001029305,1517.5300014235297,0.0
19,885.6382508858787,622.8665969597184,653.8800027588152,3337.4357836628647,521.961809274868,264.7725699571509,23.531909376297012,451.71333938978347,10465.520000731358,2734.1013585980477,0.0
20,861.6000015045979,629.7400008932202,648.7900009346595,1689.800016932765,4179.785504031778,541.080000716054,43.10000004144403,424.7311374363776,10731.690001492236,1522.8700078055413,0.0
21,857.2100007215254,162.17055014962583,645.3500005575222,1530.700001191137,2792.200001903594,105.01178291113789,43.100000040251295,401.6700003578581,8642.286889752868,447.75337200912,0.0
22,841.8000014063248,624.1300008679638,641.030000903217,1044.2093082988133,4053.403256193903,382.8573811141,17.96524894145059,384.880000451996,10136.250001518416,1668.9800118626517,0.0
