,biomass,gas,hard_coal,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,90.52304448032477,32.021506928202,252.18061974293278,102.27022813678695,0.0,917.0300023884151,1678.244857993144,3146.500000925474,0.0,235.29000018987324
1,502.00000069629976,256.000000287855,170.4802421804923,81.23029287173566,0.0,815.0600016086613,1465.0300237149079,3024.7000009648414,0.0,259.02000020857486
2,488.0000008394994,39.01505595646995,259.000000320514,179.00000020173545,0.0,350.9172903930849,2078.0202240931794,2931.400000738849,0.0,191.2400001525109
3,1064.5983243146432,288.694923345372,324.23132897968037,84.7880000507233,0.0,3232.522671480042,508.4522836178147,2878.900000190548,0.0,142.9200000811229
4,390.0000003577522,204.00000018924948,254.00000023491955,184.00000017090355,0.0,917.2700008155555,1423.1100012290538,2896.900003312305,0.0,66.92000006312169
5,385.0000002589385,211.00000016280956,210.24965721557155,180.0000001426317,0.0,959.880000453334,1501.3800005537478,2348.980114004933,16.070000014849228,0.0
6,417.0000003389216,222.0000001925685,283.00000024042316,185.00000016254813,0.0,513.870942709654,1470.8200008917324,3549.919796115221,0.0,59.02000005669022
7,431.9800007250464,74.88773446442477,242.4800003025575,172.86000019710755,0.850498181679966,6.689581570507701,484.99569976848056,3218.500000706252,77.9800000795756,0.0
8,469.78000037037003,59.56788282742913,236.35000020250718,120.3354217438635,1.8020875551896767,184.66178889078938,1637.2600009224054,3027.248155443806,136.15379010473293,0.0
9,582.280001362351,252.48000032028835,272.51000035558457,166.96000018932511,34.31924892128358,558.490126957665,4125.301553188527,3774.3000007265864,61.41877165690236,0.0
10,575.9200009057554,280.72000032809956,304.4076402663446,85.4025966217818,54.12000005283728,1121.6500048852445,2872.3344899761296,4097.00000099577,182.14000019606442,0.0
11,153.7166049664097,277.4400003079413,92.98116926422438,168.88000017501037,58.550000056842684,1136.8900028846845,2457.753599799889,4121.900001179252,123.95709461906068,0.0
12,660.8000004603161,258.8000002139102,251.25000020839983,160.6000001390808,59.870000054517725,845.8438764683345,2367.240000989018,8498.020525694343,277.35000022728707,0.0
13,641.0400009110191,15.782547169510218,254.38000027609624,163.28000016787377,40.44373059998018,1129.8900026373203,2738.3161307493992,4140.70000121935,194.9800002042133,0.0
14,615.6200004248863,279.92000022586535,303.25000024184783,175.3400001493486,15.227816567356658,1123.7300006362682,2110.8700008860214,9407.642598818209,68.7100000620424,0.0
15,633.9800003348496,345.673163518396,486.49000028608265,184.86000014152285,0.9000000008444831,1096.2400004389156,1845.8300005307917,3414.7634176581864,0.0,1.470000001383599
16,639.0000013743002,321.01500050494445,716.0000018232206,10.192369990481714,0.0,1099.5200334818337,2224.1757265350725,4493.3000008508725,0.2763030233171851,0.0
17,576.2802672170903,338.44632898106846,737.0000012660321,190.00000020208626,0.0,1062.0200028751424,1485.5600161234775,4384.900001114372,3.4349810857957346,0.0
18,712.0000018217228,377.0000005326135,603.0000012206988,199.0000002271011,0.0,136.12550814162188,938.1341557872071,3742.929998220826,0.0,44.81000004048044
19,140.67116312225195,336.0000004031738,91.31044402051955,60.73845090518622,0.0,965.9300024149483,1130.7887375765683,3897.0000010403655,57.82000005642188,0.0
20,656.0000005054397,319.0000002707932,75.74209373145432,179.00000015865587,0.0,689.2760569339501,1467.4400009249664,4457.302504107519,71.49000006558751,0.0
21,599.0000745137716,348.00000077203714,306.0000005830394,168.5856986055095,0.0,191.17710188348806,3103.562518000738,3404.1000004815687,0.0,37.32000003301578
22,546.4883090794555,141.83119873643292,352.06620063509115,184.00000019684552,0.0,734.9171795560926,1136.8901294302505,3148.1000009581203,0.0,39.55000003620305
23,527.0000050858303,259.0000004372799,464.00000212360186,160.3772215970282,0.0,1069.0607597079072,1584.2202118798675,3003.5000004591657,38.22000003841767,0.0
24,526.0000008708263,166.3380576823721,506.0000008141134,177.00000019459284,0.0,769.6800019701551,30.767497104477176,2907.1000008053174,40.97699281966581,0.0
25,526.0000004042099,45.558268618600486,496.0000003851525,3.4341670157199093,0.0,319.0537214086988,1065.3200006899565,3441.2607207006017,31.550000029246615,0.0
26,526.0000004900481,242.00000022646185,81.59573844413305,178.00000016673818,0.0,589.2900005484712,963.610000891666,1363.7725741594486,4.660000004377822,0.0
27,652.4380407300249,244.000000534311,578.0750268333558,165.60805796150183,0.0,781.586083895321,511.7958714079117,2148.027724769598,0.0,3.080139920817772
28,915.8499831057096,262.000001207158,876.2503899997547,45.48956095673759,0.0,723.4269697049074,714.2571881466401,3112.9000002795783,0.0,29.21000002520118
29,642.000000109833,277.0000000885761,592.000000108169,191.00000007680393,0.0,420.3815554159093,903.6200001159467,858.1248870117831,0.0,120.70000072812857
30,324.11978528197676,383.000000824826,977.8178369164033,66.67375699181302,0.0,539.860002470585,1204.1301985909151,4286.700000550811,0.0,81.40021972600633
31,832.8769509034997,645.6916155222821,386.81357775436305,54.27992895942596,1.2800000012047608,115.08293673743607,507.17277976631556,4695.000000532722,0.0,3.7958858835558926
32,748.4200006060856,706.7200005767473,1013.1200007822924,203.94000018357033,29.120000027184734,503.15000042674586,828.4900006611739,4983.947230573339,3.72879842635158,0.0
33,747.0800004695924,608.1728805859714,1021.770000572599,136.48412688939027,95.80000008462456,471.4200003375246,783.3600004846107,16081.338408608797,35.93294312794179,0.0
34,748.000000553213,706.0000005284604,912.0900006445052,202.00000017684945,150.1700001338067,477.0500003822682,665.540000504043,8770.665922307253,76.68000007008841,0.0
35,74.71371428237481,703.6400005039601,700.9257642724848,198.78000017161978,173.15000015106736,51.020594732931386,137.40426967140544,3140.691042008859,60.00670509991172,0.0
36,740.1400005854789,709.2400005647586,847.6500006554902,106.42607231198195,142.66000012933395,532.5200004407652,25.352784806937535,5038.792282924506,15.282669125350527,0.0
37,742.3400017615002,708.4400015715356,1021.4200056859559,17.87026108104915,82.86000008346285,237.2620279675533,724.5600016586814,4766.600000917679,7.724107492463658,0.0
38,744.5600012365413,733.9600012057542,1064.7100026400506,90.50823717686572,21.9400000208766,487.5100006399615,39.58531455550227,4722.400001181319,0.0,0.4408802481852547
39,354.71241220879443,726.6800019245292,1267.0432601715584,186.4600115376733,1.030000000968418,230.71414610656797,699.5300017347087,5006.300000863553,0.0,28.390000026011585
40,234.02300411983913,447.97009580677985,1247.0000003588061,204.00000013982543,0.0,50.44366169891963,818.3300003091937,68.97003811660605,28.38000002535294,0.0
