,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,demand,s_l,s_r
0,25.675048652229442,175.60000024645717,26.773552376153397,455.93000303038525,137.6860942859122,59.010750127496436,478.8000045774411,41.40000004217777,0.0,2734.2700004176622,0.0,646.3900002738325
1,25.9638293076592,172.90000018426207,48.0000000466236,461.95000063514425,10.790045720937952,2263.343153808208,198.402970322003,41.00000003962762,0.0,2658.8200008846075,0.0,787.0500004801563
2,14.877210301555733,56.05110154161112,46.70000004648652,513.3900012667791,174.70000020792284,3946.3156773179276,262.92043848356025,30.32387340728783,0.0,2409.7190019848745,0.0,819.5500003871234
3,29.70000002841924,91.40046021650015,45.30000004377548,587.8300008661553,15.005156178267887,2005.9943826100612,455.6000005951882,39.400000037932074,0.0,2567.7200009336416,0.0,862.9600005290725
4,13.993513823504614,114.72044076417926,46.40000004521906,215.37912521993928,25.19838289782241,2547.4806973867258,461.5000006765334,40.40000003918192,0.0,2562.350000803802,0.0,915.3400005020958
5,29.40000002924953,132.80000016679972,44.60000004577064,517.1300266524779,166.40000022849105,1345.5921401052983,164.68588108121523,40.40000004110234,0.0,1868.3803453865507,0.0,797.8900002980355
6,29.000000026886408,58.968745360697035,44.60000004106176,599.4700004424292,166.00000014498127,1736.0000009110497,437.50000034273614,40.2000000370836,0.0,3094.759115019864,0.0,18.53190294710785
7,29.000000029511558,103.45407529651327,44.700000047637936,1049.0899975954026,166.4000002798343,2124.6533292951917,506.1393055079687,38.40000004016234,0.0,2134.705873229595,0.0,982.9100002559403
8,29.20000002789917,126.9000001286226,44.600000043001806,584.6800008288793,166.2000001726816,1735.105048629972,434.30000054439466,38.80000003728156,0.19495148509748397,2827.2100010092267,0.0,706.6900004715376
9,28.900000027677745,151.30000015797555,28.460080357980978,578.1800008808924,173.10000018368933,2112.6361421570596,141.40377591400375,39.80000003839977,3.900000003672971,2918.5500009339,0.0,555.8300003814916
10,28.600000027483112,21.77596004995877,47.70000004655197,593.480001044683,178.00000019439523,2071.765740618324,462.9000006834179,41.3000000400965,1.548478839756098,3047.9100008433024,0.0,571.9200003706561
11,6.456684868025214,169.90000018577965,48.68636295773546,277.86863581392595,180.20000019902182,2749.908310996471,464.6000007101015,40.30000003916519,12.60000001196085,1353.631097378382,0.0,525.9800003439893
12,1.7356182428841318,178.90000034256616,7.755266571347914,1201.672898938874,181.9000003544838,1239.9263845249598,641.4108935552954,40.50000004300323,12.800000012478538,3030.6600002956193,0.0,495.3500001930292
13,27.90000002527069,181.6000001374145,31.224313404520842,534.3890235677896,114.22565360556706,1821.2000005000864,478.70000027480233,40.10000003576174,9.500000008812552,2339.971649027986,0.0,468.50000116663284
14,15.380180579407385,181.0000002069988,31.744549939656597,715.8300022906843,178.10000020297497,3271.539659888287,51.16129871829314,41.100000040239536,5.700000005384594,2961.2600007091596,0.0,472.1755135458337
15,28.800000028010324,19.476114971511073,45.66588233447747,707.1100041219905,178.300000212417,2932.718764075103,79.76374821270419,41.20000004069007,1.1266695496029795,2996.3354306078954,0.0,502.91000029588184
