,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,demand,s_l,s_r
0,25.000000024128475,1328.7019690734537,84.24501488711911,787.0911721036179,2290.65664447108,648.5001705395815,0.0,606.0000016156415,5332.000000747713,3.725028387262672,0.0
1,25.000000024091403,625.0280948393114,112.00000011860902,889.0000080965208,1642.569769951129,1441.35608028339,0.0,492.00000091762223,5162.000000781124,32.703250597414296,0.0
2,25.000000024062192,1197.5142511916667,113.00000011908539,790.0000030867606,1563.0492669869027,1117.531127543884,0.0,376.00000055318844,5071.00000081069,91.13000009382431,0.0
3,25.00000002398864,1116.0000173177004,114.00000011845373,601.3648153265698,1396.5245586758385,1635.845924829771,0.0,303.0000003820809,5013.000000902099,67.96000006771217,0.0
4,25.00000002335769,1073.6863507204669,112.00000010272294,465.4660520035508,1259.0000009298417,1394.000001006477,0.0,261.00000023208975,5370.623194282092,106.9300000981781,0.0
5,25.000000024095005,22.844687584593423,111.00000011750214,785.0000036238762,1527.6205673816237,1968.922417297504,0.0,187.00000021679412,4964.000000772415,103.62000010877182,0.0
6,3.4349685271763803,1116.0000005715385,1.398736939641471,733.0000004448218,1213.0000005975921,1393.0000006410353,22.00000002033139,111.00000009627956,4614.294200064708,64.40300957089953,0.0
7,25.00000001699188,1109.0000000580417,113.00000003892566,707.0000000562594,1226.000000058352,1205.5240324663155,129.00000004078055,6.428217678682257,3051.8262837293987,50.461822069871516,0.0
8,17.791915529959464,1993.7930817259496,16.85785415019149,998.5482057772965,65.49589697428804,1926.4567165157412,11.081533372269119,1.000000000940888,4848.000000510751,0.0,30.560000027342586
9,25.00000002422693,1506.3017793502604,115.000000125772,1022.7606855423959,2000.8487600960973,188.27154462992655,351.0000005791184,0.0,4832.000000655094,0.0,64.3800000560482
10,25.000000024074186,1202.1188700646665,113.00000011937983,52.44927304405969,1617.2688325567826,1900.7746868123236,383.00000057628785,0.0,4866.000000791721,0.0,105.62000008989988
11,25.00000002322847,1109.0000007002866,23.87106808425159,1401.0000008143884,1286.000000771685,1392.0000008111433,345.00000028139306,0.0,4897.904976932233,0.0,91.0160940947849
12,7.48287934422429,1111.000005311248,17.604308993496737,1695.2225973811207,1290.0000180767327,1401.3766559685089,29.838567855879443,0.0,4961.000001015733,0.0,89.06122702652337
13,27.00000002635608,766.6650290784365,116.00000013002406,1083.9504982996145,2760.149567438502,603.4036653115454,12.271674823577278,37.00000003664936,5035.000000588989,0.0,11.834987257289233
14,32.00000003091074,1149.000099007151,116.00000012105275,2366.4056811512555,2189.9869240770518,90.60729652539418,17.00000001620614,218.00000025208553,5271.000000894151,0.0,185.39000015017913
15,1.9718118976083099,1179.0000026492974,49.00113123070263,2719.00689594826,1622.0000076424292,1395.0000042078905,0.0,113.21740083102434,5945.000001419348,0.0,301.16000024628386
16,0.41175024606482713,1175.000000773314,127.00000011403135,2613.000001258598,1061.4213279378207,1394.0000008689608,0.0,326.70441360946626,5672.582714647483,0.0,149.0744010783938
17,7.092429739303465,1168.0000008758254,122.00000011165358,2463.000001509296,1592.000001112305,1395.0000010065764,0.0,750.0000006061499,6119.792827280547,0.0,410.15000042279553
18,32.000000029876176,1180.000000904134,118.00000010839418,2225.0000014656016,1612.0000011570626,1118.7884794223025,0.0,239.56059352386478,5420.804176488931,0.0,390.13000039605765
19,34.00000003329408,1682.2466852495736,92.87719594349282,250.83330447333486,3194.6651897095653,103.41365806780355,0.0,1397.3348540506795,5397.949561046198,0.0,169.61622333911197
20,31.188494199528744,1165.000005431491,118.00000012059739,1655.2410681840054,1803.2706795609972,1394.000029413011,0.0,789.6342599596769,5527.000001084259,0.0,386.04000028675273
21,34.00000003288274,1131.0000240106078,115.00000011965345,1375.8923647338354,851.8166005089627,1642.1342394808664,0.0,1255.7134077297783,5266.000000907631,0.0,392.4500002768381
22,28.47908188907,1124.00000084957,116.0000001063013,1145.0000008622956,1172.27194740152,1394.00000100642,0.0,1208.0000008999225,5412.950601617465,0.0,381.0400003900318
23,34.00000003299599,1187.2603383553933,90.00873516662345,558.6059095318077,975.8298079416545,1832.6764029814053,0.0,1955.6233972274106,4832.000000816785,0.0,437.28000029082364
24,34.00000003170941,1123.0000008520542,116.00000010634965,1079.0000008248846,1072.539837228165,1395.000001011329,0.0,1475.0000010555116,4736.6885884669355,0.0,264.23971593531013
25,34.00000003270511,1122.0000046649864,117.00000011955441,1070.0000038391659,1240.2132684970459,1395.0000348649405,0.0,1488.786690690999,4680.000001039591,0.0,451.3000003232762
26,34.000000031636944,1118.0000007999295,118.00000010730034,1023.0000007470849,1234.0000008616232,1395.0000009424764,0.0,1580.000001029144,5624.884595411544,0.0,458.4100004939757
27,32.000000029695336,77.37314994602005,118.00000010605106,194.61513423351718,1241.0000007901901,1395.0000008541033,0.0,1659.000000952943,2935.144262824125,0.0,427.82000048061775
28,23.00000002197611,1114.0000057410466,66.04040576270994,353.9303692974488,1238.0000127441092,1428.4719518856261,0.0,2509.557256628526,4968.000001004295,0.0,394.52000028737143
29,26.000000024292525,1111.00000084864,118.00000010820307,1198.0000009019002,1211.0000009097269,943.7194511234412,0.0,1939.0000013000858,5630.668317146432,0.0,88.71786342927038
30,32.000000030576075,528.3962998304872,112.00000011182287,1111.136020219642,1273.000003650401,1395.0000049799091,2.00000000188069,2062.4665907408553,5511.0000013236395,0.0,198.04581274644787
31,32.48942653615014,551.3884557547494,100.1080187799128,1660.9352462448721,1305.0000094631735,944.7676581450222,34.00000003267907,2800.41640901648,5840.000001120607,0.0,552.3800003791733
32,34.00000003295015,183.20842280541683,113.00000011821598,1478.2644852373471,1543.3955187712468,1758.2250947047828,78.0000000788244,2675.9064803404276,6085.00000087968,0.0,561.7900003500445
33,34.119015355603885,207.06321767649774,113.00000011304701,1627.0000126154478,1391.0000052554224,1394.0000053013098,83.0000000816258,2688.610426840292,6192.0000013387435,0.0,544.0500003949785
34,35.00000003268158,952.6402229136382,113.00000010413319,1562.0000011578034,1476.000001106911,1394.0000010572599,79.00000007321898,2258.00000152992,6603.245925155975,0.0,20.176889832858304
35,34.000000032524056,934.4528524416925,112.00000011184682,1507.0000070335318,1447.0000058320072,375.04298350819886,67.00000006525379,2823.32722278388,6182.000001357882,0.0,571.9800004122984
36,10.907488235140487,1215.2304560213186,112.00000011589238,1634.2769878107235,1478.132198258704,1599.6656786718777,42.00000004086566,1787.7374501239726,6102.000000951653,0.0,556.1002572030469
37,14.336772179168754,1319.0000005160973,114.00000009552191,1592.0000005557977,194.1593187752191,1394.0000005279287,18.000000016591184,2128.000000613202,5034.938517145767,0.0,575.1400013880295
38,35.000000032694835,1357.0000010479398,90.03591504195957,1674.000001241164,1495.0000011339948,1393.0000010706876,4.000000003755011,2104.0000014798884,6427.796670113724,0.0,604.6900006286315
39,35.000000033663596,1390.0000180383972,21.91299452747899,2373.7597269857765,2011.1887137700242,1393.0000185915433,2.000000001881214,1255.1385306159748,6778.00000115274,0.0,583.3700003944325
40,27.195545463130188,1450.240051288936,184.00000016813527,2073.000001480483,1703.0000012706023,1392.000001079109,0.0643705601553581,1521.3296110832314,7047.464569928213,0.0,655.7700006842458
41,34.00000003166846,1564.0000010558422,216.0000001924935,2250.000001352113,1732.0000011349605,923.9623771654669,0.0,1188.0000008601844,6890.407404950423,0.0,215.9368773710684
42,5.232863284738312,1049.6376566153292,234.00000028154713,3135.6196847454103,2873.1868813338438,389.98809909831647,0.0,171.11780621051366,6581.000000862531,0.0,553.9721790568757
43,33.62658945236978,1199.5120400334197,138.29153146121496,2148.0000001821422,1676.0000001776264,168.69186285723455,0.0,197.5241696267174,1745.519863109394,0.0,1657.4623628078305
44,35.00000003287689,1561.000001465502,236.00000022166807,1893.000001776978,1609.0000015105395,1394.0000013087977,0.0,738.0000006930569,5840.0000054974025,0.0,549.8200005165767
45,36.000000035475324,368.3182656217394,230.0000003080792,1402.3275945039725,3254.566402803184,2523.811150306264,0.0,854.2264657006742,5479.000000634147,0.0,188.60413261155472
46,32.000000031478685,2857.3788610221495,173.89624833489316,2276.349540354781,653.907558651514,95.90584571285677,0.0,502.9484291325008,5171.000000586177,0.0,446.25000025735545
47,32.0000000309588,1040.4815613901317,231.00000027458464,410.1591260254054,2333.2387128179275,1761.9531739379777,0.0,485.16742706231634,4997.000000847688,0.0,386.3400002686619
48,32.000000030805985,1337.921234583978,233.00000026577777,1012.0000040726902,1632.4227507256244,1471.994132288615,0.0,305.82665219985387,4913.000000977435,0.0,252.96477283372255
49,30.000000027334007,1331.0000005266436,232.00000017582008,891.0000004359594,1431.000000542616,1394.0000005368636,0.0,338.7070429743918,4604.054186207005,0.0,365.50000055138094
50,31.000000028927527,1330.0000009720084,40.02308096221807,608.3121118054022,1421.0000010229771,1393.0000010074577,0.0,677.0000005552944,5269.101731990551,0.0,303.7300003051951
51,10.308524816017622,1338.633480626589,236.00000026936272,697.8885050664144,1723.7314124303045,1457.3844005028452,0.0,713.0000014395138,5149.000000994876,0.0,347.05000025867395
52,3.968053779055584,1343.0000175374403,234.00000026220815,1123.0000047101141,2032.5022805539993,1394.0000356879914,0.0,466.5296095555204,5599.000001080159,0.0,310.8300002403519
53,34.000000032669725,310.9287271191926,240.0000002677839,2129.7538249412337,2554.1209747114385,1394.0000160392883,0.0,727.0000013106232,6282.00000114838,0.0,377.7600002841378
54,35.00000003263446,1562.0000011014715,249.00000022213854,915.6881877888262,2055.000001343412,1387.8967425019148,3.0000000028162583,344.9853670832069,5863.719842317699,0.0,402.32000041326967
55,3.98110823598678,158.71817769010445,249.00000020551198,327.66933586157654,2051.0000009012383,1389.00000073694,9.360389529770936,742.0000004937637,4226.620920461193,0.0,384.2300004586944
56,35.00000003372345,1872.1080155709071,41.65663075561479,3042.1640436711023,742.4838229288578,1373.0000820396356,98.00000009901254,831.0000019308882,7211.000001097938,0.0,279.94936200169343
57,34.00000003263141,460.34477425090535,132.7074086268945,2304.1410851924747,2698.967756854069,1335.0000075738594,159.0000001658381,444.83543336342433,7250.000001231178,0.0,70.41026896012428
58,35.00000003371105,2728.4677763776754,250.0000002852253,2664.969057227814,918.7525458073926,1356.0000304680475,205.0000002251877,99.8203350983541,7146.000001109596,0.0,530.040000362225
59,35.00000003375401,2941.7384237642937,83.27284038253269,2735.6717806108177,510.90219090914655,1343.0003747903115,216.00000024163188,182.86920197949632,7143.000001064909,0.0,236.3448113861784
60,35.000000033713604,720.0690740387131,245.0000002785005,2665.760281279106,2572.0437424461747,1254.7349865372485,107.2177471222906,160.32959969541068,7027.0000011037555,0.0,193.4210298869235
61,16.654212022280397,2744.1336973886773,167.28839043815316,3273.4280546151526,358.0719501562547,791.9333555006933,21.798453043903866,167.98082283348955,6989.000001118912,0.0,67.8827342337652
62,22.86855673183769,2181.9495569528963,241.0000002612492,2786.0071636272023,444.9658564898602,1381.0000055142332,10.350751390382108,192.00000020181272,6479.684928450988,0.0,420.47000032037323
63,35.00000003272097,2056.000001508042,263.0000002384871,2349.0000016707704,1936.0000014384232,1377.0000010888127,1.0000000009392234,258.00000023410735,8012.11071858987,0.0,65.23928732666079
64,35.000000018211566,1836.4540780073305,258.0000000349403,2248.000000040052,2031.0000000399712,1369.00000003957,0.0,330.00000003607505,8096.169988882897,0.0,41.60460575876222
65,35.000000032724934,2010.0000014897464,238.00000021670448,1995.0000014809607,2127.000001557338,1383.0000010972476,0.0,336.0000003021179,7754.880003085783,0.0,329.2100003234085
66,35.00000003251186,2001.000001144285,232.00000020281792,1781.0000010642532,186.46023603960901,241.60301361398945,0.0,433.0000003570829,4336.063251714788,0.0,362.57000038546545
67,36.00000003448307,1662.0000144841179,232.00000024893285,2089.737512016155,2240.65142250314,711.0515730555302,0.0,588.0000008071075,7084.000001385487,0.0,28.58380862766191
68,36.00000003474167,2686.8127076954434,240.00000027409712,24.975536328968477,2449.8211360053124,1414.6075708372703,0.0,433.0000005983596,6519.000001051919,0.0,154.8386507316972
69,35.000000031491375,1677.0000005067361,235.00000017039636,1593.000000498284,2052.000000538386,1386.0000004746773,0.0,399.0000002495825,6691.496845304485,0.0,353.12000059661295
70,7.046084287479578,1096.1974960610642,107.24171773105363,1424.723740861697,2356.2159179146392,1531.0673841207617,0.0,310.98140105993406,5771.000000968107,0.0,66.73811564472757
71,26.747533960464494,1962.1539390824394,131.11697910257354,1381.8467047950146,784.651496807925,1942.483347154029,0.0,280.00000036689937,5534.000000788122,0.0,273.7500002013981
72,33.000000031682575,1344.0000104534963,56.97101277508671,1186.0000049705689,2136.085993298678,1386.000013954947,0.0,244.00000027273646,5445.000001121156,0.0,214.8500001769495
