,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,CZ -> SK,HU -> SK,PL -> SK,demand,SK -> CZ,SK -> HU,SK -> PL,mismatch
0,28.200000344267306,175.60000046558048,48.10000018684089,455.93000078091586,179.5000002912283,1819.300001674638,478.80000006248144,41.4,0.0,1153.9300000003263,0.0,431.6000008586672,3380.6600046647413,0.0,1431.7000000002054,0.0,-4.547473508864641e-13
1,28.100000340776333,172.90000045502762,48.00000018576635,461.9500007766351,177.90000028714093,1816.700001618267,475.8000000620179,41.0,0.0,1127.5500000003187,0.0,431.7000008416192,3445.870004567378,0.0,1335.7300000001917,0.0,-1.5916157281026244e-12
2,28.100000339267858,162.10000042764628,46.700000180565084,513.3900008334423,174.70000028134996,1808.7000015810922,469.5000000611621,40.8,0.0,1067.0300000003015,0.0,424.20000082286265,3402.3100045274996,0.0,1332.9100000001913,0.0,-1.3642420526593924e-12
3,29.700000355803297,140.30000037567225,45.30000017524896,587.8300009164707,168.50000027172587,1803.6000015640363,455.60000005936195,39.4,0.0,1088.4300000003077,0.0,435.40000083583374,3430.680004554265,0.0,1363.3800000001957,0.0,9.094947017729282e-13
4,29.500000352988668,143.50000038246347,46.40000017910204,562.8900008837338,170.6000002744262,1809.100001553464,461.50000006009736,40.4,0.0,1119.6000000003164,0.0,439.2000008891658,3477.6900045755647,0.0,1345.000000000193,0.0,-2.2737367544323206e-13
5,29.400000354086508,132.8000003592898,44.600000173039625,517.1300008422795,166.40000026948036,1752.8000015693306,445.70000005813506,40.4,0.0,1207.3000000003412,0.0,443.80000097909476,3410.840004604881,0.0,1369.4900000001965,0.0,6.821210263296962e-13
6,29.000000349208285,130.10000035217257,44.60000017290574,599.4700009360856,166.00000026855975,1736.0000015502362,437.5000000570685,40.2,0.0,1239.8800000003505,0.0,461.7000009734858,3450.470004659867,0.0,1433.9800000002058,0.0,6.821210263296962e-13
7,29.000000349085727,128.3000003476755,44.700000173243595,628.8600009680192,166.4000002690836,1734.1000015469454,436.8000000569755,38.4,0.0,1386.0800000003917,0.0,479.00000103283026,3666.680004744049,0.0,1404.9600000002015,0.0,0.0
8,29.200000356078547,126.9000003489082,44.60000017403864,584.6800009521492,166.20000027160648,1734.000001645132,434.3000000567791,38.8,1.3000000035589587,1313.3000000003713,0.0,463.50000104572695,3533.9000048541484,0.0,1402.8800000002013,0.0,-2.2737367544323206e-13
9,28.90000035522536,151.30000041232168,46.40000018138642,578.1800009620598,173.10000028365124,1784.8000017298484,451.3000000590369,39.8,3.9000000106597503,1254.4000000003546,0.0,465.80000107032606,3474.3800050646546,0.0,1503.5000000002156,0.0,-4.547473508864641e-13
10,28.600000353151316,163.30000044368467,47.700000186611334,593.4800009918827,178.0000002920251,1817.300001781157,462.90000006057124,41.3,7.600000020727998,1296.7500000003665,0.0,486.6000009659588,3619.8300050959224,0.0,1503.7000000002158,0.0,-1.3642420526593924e-12
11,29.00000035768838,169.90000045975364,48.90000019110277,610.2600010134917,180.20000029539125,1820.7000017830228,464.60000006079053,40.3,12.600000034259647,1157.2300000003272,0.0,440.70000090070147,3539.7500050963235,0.0,1434.6400000002059,0.0,0.0
12,28.700000354705736,178.9000004822491,49.70000019421938,649.6100010670145,181.9000002982899,1822.300001794711,474.6000000620937,40.5,12.800000034803269,1055.0500000002983,0.0,336.0000007416038,3526.010005029802,0.0,1304.050000000187,0.0,0.0
13,27.900000345422804,181.60000048843253,50.000000195292074,680.4100011036417,179.40000029434677,1821.200001789933,478.70000006261756,40.1,9.500000025881185,929.1800000002626,0.0,290.1000006608844,3463.5600049665395,0.0,1224.5300000001757,0.0,-9.094947017729282e-13
14,28.70000035394172,181.00000048585696,49.80000019436309,715.8300011401244,178.1000002919428,1820.7000017743928,477.10000006239255,41.1,5.7000000155634805,821.0800000002321,0.0,284.5000006507329,3458.8100049693776,0.0,1144.8000000001641,0.0,1.5916157281026244e-12
15,28.800000356162666,180.40000048645066,49.700000194314185,707.1100011408942,178.30000029298512,1822.2000018027761,478.70000006263257,41.2,1.5000000041065262,886.2000000002505,0.0,269.2000006297383,3569.750004970156,0.0,1073.5600000001539,0.0,6.821210263296962e-13
16,28.70000035727541,170.50000046629742,48.50000019046054,660.4300011047577,179.10000029576227,1816.300001858661,474.400000062146,40.4,0.0,787.6300000002226,0.0,217.80000053319458,3406.6300048686317,0.0,1017.1300000001459,0.0,-2.2737367544323206e-13
17,29.100000361701007,179.00000048691447,49.6000001945555,690.4900011415444,181.60000029951004,1821.9000018571808,487.40000006382127,40.5,0.0,815.3800000002304,0.0,215.10000052654544,3497.200004931859,0.0,1012.8700000001453,0.0,-1.2505552149377763e-12
18,28.70000035733059,177.00000048244732,49.300000193495876,677.6800011276096,181.10000029890475,1820.6000018629072,486.7000000637384,40.8,0.0,817.400000000231,0.0,185.40000046446372,3426.6800048509795,0.0,1038.000000000149,0.0,2.2737367544323206e-13
19,28.500000354170073,178.10000048356844,49.60000019437187,714.7500011654757,180.40000029722069,1821.900001840578,491.8000000643697,39.9,0.0,846.6500000002393,0.0,262.20000061904415,3473.500005018874,0.0,1140.3000000001634,0.0,9.094947017729282e-13
20,28.900000357937667,176.20000047743932,49.10000019225076,727.860001172613,179.20000029479993,1816.2000018153751,490.40000006416216,40.4,0.0,735.3500000002078,0.0,206.0000005042955,3362.010004878926,0.0,1087.600000000156,0.0,-4.547473508864641e-13
21,28.700000354166754,176.30000047500985,49.300000192563814,705.6200011303256,180.00000029500407,1819.5000017793168,489.70000006402364,40.0,0.0,608.430000000172,0.0,151.60000038474956,3294.380004675196,0.0,954.770000000137,0.0,-1.0231815394945443e-12
22,28.90000035575999,176.30000047381048,48.80000019050143,608.7500010051856,178.00000029148893,1816.3000017607471,485.00000006339656,38.8,0.0,511.2000000001445,0.0,140.40000035918825,3094.7800045000886,0.0,937.6700000001345,0.0,2.2737367544323206e-13
23,28.900000355277374,174.5000004686607,48.5000001892451,593.1500009816185,178.20000029147045,1817.5000017497018,485.00000006338115,39.5,0.0,211.5500000000598,0.0,181.30000044808364,2917.8600045473786,0.0,840.2400000001205,0.0,-2.2737367544323206e-13
24,28.400000363122576,175.70000049639322,53.80000021365136,583.2300010801015,187.3000003155132,1815.8000021475377,483.70000006364097,39.2,0.0,0.0,0.0,136.2000003637128,2570.4100104526274,238.12999459094524,694.7900000000997,0.0,5.684341886080801e-13
25,27.900000358923993,168.30000048016618,54.50000021705059,571.8100010788306,185.90000031471294,1813.400002215975,479.20000006311284,38.4,0.0,0.0,0.0,128.80000034752405,2546.000008876652,295.949996199554,626.2600000000898,0.0,3.410605131648481e-13
26,28.400000364836295,172.80000049182658,56.300000223941225,555.710001050023,187.2000003166457,1816.5000022096106,481.60000006341915,36.8,0.0,0.0,0.0,109.50000029854455,2517.7400088253753,352.36999619338917,574.7000000000825,0.0,-1.1368683772161603e-13
27,28.600000358535024,168.00000046414021,54.40000021349774,545.4000009664948,186.40000030886569,1813.0000019241995,478.6000000627635,34.9,0.0,0.0,0.0,199.40000050114628,2602.720025420842,163.34997937869423,742.6300000001065,0.0,3.410605131648481e-13
28,28.400000350737926,175.60000047329382,58.50000022665037,565.4300009540682,189.300000309167,1845.1000017937265,484.90000006340426,34.4,0.0,211.65000000005983,0.0,273.30000063801083,2987.550004808993,0.0,879.030000000126,0.0,-3.410605131648481e-13
29,28.300000352624497,175.3000004781155,57.10000022270816,584.7400010035498,188.2000003098329,1880.5000018985118,488.4000000639555,34.2,0.0,504.93000000014274,0.0,320.30000073838687,3307.240005067691,0.0,954.730000000137,0.0,-1.4779288903810084e-12
30,29.00000036220382,178.10000048770618,59.200000231126374,632.2400010806953,187.9000003104665,1902.5000019548434,488.50000006401524,33.7,0.0,592.3800000001675,0.0,321.50000075011513,3541.0900052412126,0.0,883.9300000001267,0.0,0.0
31,29.000000364324258,181.9000005011354,61.20000023949931,651.160001126268,189.10000031390783,1912.7000020253065,492.200000064561,33.6,0.2000000005479779,581.7800000001644,0.0,190.5000004871834,3598.1400051227934,0.0,725.2000000001041,0.0,7.958078640513122e-13
32,28.90000044372078,194.70000072694515,67.00000030039888,675.6500027627814,192.40000037966945,1940.0999968043607,503.7000000683081,32.5,4.100000011275917,489.73000000013843,0.0,169.2000005617644,3606.5800020592633,0.0,691.4000000000991,0.0,5.684341886080801e-13
33,29.500000370817947,194.50000053390647,66.10000025811304,890.5700014460933,192.00000031891162,1908.8000020411862,498.00000006533236,32.9,18.300000049721806,458.9300000001297,0.0,164.80000042943502,3800.0200055135547,0.0,654.3800000000939,0.0,-1.0231815394945443e-12
34,30.20000037896853,186.90000051471026,64.50000025209515,894.1500014492259,191.40000031790908,1909.5000020392072,492.7000000646423,34.2,32.50000008772504,631.2500000001784,0.0,189.70000048716875,3980.520005591733,0.0,676.4800000000971,0.0,-2.2737367544323206e-13
35,30.900000387439608,199.80000054745952,68.10000026565476,786.6000013169686,192.90000032044645,1909.0000020462467,499.30000006550614,34.2,42.20000011342498,530.2000000001499,0.0,177.30000045966207,3926.7300055228807,0.0,543.770000000078,0.0,-2.2737367544323206e-13
36,30.40000038200821,197.00000054136086,67.10000026213116,726.7100012421997,193.6000003218554,1908.800002058689,500.9000000657266,32.8,50.50000013528019,543.1000000001535,0.0,142.60000037795635,3870.110005387286,0.0,523.400000000075,0.0,1.1368683772161603e-13
37,30.900000387612867,191.600000527307,65.40000025565114,712.1500012196108,192.00000031914914,1904.90000204819,497.9000000653294,35.4,60.60000016156483,545.7000000001543,0.0,175.20000045491145,3883.3700054394044,0.0,528.3800000000758,0.0,1.1368683772161603e-12
38,30.200000379757117,194.40000053514834,65.50000025618179,714.060001228723,192.7000003205079,1905.1000020768086,501.50000006580524,36.3,27.50000007442772,342.15000000009667,0.0,181.100000469335,3617.2900054067095,0.0,573.2200000000822,0.0,-1.1368683772161603e-13
39,29.600000373164104,192.50000053127692,64.90000025417189,940.4600015257747,191.80000031945497,1903.4000020730093,499.10000006551115,37.0,5.9000000161248645,556.9500000001575,0.0,251.80000062870238,3890.930005787235,0.0,782.4800000001122,0.0,1.0231815394945443e-12
40,29.100000366206995,193.00000053037655,65.40000025554863,1078.930001667671,192.6000003199335,1901.200002039078,502.3000000658936,36.4,0.10000000027400241,606.0800000001714,0.0,221.40000055995023,4077.450005804997,0.0,749.0600000001074,0.0,-5.684341886080801e-13
41,29.000000365088045,186.1000005131803,62.80000024583904,984.6300015614509,190.4000003165207,1902.2000020417083,497.60000006528577,36.6,0.0,688.8500000001948,0.0,219.90000055648719,4003.990005665641,0.0,794.090000000114,0.0,-5.684341886080801e-13
42,28.600000359328455,187.1000005135895,62.8000002453589,946.5000014983311,191.40000031729062,1902.5000020092675,499.7000000655242,37.6,0.0,638.0300000001803,0.0,220.90000055595056,4083.3100055647296,0.0,631.8200000000907,0.0,4.547473508864641e-13
