,biomass,gas,hydro,other_fossil,wind_onshore,LT -> LV,demand,LV -> LT,mismatch
2505,77.00000031910997,70.00000013609326,992.0000002833551,89.00000008802458,6.000000010275154,0.0,774.0000007565696,460.0000000802886,-1.1368683772161603e-13
2506,77.00000033383192,72.00000014310675,1095.0000002443935,88.00000008803949,9.000000015496463,0.0,768.0000006826056,573.0000001422627,-2.2737367544323206e-13
2507,76.00000031046557,67.00000012914852,1128.500000476008,88.00000008669703,6.000000010271185,0.0,771.0000007770063,594.5000002355839,0.0
2508,76.00000031083334,66.00000012713586,1122.0000003852206,87.0000000856893,4.000000006833621,0.0,757.0000007671402,598.0000001485726,-1.1368683772161603e-13
2509,76.00000030208705,68.00000012970536,1044.0000004000576,87.00000008501048,0.0,0.0,758.0000008274117,517.0000000894487,1.1368683772161603e-13
2510,76.00000031127756,72.00000013975594,1083.0000003567768,87.0000000857229,2.00000000340984,0.0,759.0000007655716,561.0000001313714,0.0
2511,76.00000031935525,74.00000014568316,1258.500000378968,88.00000008737598,3.000000005122195,0.0,763.0000007230517,736.5000002134531,1.1368683772161603e-13
2512,77.00000031592315,78.00000015242716,1243.0000003104394,88.00000008674266,2.0000000034098138,0.0,770.0000007728003,718.0000000961421,0.0
2513,77.00000031324318,79.00000015391853,1171.5000003236273,89.00000008757226,4.00000000683246,0.0,801.0000008063031,619.5000000788907,-1.1368683772161603e-13
2514,78.00000031440213,80.00000015515602,1127.500000338222,90.00000008832019,7.000000011987055,0.0,836.0000008506541,546.5000000574332,-1.1368683772161603e-13
2515,79.00000031601736,79.00000015233614,1071.0000003040927,91.00000008910342,11.000000018895875,0.0,758.0000008266652,573.0000000537802,0.0
2516,79.00000020915331,73.0000001141208,1000.0000006140203,92.00000007866703,16.000000026426495,0.0,961.5000010190162,298.500000023372,-3.979039320256561e-13
2517,80.00000020099449,56.000000088285745,860.0000005119234,92.00000007721016,21.00000003408959,0.0,960.0000009010641,149.0000000114393,8.526512829121202e-14
2518,80.0000002058084,51.00000008204094,645.0000004901818,93.00000007867449,22.000000035783373,0.0,788.0000008846413,103.00000000784782,-1.2789769243681803e-13
2519,80.00000020241427,51.00000008149635,638.0000004694298,93.00000007817383,17.000000027866758,0.0,806.0000008538376,73.0000000055434,-2.842170943040401e-14
2520,80.00000020620128,52.000000083548876,606.0000004800485,93.00000007873157,20.000000032670883,0.0,734.500000872309,116.50000000889214,-1.2789769243681803e-13
2521,80.00000038185357,52.00000010268933,649.4999999236833,93.00000009550322,20.000000035239374,0.0,567.0000005139478,327.50000002502094,5.684341886080802e-14
2522,80.00000045996788,68.00000014783865,816.9999997344078,93.000000099739,12.000000021041945,0.0,600.0000004283856,470.00000003460974,-2.8421709430404007e-13
2523,81.00000043108628,77.00000016682674,1137.4999998376945,93.00000009787529,4.000000006864648,0.0,687.0000004917906,705.5000000485568,0.0
2524,83.00000035026505,82.00000016199155,1305.5000002501913,93.00000009226585,3.0000000051209943,0.0,821.0000007761244,745.5000000837103,-2.2737367544323206e-13
2525,86.00000036741282,89.0000001777492,1504.000000249193,93.0000000923605,2.0000000034103826,0.0,932.0000008184342,842.0000000716915,2.2737367544323206e-13
2526,86.00000035915949,87.0000001714438,1571.0000003410787,92.00000009078991,1.0000000017031103,0.0,996.0000008903872,841.0000000737876,0.0
2527,82.00000032946699,92.00000017953533,1448.5000004304804,92.00000009008505,0.0,0.0,1006.0000009684289,708.5000000611391,-2.2737367544323206e-13
2528,79.00000032566265,95.00000018942659,1458.500000335866,91.00000008985364,0.0,0.0,986.0000008760078,737.5000000648012,-3.410605131648481e-13
2529,78.00000032238995,90.00000017889072,1470.5000003272426,90.00000008893892,0.0,0.0,949.0000008487459,779.5000000687163,1.1368683772161603e-13
2530,77.00000031870263,77.00000015091985,1492.0000003547611,89.0000000879929,0.0,0.0,963.0000008457677,772.0000000666089,1.1368683772161603e-13
2531,76.00000032157588,67.00000013102931,1748.6771082738328,88.00000008753914,0.0,0.0,954.0000007908511,1025.6771080231263,-2.2737367544323206e-13
2532,76.00000031481626,66.00000012779586,1612.0876310254778,87.00000008598771,0.0,0.0,936.0000008272957,905.0876307267819,1.1368683772161603e-13
2533,76.0000003205319,66.00000012872754,1500.5000006046791,88.00000008746228,0.0,0.0,913.000000781577,817.5000003598238,0.0
2534,75.00000031947839,66.00000012940448,1447.0000005434847,87.00000008671266,1.000000001703543,0.0,879.0000007449016,797.0000003358822,-1.1368683772161603e-13
2535,76.00000034967266,66.00000013318315,1639.004207145077,87.00000008839243,1.0000000017041792,0.0,868.0000006371795,1001.0042070808504,-4.547473508864641e-13
2536,79.00000037318593,66.00000013380934,1684.6635067991583,88.00000008977798,1.0000000017042814,0.0,862.0000006215417,1056.663506776094,4.547473508864641e-13
2537,81.00000037210782,61.00000012097898,1498.5000001585588,89.00000009008453,2.0000000034132057,0.0,889.0000006705233,842.5000000746201,0.0
2538,81.00000037870092,57.0000001128399,1487.0000002387694,90.00000009156999,3.000000005128884,0.0,886.0000006492008,832.0000001778085,-3.410605131648481e-13
2539,80.00000035434326,59.00000011538946,1282.5000002948625,91.00000009151861,2.0000000034121603,0.0,803.0000006822544,711.5000001772717,-1.1368683772161603e-13
2540,80.00000033460759,58.00000011115901,922.0000002315143,92.00000009119503,2.000000003410223,0.0,709.0000007204222,445.0000000514641,-2.2737367544323206e-13
2541,80.00000048353058,52.00000010884206,1392.0648297282255,93.00000010079894,2.000000003420959,0.0,636.000000417866,983.0648300069522,-2.2737367544323206e-13
2542,81.0000003581975,51.00000009835959,1398.574297810084,93.00000009355405,2.000000003411991,0.0,612.0000006035502,1013.574297760057,-1.1368683772161603e-13
2543,81.00000034235468,52.000000099156544,1331.2608496141554,94.00000009349446,7.000000012004608,0.0,603.0000006486928,962.2608495124729,1.1368683772161603e-13
2544,80.00000033634822,51.00000009705762,1319.0022108017156,92.00000009132344,6.000000010277198,0.0,590.000000643614,958.0022106931079,2.2737367544323206e-13
2545,80.00000033312756,63.00000012129424,1261.0656277920054,93.00000009213251,4.000000006834764,0.0,600.0000006618783,901.0656276835161,1.1368683772161603e-13
2546,81.00000033214783,82.00000016019135,1153.2716684528796,93.00000009167927,5.0000000085486915,0.0,641.0000007136902,773.2716683317566,2.2737367544323206e-13
