,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,AT -> CZ,DE -> CZ,PL -> CZ,SK -> CZ,demand,CZ -> AT,CZ -> DE,CZ -> PL,CZ -> SK,mismatch
0,261.7800015619657,230.08000068311722,354.4600005248012,107.57000018398422,1827.3600025797032,2247.1600029458064,319.7500002039947,265.18,0.0,123.19000021949392,0.0,1757.9400038456358,719.2300000460914,0.0,5708.370012794005,1351.4000000002627,0.0,0.0,1153.9300000003263,0.0
1,262.4500015503085,229.08000067749686,352.0400005197285,107.54000018372453,1807.2400025187108,2249.5600028951308,317.49000020232893,265.95,0.0,125.48000022317304,0.0,1886.980003914878,735.2600000470873,0.0,5985.42001273201,1226.1000000002382,0.0,0.0,1127.5500000003187,-1.8189894035458565e-12
2,261.55000151404533,226.2700006637361,353.35000051788097,107.49000018318324,1788.4600024173671,2250.690002786377,313.7600001994607,265.53,0.0,139.50000024661682,0.0,2049.460003881277,819.3400000523739,0.0,6360.470012461792,1147.9000000002231,0.0,0.0,1067.0300000003015,1.3642420526593924e-12
3,261.640001509676,230.36000067380195,353.830000517977,107.50000018312957,1813.0900024284074,2250.300002769872,317.8400002019056,264.92,0.0,142.27000025123263,0.0,2083.230003873439,832.7100000532233,0.0,6364.660012462124,1204.6000000002339,0.0,0.0,1088.4300000003077,-9.094947017729282e-13
4,261.7500015099802,235.0800006863991,353.2300005171296,107.42000018299322,1855.4500024673619,2251.000002769723,319.3200002028185,264.2,0.0,128.59000022774677,0.0,2090.730004307845,806.2800000517409,0.0,6347.850012923187,1205.600000000234,0.0,0.0,1119.6000000003164,-4.547473508864641e-13
5,261.5000015093915,238.9200006967754,349.8800005126027,112.89000019210091,1712.2500023329708,2250.9200027716524,305.56000019429734,265.81,0.0,124.22000022022925,0.0,2345.7200046731255,768.3500000495164,0.0,6358.820013152095,1169.9000000002275,0.0,0.0,1207.3000000003412,-2.2737367544323206e-12
6,261.7400015244946,248.580000725631,354.3900005204272,126.03000021415164,1755.7600024096864,2251.0800028191825,316.20000020114105,267.13,1.5200000027461271,140.9900002494287,0.0,2217.930004673422,670.4500000431815,0.0,6092.220013382894,1279.7000000002486,0.0,0.0,1239.8800000003505,9.094947017729282e-13
7,261.23000154565113,229.61000067921302,354.890000523856,123.82000021093415,1660.84000236965,2253.400002903336,302.93000019326337,266.87,9.920000017893626,148.1400002623807,0.0,2111.3200047653145,610.9400000394313,0.0,5626.330013510276,1321.5000000002567,0.0,0.0,1386.0800000003917,-2.7284841053187847e-12
8,261.19000157098907,230.64000068696745,360.4800005346304,118.30000020216197,1682.7900024547935,2254.1800029955807,310.10000019815345,267.25,49.9000000894063,175.560000310354,0.0,2276.050005218,625.6000000403878,0.0,5966.840014300795,1331.9000000002588,0.0,0.0,1313.3000000003713,0.0
9,261.9000015917246,249.72000074351237,362.7600005398199,116.8100001999372,1819.2400026511636,2253.55000305753,331.8000002120441,268.86,111.56000019805013,166.94000029614628,0.0,2404.210004799758,665.6700000429787,0.0,6377.220014332041,1381.4000000002684,0.0,0.0,1254.4000000003546,1.8189894035458565e-12
