,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,BG -> RO,HU -> RO,RS -> RO,demand,RO -> BG,RO -> HU,RO -> RS,mismatch
3842,26.000000035052818,586.0000002311579,58.00000007579306,1106.0000016607114,1369.0000016355468,1365.000001703946,0.0,37.00000006977562,311.00000091749104,176.1500016507233,0.0,4976.940007978576,0.0,0.0,57.210000001621054,6.110667527536862e-13
3843,27.00000003640041,569.0000002248173,58.00000007581498,942.000001463844,1353.000001630072,1365.0000017151003,19.00000006272631,92.0000001715623,260.0000007428121,144.43003035026635,0.0,4734.770036470735,0.0,0.0,94.66000000268171,-6.679101716144942e-13
3844,28.00000003774733,574.000000226903,61.000000079721396,1302.0000019160466,1241.0000015251012,1366.0000017252983,102.00000032711185,120.00000022263822,238.00000066290514,144.16002402514147,0.0,5130.12003074731,0.0,0.0,46.0400000013046,-1.3287149158713873e-12
3845,28.00000003782044,586.0000002343049,55.00000007220695,1437.0000023157747,1241.0000016543056,1366.0000018925134,255.00000080873616,99.00000018621272,130.00000035020284,0.0,41.67001741826367,5204.000024939668,0.0,34.670000030673144,0.0,5.471179065352771e-13
3846,29.000000039106055,593.0000002348103,60.00000007849121,1799.0000025193076,1248.0000015577334,1366.0000017576383,433.00000126240144,83.00000015540031,124.00000032682566,0.0,24.22001731294611,5683.690025176125,0.0,75.53000006853512,0.0,-3.979039320256561e-13
3847,28.00000003776446,597.0000002364333,60.00000007849954,1712.0000024342771,1411.0000017309794,1366.000001761825,583.0000016338265,101.00000018853048,70.00000018168427,0.0,16.230006710256266,5819.7400148774905,0.0,124.49000011658582,0.0,-6.394884621840902e-13
3848,29.00000003910523,650.0000002567806,60.00000007848789,1681.0000023895043,1463.0000017778307,1366.000001755969,683.0000018573064,118.00000021950228,125.00000032863106,0.0,0.0,5992.400008591107,0.0,117.58000011016789,65.02000000184255,5.684341886080801e-13
3849,28.000000037763932,656.0000002591927,61.00000007979547,1703.0000024222659,1476.0000017957427,1366.0000017606678,736.000001979486,126.00000023412571,141.00000037291278,0.0,0.0,6064.150008818994,0.0,127.19000012007567,101.6600000028831,7.389644451905042e-13
3850,27.00000003641862,654.0000002583547,62.00000008108669,1730.0000024455005,1483.0000017994892,1366.0000017575303,716.0000019319502,140.00000025942006,124.00000032621293,0.0,0.0,6132.170008812735,0.0,87.87000008090303,81.96000000232408,6.821210263296962e-13
3851,27.000000036420232,649.0000002565087,60.000000078498516,1676.0000023938985,1455.0000017752106,1365.0000017602292,679.0000018543086,164.00000030269143,154.000000409349,0.0,0.0,6027.710008794805,0.0,75.42000006873856,125.87000000357027,2.3305801732931286e-12
3852,28.000000037764895,652.0000002576959,60.000000078501394,1721.0000024458589,1471.0000017928714,1365.0000017616842,602.0000016793297,154.00000028477874,185.00000049561223,0.0,0.0,5979.160008763995,0.0,71.30000006478886,187.54000000531374,-4.547473508864641e-13
3853,28.00000003776423,658.0000002599772,65.00000008498654,1842.0000025722811,1528.0000018484313,1365.0000017602367,460.0000013330113,170.00000031343154,201.00000054011957,0.0,0.0,6094.100008698061,0.0,52.72000004735577,170.18000000482192,1.4779288903810084e-12
3854,29.000000039104084,659.0000002601948,63.0000000823755,1920.0000026360176,1543.0000018547564,1364.0000017515283,339.00000101414287,177.0000003256693,248.000000671897,26.400000883816425,0.0,6306.140009517737,0.0,0.0,62.26000000176525,2.984279490192421e-13
3855,28.000000037766902,654.000000258561,62.00000008110706,1891.000002636414,1471.0000017974196,1364.0000017649975,194.0000006079497,137.0000002541987,261.0000007088711,55.670001229768324,0.0,6023.840009374393,0.0,0.0,93.8300000026609,2.1316282072803006e-13
3856,30.00000004045599,658.0000002601761,62.00000008111411,2038.0000027957628,1527.0000018575586,1364.0000017683412,76.00000024684675,93.00000017393104,282.0000007690042,78.40000134155787,0.0,6171.340009333698,0.0,0.0,37.06000000105057,2.984279490192421e-13
3857,34.00000004582403,655.0000002589206,68.00000008888738,2002.0000027481667,1497.000001822491,1362.0000017616883,12.000000039744709,101.00000018857804,384.00000106630137,110.6500014751346,106.3500035355792,6332.000013031316,0.0,0.0,0.0,9.094947017729282e-13
3858,34.00000004584656,661.000000261967,63.00000008247545,2040.000002872437,1498.0000018598855,1363.0000017967475,0.0,80.00000015016745,319.00000087743376,59.43000124613477,161.00000387054806,6278.430013063644,0.0,0.0,0.0,0.0
3859,34.00000004584513,662.0000002623079,58.00000007596764,2073.0000029019566,1518.0000018784092,1363.0000017945774,0.0,50.00000009429502,180.0000004803478,1.3300000921555228,105.50000378136713,6044.83001140723,0.0,0.0,0.0,-9.094947017729282e-13
3860,28.000000037769507,654.0000002586821,57.00000007462239,1949.0000027100662,1478.0000018104845,1363.0000017696236,0.0,41.00000007738623,55.00000014248732,22.770000809779265,12.660001977901151,5660.430009668803,0.0,0.0,0.0,-9.094947017729282e-13
3861,26.000000035067067,627.0000002475808,58.00000007585971,1765.0000024467834,1511.000001807724,1364.0000017372265,0.0,41.00000007732114,168.00000045498322,0.0,0.0,5498.040006875149,0.0,6.6600000058291435,55.30000000156785,-9.521272659185342e-13
3862,26.00000003506233,605.0000002388886,58.000000075837555,1697.0000023541959,1388.0000016753777,1364.0000017256934,0.0,32.00000006044031,230.0000006439396,17.580000738606675,0.0,5184.970007541452,0.0,0.0,232.61000000659007,-1.9895196601282805e-13
3863,27.000000036401048,579.0000002286939,63.00000008229417,1671.0000023085927,1413.0000016901358,1364.00000171548,0.0,22.00000004163113,247.00000070149946,9.400000495130527,0.0,5143.530007292723,0.0,0.0,251.87000000713448,1.3073986337985843e-12
3864,28.000000037741305,572.0000002259163,61.000000079694495,1666.000002294936,1412.0000016845838,1364.0000017107566,0.0,10.000000018970379,249.0000007125792,6.900000397058109,0.0,5126.000007155357,0.0,0.0,242.9000000068792,7.673861546209082e-13
