,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,FR -> GB,NL -> GB,demand,GB -> FR,GB -> NL,mismatch
0,730.0000020852623,8029.992746729663,1298.0000038430205,352.00000074803745,11327.956980292041,89.0,0.0,3801.000164966989,5475.000103585181,1409.0000051705256,723.9000000012358,33235.850007421956,0.0,0.0,7.275957614183426e-12
1,756.0000021372379,8266.915966492597,1597.0000050316312,455.0000009833417,10443.153909418588,88.0,0.0,3821.0000704240742,5379.00004844127,1410.000004967476,737.4200000012586,32953.490007897475,0.0,0.0,0.0
2,750.0000021184067,6532.500898613126,1615.0000051308955,336.00000070703976,10484.798986057318,89.0,0.0,3800.000069419399,5212.000041248691,1316.0000044813903,688.4100000011751,30823.71000777744,0.0,0.0,0.0
3,757.0000021264923,4909.730122538277,1659.0000052511089,282.0000005850653,10129.069784121784,89.0,0.0,3773.0000532637,5198.0000355872935,1318.000004430143,689.2300000011766,28804.030007905043,0.0,0.0,-3.637978807091713e-12
4,756.0000021383782,3694.0000847015035,1513.0000046425803,275.0000005707861,10482.229816390667,89.0,0.0,3733.000059823044,5046.00003485965,1318.0000044970786,466.0000000007955,27372.230007624483,0.0,0.0,0.0
5,758.0000021650225,3686.0001274446954,1637.0000053539154,267.00000055450624,10885.059764039022,89.0,0.0,3675.000069240332,4868.000034003615,1318.0000045827853,225.82000000038548,27408.880007384276,0.0,0.0,3.637978807091713e-12
6,758.0000021557034,5546.31141329476,1764.0000059749054,307.0000006426822,10696.17850279504,89.0,4.00000000826339,3625.0000549837623,4492.000023173436,1319.000004543042,369.5800000006309,28970.070007572223,0.0,0.0,0.0
7,754.0000022161435,9692.55658021358,1729.0000063585596,445.00000097654197,12252.560679713113,89.0,0.0,3629.000427144414,4257.000027894719,821.0000024372837,0.0,30192.84000686967,0.0,3476.2777200846854,1.3642420526593924e-12
8,758.0000022107997,12148.209240216249,1651.0000057243954,678.0000015786367,11855.263628671373,88.0,6.000000012402434,3415.00006948581,3770.0000164887874,710.0000019989824,0.0,31925.35000712776,0.0,3154.122959259673,6.366462912410498e-12
9,752.0000020451619,14374.71020143008,1660.0000048740058,938.0000021902599,8683.819767377678,88.0,326.0000007153873,3088.000016459651,3653.0000101492014,1315.000004125412,249.01000000042507,35127.54000936726,0.0,0.0,0.0
10,746.0000019657476,17205.458498087763,1681.0000046167565,1110.0000025823183,7260.001474334268,89.0,776.0000018144184,3016.0000125961983,3676.0000088932093,1818.0000061112703,644.1300000010995,38021.59001100305,0.0,0.0,0.0
11,756.0000019302615,18742.37992193977,1767.0000045549764,1112.0000024785104,7259.0000564589,89.0,1285.0000031163472,2917.0000098433025,3729.000007884027,1818.0000055209086,918.4200000015671,40392.80001372857,0.0,0.0,0.0
12,758.0000018946538,19697.44994816942,1734.0000042367499,1033.0000022228692,7264.000034630841,89.0,1855.000004623538,2717.000008036519,3763.0000073301585,1818.0000052164612,923.8200000015764,41652.27001636278,0.0,0.0,0.0
13,755.000001873899,21225.369957092502,1630.0000038831415,1296.0000028325803,7256.0000307454775,89.0,1502.000003555739,2070.0000055272812,3622.0000068004047,1818.0000051277814,925.450000001579,42188.82001744038,0.0,0.0,7.275957614183426e-12
14,746.0000018544633,21904.609957054563,1905.0000046939288,846.0000017810719,7257.00003207355,89.0,1051.000002390584,2014.0000053833417,3780.000007255022,1812.0000045681154,915.7600000015628,42320.37001705621,0.0,0.0,0.0
15,742.0000018556537,22993.73995136119,2195.0000056889426,1010.0000021744806,7251.000036011239,88.0,252.00000053292393,1947.0000052593227,4022.000008097279,2015.0000052518715,1016.7900000017353,43532.53001623464,0.0,0.0,7.275957614183426e-12
16,754.000001877289,25867.059953389635,2198.0000055998985,1497.000003351655,7263.000032531271,88.0,1.0000000020641742,2293.0000063457737,4506.000009227063,2016.0000051896861,1018.350000001738,47501.41001751607,0.0,0.0,7.275957614183426e-12
17,720.0000017737541,26533.429954787818,2315.0000058384367,1858.0000042385198,7258.0000288255615,89.0,0.0,3057.0000089804284,4691.000009406533,2016.0000051123102,1007.1400000017188,49544.57001896508,0.0,0.0,0.0
18,733.0000018101288,25438.019955924778,2169.000005411092,1180.0000025422885,7252.000029312206,89.0,0.0,2875.000008316542,4911.000010084892,2016.0000051423788,1023.2100000017463,47686.23001854605,0.0,0.0,0.0
19,743.0000018460349,22889.92995108066,2043.0000051051065,921.0000019516943,7262.000032008146,89.0,0.0,3180.000009791995,4909.000010368935,2015.000005222551,994.7700000016977,45046.70001737682,0.0,0.0,1.4551915228366852e-11
20,747.0000018825743,20135.279935689523,1370.0000032719913,910.000001954281,7262.000041893718,88.0,0.0,3466.00001207555,5210.000012340093,2016.0000060592552,1015.8100000017336,42220.09001516872,0.0,0.0,7.275957614183426e-12
21,742.0000019049583,17569.889901426683,1361.00000335773,898.0000019644668,7259.000072673038,89.0,0.0,3411.0000133678536,5023.000013198646,1814.0000050317649,899.4900000015353,39066.380012926675,0.0,0.0,7.275957614183426e-12
22,744.0000019659022,14805.168284285779,1347.0000034862344,512.0000010829257,7357.321683360009,89.0,0.0,3486.0000174763245,4719.000014321188,1617.0000046763355,701.4900000011974,35377.9800106559,0.0,0.0,0.0
23,744.0000019917345,11332.673121126652,974.0000023881782,320.00000065972694,7987.466843688751,89.0,0.0,3539.0000205629235,4460.000013964964,1614.0000053596607,718.0000000012257,31778.140009743816,0.0,0.0,0.0
24,742.0000020044099,10840.6151774497,1003.0000025029885,313.00000064651994,8475.164789455253,89.0,0.0,3329.0000191930926,4203.000013118183,1614.0000049189184,753.7400000012867,31362.52000929035,0.0,0.0,3.637978807091713e-12
25,746.0000019879288,12196.289096241664,1198.0000030511585,314.00000064565205,7764.410876945305,90.0,0.0,3325.0000167997623,3591.0000089970704,1614.0000053074004,759.4000000012963,31598.100009977243,0.0,0.0,-3.637978807091713e-12
26,745.0000019882502,12013.555480731447,1323.0000034666052,279.0000005707269,7866.35449531908,91.0,0.0,3199.000015597196,3017.000006829261,1614.0000053419085,757.0200000012923,30904.93000984577,0.0,0.0,-3.637978807091713e-12
27,740.0000019521317,12906.47221987343,1359.0000035201383,261.0000005308239,7316.307762575213,90.0,0.0,2871.0000116419565,2514.000005075257,1614.000005186852,756.7000000012918,30428.480010357096,0.0,0.0,0.0
28,736.0000019226029,13113.409743740465,1376.0000035170485,252.00000051059897,7262.000242348378,90.0,0.0,2714.0000100163547,2240.0000042569955,1615.0000045465915,753.2300000012858,30151.640010860323,0.0,0.0,0.0
29,718.0000018714569,14357.129709064546,1441.0000037342231,245.00000049606737,7258.000276666965,91.0,0.0,2489.0000087262006,2549.000005065375,1818.0000053119775,920.8800000015718,31887.010010938386,0.0,0.0,-3.637978807091713e-12
30,702.0000018193102,19101.019788846555,1658.000004442664,244.00000049359716,7262.000195628117,91.0,0.0,2569.0000090594767,2775.0000056445597,1911.000005646814,931.0100000015891,37244.03001158268,0.0,0.0,-7.275957614183426e-12
31,700.0000017423475,24389.889954228787,1890.0000047274461,490.0000010031655,7266.00003629361,91.0,0.0,2323.0000065860318,3314.000006262668,2013.0000053495185,365.21000000062344,42842.1000161942,0.0,0.0,0.0
32,692.0000017032642,26763.329960539115,2291.00000579985,729.0000015131342,7261.0000297663555,91.0,4.000000008258705,2401.000006605002,3833.000007256972,2012.0000051881455,1030.1300000017584,47107.460018381855,0.0,0.0,7.275957614183426e-12
33,682.0000016665234,29125.319962853875,2467.000006211437,1025.000002163743,7262.000026792572,91.0,46.00000009527357,2604.0000071322906,4273.000008115997,2013.0000050975457,1049.1000000017907,50637.42002013104,0.0,0.0,1.4551915228366852e-11
34,680.0000016474519,30230.959968917927,2209.000005287475,1171.0000024687304,7255.000023551331,91.0,176.0000003674545,2293.000005908797,4969.0000094410525,2014.0000049737496,1037.12000000177,52126.08002256574,0.0,0.0,0.0
35,680.0000016445142,30180.379968636436,2566.0000062683916,806.0000016561619,7265.000023020028,91.0,337.00000071055035,2436.0000063073376,5233.0000099923145,2013.0000049464204,1015.8800000017342,52623.26002318388,0.0,0.0,1.4551915228366852e-11
36,678.0000016419192,29596.909964217077,2595.000006390283,792.0000016284187,7264.000023512799,91.0,479.00000102016213,2959.000008048543,5711.000011332221,2013.0000049710757,1014.8200000017324,53193.73002276423,0.0,0.0,0.0
37,680.0000016498925,29063.76996124889,2946.0000075151875,661.0000013496604,7263.000024106796,91.0,510.00000108968777,3300.000009335097,5507.000010915834,2012.000004994098,994.6100000016979,53028.38002220684,0.0,0.0,7.275957614183426e-12
