,biomass,gas,hard_coal,other_fossil,solar,wind_offshore,wind_onshore,DE -> DK,NO -> DK,SE -> DK,demand,DK -> DE,DK -> NO,DK -> SE,mismatch
6520,287.5800004400847,219.71000023632126,283.3800005599703,162.32000000144564,15.280000030413136,1056.0200016327383,2296.6800026066717,0.0,306.6400005407313,1059.5600015866123,4072.3199974708327,1614.8500101641553,0.0,0.0,0.0
6521,256.30000046777553,211.9200002508122,292.68000074709255,165.40000000147393,0.18000000035981756,1021.6100042819656,2367.3799946126373,0.0,146.5200003115489,997.9800038577728,3911.100002534856,1548.8700019965827,0.0,0.0,0.0
6522,236.88000042845266,202.08000023845895,305.7400007872161,164.72000000146787,0.02000000003997645,1004.970004139685,2376.389996414083,0.0,518.340001438302,363.1200009877425,3699.3000024844678,1472.9600019509812,0.0,0.0,-1.3642420526593924e-12
6523,186.00000028859483,202.89000021747407,368.04000069722423,162.96000000145128,0.020000000039975773,1049.1900015553013,2240.440002396921,0.0,0.0,595.0100010247648,3711.990001212045,1062.9500049138023,29.610000055923845,0.0,6.821210263296962e-13
6524,168.3800002978092,156.73000018344433,351.65000096068826,140.09000000124837,0.010000000019988133,1064.270005441235,2336.75999442579,0.0,0.0,849.0300032843668,3395.900002244259,1065.6100015227212,605.4100008276215,0.0,9.094947017729282e-13
6525,166.1000002931352,151.61000017703716,346.83000094083803,137.74000000122743,0.0,1123.5400061545552,2347.2299952081303,0.0,0.0,565.2600017764418,3185.500002209546,889.5500013654508,763.2600009763684,0.0,-4.547473508864641e-13
6526,165.5700002568594,142.6400001540476,349.4600006567243,144.91000000129054,0.0,1061.1400015183874,2289.5400023105085,0.0,0.0,390.3900007275324,3045.250001374823,619.6300020832518,878.7700021672749,0.0,9.094947017729282e-13
6527,172.9500002668775,147.61000015895144,298.9400005680252,148.57000000132308,0.0,1057.3200014873992,2260.6100022322744,0.0,0.0,200.31000041099537,2974.0600010534913,492.58000154565633,819.670002526699,0.0,-4.547473508864641e-13
6528,178.74000027416935,166.7000001782905,323.5900006035698,156.42000000139296,0.0,1083.1400014785888,2136.870002093356,0.0,0.0,219.90000044302192,2940.120001459202,508.210001535449,817.0300020777394,0.0,-4.547473508864641e-13
6529,178.79000027381463,159.95000017116928,312.9600005842839,153.25000000136475,0.0,1061.2400014460427,2002.030001995463,0.0,0.0,318.84000060442514,2837.6800008273703,579.1500018483453,770.2300024008478,0.0,0.0
