,biomass,gas,hard_coal,hydro,nuclear,other_fossil,other_renewable,wind_onshore,NO -> FI,SE -> FI,demand,FI -> NO,FI -> SE,mismatch
0,1266.2692461884294,572.8700007692364,663.7800016263457,1277.0000071219797,3541.7507431360305,540.030000541648,43.1,923.0700041339364,0.0,966.1000000002917,9778.69000333752,15.280000180377565,0.0,-4.636291350834654e-13
1,1264.815576489351,583.3400007849177,657.350001599915,1198.800005978504,3515.944414117943,535.2500005357213,43.1,911.0700039991004,0.0,937.8000000002831,9634.180003347961,13.290000157774227,0.0,3.304023721284466e-13
2,1338.7473200540016,597.6900008111647,655.2300016050124,1174.5000058489788,3588.022670355698,540.4000005429674,43.1,924.4400041990757,0.0,782.2000000002362,9633.900003293762,10.430000123375313,0.0,-2.0659030042224913e-12
3,1351.674511927832,606.3500008287475,652.8000016095542,1195.1000062982528,3660.945478341391,548.6500005539252,43.1,866.7300037664953,0.0,789.0000000002383,9707.480003244234,6.870000082201095,0.0,1.6555645743210334e-12
4,1375.5689379158105,596.9400008199867,652.9300016365804,1231.0000073134418,3806.6110511406405,554.5000005638682,43.1,862.9100038799822,0.0,805.7700000002433,9919.410003153216,9.920000117336034,0.0,3.4070524179696804e-12
5,1421.3132232440112,590.9200008201614,646.9200016561208,1321.2000106142118,4028.2967624647767,552.59000056653,43.1,828.9400037912729,0.0,543.350000000164,9964.300003011253,12.330000145997651,0.0,-1.7763568394002505e-13
6,1430.4549997494146,594.6600008224109,643.300001626407,1399.200012574013,3938.7449844056196,541.4300005514706,43.1,798.3700034416864,0.0,769.1200000002323,10150.4600030763,7.920000094955229,0.0,-2.717825964282383e-13
7,1519.069806520021,589.0600008145631,644.5500016374416,1389.2000125554948,3975.50017771489,543.8100005550084,43.1,791.7700034149938,0.0,701.5000000002118,10184.0900030555,13.470000157122227,0.0,1.4228618283596006e-12
8,1540.7926100505836,578.7600008006494,642.5600016445874,1300.3000101580333,4053.757376730372,544.2800005572318,43.1,760.0400032143272,0.0,775.2000000002341,10226.240003007586,12.55000014843362,0.0,6.448175327022909e-13
9,1460.5267998983281,567.1600007755857,630.5400015771428,1354.8000108348483,3922.2431866373304,542.5800005524313,43.1,728.3800028914609,0.0,1151.3000000003476,10395.05000310015,5.580000067323424,0.0,2.757793993168889e-12
