,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,FR -> ES,PT -> ES,demand,ES -> FR,ES -> PT,mismatch
5028,400.0000010855285,4224.000007590298,2794.000000671401,2945.0000049995447,441.0000288070931,5885.000009201306,574.0000063887882,91.00000018564816,5549.000008994426,4178.000007029539,1955.9500001952242,0.0,28619.020071191895,0.0,417.93000395690194,4.206412995699793e-12
5029,396.00000107423153,4132.0000074152895,2771.0000006656915,2931.0000049641085,441.00002835733346,5903.000009178185,568.0000063071041,90.00000018359576,5467.000008838084,4540.000007529013,1936.6200001922377,0.0,28783.320082791644,0.0,392.2999919132253,1.8189894035458565e-12
5030,392.00000106314104,4053.0000072709176,2716.0000006524638,2328.000004008349,441.00002804688296,5916.0000091622505,591.0000065166561,90.00000018358259,5247.000008507236,4903.00000802098,2012.4200001996924,0.0,28392.410070485505,0.0,297.0100031466524,-6.0822458181064576e-12
5031,387.0000010491705,4034.0000072097178,2669.000000641055,2224.000003832706,441.00002758145337,5933.00000913358,605.0000066260869,90.00000018356225,4865.000007938076,4956.000008055731,2771.580000274298,0.0,28603.500068954112,0.0,372.0800035713246,9.094947017729282e-13
5032,385.0000010442014,4081.0000072993994,2442.0000005872344,2315.0000039830506,421.0000271867208,5953.000009186067,604.0000066304335,91.00000018560583,4269.000007109388,4978.000008107109,2367.5200002361917,0.0,27791.02007006161,0.0,115.5000014937892,1.2789769243681803e-12
5033,378.0000010254375,4619.00000811126,2586.0000006214227,2526.000004315226,441.0000277289415,5958.000009181822,615.0000067307213,89.00000018153588,3449.0000058857004,4998.000008126506,2575.000000255103,186.13000031590673,28420.130072479584,0.0,0.0,3.637978807091713e-12
5034,386.0000010470988,5545.000009486498,2742.000000658606,2664.0000045384495,442.0000280250838,5958.00000921077,619.0000067847556,90.0000001835803,2152.000003832533,4857.00000795213,2077.100000207275,703.3800008627911,28235.48007278957,0.0,0.0,0.0
5035,392.00000106377297,5802.000009909525,2881.000000691878,4894.000007843058,442.0000285269171,5962.000009269468,625.000006871934,89.00000018156784,1063.0000019638906,4694.000007759849,1963.5800001959738,1140.910001170708,29948.49007544854,0.0,0.0,3.637978807091713e-12
5036,391.00000106210973,5917.000010162527,2873.0000006904024,5621.000008899498,442.0000292664302,5966.000009351711,631.0000069728236,89.0000001815971,795.0000014834341,4961.000008198183,1982.020000197792,849.7600019328247,30517.780078399333,0.0,0.0,-3.637978807091713e-12
5037,389.00000105598235,5766.0000098762075,2821.0000006777204,4196.000006866023,442.00002867096225,5970.000009295542,633.0000069579359,90.00000018360751,753.0000014054804,5160.000008430604,2046.1600002041803,107.1400002136396,28373.300073837887,0.0,0.0,3.637978807091713e-12
