,hydro,nuclear,solar,wind_onshore,AT -> CH,DE -> CH,FR -> CH,IT -> CH,demand,CH -> AT,CH -> DE,CH -> FR,CH -> IT,mismatch
0,464.8500157342976,2736.0735986136783,0.2100000045210168,26.40000015333215,910.4000179552747,4956.6163728494985,0.0,0.0,7311.000003512609,0.0,0.0,104.55000178915756,1679.0000000088357,6.821210263296962e-13
1,486.56001327737044,2858.955243526101,0.21000000452051223,29.13000016908714,950.4800171028792,4890.304731689338,0.0,0.0,7484.000003868711,0.0,0.0,106.6400018920255,1625.0000000085613,-9.094947017729282e-13
2,437.1500104008499,3014.1220984292745,0.21000000452072579,28.910000168061792,921.8200182234702,4550.887875548988,61.900000950001214,0.0,7459.000003716974,0.0,0.0,0.0,1556.0000000081911,1.5916157281026244e-12
3,481.35328533575176,1864.2000938587594,0.2100000045222775,28.72000016906353,767.2200171655951,5432.246601958833,150.0500043995649,0.0,7260.000002884386,0.0,0.0,0.0,1464.000000007703,2.2737367544323206e-12
4,423.60002289578995,2527.1625880609404,0.22000000473761352,25.790000150756534,705.5600088364525,4482.387382578999,33.28000047931214,0.0,7285.00000300218,0.0,0.0,0.0,913.000000004807,2.3874235921539366e-12
5,434.6500105616745,3067.355318735764,0.22000000473628697,24.800000143509788,582.3000035952183,4098.494671661947,0.0,0.0,7205.000003642931,0.0,0.0,46.82000105488442,956.0000000050345,-4.547473508864641e-13
6,403.1600095076025,3262.0334921584954,0.22000000473659434,22.620000130774475,388.45000176029697,3702.836496552931,146.68000334945,0.0,7106.000003459969,0.0,0.0,0.0,820.0000000043185,-1.1368683772161603e-12
7,426.5100120497781,3319.2313735814837,1.7100000370938682,19.280000111022236,261.45000099664946,3436.4323607716683,465.386255879554,0.0,7186.000003423331,0.0,0.0,0.0,744.0000000039186,4.547473508864641e-13
8,419.86001010061676,3164.673005085778,22.190000533700513,21.770000125606366,233.72000084968394,3277.937345164827,922.8496417178699,0.0,7334.000003574242,0.0,0.0,0.0,729.0000000038398,1.1368683772161603e-13
9,413.7300117741771,3431.647904544162,64.71000209189876,24.390000141573342,402.7300018403908,3827.552084600921,0.0,0.0,7429.000003353203,0.0,0.0,93.76000163653823,642.0000000033814,-4.547473508864641e-13
10,429.9300143663535,3469.2775720510394,98.17000434653764,19.720000113763636,553.0700032335697,4091.2124124895918,0.0,0.0,7431.000003321561,0.0,0.0,653.3800032762553,577.0000000030391,0.0
11,488.2600467000444,3505.263700394143,107.21000557549331,25.750000150062718,739.3100071695164,4186.7562465182955,0.0,0.0,7828.00000323714,0.0,0.0,803.5500032681982,421.00000000221786,-2.2737367544323206e-13
12,568.8898983461539,3766.9228526820557,96.19000478403552,26.3000001538657,775.7300103620141,3756.03723983611,0.0,0.0,7709.000003032221,0.0,0.0,973.0700031303916,308.0000000016227,-4.547473508864641e-13
13,541.5969111025177,4473.773054880034,54.760001910984705,21.910000128126818,212.4300008184766,1595.7900146488066,200.7400174556513,390.0000016654755,7491.000002610072,0.0,0.0,0.0,0.0,9.094947017729282e-13
14,489.33001483690623,2933.7168674844443,16.790000390387068,21.300000122611287,0.0,976.150002345936,2547.243119268866,591.0000023894539,7461.000003770184,114.53000306841986,0.0,0.0,0.0,3.694822225952521e-13
15,494.6800071402643,2813.6000152579727,2.1400000463058824,21.240000121136347,0.0,1020.9300020751784,2931.979987356925,613.0000020969355,7727.000005334137,170.57000876057955,0.0,0.0,0.0,1.4495071809506044e-12
16,544.8800070838055,2814.5000109085217,0.22000000473383946,22.310000126917902,178.4100005283998,1498.990003064794,2963.6899845433463,0.0,7939.0000062600775,0.0,0.0,0.0,84.0000000004427,-6.821210263296962e-13
17,2291.901381731124,2817.600018025033,0.22000000473464587,21.9000001251156,0.0,1417.2200031862576,1648.8486047132487,0.0,7070.0000049421515,18.69000283752147,0.0,0.0,1109.000000005842,-1.3642420526593924e-12
18,1373.8872064418554,2814.7000124712113,0.22000000473409664,22.940000130747368,74.20000021713307,1578.8400033771882,2834.212783039275,0.0,7259.000005674558,0.0,0.0,0.0,1440.0000000075866,-4.547473508864641e-13
19,924.7600593793051,2812.3000144912994,0.2200000047343511,22.990000131231913,330.81000096338187,2218.0900056087753,2483.829924650784,0.0,6786.00000521894,0.0,0.0,0.0,2007.0000000105715,-4.547473508864641e-13
20,479.2800047939461,2814.3000079808685,0.22000000473308662,22.800000129180354,895.9000021903322,3064.7500062117424,2544.7499863882895,0.0,7381.000007686212,0.0,0.0,0.0,2441.00000001288,-4.547473508864641e-13
21,426.5000042054076,2813.600008348978,0.2200000047332115,22.790000129216164,711.9800018349206,2672.3600054471653,2680.549987520968,0.0,7649.00000748254,0.0,0.0,0.0,1679.0000000088494,-1.8189894035458565e-12
22,399.6400036522534,2814.200007433269,0.2200000047328801,22.260000125946416,408.5700014438945,2210.000004126221,2844.109991610376,0.0,7605.000008390926,0.0,0.0,0.0,1094.0000000057664,6.821210263296962e-13
23,385.9500032610246,2815.6000064379514,0.25000000537788747,20.68000011665571,184.15000057846342,1953.4500040147595,3050.9199956688153,0.0,7482.000010078152,0.0,0.0,0.0,929.0000000048966,-7.958078640513122e-13
24,375.90000350533154,2819.0000080394157,0.2400000051635434,22.61000012810336,176.54000056434325,1822.2100041770477,2886.499991278244,0.0,7478.000007694354,0.0,0.0,0.0,625.0000000032938,3.410605131648481e-13
25,385.4500036143774,2819.4000080239757,0.2400000051635362,22.400000126898256,282.2700009607872,1822.2900041782455,2593.949990786336,0.0,7443.000007693237,0.0,0.0,0.0,483.0000000025454,2.8421709430404007e-13
