,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,BE -> FR,CH -> FR,DE -> FR,ES -> FR,GB -> FR,IT -> FR,demand,FR -> BE,FR -> CH,FR -> DE,FR -> ES,FR -> GB,FR -> IT,mismatch
7559,327.0000013283183,3268.000006198227,437.00000080334144,4457.000008038621,44517.000042356325,486.00000107040614,0.0,2936.00000549376,11.950000919918457,50.060001203133844,0.0,0.0,0.0,0.0,50204.350050732726,0.0,0.0,706.6600016480395,2538.0000002529655,1616.000006454885,1425.000008323424,2.1827872842550278e-11
7560,327.00000132771095,3033.0000057709253,364.0000006700337,4101.000007432981,44378.00004168185,488.00000107435847,0.0,2931.000005474656,0.0,0.0,0.0,0.0,0.0,0.0,49034.40004405484,143.27000001237508,98.03000156792821,848.4300020102905,2439.8700002431233,1569.0000066596342,1489.0000088843171,1.000444171950221e-11
7561,327.00000132639934,2996.0000056811764,316.00000058203983,4100.000007390413,44248.00004036808,487.0000010713294,0.0,2979.0000055354362,0.0,0.0,0.0,0.0,0.0,0.0,47218.70842420518,859.5500000739569,466.57162242167436,1326.5600028613994,2425.6100002416597,1568.000006317376,1588.0000058336204,9.094947017729282e-12
7562,327.0000013256978,2786.00000529858,316.00000058190477,4005.000007214081,43999.000039622326,486.0000010687037,0.0,2985.0000055335618,0.0,0.0,0.0,0.0,0.0,0.0,44564.160033933746,1529.3000001310932,921.440007233357,2075.5700056635706,2386.5300002377653,1568.000006691335,1859.000006753993,0.0
7563,326.00000132264245,3104.000005875284,315.000000580256,3715.000006762,43841.000040404346,487.0000010714815,0.0,3053.0000056673102,0.0,0.0,0.0,0.0,0.0,0.0,44347.050034474945,1648.3500001411953,971.1300074397705,2164.6200061223944,2354.850000234601,1570.0000067592089,1785.000006511216,-1.8189894035458565e-11
7564,328.00000137616183,4019.000009137231,461.0000008645396,3931.0000086521723,44556.45003484153,485.0000010962357,0.0,3092.0000066884327,0.0,0.0,0.0,0.0,0.0,0.0,47853.00004267494,1170.6600001003535,688.4500051355985,1657.6000039155083,2302.740000228195,1434.0000049627663,1766.0000056389429,-9.094947017729282e-12
7565,327.0000013731979,5761.0000139013555,554.0000010419337,4534.000010216811,47988.150035350154,483.00000109247924,0.0,3325.000007273752,0.0,0.0,0.0,163.86000067753855,0.0,0.0,55082.000044113294,1092.9100000938524,871.1100059529919,2464.990005922251,0.0,1544.0000054442964,2081.0000094005286,9.094947017729282e-12
7566,325.00000136373507,6431.000015728689,536.0000010071376,5885.000013714562,46514.330029225035,482.00000108960114,111.00000022754666,3690.000008124323,0.0,0.0,0.0,1949.80001023725,0.0,0.0,59058.00004646034,1521.1000001304087,671.4700172452566,1094.5600024566236,0.0,1952.0000076283131,1627.0000067969402,-8.185452315956354e-12
7567,325.0000013635574,6974.000017316187,542.0000010184559,5876.000013672092,46402.71002383893,484.00000109406966,293.00000060342325,3719.0000081882995,0.0,0.0,0.0,695.8400030555025,0.0,0.0,60161.00004703241,1646.000000141046,624.370013657534,1054.1800023444398,0.0,299.0000006876067,1527.0000062874692,1.8189894035458565e-11
7568,325.00000136327634,7204.000017966018,697.0000013142037,6033.000014071324,45899.07001798756,482.000001089308,867.0000018116563,3628.0000079585257,0.0,0.0,0.0,181.22000074827304,0.0,0.0,60622.00004752139,1298.5400001114947,441.51000772374005,833.2400018352279,0.0,912.0000021705168,1209.0000049477774,-7.275957614183426e-12
7569,324.00000135900024,7172.000017866753,849.0000016064328,6072.000014176863,45819.19001628612,479.00000108243086,1453.0000030823753,3522.000007703665,0.0,0.0,0.0,0.0,0.0,0.0,60649.00004754392,1246.8200001070893,416.7600077985438,727.0400015993088,910.5700000907343,627.0000014547463,1113.000004569277,1.546140993013978e-11
7570,325.00000136354413,7174.000017920973,987.0000018740735,5798.000013458979,46187.58002033256,478.0000010803166,1786.000003824089,3498.0000076550477,0.0,0.0,0.0,0.0,251.00000827946977,0.0,61268.00004740598,1535.9100001347206,735.2700208056539,1107.0100024628248,643.3900000641564,0.0,1195.0000049157222,-1.8189894035458565e-12
7571,324.000001358969,7115.000017688773,1218.0000023244395,5742.000013278028,45266.12000597891,478.00000108012165,2035.000004383041,3585.000007853705,0.0,0.0,0.0,0.0,251.0000082139155,0.0,60923.00004767406,1434.2400001257986,378.2000093842558,935.110002068879,1667.5700001658317,0.0,676.0000027410821,-1.000444171950221e-11
7572,324.0000013586899,7126.000017674483,1363.0000026089704,5304.000012092768,44709.22001295651,476.00000107536795,1951.0000041901767,3418.00000744607,0.0,0.0,0.0,0.0,535.0000137058017,0.0,59229.00004745989,1444.1200001266495,427.6500202037286,1045.8600023304082,2380.590000236295,0.0,679.0000027518769,-2.091837814077735e-11
7573,324.0000013586898,7117.000017647586,1506.0000028922643,4745.000010654175,44716.72593655227,478.0000010799453,1543.0000032791734,3475.0000075816397,0.0,0.0,0.0,0.0,1740.0000240438997,0.0,57717.00004693888,2019.7100001781307,914.8259492466641,1825.8000041951416,2110.39000020961,0.0,1057.0000043212106,2.7284841053187847e-12
7574,325.00000136300287,7088.000017568906,1606.0000030917522,4660.000010442216,44807.190332907805,476.00000107539944,981.0000020552532,3364.0000073194988,0.0,0.0,0.0,0.0,1573.0000239753879,0.0,56873.00004657701,2205.870000194919,1020.8603422709119,2014.6500046784333,1313.8100001307655,0.0,1452.0000059471772,-1.8189894035458565e-12
7575,325.0000013634481,7130.0000177704405,1660.0000032021887,4739.000010669198,45893.11012589531,479.00000108254636,379.0000007822214,3141.000006805392,0.0,0.0,0.0,1126.8300052220213,0.0,0.0,56793.000046023495,2112.2300001864332,1356.2401119150752,2321.4700054442346,0.0,132.00000029694658,2158.0000089265845,0.0
7576,325.0000013642671,7118.000017873646,1663.0000032127477,6702.000016073186,47734.15001186302,480.0000010853556,141.00000028929227,3155.0000068589584,0.0,0.0,0.0,1987.7700103896111,0.0,0.0,61572.0000466365,1960.030000172883,396.4100057733827,1392.4800031286522,0.0,1925.0000048481531,2060.0000084505277,-1.6370904631912708e-11
7577,322.00000135099026,7236.000018154578,1583.0000030497836,7824.00001933726,46746.1999933964,482.00000108963775,0.0,3157.0000068516847,0.0,250.84000623309285,0.0,2025.0700105257752,0.0,0.0,64788.00004817846,1114.820000097474,0.0,137.29000029636006,0.0,2016.0000050233566,1570.0000063935593,0.0
