,gas,lignite,solar,wind_onshore,BG -> GR,IT -> GR,demand,GR -> BG,GR -> IT,mismatch
37,2070.704656775708,2384.1153280922035,488.0000016276109,775.0000117973891,296.00000172767216,192.0000018852888,6205.820001905872,0.0,0.0,0.0
38,2729.305902070893,2168.53408959672,116.00000024746514,796.0000082146005,272.00000135642136,91.00000062180021,6172.8400021079,0.0,0.0,1.8189894035458565e-12
39,3373.76083187165,2096.4191629655734,1.0000000019480255,729.0000059376307,275.0000013639412,0.0,6458.180002130183,0.0,17.00000001056002,1.2434497875801753e-13
40,3862.788993532778,2369.101003829682,0.0,626.0000036376059,280.00000136154307,0.0,6925.890002235139,0.0,212.0000001264706,-8.242295734817162e-13
41,3796.876110660681,2590.733887745783,0.0,547.0000026367472,286.0000013934089,0.0,6978.610002292892,0.0,242.0000001437275,-5.684341886080802e-14
42,3697.541628581316,2612.448370150486,0.0,514.0000023262954,282.0000013700401,0.0,6896.990002303144,0.0,209.0000001249933,3.694822225952521e-13
43,3446.894383526035,2544.245614972648,0.0,542.0000024633326,302.00000152159083,0.0,6650.140002372238,0.0,185.00000011136933,1.1368683772161603e-13
44,2898.0650332170835,2507.514965459697,0.0,512.0000021836578,305.0000015498681,0.0,6169.5800023775855,0.0,53.00000003272156,-6.679101716144942e-13
45,2752.5016409041646,2321.168357787669,0.0,445.00000177019547,324.0000018230462,0.0,5842.670002285075,0.0,0.0,0.0
46,1914.8333433981477,2624.7366543545645,0.0,381.00000148314473,330.0000021672344,93.00000063850186,5343.570002041593,0.0,0.0,0.0
47,1233.000011551649,2747.189984748888,0.0,375.0000015217447,283.00000174886554,222.0000023016295,4860.1900018727765,0.0,0.0,0.0
48,1168.0000093096905,2746.4399869025333,0.0,382.00000158775055,274.00000170083,222.00000234057745,4792.440001841382,0.0,0.0,0.0
49,976.0000044779595,2782.349992040481,0.0,371.00000148953256,263.0000015523059,222.00000230057975,4614.350001860859,0.0,0.0,0.0
50,765.0000025746349,2811.679993654957,0.0,468.00000231185555,225.000001171368,207.00000209507246,4476.6800018078875,0.0,0.0,0.0
51,719.0000024020386,2715.8699907858886,0.0,611.0000048695928,236.00000128249562,216.00000239140485,4497.87000173142,0.0,0.0,0.0
52,787.0000030122751,2777.2599816981087,0.0,717.0000101493189,262.0000014848937,296.000005385942,4839.2600017305385,0.0,0.0,0.0
53,999.0000053233067,3013.489973715941,0.0,796.0000147597478,261.00000137164875,324.0000066774585,5393.490001848103,0.0,0.0,-9.094947017729282e-13
54,1309.0000170734131,3468.5099691433647,81.0000001689146,821.0000139064824,245.00000117478086,74.00000049578648,5998.5100019627425,0.0,0.0,0.0
55,1605.1514189008356,3505.9285681507217,450.00000139068635,806.0000124264366,240.0000011241856,0.0,6607.080001992866,0.0,0.0,0.0
56,1424.0000439184912,3463.109941659371,915.0000070062841,751.0000082736245,244.00000115175388,0.0,6797.110002009525,0.0,0.0,0.0
57,1298.0000167099292,3220.1798731940744,1183.0001015448938,739.0000080736979,233.00000107645775,160.00000138886497,6833.180001987917,0.0,0.0,1.8189894035458565e-12
58,1203.0000108955055,2748.9452835748957,1568.4646885119635,697.0000066398698,253.00000124884593,369.0000110923121,6839.410001963392,0.0,0.0,9.094947017729282e-13
59,1251.0000133680876,2729.3740132978805,1573.2759508345346,582.0000037244382,257.0000012824924,407.000019466071,6799.650001973505,0.0,0.0,-9.094947017729282e-13
60,1273.0000203803133,2962.285897185001,1186.4940490987317,448.0000021757754,252.00000127185365,408.0000317855743,6529.780001897249,0.0,0.0,-9.094947017729282e-13
61,2188.6070857327377,2653.1328890038667,746.0000034550409,349.0000013127174,233.0000010597067,428.00002151680553,6597.740002080874,0.0,0.0,1.8189894035458565e-12
62,2944.632749824356,2511.3172447211446,228.00000052750337,294.00000097949857,226.00000096789407,341.0000052558568,6544.950002276253,0.0,0.0,0.0
63,3308.2067971447404,2712.4331977012307,5.000000009765893,289.00000094883836,219.0000009059924,356.00000564131153,6889.640002351879,0.0,0.0,9.094947017729282e-13
64,3757.371104797488,3129.6888955738186,0.0,271.00000085087305,214.00000085083164,76.0000004889685,7448.060002561979,0.0,0.0,9.094947017729282e-13
65,3664.163868898464,3276.1561318408662,0.0,310.0000010037721,213.00000083997307,7.000000039796552,7470.320002622871,0.0,0.0,9.094947017729282e-13
66,3652.6982648350595,3209.851735359371,0.0,420.0000015410786,224.0000009101912,0.0,7407.550002585061,0.0,99.00000006063922,1.3358203432289883e-12
67,3249.9928647739735,2861.5671335690945,0.0,509.00000207598475,234.00000097539402,155.00000116289695,7009.560002557345,0.0,0.0,-1.8189894035458565e-12
68,2689.773661191902,2740.456335574159,0.0,581.0000028017005,274.00000129105587,182.00000150201492,6467.230002360833,0.0,0.0,-9.094947017729282e-13
69,2224.9590297449945,2662.1209638454693,0.0,678.0000050084633,311.00000182405756,182.0000016316551,6058.080002054639,0.0,0.0,0.0
70,1216.0000146392904,2979.4999637659535,0.0,810.0000193657422,317.00000219703776,188.00000186249127,5510.5000018305145,0.0,0.0,0.0
71,884.0000039433413,2861.019930354977,0.0,857.0000647687881,298.0000020325473,94.00000066973206,4994.020001769386,0.0,0.0,0.0
72,1043.0000053568588,2554.689983225815,0.0,772.0000091803134,272.00000158867266,214.0000025472293,4855.690001898889,0.0,0.0,0.0
73,1108.000004577936,2478.1199906181055,0.0,659.0000037593541,251.0000012532698,201.00000195164932,4697.1200021603145,0.0,0.0,0.0
74,964.0000031962744,2531.3299921585203,0.0,689.0000040171748,237.00000112261924,187.00000170102987,4608.330002195618,0.0,0.0,0.0
75,1017.0000038064683,2641.389992190805,0.0,646.0000036778293,230.00000106272967,162.00000139138112,4696.390002129214,0.0,0.0,-9.094947017729282e-13
76,1161.0000054685222,3178.449993315063,0.0,441.0000017851383,240.00000109582854,76.00000049068065,5096.450002155231,0.0,0.0,9.094947017729282e-13
77,1491.0000133423061,3459.3199855180196,0.0,312.0000010505316,219.00000092245384,177.00000143145374,5658.320002264765,0.0,0.0,0.0
78,2341.4431552029628,3459.1168441439863,16.000000031519164,469.0000020704842,194.0000007875692,0.0,6349.560002157685,0.0,130.00000007883636,4.547473508864641e-13
79,3094.495267505109,3515.4047322462443,161.00000035127493,443.0000017519775,187.0000007244823,0.0,7086.900002394617,0.0,314.00000018447196,-9.663381206337363e-13
80,3183.788285583208,3568.631713614115,328.0000008142728,464.00000186820495,190.00000073814007,0.0,7453.4200024517295,0.0,281.0000001662119,5.684341886080802e-14
81,3054.3877240541815,3340.112273034086,478.000001327583,659.0000034066081,201.00000078675924,0.0,7648.500002557628,0.0,84.00000005159015,-8.810729923425242e-13
82,3018.784815117472,3027.6751712350624,618.000002103587,937.0000130281478,212.0000008744153,0.0,7813.4600023586845,0.0,0.0,0.0
83,2780.9344891849837,2740.482215028202,677.0000027217608,1221.6632931885026,216.0000009289511,142.00000111959568,7778.080002171996,0.0,0.0,0.0
84,2480.27313218153,2547.264124809867,668.0000026251024,1401.222740666177,214.0000009155071,129.00000097543148,7439.760002173616,0.0,0.0,-9.094947017729282e-13
85,2680.74368549021,2608.2747816738847,522.0000016026372,1341.251531824384,205.0000008379766,122.00000088692016,7479.270002316013,0.0,0.0,-9.094947017729282e-13
86,2827.8308425007267,2806.7900247237635,179.00000039530525,1297.8591338631345,220.00000090854766,5.000000028357443,7336.480002419834,0.0,0.0,1.8189894035458565e-12
87,3067.3016472086706,3165.598258292385,4.000000007805422,1243.000096366159,204.00000079515257,0.0,7541.900002583856,0.0,142.00000008631608,4.263256414560601e-13
88,3181.0150772232237,3745.822375947126,0.0,1313.4025488389818,207.00000081412156,0.0,7988.240002559822,0.0,459.0000002636321,-5.115907697472721e-13
89,3300.663016434014,3682.1868415720037,0.0,1255.0001440112123,218.0000008689679,0.0,7988.850002617662,0.0,467.00000026853604,4.547473508864641e-13
90,3112.4807837768603,3514.852247564148,0.0,1225.1269704232332,213.00000086179298,0.0,7801.4600024694455,0.0,264.0000001565886,-9.094947017729282e-13
91,2927.50133380173,3207.068628762325,0.0,1145.0000390153684,240.00000102255515,0.0,7334.5700024905045,0.0,185.00000011147375,2.8421709430404007e-13
92,2549.63093588363,2926.0890408915734,0.0,1087.0000246087782,250.00000109819558,0.0,6721.720002426393,0.0,91.00000005578549,-7.247535904753022e-13
93,2141.925203012329,2689.694609181969,0.0,1073.0001873017488,307.00000167155656,135.0000010206953,6346.620002188299,0.0,0.0,0.0
94,1380.0000168650133,2856.3698759088015,0.0,999.0001058611799,323.0000020415059,163.00000136369968,5721.3700020402,0.0,0.0,0.0
95,1080.000004247779,2821.419986939696,0.0,868.0000083147821,264.0000013264944,178.00000139549985,5211.420002224252,0.0,0.0,-9.094947017729282e-13
96,1271.0000066912853,2728.679988786543,0.0,690.000004130003,255.00000127148908,174.00000134336273,5118.6800022226835,0.0,0.0,0.0
97,1198.0000051889772,2712.7499914687596,0.0,560.0000025537398,247.00000118883509,212.00000186855718,4929.750002268869,0.0,0.0,0.0
98,1182.0000048583372,2824.9799929670194,0.0,400.0000014555841,233.00000106649293,206.00000194209457,4845.980002289529,0.0,0.0,0.0
99,1131.0000042253955,2959.2899940014017,0.0,359.0000012352549,227.00000100207785,220.00000186765683,4896.290002331787,0.0,0.0,0.0
100,1313.0000080521438,3253.989990033918,0.0,328.00000113549794,202.00000083908114,230.00000213406943,5326.9900021947105,0.0,0.0,0.0
101,1765.4364705195521,3427.563527124701,1.0000000019479516,313.0000010793957,182.0000007180194,257.0000027385876,5946.000002182204,0.0,0.0,0.0
102,2849.582197923947,2990.747802180695,170.0000003733552,266.000000847481,182.00000069951278,53.00000032805181,6511.330002353043,0.0,0.0,0.0
103,2788.5248603200125,3016.355137754252,701.0000025599104,230.00000070448584,189.000000733648,51.00000031463123,6975.880002386941,0.0,0.0,-1.8189894035458565e-12
104,2442.095596290494,2966.3343915911287,1178.0000125333315,173.00000050359841,221.00000092693656,72.00000046642003,7052.430002311909,0.0,0.0,0.0
105,2300.287057315495,2865.0267607875494,1401.966182185339,154.0000004434929,229.00000099903085,73.00000047818091,7023.280002209088,0.0,0.0,9.094947017729282e-13
106,2078.980531696765,2804.433039082661,1493.2164283720692,175.00000051998373,224.00000099167858,171.00000146721308,6946.63000213037,0.0,0.0,9.094947017729282e-13
107,2047.9492824295826,2736.024539699254,1394.706175829064,204.00000063530322,221.0000009895899,226.00000245555543,6829.68000203835,0.0,0.0,-9.094947017729282e-13
108,2036.879526728279,2800.4304570603763,1106.0000139301553,214.00000066641186,223.00000098759458,245.00000273767705,6625.310002110495,0.0,0.0,0.0
109,2545.970377544716,2661.6396146024153,714.0000026646106,206.00000061622606,233.00000100107442,367.0000059295744,6727.610002358618,0.0,0.0,-9.094947017729282e-13
110,2873.6501648172903,2831.619830698581,231.00000052335503,181.00000051930974,222.00000090120443,368.00000508413336,6707.2700025438735,0.0,0.0,0.0
111,3323.545516201692,3105.664481887936,6.0000000117224985,163.00000046066043,229.00000093479892,289.0000030681254,7116.210002564934,0.0,0.0,0.0
112,4009.8409193787215,3250.129080667479,0.0,129.00000035526685,244.00000103005615,148.00000111129336,7780.970002542817,0.0,0.0,-9.094947017729282e-13
113,4214.011876796538,3149.9781238480637,0.0,96.00000025570901,244.00000101557234,108.00000073529787,7811.99000265118,0.0,0.0,9.094947017729282e-13
114,4091.9531658257856,3135.3368343831835,0.0,53.000000136233936,247.00000103506105,169.00000129791925,7696.290002678183,0.0,0.0,9.094947017729282e-13
115,3695.20030460476,2951.409692917198,0.0,51.00000013065636,271.00000118346316,340.00000390380194,7308.610002739878,0.0,0.0,9.094947017729282e-13
116,3357.6071714657996,2694.852826979398,0.0,66.00000017079495,299.00000137984927,286.000002745701,6703.460002741542,0.0,0.0,1.8189894035458565e-12
117,3117.995504799328,2621.494493838938,0.0,63.000000162828684,337.0000017411672,244.00000212673052,6383.490002668992,0.0,0.0,0.0
118,2416.0766525397466,2769.103346296115,0.0,62.00000016108633,334.0000019065193,183.0000014716315,5764.180002375098,0.0,0.0,0.0
119,1536.0000379370663,3082.4199599737717,0.0,45.00000011598694,302.00000180231035,224.00000222548772,5189.420002054624,0.0,0.0,-9.094947017729282e-13
120,1603.0000664754818,2978.899931715643,0.0,33.00000008401958,284.00000160725796,224.0000021914795,5122.900002073882,0.0,0.0,0.0
121,1411.0000156017547,2953.1699822314386,0.0,40.000000102576976,278.0000015590061,244.00000254314435,4926.17000203792,0.0,0.0,9.094947017729282e-13
122,1168.0000061212577,3003.009991629331,0.0,73.000000193205,272.00000148359186,249.0000026226647,4765.01000205005,0.0,0.0,0.0
123,1138.000005436513,3047.1499925685152,0.0,82.00000021867491,255.00000129210136,249.00000256242998,4771.150002078234,0.0,0.0,9.094947017729282e-13
124,1123.0000052059443,3172.029992616297,0.0,88.00000023602665,251.00000122858657,238.00000280624727,4872.030002093101,0.0,0.0,9.094947017729282e-13
125,1274.0000088185855,3240.369990628831,1.0000000019479973,130.00000036540015,239.00000112396,146.00000111786613,5030.370002056591,0.0,0.0,0.0
126,1621.5604006176548,3042.3395989688283,172.000000389256,154.00000045176031,233.00000109600114,63.000000405652116,5285.9000019291525,0.0,0.0,9.094947017729282e-13
127,1556.616180205071,2807.853816127534,681.0000032595142,204.0000006499569,249.0000012578406,53.00000033658629,5551.470001836502,0.0,0.0,1.8189894035458565e-12
128,1285.000024621436,2808.6099119938376,1106.000062755948,227.00000074838422,253.00000129762455,65.00000042715654,5744.610001844386,0.0,0.0,9.094947017729282e-13
129,1289.000022522088,2615.1312640384112,1514.3287120631483,256.0000008777191,266.0000014203937,124.00000095835819,6064.460001880118,0.0,0.0,0.0
130,1362.000027901831,2539.0580511579838,1598.131917903977,267.0000009159656,268.0000014276656,237.00000264801614,6271.19000195544,0.0,0.0,0.0
131,1374.0000400980568,2580.039835683411,1493.380121440315,281.0000009908298,270.00000148167925,215.0000022322053,6213.420001926497,0.0,0.0,0.0
132,1409.0000248716328,2517.4099495605574,1143.0000229768657,237.00000076704302,282.0000015538762,225.00000227872317,5813.410002008697,0.0,0.0,1.8189894035458565e-12
133,1878.0451191443335,2507.054876112118,762.0000031922788,213.0000006487387,287.0000014911208,192.00000162165207,5839.100002210242,0.0,0.0,9.094947017729282e-13
134,2468.919948303404,2443.0300498894635,241.0000005586906,229.0000007003773,277.00000134187957,186.00000151318798,5844.950002307002,0.0,0.0,9.094947017729282e-13
135,3408.4850963283548,2254.5249041669463,6.000000011721208,256.0000007830521,279.00000125819645,0.0,6204.010002548271,0.0,0.0,9.094947017729282e-13
136,3989.6264904132045,2742.3235102805893,0.0,256.0000007922351,279.0000012676587,0.0,6859.950002516744,0.0,407.0000002369447,5.115907697472721e-13
137,3881.2351784254147,2926.7248219292987,0.0,293.0000009573409,286.00000135909374,0.0,6945.9600024168985,0.0,441.0000002542493,-9.663381206337363e-13
138,3745.8394158137567,2928.0505842525276,0.0,320.0000010855677,296.0000014745075,0.0,6848.890002372629,0.0,441.0000002537307,-7.958078640513122e-13
139,3487.1669382780583,2651.393061744579,0.0,369.00000126740684,293.0000013979759,0.0,6591.560002562088,0.0,209.00000012593134,9.379164112033322e-13
140,2623.323628204387,2767.206370803813,0.0,374.00000130978606,299.0000014800982,99.0000006582624,6162.530002456348,0.0,0.0,-9.094947017729282e-13
141,2084.2066083467503,2880.8633887975575,0.0,349.000001226699,337.0000019908642,217.00000192465188,5868.070002286522,0.0,0.0,1.8189894035458565e-12
142,1494.0001448208793,3058.499851714993,0.0,359.00000139928034,348.0000026079055,165.00000140551037,5424.500001948569,0.0,0.0,0.0
143,1206.000008012882,2926.809989062362,0.0,391.00000156306925,328.00000230739164,137.00000103706952,4988.810001982774,0.0,0.0,9.094947017729282e-13
144,1217.0000097080792,2774.679986756072,0.0,473.00000225703906,313.00000221027267,129.00000097991978,4906.680001911383,0.0,0.0,0.0
145,1120.0000094212185,2637.9799861873344,0.0,501.00000282804314,299.0000022056891,129.00000111229474,4686.9800017545795,0.0,0.0,0.0
146,1097.0000103836303,2570.6899855229112,0.0,410.00000195522784,284.0000020180144,168.0000017993038,4529.690001679088,0.0,0.0,0.0
147,1133.0000135229986,2548.5799825005897,0.0,378.000001692232,287.00000207323865,171.00000187752607,4517.580001666585,0.0,0.0,0.0
148,1105.0000111765953,2711.589984767571,0.0,372.0000016402094,273.00000177549265,190.0000023209497,4651.590001680818,0.0,0.0,0.0
149,1100.000007288624,2839.369989142668,1.0000000019482036,360.0000014468594,283.0000017013885,197.00000224706594,4780.370001828554,0.0,0.0,0.0
150,1230.000010311962,2827.489987162355,96.00000020256059,348.0000013331117,289.0000016245176,157.00000127790736,4947.490001912414,0.0,0.0,0.0
151,1156.000008721212,3008.51998703983,337.00000091328025,355.0000014042676,300.0000017597707,210.0000020501583,5366.520001888519,0.0,0.0,0.0
152,1205.0000148175118,3107.7999778340727,624.0000027104899,359.0000014830121,299.00000182287016,252.00000316277982,5846.800001830736,0.0,0.0,0.0
153,1329.0000228059407,3088.0399658475517,865.0000060719586,350.0000013729526,301.00000177616613,289.0000040651557,6222.040001939725,0.0,0.0,0.0
154,1314.0000252228347,3110.179959734614,937.0000091337089,368.00000151027155,304.0000018725351,294.0000044356597,6327.1800019096245,0.0,0.0,0.0
155,1177.000013257803,3042.7899637772016,993.00001703398,383.00000166909035,299.0000019057498,278.00000418886043,6172.790001832685,0.0,0.0,0.0
156,1168.0000134137238,2729.1099664666763,971.0000152821448,381.000001667403,307.00000208347376,237.00000288357612,5793.110001796998,0.0,0.0,-9.094947017729282e-13
157,1665.304041167775,2620.8759511060457,676.000003327038,297.000001105183,320.0000022384195,237.00000286828768,5816.18000181275,0.0,0.0,0.0
158,2248.7258563618734,2577.164140186437,243.000000580838,219.0000006859086,312.000001806875,237.0000024431372,5836.890002065069,0.0,0.0,0.0
159,2975.4870723955114,2497.492925005756,6.000000011727787,199.00000059430576,313.00000162786665,262.0000026401654,6252.980002275334,0.0,0.0,-9.094947017729282e-13
160,3740.85324297227,2709.6867568845305,0.0,230.00000071985477,319.00000171692176,0.0,6898.540002231845,0.0,101.00000006173163,3.268496584496461e-13
161,3877.9276640531043,2611.4423357900405,0.0,278.00000090180276,324.00000170665396,0.0,6937.370002358247,0.0,154.00000009335588,-7.958078640513122e-13
162,3594.356549830753,2847.0834503035817,0.0,233.0000007075147,330.0000017152187,0.0,6887.440002485551,0.0,117.00000007151768,-4.689582056016661e-13
163,3214.7787520207103,2872.091248251201,0.0,218.00000064283097,331.0000016929653,0.0,6629.870002603969,0.0,6.000000003737517,5.062616992290714e-13
164,2414.077243738441,2949.552754756486,0.0,224.00000066841957,315.0000015917903,214.0000017407401,6116.630002495877,0.0,0.0,0.0
165,2074.661554531168,2854.9384431326553,0.0,212.00000063973692,338.00000199748644,225.00000195974627,5704.600002260792,0.0,0.0,0.0
166,1536.0000190692342,2981.4799795764775,0.0,206.00000062109828,317.0000018933903,140.0000010105299,5180.48000217073,0.0,0.0,9.094947017729282e-13
167,1144.0000058005314,3046.8599935529514,0.0,170.00000049842947,281.0000016176942,86.0000005690547,4727.860002038661,0.0,0.0,0.0
168,1036.0000042584397,2931.949992150459,0.0,146.00000041608962,252.00000134275277,313.0000038860585,4678.9500020538,0.0,0.0,0.0
169,1016.0000044989015,2787.2099889026304,0.0,154.00000044750124,237.00000123119483,314.0000068586821,4508.21000193891,0.0,0.0,0.0
170,950.0000041472889,2772.439988353892,0.0,160.0000004735313,229.00000118569102,309.00000768342846,4420.440001843832,0.0,0.0,0.0
171,1059.000005847617,2777.149982556811,0.0,136.00000039113328,225.000001118808,335.0000119328789,4532.150001847249,0.0,0.0,0.0
172,1375.0000269047034,2864.9314663171335,0.0,127.00000036096674,201.00000088445924,475.9885074313237,5043.920001898587,0.0,0.0,0.0
173,1894.3932590500694,3437.516737416391,0.0,127.00000035411543,164.00000062502124,328.00000474560244,5950.9100021912,0.0,0.0,-9.094947017729282e-13
174,2668.528076526068,3436.3419248388104,63.000000127877534,145.0000004064625,150.00000054249003,0.0,6390.8700023974325,0.0,72.00000004427686,-8.384404281969182e-13
175,3267.2278379139343,3435.262163356683,243.00000055935263,121.00000033084123,141.0000004991431,0.0,6912.490002485795,0.0,295.00000017415834,7.958078640513122e-13
176,3143.7891026494326,3311.6408979978523,441.0000011611979,156.00000043596154,146.00000051604087,0.0,6984.430002631907,0.0,214.00000012857777,1.1368683772161603e-12
177,2677.2561961958627,3432.7138035708203,575.0000016934637,220.0000006498063,158.00000056937319,0.0,6987.970002633172,0.0,75.0000000461538,3.268496584496461e-13
178,2361.489085081849,3297.6009110365217,635.0000020168205,261.0000008068894,171.00000063544655,284.000002988181,7010.090002565709,0.0,0.0,0.0
179,2515.0023512376015,3057.9776427623447,613.0000019644477,253.00000078579768,187.0000007211582,350.00000499217214,6975.9800024635215,0.0,0.0,9.094947017729282e-13
180,2462.2927808585687,3007.58721273183,471.0000013035953,227.0000006842362,182.0000006940606,383.0000062074208,6732.880002479711,0.0,0.0,9.094947017729282e-13
181,3147.845019440844,2678.334976617956,267.0000006142952,237.00000070740032,193.00000073519584,358.00000455736813,6881.18000267306,0.0,0.0,0.0
182,3722.4055878025,2622.154413268608,88.00000017976274,177.00000049640255,190.00000070817447,61.00000037595642,6860.560002831405,0.0,0.0,-9.094947017729282e-13
183,3790.4392744086035,2998.830727394765,5.0000000097586526,176.0000004926177,180.00000065532555,0.0,6995.2700028667305,0.0,155.00000009433913,9.379164112033322e-13
184,4241.217371138044,3154.6126308664348,0.0,174.0000004845912,184.00000066886048,0.0,7437.830002969976,0.0,316.00000018795447,7.958078640513122e-13
185,4354.530447621377,3114.3495544567572,0.0,152.00000041736774,171.00000061265223,0.0,7503.880002936289,0.0,288.0000001718644,1.0231815394945443e-12
186,4386.310240370764,2977.2997615799927,0.0,168.00000046638536,189.0000006965278,0.0,7443.610002948037,0.0,277.0000001656328,7.389644451905042e-13
187,3960.4449321511293,2889.685069596506,0.0,164.00000045196967,226.00000087886187,0.0,7105.130002995937,0.0,135.00000008252957,7.105427357601002e-13
188,2847.848134275039,3068.7218666687436,0.0,191.0000005408186,216.00000084332865,76.0000004780373,6399.570002805967,0.0,0.0,-9.094947017729282e-13
189,2432.079039435451,3023.200960974972,0.0,205.00000059798882,250.00000108713522,70.00000044139566,5980.280002536943,0.0,0.0,0.0
