,hydro,lignite,wind_onshore,RS -> ME,demand,ME -> RS,mismatch
1393,0.0,309.28000013543686,0.0,37.72000003875845,347.0000001741953,0.0,0.0
1394,0.0,273.110000129521,0.0,55.89000006008723,329.0000001896082,0.0,0.0
1395,0.28000000125430413,280.04000014006476,0.0,42.680000043887205,323.00000018520626,0.0,0.0
1396,129.89027553693856,209.49972469015688,0.0,0.0,330.0000002264282,9.39000000066728,-8.881784197001252e-15
1397,329.5400004456942,207.4100002312214,0.0,0.0,357.07000066382864,179.88000001308703,-8.526512829121202e-14
1398,424.3499994650248,207.85000088506092,0.0,0.0,392.0000003334145,240.20000001667123,-2.842170943040401e-14
1399,488.469999197985,206.91000114149531,0.0,0.0,443.0000003220662,252.38000001741398,5.684341886080802e-14
1400,567.0399996268076,207.30000077682294,0.0,0.0,473.0000003827825,301.3400000208481,-1.1368683772161603e-13
1401,557.1099998410007,207.35000062018244,0.0,0.0,483.00000044155007,281.4600000196331,-1.1368683772161603e-13
1402,533.7499998631305,207.79000060248617,0.0,0.0,472.0000004467804,269.5400000188363,0.0
1403,492.989999902064,207.30000057226584,0.0,0.0,461.00000045755115,239.29000001677883,-1.1368683772161603e-13
1404,474.4199999153021,207.0200005586113,0.0,0.0,446.0000004573897,235.44000001652373,-2.842170943040401e-14
1405,502.4499998925154,205.21000056950615,0.0,0.0,442.0000004434311,265.6600000185905,0.0
1406,515.4199998788312,205.87000058110763,0.0,0.0,446.00000044054485,275.2900000193938,1.7053025658242404e-13
1407,2977.9139830748586,449.89582429510506,0.0,0.0,472.0000001382787,2955.809807231685,0.0
1408,3131.356611856773,476.94454976097893,0.0,0.0,523.0000001340103,3085.301161483741,4.547473508864641e-13
1409,2663.082411364037,408.4698738353039,0.0,0.0,543.0000001546633,2528.5522850446773,4.547473508864641e-13
1410,2659.367723613824,410.5542271424386,0.0,0.0,548.0000001542766,2521.9219506019863,0.0
1411,1764.9390343321677,271.0128369009576,0.0,0.0,545.0000002162561,1490.9518710168693,-2.2737367544323206e-13
1412,1658.137171540598,256.0328508070005,0.0,0.0,531.0000002260465,1383.170022121552,2.2737367544323206e-13
1413,2135.1382375520757,503.1059206347493,0.0,0.0,500.0000001267746,2138.2441580600503,4.547473508864641e-13
1414,1588.1695280010442,1053.2890994923782,0.0,0.0,453.00000006550647,2188.458627427916,4.547473508864641e-13
1415,0.0,525.9300001275355,0.0,0.0,420.0000001203678,105.93000000716773,0.0
1416,0.0,468.98000013720224,0.0,0.0,405.0000001327703,63.98000000443187,5.684341886080802e-14
1417,0.0,435.13000014370465,0.0,0.0,380.0000001398646,55.13000000384003,2.1316282072803006e-14
1418,0.0,405.6400001486111,0.0,0.0,354.0000001450046,51.640000003606474,0.0
1419,0.0,384.40000015204515,0.0,0.0,337.0000001487269,47.400000003318254,1.4210854715202004e-14
1420,202.92110752548513,281.4388926703368,0.0,0.0,330.0000001852577,154.3600000105643,-5.684341886080802e-14
1421,421.35999989334033,207.35000053008937,0.0,0.0,336.0000004029157,292.710000020514,5.684341886080802e-14
1422,439.7899998592277,207.52000055594687,0.0,0.0,342.0000003938264,305.3100000213481,0.0
1423,476.9699998734432,206.86000055917742,0.0,0.0,371.000000410765,312.83000002185565,0.0
1424,523.259999852822,205.98000058640574,0.0,0.0,407.00000041677566,322.24000002245214,-5.684341886080802e-14
1425,537.7199998500174,206.91000060047455,0.0,0.0,439.0000004291868,305.6300000213051,5.684341886080802e-14
1426,544.2899998525004,205.54000060084513,0.0,0.0,453.00000043265067,296.8300000206949,-5.684341886080802e-14
1427,552.4399998418887,206.03000060939124,0.0,0.0,454.00000043007117,304.4700000212086,1.7053025658242404e-13
1428,543.4399998422545,207.74000060992546,0.0,0.0,448.00000043105035,303.18000002112973,-1.7053025658242404e-13
1429,530.1599998732518,205.26000058363945,0.0,0.0,444.0000004365486,291.4200000203427,-5.684341886080802e-14
1430,552.3999998490247,205.48000060145168,0.0,0.0,446.0000004287569,311.88000002171935,1.1368683772161603e-13
1431,588.7499998169033,205.92000063085436,0.0,0.0,465.00000042486266,329.67000002289495,0.0
1432,613.7899997835807,206.4200006590834,0.0,0.0,476.00000041881896,344.2100000238451,0.0
1433,571.2799998259861,207.5700006297927,0.0,0.0,477.0000004347602,301.8500000210186,5.684341886080802e-14
1434,559.6099998332547,207.63000062391708,0.0,0.0,475.00000043680143,292.24000002037036,5.684341886080802e-14
1435,528.6099998599292,207.52000060384847,0.0,0.0,472.0000004453127,264.1300000184649,0.0
1436,506.79999987223835,207.30000059180878,0.0,0.0,462.00000044639916,252.10000001764806,-1.4210854715202004e-13
1437,575.7699997974671,207.41000064084156,0.0,0.0,445.0000004148408,338.1800000234679,-1.1368683772161603e-13
1438,607.8199991845715,207.74000116063112,0.0,0.0,435.00000031935207,380.56000002585074,-1.7053025658242404e-13
1439,0.590000002679891,523.7700001257264,0.0,0.0,404.00000012031325,120.36000000809292,5.684341886080802e-14
1440,0.0,487.6900001336363,0.0,0.0,370.00000012568313,117.69000000795322,-2.842170943040401e-14
1441,0.0,456.68000013770865,0.0,0.0,344.0000001300554,112.68000000765316,7.105427357601002e-14
1442,0.0,463.66000013655884,0.0,0.0,324.0000001271835,139.6600000093753,2.842170943040401e-14
1443,0.0,509.70000013065834,0.0,0.0,314.00000011790814,195.70000001275017,2.842170943040401e-14
1444,3.610000018149512,527.690000110238,0.0,0.0,316.0000001145284,215.30000001385923,-1.1368683772161603e-13
1445,537.5799997825802,207.02000060845108,0.0,0.0,329.00000036229716,415.60000002873414,-5.684341886080802e-14
1446,600.5299997390126,206.80000065076564,0.0,0.0,345.00000035802054,462.3300000317577,-5.684341886080802e-14
1447,620.4299997343329,207.2400006695644,0.0,0.0,382.0000003732786,445.6700000306186,1.1368683772161603e-13
1448,604.3799997669887,206.75000065489078,0.0,0.0,417.0000003946732,394.1300000272062,5.684341886080802e-14
1449,543.6799998463949,206.42000060293,0.0,0.0,441.0000004277913,309.1000000215337,0.0
1450,504.6399998926102,206.6400005754817,0.0,0.0,454.0000004500781,257.28000001801377,0.0
1451,497.2399999038455,204.49000056422008,0.0,0.0,453.0000004506406,248.7300000174251,-1.4210854715202004e-13
1452,540.6599998510869,205.54000059905644,0.0,0.0,444.0000004290854,302.2000000210579,0.0
