,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,1103.3193851370588,5899.319385137059,1671.3193851370588,583.7942559891826,7639.319385137059,462.3193851370587,373.3193851370587,4174.319385137059,5848.319385137059,33235.85,4284.077849236203,1.5608106672752895e-13
1,756.0,3707.538671659797,1597.0,455.0,530.2955342085646,88.00000000000001,1.573610968649784e-14,3821.0,2498.513287904564,8795.865085773043,5617.07,3702.826748357822
2,750.0,5175.0,1615.0,336.0,7258.0,76.69606554076543,1.178338572651241e-14,3800.0,5212.0,13515.332420566938,522.2341345445391,4944.935964470267
3,428.2843676944621,4562.0,1659.0000000000002,282.0000000000001,7254.0,89.00000000000013,1.3171995436618687e-13,2239.2099205739173,2368.227209519448,26971.76196321455,3222.7999999999997,442.3634075993388
4,756.0000000000001,3341.334145971114,1513.0,275.00000000000006,7262.0,14.9542733400922,7.902195170164483e-14,3733.0,5046.0,28109.59584085209,3220.23,737.365840852089
5,1022.3194200384478,1457.8360997241703,2138.9587994277017,768.9587994277015,4623.619030355299,590.9587994277015,501.95879942770154,4176.958799427702,5369.958799427702,27408.88,4129.018799427702,1.160814153047823e-13
6,1294.2907132694295,1470.1507769284037,2300.2907132694295,745.9049815650807,5833.174983348055,625.2907132694295,536.8131072587757,4161.290713269429,4505.171430227149,28970.07,4794.780713269427,1.0865018994461543e-13
7,701.5386362151236,5100.713098227122,1729.0,445.00000000000006,7264.0,11.171918246410092,8.254557231949947e-14,3629.0,4257.0,26124.291531382103,1608.426991207258,705.8899251037333
8,1115.0493945735159,7001.049394573516,2008.0493945735159,1035.0493945735159,4673.783515238821,445.0493945735158,363.0493945735158,3772.0493945735157,4127.049394573516,31925.35,7414.579394573515,1.6319335293049952e-13
9,1611.725008267345,7208.2308356508,2519.725008267345,1797.725008267345,4003.3834535334713,947.725008267345,1185.725008267345,3947.725008267345,4512.725008267345,35127.54,4713.926772285682,6.777526220818915e-14
10,1372.1967444462211,10770.19674444622,2307.196744446221,1736.1967444462211,7886.196744446221,715.196744446221,1402.1967444462211,1411.9673942902518,2607.511386608975,38021.59,1043.533383107891,9.305076779628815e-14
11,1452.5583979333364,12784.558397933337,2463.5583979333364,1808.5583979333364,3096.649055513959,753.7675727670002,1981.5583979333364,3613.5583979333364,4425.558397933337,40392.8,4720.579818808261,8.365140386669117e-14
