,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
8011,397.00000000000034,14304.0,2000.9180508963127,7018.0,9669.0,658.0000000000003,3.1881420040922654e-13,566.6942811116359,45503.76503301127,3064.809999999998,182.76503301126712
8012,678.5399781022231,13581.539978102222,3721.5399781022234,6625.539978102223,9304.539978102222,500.3279332380208,275.4102184758187,587.8173568518764,42079.0,3305.139978102222,2.122389907110761e-13
8013,799.2357905503577,10732.579680519937,3858.2357905503577,2079.190040701127,8772.235790550358,1051.2357905503577,392.34586226874757,1169.2357905503577,37518.50364611435,1213.66840810635,1.4855372524903765e-13
8014,984.0859108242988,5769.736807610466,4061.085910824299,4377.784920818324,4989.479840620693,1236.085910824299,578.0859108242988,1135.1811060549683,34530.0,3112.545910824298,1.0079485898414655e-13
8015,1258.586343308715,3205.9546864772274,2565.4022238052885,5688.89452753864,1866.789063512998,1885.8945275386404,1226.8945275386404,2116.8945275386404,30986.0,3127.6245275386405,4.7492336589969675e-14
8016,16.398157853068483,5296.087127720293,3070.8730025980726,4200.0,5402.496570968139,659.0,3.858848412875188e-14,876.6554168804265,23698.573321322558,662.5795962331866,1509.9864422723367
8017,310.17748821773984,5334.662800172786,3085.0000000000005,3424.0000000000005,7034.0,658.0000000000003,3.7978157427506013e-13,597.9012645656546,27974.425262859222,1684.7999999999997,153.4252628592218
8018,401.00000000000017,6860.0,3023.0,1554.3835028134422,6877.0,83.26881087432062,1.7763863250495583e-13,839.0000000000002,27745.01472878164,1576.2500000000002,328.01472878163895
8019,326.1744203249256,7253.0,2901.0,2876.0,6962.0,657.0,1.0611522708812396e-14,725.0,7436.70397408922,598.6126927374664,5491.020418197643
8020,1103.406733000853,3707.676258914313,1823.4374251159404,3646.406733000853,7695.406733000853,1357.406733000853,700.4067330008529,1341.406733000853,27957.0,2054.7267330008526,8.319178716716713e-14
8021,609.6700633595572,5746.51295707147,3477.3444996717317,3784.3444996717317,7975.344499671732,1051.5392795096798,464.34449967173174,1163.3444996717317,31319.0,1387.3022739301168,1.2548460874081614e-13
8022,209.5476820470628,10350.0,135.7220718286272,5195.0,7893.0,651.1308297293375,36.572757151712004,244.8834911469869,9931.042569755022,1646.4614010751184,4569.039270592696
8023,1295.058257846099,4604.64379424324,1294.4679336135773,7255.058257846099,9293.058257846098,1556.058257846099,1545.058257846099,1662.058257846099,38097.0,1833.0511629680127,6.48101358880252e-14
8024,703.7131727059374,11130.713172705937,3422.1085514820866,6489.713172705938,5743.2195846411705,961.7131727059374,1148.126095898211,995.7131727059374,39778.0,1891.6566923206456,1.9122274020785029e-13
