,hydro,nuclear,solar,wind_onshore,demand,s_l,s_r
0,113.86178494772487,2242.631534792212,0.2100000000001549,2.283483576115954,528.8444843939797,779.2796922854911,376.123203535301
1,486.56000000000006,2810.3,0.04581349818611079,26.35948603975201,1356.444727772837,951.1199999999997,966.5913548548479
2,437.15000000000003,2813.4,0.21000000000005764,28.910000000000057,8469.910282392962,409.78695527554,1010.9102823929619
3,81.99761054393178,737.2251157833484,0.21000000000009747,28.720000000000095,7857.799968521625,1387.8754817747351,597.7999685216248
4,423.6000000000001,2264.4,0.22000000000004677,25.790000000000045,5513.9278057502725,852.8204395024139,1246.2130208999786
5,190.7416831438407,2816.7,0.22000000000011696,13.798477467044869,7703.189157794662,1083.7400000000005,498.18915779466175
6,1026.1098754830919,3439.349875483092,623.1698754830919,645.5698754830919,7106.0,1756.5398754830917,9.353575649577038e-14
7,426.5100000000001,2817.0,1.710000000000087,7.469131761256672,7855.953143494237,1132.1299999999992,669.9531434942377
8,1046.2310723625046,3444.3710723625045,634.5343884976029,648.1410723625047,7334.0,680.5460385431576,9.302487045337614e-14
9,413.7300000000005,2817.5000000000005,64.71000000000045,24.39000000000046,7556.044374412366,1251.49,127.0443744123661
10,429.93000000000023,1499.7775229904341,98.17000000000021,19.72000000000021,7708.112533460719,1008.3512003725431,277.1125334607188
11,488.26000000000005,2769.0,107.21000000000005,25.750000000000057,1546.6086769947292,1675.2699999999993,1027.171079858185
12,528.53,2763.8,96.19000000000003,26.30000000000003,9702.24509607855,1836.0399999999995,1993.24509607855
13,473.24000000000007,2119.4493384831603,38.51469187992295,21.910000000000085,8175.244892148223,1568.8761865458723,684.2448921482223
14,489.33000000000004,2803.0,16.79000000000004,21.30000000000004,8965.193091202238,1658.03,1504.1930912022387
15,494.68000000000006,2813.6,0.23181562013681015,21.24000000000004,3526.7100769567924,1530.450000000001,1362.803604236043
16,1054.9007500199857,2430.0643407858383,510.2407500199857,532.3307500199857,7939.0,1882.120750019986,1.142465044019805e-13
17,1475.0300000000002,2817.6,0.2200000000002114,20.9022552324959,7345.655340755346,918.2794669651234,275.65534075534606
18,1178.3912467276823,2814.7,0.22000000000004302,22.940000000000044,8613.809987115013,1494.9300000000003,1354.8099871150134
19,1073.4939134304357,989.889632074353,148.95391343043565,162.77815168713644,6786.0,1337.8939134304358,3.9176060468219313e-13
20,479.28000000000014,2562.50188894062,0.11861913871953263,22.800000000000168,7732.596363541173,955.4100000000001,351.5963635411726
21,265.9063165856901,1005.3057605199391,0.22000000000008163,9.209233550843313,5414.896699894399,889.9000000000016,713.6969082869656
22,15.93909157800688,292.79133361916035,0.2200000000000312,22.260000000000034,2133.6059317827608,755.8199999999997,1867.6274100912624
23,421.224359510622,2263.412228058319,35.524359510622006,51.909537410480716,7482.000000000002,929.1343595106226,1.6518538868066998e-12
24,375.90000000000003,449.94197425086503,0.04758421429923218,22.610000000000067,1169.988276326183,953.7700000000006,842.2980186375244
25,385.4500000000001,2819.4,0.2400000000001144,22.400000000000112,7952.323509783653,1022.0000000000001,509.32350978365304
26,385.31000000000006,2818.5,0.21822477031875442,17.71984659063924,8427.591736864866,957.12,1257.6679228092169
27,383.73,2818.5,0.24000000000001542,23.060000000000013,6024.751457402996,392.07570280410704,3775.644408434903
28,74.76992324373666,2364.9000000000005,0.25000000000027045,17.48222475617813,7392.428855202908,1028.6412510454973,215.42885520290847
29,550.3824047210348,2829.352404721035,41.19240472103482,64.49240472103482,6773.000000000002,852.1824047210343,1.4228245754837452e-12
30,1173.836297746578,3446.2862977465784,630.0262977465783,652.2562977465783,6663.0,660.2203566931865,9.2520412194969e-14
31,612.6300000000001,166.76369724316348,1.550000000000115,19.959425999398402,925.4473117016796,779.4806601601931,506.2955144250525
32,566.7537585157191,3325.920881508856,521.8808815088561,522.9608815088561,7088.0,972.4680046225872,1.152634638718403e-13
33,647.6600000000001,2820.1,42.56000000000012,7.866402611871768,5569.88903496259,1205.9300000000005,496.61067076613017
34,168.21200045859968,2819.6,59.6000000000001,9.013130272330866,7904.580078020622,1327.3500000000004,597.5800780206216
35,539.0000000000072,2819.0000000000073,39.85111758083707,11.930000000007109,7401.195638389038,1123.0105069057772,8.195638389038756
36,87.3157414863197,2844.584629237738,75.46462923773834,34.114629237738335,7385.000000000003,1478.9846292377376,2.4093025073663884e-12
37,643.7448734831769,3107.2067152860063,320.9367152860064,297.4367152860064,6592.577222042637,1795.8267152860071,2.0337424832816842e-13
38,768.8343262408989,2816.5,3.7660848204008786,11.480000000000096,7558.182499696937,1190.2700000000004,611.1824996969372
