,hydro,nuclear,other_fossil,wind_onshore,demand,s_l,s_r
0,3972.970655429998,8542.0,1135.0,1577.5534833536994,4296.731721083253,699.3499999999995,1663.6098217711856
1,4651.943591075376,8900.943591075376,1285.550555559253,878.5294399798909,15745.0,1012.0035910753745,1.614326706526527e-13
2,2727.276011057974,1172.0196950038867,1886.2029609246197,2445.0481427174327,15508.0,1090.5955568333009,7.018535298568729e-14
3,4283.936151736181,8583.936151736181,614.7901150912496,2195.9361517361817,15324.000000000002,782.0561517361828,1.389447659117762e-12
4,3255.327387867731,8540.0,1053.0,2183.0,10695.17822031847,806.2900000000018,1915.0347469150172
5,4638.0,8541.0,1060.0,2236.0,16429.49273839032,862.5000000000015,645.4927383903193
6,3845.6460775173723,8981.678147069402,1506.6781470694027,2466.047876531225,16028.0,1073.5981470694041,1.3162630287490287e-13
7,5690.833220487801,6945.926905151041,1306.8332204878006,2614.8332204878006,16258.0,563.1922967369621,2.4603004486551075e-13
8,6080.940962299124,8724.940962299124,1286.9409622991238,2647.940962299124,16580.0,744.3209622991232,3.1336875501657495e-13
9,6725.0,8362.180144206272,238.8016783617447,2504.0,17387.55185686274,136.15237511486188,279.55185686274
10,6993.6279309031415,8769.050747129457,430.27114807068716,745.3574562473905,17322.0,625.048791981923,2.532836280225957e-13
11,7340.0,8537.0,1130.0000000000002,2479.0,17926.114365258974,0.18986251293596848,349.1143652589726
12,7461.0,1352.7841987596405,1122.0,1782.3665192448443,18478.28983063953,711.37,804.2898306395285
13,7703.0,8538.0,1132.0000000000002,27.91491150439993,18161.784255704853,710.2399999999986,221.78425570485214
14,8112.0,6182.417929338229,7.167967892123845,2439.0,9203.82127326316,656.1700000000005,3274.0615406164884
15,8496.0,8213.231691265113,1135.0,2436.0,9453.101725512768,704.9699999999998,1706.417126634489
16,9067.667655064108,4593.308599345399,1553.667655064107,2894.6676550641073,18964.0,467.18765708002695,1.4119858231488562e-13
17,8273.341212877534,8535.0,1141.0,2512.0,19381.328852387414,628.5506368398059,657.3288523874133
18,8517.0,8535.0,1137.0000000000002,2509.0,18872.0964781156,571.1399999999991,428.0964781156013
19,8193.0,8536.0,1152.0000000000002,2454.0,18349.227957661376,630.6900000000002,387.227957661378
20,8158.0,8538.0,1116.0,2416.0,14960.533011344924,661.5500000000011,1105.6550197348724
21,6530.747687906461,8305.104572094942,284.0475920664932,2362.0,12015.330325267303,512.8545994965529,2377.629094114681
22,6684.663790949446,8542.663790949446,1114.6637909494457,772.5814896688835,15874.000000000011,20.073790949444525,1.0287824600429632e-11
23,5545.664991389856,8820.664991389856,532.4271896443169,2360.664991389856,15306.0,479.1449913898552,2.054116286143184e-13
24,5062.437386359024,8610.437386359023,1163.4373863590233,2074.437386359023,14998.0,236.40647823188948,7.934390199755242e-13
25,5115.139914329422,8543.499187367686,1299.1399143294225,1870.69124382268,14892.0,535.5999143294238,2.812982135813389e-13
26,1201.4375541854067,3805.939370788485,2197.579175780087,1674.892434560481,15036.0,1811.7491757800876,5.270367707599374e-14
27,5354.0,7338.0,1095.0,1526.446219809123,17592.77444662307,1159.4543122100845,1583.7744466230681
28,6209.898285080949,7411.898285080949,1182.8982850809487,1889.8982850809487,16815.0,231.3866631625439,7.779629106232323e-13
29,8860.205696083633,2451.8456877112444,1598.8071703854566,2286.2056960836317,17252.0,616.3856960836316,1.120097075078734e-13
30,10974.420665874137,5773.751646461761,1433.4206658741364,1274.4777531046673,19206.0,231.42066587413646,30.299999999998615
31,11945.777281590956,6581.1659450932575,772.1063660891899,1723.0180908629168,19705.0,234.7772815909556,208.4300000000001
32,12275.05810073205,7508.05810073205,1371.05810073205,358.68579431016025,19794.0,178.05810073205004,42.30756645401277
33,12253.0,730.781629302536,300.5129899130487,310.126171981344,20293.483753376913,120.81000000000216,69.48375337691179
34,12290.0,7320.0,688.4095014086622,378.1496739089851,12144.657292106689,208.39000000000127,2675.582110145829
35,12247.033912065335,7326.033912065334,1215.0339120653343,229.68080493729323,20308.000000000007,326.9639120653356,8.283880622973779e-12
36,11851.778292184079,7815.168256516269,1700.1682565162691,1763.1682565162691,20167.0,703.3682565162698,1.1719993603483454e-13
37,10554.542715719988,7232.079213034195,1192.0,444.76697451814823,8182.550407226591,97.4800000000023,1771.5160531864442
38,12352.0,1765.5046874776183,1132.0,451.03910537737084,5863.887771440389,136.5499999999993,1396.3614556503037
39,12168.183554070389,7427.4033741802195,1222.40337418022,1484.40337418022,20972.0,295.0433741802184,5.277745204339542e-13
40,12213.0,7316.0,1138.0,1410.0,22101.47515766318,37.294645755473155,925.475157663178
41,12031.0,7312.0,398.4502155061759,1445.0000000000002,18606.21782449228,20.23389460771941,414.3509278723243
42,11774.0,7318.0,1140.0,1429.0,9005.95256331217,94.31999999999974,3619.449138867538
43,11315.561797243548,6577.28011291101,1552.561797243548,1818.561797243548,19404.0,457.7527651052908,1.331653911043442e-13
44,1600.8247980446913,7527.323649637741,253.35558005185922,1527.3236496377408,18687.0,269.88452030591384,2.894249531394023e-13
45,8947.374434081075,7442.3744340810745,1207.3744340810745,267.04587567824257,17651.0,113.37443408107453,56.73999999999984
46,8020.406763162236,6575.075858170822,1451.4067631622352,441.1277381209745,16870.0,366.4067631622353,221.82999999999964
47,6522.560193278485,1756.8359469849238,1036.5877007004917,1963.5601932784853,16136.0,1282.7201932784867,6.41323362979397e-14
48,6004.777608444295,2744.8499259204727,1695.7776084442946,1629.7776084442946,15764.0,961.2776084442946,9.846281277089294e-14
49,5390.0,6852.882372257649,1097.0,145.21960515327953,9937.443207119779,339.8400000000009,819.5252783964912
50,2100.6426657351453,1780.418911379908,1110.0,1150.0,6839.978102956841,323.31999999999846,600.8861609030349
51,5829.170992732297,7527.170992732297,286.9718859689973,1451.1709927322977,15742.0,416.36833819054493,3.0320958971902593e-13
52,5924.0,7335.0,1138.0,1436.0,16969.44663248974,295.1009179926511,717.446632489742
53,867.8077084604142,686.1422444128056,1365.1370601976325,1801.1370601976325,9191.310802138249,204.1370601976325,254.77122716458314
54,9671.0,7333.0,1185.0,1756.0,8800.886848720427,1.9299135683936487e-14,3355.2271197652494
55,4159.563262113701,7523.9133624510705,1330.9133624510705,2140.9133624510705,12862.935768024796,188.91336245107055,12.129999999999509
56,10420.550655422758,7690.550655422759,894.0348791068725,2273.591023973137,19907.0,470.60065542275726,1.6480831521181512e-13
57,5427.830989774866,1796.7389857460369,2370.446444608282,3652.4139860339033,20604.0,1529.4115980991974,4.5119604164428813e-14
58,8001.636158068421,7335.0,1136.0000000000002,1113.0857726421636,20928.843099377154,557.9399999999993,352.8430993771545
59,10000.170970123749,6654.507784102029,1135.5868458589632,2378.3279194733223,20800.0,682.3509701237497,6.122464422343673e-13
60,9721.0,1560.4240400329393,1048.1031295006092,2455.0,9793.977404006302,12.16122094211568,1180.5715860677192
61,9819.0,7332.0,1154.0,395.6651001619682,7049.984271724822,1139.199999999998,2690.733289228625
62,9983.0,4174.253515906103,178.82512012668943,2398.0,22291.208538791325,935.8799999999985,728.2085387913266
63,10991.520591193548,6305.529644715061,1688.5205911935484,2837.520591193548,21862.0,1121.1805911935478,1.290485727533072e-13
64,5923.309587803659,7333.000000000003,1112.0024463091602,2345.0000000000027,20154.15665120187,124.26324667359673,23.06917571761819
65,10120.0,7334.0,1240.0000000000002,2239.0,21385.52167168244,909.870000000001,297.4087512107099
66,9896.03170245441,7682.031702454408,1345.2689616665402,2476.031702454409,20984.0,1420.90170245441,1.6742178212885832e-13
67,9093.0,7337.0,1237.0,1998.0,20899.72568529685,79.51741070608236,697.7256852968485
68,8569.0,7328.0,1066.4321436642485,1897.0000000000002,16777.48825326944,766.5399999999987,425.7767859253428
