,biomass,gas,hydro,lignite,other_fossil,demand,s_l,s_r
2695,9.4990418569438,1.2026934435901644,2139.0000000000005,2312.0000000000005,11.000000000000439,4383.738965893252,4.3896746874692236e-13,224.70443500634883
2696,291.97133186087444,283.577956302907,1504.840410948463,1087.3939031423952,295.97133186087444,4228.0,281.97133186087444,313.0100000000005
2697,10.000000000000162,2.000000000000161,2165.0,164.35473595379557,13.000000000000162,2183.1394040888676,1.610383438914351e-13,444.86483467311393
2698,58.55784008225196,57.87972968481785,1076.4581735402928,2123.6395051872883,72.15549953897934,4199.000000000001,57.15549953897935,307.28000000000105
2699,0.44917205163091145,2.0000000000008105,2121.000000000001,2244.000000000001,8.38522044701732,3751.7266940208806,8.102440920314213e-13,292.4242397152679
2700,10.000000000000071,2.000000000000072,1620.3341658819731,596.5772714829365,15.000000000000071,1607.2884363650437,7.179989736114834e-14,992.0944172314388
2701,100.91593883965795,92.91593883965795,1078.0188749846816,2376.915938839658,102.61182424078835,4076.0000000000005,90.91593883965795,154.4000000000007
2702,10.000000000000075,2.0000000000000737,1577.527283898471,2294.0,13.628802762447268,2538.6871387915644,7.39135594513928e-14,910.6374502640464
2703,1.8869146679873916,2.000000000000182,2154.0,2342.0,15.000000000000183,4256.7252652669,1.8224423963997427e-13,340.1726944810213
2704,9.000000000000249,2.0000000000002487,2292.0000000000005,855.402481685739,15.000000000000249,3057.599701004241,2.487187506767887e-13,290.45052932358266
2705,10.000000000000062,2.000000000000062,2654.0,2154.0,15.000000000000062,1084.5242165775571,6.22948647355989e-14,1310.0194089908782
2706,10.000000000000124,2.0000000000001252,2721.0,2177.0,15.000000000000124,3160.5675314784803,1.250927534941128e-13,600.4589653743108
2707,117.83952843339799,109.83952843339799,1525.8832942832603,2275.839528433398,123.83952843339799,4589.000000000001,107.83952843339799,225.25000000000077
2708,227.48334488697944,219.48334488697944,588.1858698765503,2400.4833448869795,233.48334488697944,4303.0,217.48334488697944,100.20823971878981
2709,10.000000000000204,2.0000000000002047,1823.0000000000002,2250.0,16.000000000000206,2767.798934674696,2.0482424979808024e-13,549.9084634617009
