,biomass,gas,hard_coal,hydro,nuclear,other_fossil,other_renewable,wind_onshore,demand,s_l,s_r
7153,585.0370232986342,858.7154100623052,1052.815410062305,1121.9454100623052,426.83275503830913,1001.1754100623052,351.158298119518,618.1454100623052,9464.42,1541.668266561625,1.7953201843429963e-13
7154,879.7751984345227,551.1151984345227,758.9151984345227,928.5651984345227,1324.9572264012806,46.71087682663057,79.42519843452274,321.58519843452274,7681.39078621771,1072.4651984345237,1.5203597174270614e-12
7155,854.14,5.3986095041364806,801.97,1281.3,1537.340421324644,696.9,35.847512312372146,174.83818667449182,3560.2016062599573,832.0399999999989,1848.0908368826551
7156,424.04945395972504,569.59,915.96,1786.6,2781.8,707.0,20.668439713216706,322.14000000000004,6164.6327356804795,579.3593689962142,1622.956783924205
7157,491.0427982793981,566.56,944.73,887.5259841117805,2781.6,280.8184093209328,2.314372230254953,364.55,3784.3317827129786,234.90309195007666,2066.497322031932
7158,852.4500000000002,573.5900000000001,947.4300000000001,2082.5,2150.446492584653,821.3200000000002,41.10000000000011,177.46791468295697,8979.348027194435,274.2500000000004,559.1855667556113
7159,361.4925787568552,698.2139985544812,1079.5139985544813,2150.9239985544814,2912.5239985544813,590.6410097535021,172.72399855448123,429.34399855448123,8313.3449901674,398.94535469764,4.426858969653458e-13
7160,865.7338786097262,952.9090720255429,1205.4304350282755,1676.7076940754482,855.7726695811184,850.0250399408357,388.0618899398984,600.9690720255428,11178.06,467.35558693226767,1.5063785230561775e-13
7161,918.7768169596502,538.4754572385327,998.5168169596502,2117.5168169596504,2824.0168169596504,158.52508515313522,83.81681695965025,77.22052504601407,11118.380000000001,335.1668169596486,1.3640550024429524e-12
7162,873.74,557.34,975.95,2019.8,2781.6,880.97,1.3667556336909208,48.60942063017176,5542.935656692567,339.39000000000107,3908.636814269795
7163,975.197476680144,674.917476680144,1082.997476680144,1256.8998705017643,2895.747476680144,985.597476680144,156.16747668014403,207.96747668014405,11076.08,591.9974766801445,5.104632144040426e-13
7164,479.3809078601299,709.3380793936559,1102.058079393656,2055.738079393656,2340.7884602383647,1027.048079393656,173.3342324500702,250.62807939365595,10967.01,218.02652053584677,3.8991459271077754e-13
7165,623.2155526240593,673.1663014085502,1113.1263014085503,2062.2163014085504,2109.009665502101,1021.4763014085502,178.8163014085502,282.4463014085502,11025.92,269.52924037433075,4.2619707571033314e-13
7166,134.43335144447494,371.1166317591957,1011.2,1930.9,2780.6,864.66,42.10000000000006,217.05000000000007,6719.436486908824,384.3983567040954,1077.7496264097397
7167,427.0285540920182,886.595082553842,427.612451437883,1595.836714729522,1124.6771036941982,364.88880136489337,400.76508255384203,654.0050825538419,11595.6,1176.8550825538423,1.624582115642934e-13
7168,864.1600000000001,534.2400000000001,1011.7000000000002,767.0027470370378,2781.8,730.3900000000001,40.840000000000146,324.3900000000001,12060.319824619752,937.1899999999989,417.03982461975136
7169,979.0784872617639,641.9784872617639,1118.488487261764,1801.8884872617639,2402.533333312918,840.5084872617639,130.89153882884722,411.8817764526866,11364.96,293.69406015489983,5.441115973543148e-13
7170,211.42660760049375,636.9146864183882,1074.4546864183883,1120.729213355764,2892.0046864183882,827.3846864183882,149.1046864183882,274.4160067247767,10789.2,1109.2546864183894,5.330795025496951e-13
7171,355.25286235081313,773.1988246015887,1125.6288246015888,1432.5906740638738,3025.158824601589,336.7857848717382,266.59167701978447,655.3788246015888,10824.28,1897.4488246015883,2.3913801586104404e-13
7172,37.74702462715416,162.13627310674494,848.83,467.26511958751576,2781.4,649.99,39.80000000000005,221.54125926745766,7034.408004815123,2161.440000000001,1253.9125368458792
7173,1040.1825159268985,609.1113263836876,1060.7325159268985,1065.2925159268984,2996.1325159268986,847.1525159268986,254.63251592689846,566.1025159268984,10080.38,869.4119538777582,2.712256457587816e-13
7174,498.10899658208035,670.1744828561723,999.6844828561723,883.6244828561723,2937.474482856172,791.9344828561723,196.1744828561723,502.9744828561723,9717.66,1966.8334021533162,3.7261890046248913e-13
7175,959.3056551273514,649.7756551273515,980.6456551273513,795.9556551273515,2702.1694434981696,258.41029703633865,158.1847234685913,480.63565512735147,9482.53,2098.2156551273515,4.2504876099637647e-13
7176,330.2322684350007,310.9103684070625,443.9277700631339,833.509143315272,2960.859143315272,820.779143315272,218.659143315272,533.18827494018,8969.788555475958,834.2516853626687,3.2577640025675657e-13
7177,359.0103596956544,600.6541279180356,938.7441279180356,733.018385187803,2877.3641279180356,738.6441279180356,134.56412791803558,546.4841279180356,9481.67,1807.714127918035,6.14874944162978e-13
7178,834.06,486.93340882781916,100.32843085878287,698.57,1081.0675038750924,645.51,21.04381450594417,476.02000000000004,1844.7920971629242,1506.1899999999994,1464.4829349292522
7179,803.3400000000001,512.2700000000001,849.6900000000002,535.1300787128492,2783.0,645.6800000000001,39.80000000000011,303.4104489286746,10428.111662161777,1542.3700000000006,515.8316621617768
7180,974.8276848554653,692.8176848554654,1036.5976848554656,1026.0676848554654,560.4983524056778,407.5650530282811,216.19768485546547,642.8176848554655,8971.333543618512,1885.137684855463,3.303222936854283e-13
7181,810.3365364547485,397.7997531447901,552.4404934306805,658.9191072495778,2787.686536454749,679.6265364547486,44.58653645474858,361.2764592164805,10235.930000000013,1120.896536454749,1.2173330008544793e-11
7182,916.9858260560751,631.425826056075,690.6462599329434,1123.865826056075,2883.165826056075,348.67852819193354,101.11141004716093,640.415826056075,10416.93,1334.005826056075,5.817162415216935e-13
7183,820.3500000000008,548.1100000000008,857.4400000000009,703.9606727211137,2783.300000000001,700.9200000000008,39.80000000000077,576.8200000000008,10595.876545763625,1174.7600000000011,75.43654576362584
7184,1056.2386952941931,794.4586952941931,1099.0686952941933,1443.4686952941934,3023.5686952941933,926.5986952941932,276.0573711389055,810.1986952941932,10550.58,1200.5183705751951,2.4220976794590906e-13
7185,983.0285995602676,663.5889173072985,221.08629438929776,1527.3985995602677,2948.6985995602677,841.2985995602676,205.20859956026763,675.4485995602677,10488.6,668.4916422802196,3.51227123174655e-13
7186,1075.6768498271408,552.6331210503846,1134.466849827141,1654.696849827141,1857.5953556852612,608.7109661128759,263.30667698159726,744.446849827141,10463.65,491.6858778723837,2.2155431861847573e-13
7187,814.4800000000001,538.7000000000002,877.4600000000002,1246.9921965319045,2782.7,677.5200000000001,41.10000000000008,513.5900000000001,11167.159981356805,1231.739999999998,750.6799813568044
