,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,demand,s_l,s_r
1855,59.90000000000018,184.5000000000002,10.075527615486438,692.0300000000002,201.6000000000002,1910.9000000000003,510.50000000000017,34.500000000000185,21.00000000000019,4152.207752241071,22.410000000000267,310.9470257457314
1856,44.1123233039331,182.60000000000014,64.40000000000015,775.5100000000001,132.65408165015413,1911.3000000000002,98.88977082685558,35.400000000000134,49.100000000000136,4111.858598000591,1.3679760944179404e-13,593.3760092183893
1857,7.581943100116214,178.20000000000013,23.401075533512635,460.51660874602504,192.40000000000015,1913.2000000000003,499.90000000000015,36.20000000000015,33.610159797692596,1692.7609513542372,1.4756515296200914e-13,711.7387588035206
1858,61.60000000000019,58.48365345577976,45.191364073700875,459.9700000000002,187.5000000000002,1841.696221866739,498.00000000000017,36.50000000000019,126.40000000000019,3180.2052139532793,1.908604798961268e-13,395.71104329955205
1859,59.2000000000001,181.9000000000001,63.8000000000001,452.1900000000001,188.50000000000009,1915.0,497.2000000000001,37.2000000000001,141.00000000000009,4722.6812041607645,9.616922553441688e-14,641.9060410104676
1860,59.50000000000005,178.90000000000006,48.42486318001324,384.14000000000004,55.18799902014528,1162.9972083498917,498.70000000000005,36.10000000000005,140.30000000000007,5220.691199522956,5.228270148226626e-14,1190.5611995229551
1861,18.821984538441583,176.20000000000036,61.80000000000035,382.95000000000033,186.60000000000036,1924.5000000000005,497.80000000000035,34.65331549485512,76.43033086374884,2773.408754324582,3.5571104817732055e-13,195.45736038652637
1862,59.40000000000085,157.5407325614521,48.473395819886605,224.72127149131285,187.80000000000086,1853.6426232569977,497.9198651570995,36.90000000000085,109.10000000000085,2961.876357125944,8.544602539710414e-13,79.01410466320146
1863,33.551906541508416,183.40000000000012,43.34110871639366,303.064488121425,188.90000000000012,1922.6000000000001,502.5000000000001,37.30000000000012,20.651114579021442,2932.157253179557,1.2221104582750858e-13,481.94249922266675
1864,4.1520797631523205,81.05649955925144,69.20000000000034,461.1400000000003,73.19838918849827,1921.8000000000004,515.0000000000003,36.70000000000035,19.500000000000348,4188.182737352182,42.81999999999995,167.51273735218192
1865,59.80000000000069,187.60000000000068,64.60000000000069,315.00083432033506,189.50000000000068,1920.6000000000006,509.90000000000066,17.34385868733827,0.5697038646734088,4206.829188281935,84.91246246636422,83.9091882819349
1866,59.50000000000008,183.4000000000001,4.908314230555065,854.5200000000001,189.00000000000009,969.8958799665485,50.89412909697054,21.614839457687495,0.10000000000007982,4846.393947387504,7.981340018880588e-14,761.8839473875033
1867,60.186243702054306,232.5488414147731,106.9488414147731,909.6688414147732,233.34884141477312,1597.6144123257816,553.9488414147731,49.973056379095226,41.9488414147731,4036.2700000000013,41.9488414147731,2.833872468065043
1868,86.82500544664586,180.206541459437,89.12202989599288,98.83562239276569,170.92154508325058,1764.3565446806863,539.6337680363455,64.42500544664586,27.625005446645865,3816.3000000000025,27.625005446645865,291.71000000000237
1869,12.765846244973611,195.40000000001396,59.77851173510925,402.86000000001394,192.30000000001397,1258.5452179986448,48.055521897719395,37.50000000001394,1.394185471022405e-11,3614.159364156738,1.394185471022405e-11,45.752763465194
1870,59.30000000000016,198.50000000000017,65.80000000000015,363.50000000000017,194.10000000000016,1920.5000000000002,514.9000000000001,35.236168572218034,1.6072739562762443e-13,2199.517507555137,15.757522792974498,362.5274187684153
1871,114.2670001410555,128.06694333337938,133.66304719554137,400.72304719554137,271.4630471955414,1640.631592130676,527.6696502351008,91.79695550641941,72.16304719554137,3363.710000000001,175.33898144491872,8.074504906142062e-13
1872,58.50000000000316,197.50000000000315,65.10000000000316,298.7600000000032,203.90000000000316,1921.100000000003,517.6000000000032,38.50000000000316,3.163942367629107e-12,3291.486292426186,3.163942367629107e-12,53.90016034295209
1873,9.648557581590685,11.05354316604298,62.1000000000001,298.1100000000001,70.39837645117207,1921.7,513.8000000000001,35.13268020001102,9.925003192725112e-14,1885.8052522656924,9.925003192725112e-14,755.0638198315712
1874,58.90000000000017,189.00000000000017,62.10000000000017,301.20000000000016,130.49088754611998,1588.01293629653,513.8000000000002,36.60000000000017,1.7056196388603397e-13,3611.5941613000437,1.7056196388603397e-13,481.0741613000439
1875,38.47813292258232,179.33387005798926,64.4000000000002,301.63000000000017,200.5000000000002,1922.4000000000003,451.98804328046987,7.124815609061101,1.9360129231184315e-13,3651.149519193071,1.9360129231184315e-13,319.3103149151499
1876,82.86451159537802,64.39093183601085,87.164511595378,322.464511595378,67.9643724359417,1945.464511595378,499.08660682411767,41.90283206842534,24.26451159537801,3499.1700000000023,127.94433851880689,2.4013707275002292e-12
1877,109.93318901649602,158.0232899263821,127.77667266234884,361.1866726623488,84.57786367161063,1972.376672662349,589.9766726623488,95.44864020755956,62.17667266234885,3896.260000000001,229.85667266234884,9.37137440253179e-13
1878,116.51877309579314,272.08096177574083,146.08096177574083,480.25096177574085,284.2809617757408,1988.1809617757408,602.5809617757408,105.403525057323,84.18096177574083,4101.140000000001,331.43096177574114,7.124896381389846e-13
1879,210.889067067881,340.789067067881,216.389067067881,757.8690670678809,354.989067067881,645.7092256489452,670.4890670678809,188.889067067881,167.02594364711507,4209.24,172.8948148260517,3.816127047023804e-13
1880,151.57524921126102,310.2275884309057,192.1275884309057,740.8675884309057,174.04665912428752,794.2504970216036,317.48569797874404,147.5036765279825,162.7275884309057,4266.99,130.5275884309057,48.94775577210306
1881,58.80000000000007,182.80000000000007,62.80000000000007,446.6600000000001,202.20000000000005,1911.8,339.0700284643111,36.50000000000007,48.90000000000007,1223.1351574996738,6.819458369224213e-14,905.0743895084481
1882,71.87448316053393,200.97448316053394,43.555539039106186,423.8044831605339,215.8744831605339,1925.174483160534,522.974483160534,24.2180879017244,36.300075421810426,4233.7900000000045,12.674483160533919,57.953158470563494
1883,60.30000000000003,182.10000000000002,62.30000000000003,364.32000000000005,201.60000000000002,1912.2,101.13495099738755,10.17598969351739,78.10000000000002,1990.0243031380855,3.4178595803864175e-14,1776.3822221472014
1884,60.3000000000001,186.80000000000013,9.490765790434013,342.0900000000001,200.30000000000013,1912.3,87.21912581210194,35.5000000000001,82.2000000000001,1825.9322615502513,1.0199672435729005e-13,586.5113679010309
