,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,demand,s_l,s_r
4106,329.40000000000003,1702.4,1653.9,723.2,6.85057200089322,3.199039193759593e-14,608.5326835476538,6620.42463199329,97.11366767926593,1821.4246319932895
4107,325.6000000000001,1963.8,1614.4744415780046,706.1000000000001,11.228990560225963,7.49766127361308e-14,1517.4,4246.202516231698,41.51968338071841,777.1501770468388
4108,403.54047941675475,2265.6404794167547,1820.5404794167548,933.8404794167548,116.94047941675477,83.14047941675477,653.7166025304002,4708.000000000001,427.93047941675405,7.008389688274089e-13
4109,605.8551387124267,591.2653938624474,440.9055700515555,883.5491246632705,322.4551387124267,288.97665735905935,1668.0291429650788,4744.0,288.9551387124267,13.940557807302131
4110,397.5518015916413,2800.9639622581963,1706.519463909825,322.67641112402714,275.4639622581963,252.22271254351594,1493.8639622581961,5296.0,242.7639622581963,224.3909723248184
4111,297.20000000000016,2871.0,220.42791254497797,282.6419245059448,10.074246022547664,60.20000000000018,1000.8000000000002,6444.565070344647,1.7573650867894097e-13,419.68507034464653
4112,345.61957210291195,869.0712115980433,2065.574582329279,2467.7745823292794,336.17458232927936,428.67458232927936,1095.2745823292794,6472.0,448.39458232927996,1.8779523422392245e-13
4113,304.50000000000006,2851.9165617513145,1755.2,2471.7,28.70000000000008,84.62941209896057,396.20000000000005,3671.9320536700825,130.13000000000088,720.9772524328996
4114,315.7000000000015,3237.6000000000013,1755.0000000000016,2749.0000000000014,33.40000000000154,282.5993856277859,233.6454601560764,6808.838624397185,116.14000000000253,37.83862439718503
4115,151.2173948879411,3063.5483977269487,1803.448397726949,2969.4483977269488,70.2548611843326,367.4483977269488,365.34839772694886,6659.000000000001,48.54839772694883,587.2599999999999
4116,453.74205826831394,2570.5663957720158,1889.042058268314,2533.842058268314,139.88171282080472,365.0098629884683,434.84205826831396,6641.0,141.28205826831388,4.3340669291128387e-13
4117,310.90000000000003,2950.0,1754.2,2842.1,15.178842483503773,314.90000000000003,13.472697378676928,8020.45341668615,21.91538074226055,1121.4534166861504
4118,306.40000000000003,2717.4,1754.0,3250.0,5.451981588058726,263.00000000000006,155.70000000000007,7737.678214704485,7.214270089428592e-14,1032.0882147044865
4119,283.35149433808357,1884.4146443904087,1754.0,3179.0,28.491379214854756,120.82695599646073,98.88104641476228,4157.93120809413,7.960002336522544e-14,1113.9609391790955
4120,464.69590879481314,2699.510415009954,630.1135445115794,2805.510415009954,291.010415009954,273.44922025657735,730.710415009954,6697.0,256.210415009954,16.600000000000932
4121,404.2594657531552,2444.159465753155,1840.3594657531553,2229.359465753155,120.45946575315517,141.25946575315518,939.3594657531552,6549.000000000001,361.8494657531548,6.802294101409171e-13
4122,317.70000000000005,2536.9,1754.0,526.5816798622436,34.60000000000007,17.900000000000066,1055.7,6810.962012460795,299.3799999999997,859.0603065675842
4123,377.9720532628232,2514.6720532628233,1713.872053262823,2496.682798447813,92.37205326282316,58.87205326282315,1077.672053262823,6439.000000000001,57.17205326282315,254.34000000000094
4124,230.7160728921975,2619.642780210008,1631.542780210008,2392.242780210008,155.9427802100079,121.6427802100079,169.88234532146214,6473.000000000001,121.6427802100079,651.2042328801839
4125,323.90000000000003,2474.0,911.732070897696,1318.0,13.429352220266807,3.1748189388271236e-14,1054.4,2810.338047748946,3.1748189388271236e-14,1887.7800287945515
4126,324.1000000000001,1940.3,1615.8,215.40894338783727,35.800000000000054,5.850265460823109e-14,1092.2,2711.0361696729437,5.850265460823109e-14,1232.8704939776615
4127,321.5000000000001,1534.0,1753.7,794.1000000000001,35.1000000000001,1.0203218616899255e-13,1138.7,5845.075560076199,1.0203218616899255e-13,737.0355600761986
4128,524.0033085765097,865.3710090434546,1940.6033085765098,790.2033085765097,195.62390911944416,186.10330857650968,734.9609552900467,5008.0,186.10330857650968,53.37999999999957
4129,577.6331124321289,1769.6331124321289,892.7197881006202,378.7060296830862,274.33311243212887,238.4331124321289,1758.333112432129,4846.0,238.4331124321289,322.5199999999995
4130,339.45188515226056,1702.4518851522607,1758.7518851522607,166.41342220192004,38.55188515226057,3.551885152260569,1344.3808916357295,4766.000000000016,3.551885152260569,345.070000000016
4131,299.1756075660428,1913.990587063093,1842.690587063093,591.8905870630931,121.89058706309305,87.39058706309305,1013.8877742655163,4743.000000000001,87.39058706309305,8.869999999999875
4132,43.94245932222389,2001.3737508793135,1668.9725949267704,364.4388897801693,36.2737508793135,3.173750879313501,1414.2737508793134,4715.000000000018,30.02881408840241,1.835937667338582e-11
4133,328.60000000000025,2407.3000000000006,1691.411756322783,817.6698505633664,32.30000000000024,1.200000000000243,1050.7000000000003,5015.713013265844,357.29999999999995,239.71301326584364
4134,206.29499372731834,961.8243518326647,1867.8643844829555,2022.1219987126126,129.5837378954312,129.36438448295553,424.8165332130427,2622.4939100662796,112.06438448295552,238.80000000000092
4135,503.69909061786745,3072.6990906178676,1924.3990906178674,925.9860570903338,200.79909061786748,234.29909061786748,800.9990906178675,6214.0,168.29909061786748,63.46536961686198
4136,340.20000000000084,2945.900000000001,1755.900000000001,2844.300000000001,34.10000000000084,141.00000000000085,452.70000000000084,6637.399067232042,8.396090925458427e-13,236.40906723204267
4137,315.34802686972046,3146.2090129473504,919.0196623900822,3115.2090129473504,327.2090129473503,460.90901294735033,708.0766555440696,6672.0,300.84901294735096,1.9899690680878685e-13
4138,485.25757901964175,3071.5575790196417,741.7414744396664,3058.8433215700597,185.35757901964178,364.4575790196418,500.65757901964184,6860.0,151.63757901964263,3.896030428160689e-13
4139,498.90255633147683,1426.4294479988516,1927.3025563314768,3147.702556331477,207.50255633147685,440.8025563314768,474.40255633147683,5897.892587477835,171.80255633147684,520.2299999999992
4140,312.30000000000007,2916.7,1718.0,2577.1,34.30000000000003,302.30000000000007,22.748151592279893,8378.829894268574,3.2806555675592176e-14,1947.756948264056
4141,124.9729449272412,2989.1229378205717,1845.8229378205715,2298.2229378205716,149.0229378205716,145.98605959138348,123.40421349299943,6971.000000000001,113.52293782057158,366.52000000000123
4142,295.40000000000003,2743.8,1753.9,1999.4,25.651622814577635,315.6000000000001,129.00000000000003,2901.410843895626,2.865120516760915e-14,2058.0893914619096
4143,520.9591694521416,307.080209449911,1778.7720940852482,2230.6591694521417,252.0591694521417,499.0591694521417,256.30689030134556,5457.215038471546,322.96916945214133,2.688148695602084e-13
