,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,demand,s_l,s_r
4519,25.036499260501685,439.00000000000034,9.003634664644755,2893.0000000000005,1345.0000000000005,1369.0000000000005,235.00000000000037,380.00000000000034,5651.520938560796,3.6526921411031514e-13,613.6209385607958
4520,70.92838855800937,248.79435161835002,52.30441563623637,2950.9283885580094,1202.1702632343108,1408.9283885580094,325.9283885580094,148.67843088586733,5544.000000000002,36.92838855800937,297.8321434781139
4521,94.6481875048467,177.75845837592715,121.6481875048467,2978.6481875048466,1438.6481875048466,1432.6481875048466,404.6481875048467,300.1635636854324,5630.000000000001,60.648187504846696,294.28000000000094
4522,160.87974575517123,261.6956797880564,131.91585295409033,3192.8797457551714,1511.8797457551711,564.6270474378156,489.87974575517126,405.87974575517126,5607.000000000001,126.87974575517123,434.03000000000054
4523,5.858482217810442,460.00000000000733,62.00000000000735,2301.6105429695754,1171.4538181630294,1373.0000000000073,332.00000000000733,477.00000000000733,5482.931796586519,7.346139960184935e-12,489.1817965865193
4524,123.76637192650404,558.766371926504,104.58451497520834,3129.7663719265042,1318.766371926504,266.87316553016353,366.766371926504,283.25460765107016,5532.000000000001,92.76637192650404,12.079069807502918
4525,167.2091698021987,578.2126736746591,225.64722769092654,3158.6472276909267,503.7014425400856,1112.11034011196,289.7564693317874,566.6472276909266,5539.0,161.64722769092654,570.9500000000004
4526,34.000000000000085,475.00000000000006,65.00000000000009,669.00702143756,189.68507131821397,827.0738183937931,68.51843907052877,210.00000000000009,745.8431733045454,8.378896635988414e-14,1222.9448069089142
4527,148.5784533649697,596.5784533649697,173.16194292439613,2500.663091263443,1657.5784533649696,719.6398901450777,179.63201113958442,326.57845336496973,5564.000000000001,114.5784533649697,448.33000000000044
4528,4.775133647986791,483.00000000000006,64.00000000000006,3177.0,1605.0,414.8712858236291,36.416231857992535,237.00000000000006,2560.7615792119095,5.396205975505423e-14,1734.3473266170408
4529,80.87708943346823,516.3913599084376,113.39135990843755,3384.3913599084376,551.9689651118638,1222.2833624984505,50.556434465801516,243.5042164891282,5216.59285634602,48.39135990843755,438.01953100513
4530,34.00000000000085,493.00000000000085,69.00000000000085,3235.000000000001,1607.000000000001,1370.000000000001,8.559371067914958e-13,336.00000000000085,6042.075197815216,8.559371067914958e-13,143.74104356246764
4531,34.00000000004703,492.000000000047,64.00000000004704,2879.000000000047,1650.000000000047,1148.7860211625089,4.70341144850545e-11,500.000000000047,5828.238847343497,4.70341144850545e-11,276.0280781857113
