,biomass,gas,hard_coal,hydro,lignite,other_fossil,wind_onshore,demand,s_l,s_r
0,2.1107220295458059e-13,454.48000000000025,5995.28,299.3300000000002,2585.63,248.1200000000002,3828.7,13930.139209891859,249.9000864470422,276.05760989185967
1,110.89536283506492,565.6853628350649,5971.215362835064,400.8453628350649,2527.245362835065,361.2953628350649,4093.695362835065,13045.9184,269.6237628350651,5.254330422176318e-13
2,3.410113922461271e-14,454.31000000000006,5781.56,123.7295796735794,2329.71,250.82000000000002,4083.11,5227.679759228308,147.68239999999813,1708.6844952147883
3,176.53139866907063,631.3013986690706,3335.4149844794415,285.5424168767428,2533.061398669071,430.4613986690706,4265.72139866907,12546.9388,242.83019866906838,3.3007209086633754e-13
4,3.234113860989833e-14,453.80000000000007,1725.2712818698262,290.11000000000007,2286.76,192.96302449161684,4218.48,3816.2780730790587,3.234113860989833e-14,1953.9157862693885
5,117.71131022719702,571.251310227197,1188.2877093838736,407.82131022719705,706.0994544465749,372.441310227197,4361.161310227197,9514.444803835098,117.71131022719702,392.99430000000035
6,159.1372157597559,485.39016686883747,5941.887215759756,448.86721575975594,2321.7172157597556,411.8572157597559,4395.5272157597565,12492.8571,159.1372157597559,368.93289999999996
7,6.135363023588617e-14,179.51911581906035,5865.01,305.51735737299515,2185.57,253.28000000000006,718.1876672209471,2287.4793106172756,6.135363023588617e-14,1643.1868866336524
8,79.4134384365823,532.9034384365823,6289.463438436583,398.25721892664495,2713.2134384365827,333.6034384365823,4173.193438436582,12942.8571,79.4134384365823,608.8529000000028
9,5.625874491252494e-14,454.25000000000006,6139.834997833821,336.08000000000004,1172.0402148015546,254.72000000000006,1780.4125817388428,5513.447804339316,5.625874491252494e-14,1197.824963284912
10,4.8889576807884375e-14,47.13111031629632,6104.82,445.84000000000003,2654.09,97.13324331047487,3994.2,5596.8729999783445,202.88669999999965,1191.8304813973914
11,291.79913610141836,618.3346476825907,6427.389136101418,589.2823967890292,3170.7791361014183,427.4398520424276,894.806166833012,14570.4082,602.2773361014172,1.9968560784911624e-13
12,6.7484000228627e-14,143.59316853881938,6278.5,240.54526926593235,1002.3322878280721,255.42000000000004,3838.25,15923.639694583188,135.65967434706243,863.4355945831875
13,4.3451712125552e-14,454.34000000000003,5968.863003626074,294.2480582663117,3558.48,256.4700000000001,3501.34,7867.372543437993,202.43380764878734,1340.984854495335
14,3.631049766324295e-14,455.6000000000001,6541.16,541.23,3622.01,8.851374412327312,943.5242366895608,16885.329612651753,410.0621999999993,1604.7174126517536
15,78.75180377109578,591.1218037710958,7270.0618037710965,687.8318037710958,1332.5562235844218,206.81323969410332,2993.4718037710954,16510.2041,126.78343584314577,7.398952794989358e-13
16,130.29592811136283,677.7859281113629,7045.775928111362,713.5359281113629,3875.595928111363,387.91592811136286,3093.5859281113626,16884.6939,276.2641347831674,4.471980721643425e-13
17,41.1476447678396,590.5776447678395,6804.94764476784,612.7476447678396,1839.886229603762,264.64439713048193,2983.1176447678395,16896.9388,465.5664447678396,1.41607346401021e-12
18,3.785301824714089e-14,547.95,6894.3,116.44211084762868,3912.55,260.45000000000005,2802.28,8939.312587944913,515.7211999999995,1539.324750323106
19,4.64897236394461e-14,548.39,6939.87,507.2200000000001,3960.5,263.31000000000006,1105.112634878271,10938.048159878488,549.3724000000007,1253.354145835718
20,1.3606520246272368e-13,550.4300000000001,4260.499535695678,464.92000000000013,3588.1,122.89053644635871,2582.4,16207.828313139491,290.23262772383373,428.23651313949097
21,2.3066666874490258e-14,550.79,6373.19,329.87,727.5956507786345,272.49,1008.923167451912,4394.464402025731,155.15319567578447,2526.0731504600813
22,159.91356222571588,708.5735622257158,6611.733562225716,476.4435622257158,1590.188012296918,436.4835622257159,2530.8635622257157,14112.2449,558.5084622257166,3.643723962575164e-13
23,65.25994110798315,614.1499411079832,6633.519941107983,379.9099411079831,2977.3099411079834,345.17994110798315,2354.999941107983,13292.8571,401.3270411079822,8.928614839820606e-13
24,2.1735403050265333e-12,549.7600000000022,6748.250000000002,129.19826440225424,2692.9400000000023,280.99000000000217,1987.1800000000023,12791.093616893613,154.54570000000206,26.807916893613637
25,25.9725282184974,576.9925282184973,6867.812528218497,340.32252821849744,2836.922528218497,306.3125282184974,1795.1325282184976,12613.265300000001,64.92277912167967,2.243450748115476e-12
26,88.49597907445852,360.98482118092693,6347.818757209691,402.8959790744585,3045.1859790744584,368.38597907445853,996.2752711292566,12663.2653,118.74201090554857,6.584263880874428e-13
27,5.0770491256059063e-14,551.82,3522.282262722143,269.2601698132786,2460.3322315690384,253.97267437472445,1493.53,12864.57054713689,6.029334730057422,1147.6762666798652
28,1.2215887495661282e-13,552.4300000000001,3098.038744651743,314.2100000000001,3638.81,81.0474444219161,1370.5500000000002,6470.66759354553,53.92806443111584,476.986120598675
29,218.15706372152172,794.0570637215217,8740.687063721522,530.8201273587797,3295.2354839431896,491.93706372152167,1078.1319401931592,16605.102,985.329063721519,2.6709237311993316e-13
30,128.74594291334543,767.0559429133453,9349.525942913346,504.1359429133454,5438.735942913345,193.81307584652745,1307.6559429133456,18481.6327,226.55007924273565,4.5258193418555714e-13
31,241.19217290996417,571.0118020719606,9530.172172909965,664.0121729099642,1322.7362743104557,494.68217290996415,1531.4521729099642,17264.23690850187,1007.9056729099651,2.415836598644856e-13
32,3.440523805651901e-14,635.01,9390.32,480.33000000000004,5731.080206542004,97.2519032253502,1246.95,8381.648579840514,887.0414000000012,1693.5818832742
33,2.7248076796605276e-14,634.72,9577.29,573.303358272265,5966.5,256.75,1070.03,10471.823134611064,894.9349000000016,2138.429376032734
34,5.905899005427418e-14,632.7300000000001,9907.28,4.233418247240057,5988.68,255.55000000000007,821.4600000000002,21616.200067576352,937.8117999999965,986.6082675763548
35,261.2956986401325,894.4256986401325,10510.025698640133,779.8956986401325,2763.6424882703914,522.2356986401326,971.2856986401325,20713.2653,1205.8109986401332,2.2299673574997895e-13
36,123.43758863317078,703.71878614917,10421.58758863317,557.298211996689,6133.16758863317,129.12769288961428,816.5775886331708,21265.3061,1227.863688633172,4.720449298099637e-13
37,2.2441951818131584e-13,672.0300000000002,10206.89,491.91571043989615,5995.53,272.24000000000024,745.1897054447074,21256.57792735595,141.07627510880027,259.63912735594874
38,4.5417032547027e-13,677.9500000000005,10316.98,458.02000000000044,6054.73,262.0400000000005,232.83139352020459,21237.479373659247,946.5726240228,128.29567365924578
39,71.81792703345255,748.5779270334525,393.8934840739913,770.4279270334525,1275.8293762352384,199.82800512029138,1061.9479270334525,6331.183999932069,1067.4306146531821,8.11330683982481e-13
40,2.883606348692399e-14,44.307262816437145,10799.16,637.02,5883.185689141926,115.68211543681831,41.82798306496345,12169.118652632278,1029.7026999999962,2020.6672068355952
41,2.975609266667149e-14,681.29,10582.18,347.049146341501,6105.83,61.70072911334916,382.30193918902853,9123.604514343102,955.1062999999951,1958.190160078383
42,1.8770675344441956e-14,682.47,10493.78,218.95693197893561,6109.76,271.1,706.0401975184335,9334.443609501513,1008.6512000000016,3104.2083885122483
43,764.7340345897209,1447.8540345897209,4600.733709106199,852.1308181234323,6736.584034589721,1036.504034589721,1808.174034589721,20927.551,1718.4150345897242,7.619392524293457e-14
44,1.3110154790288208e-13,681.2100000000002,9026.84,377.8000000000001,5770.62,116.11113275195187,1048.7500000000002,20080.16433735135,837.1143000000006,444.4500373513507
