,biomass,gas,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,407.8552673451292,1675.2952673451293,191.2752673451292,5124.935267345129,941.8152673451292,175.3952673451292,743.5532831446826,1276.1452673451292,8379.0,496.1652673451297,3.322101487926822e-13
1,153.58000000000027,1565.8800000000003,15.380000000000264,3406.569881272299,766.4500000000003,2.629303106969417e-13,400.399912336009,1108.7600000000002,5434.140854522063,4.764411776740042,221.61038682761344
2,460.6577957882918,1121.2890826756243,342.12779578829185,737.0691667665731,1120.2177957882918,326.95779578829183,829.844792848984,1352.9877957882918,7713.0,326.95779578829183,0.5855224899540319
3,131.38000000000002,170.33262259342257,4.123745692444734,4522.49,1.6005936899687523,3.09531347839592e-14,805.33,995.13,4078.365050844736,3.09531347839592e-14,2447.3993843764674
4,131.26000000000002,688.3107705417499,14.740000000000023,4528.67,202.90625759844687,2.259245239528436e-14,785.75,929.69,2991.08442983436,2.259245239528436e-14,3223.135303280086
5,289.24596200756713,525.7275213313089,189.7833971066966,4702.6133971066965,969.0733971066966,175.14339710669663,739.031793349008,886.7249448280761,7699.0,175.14339710669663,583.7500000000026
6,137.32000000000022,1365.9341935956681,14.320000000000226,4530.06,702.8883267977964,2.2491563712233502e-13,682.4527785876072,105.04796847875994,7811.066415335816,2.2491563712233502e-13,369.3664153358176
7,156.13000000000002,1463.24,8.723537968894853,4530.44,794.43,0.12000000000003071,540.3010661505684,786.26,6039.314931177222,3.070832129565567e-14,1986.339005266007
8,671.2264862623945,1969.129947980498,536.7999479804981,921.2730368593514,1332.379947980498,569.6296207447642,1240.0999479804982,1352.089947980498,7676.0,537.4899479804966,1.1139210012964985e-13
9,215.1205659530039,1453.670565953004,66.6205659530039,4583.330565953004,360.9704799364337,346.27056595300394,728.7396614285236,783.6005659530039,7810.000000000001,55.110103258103045,1.084449546152497e-12
10,157.79000000000002,593.3513949264332,12.710000000000033,4636.49,803.32,435.62000000000006,780.57,680.3,4939.665026118105,81.64000000000081,1808.20116826174
11,159.56000000000103,1138.0204926753502,47.52891578067003,4861.500000000001,208.02865522170453,241.55000000000103,746.900000000001,621.670000000001,8711.892459381874,331.89000000000044,56.89245938187397
12,158.19000000000003,1567.86,54.470000000000034,4948.92,856.0,124.24800105023785,585.55,539.66,10331.973278332373,210.04000000000067,1500.9732783323718
13,159.87000000000003,1492.79,50.95000000000003,4946.24,924.43,0.49916515573900805,409.75000000000006,416.89000000000004,9012.165069907904,2.975502033927078e-14,2050.703185636148
14,166.82000000000005,1321.572956734487,137.88000000000005,4948.41,929.8900000000001,25.820000000000068,119.56897033210855,358.69374330062584,9648.420783043122,6.79574008638488e-14,983.5807830431229
15,165.11000000000004,1713.31,285.6849103627877,4948.79,953.8,2.44000000000003,21.912428755062756,258.0855775543446,2983.9518288696518,3.024089893665672e-14,2120.567479939543
16,573.2832029852523,2217.1332029852524,1515.1632029852522,2478.527358177261,1371.2832029852523,409.7132029852522,641.1032029852522,593.9232029852523,9272.0,409.7132029852522,228.35999999999754
17,162.09000000000006,1602.56,839.2800000000001,4949.84,946.9900000000001,6.900951553673674e-14,136.27000000000007,262.69000000000005,10135.348600465652,6.900951553673674e-14,850.0140880541982
18,26.74712922823242,1503.52,377.58000000000004,4946.31,857.3400000000001,6.284404857003022e-14,323.08000000000004,549.0800000000002,10144.185456508667,6.284404857003022e-14,1049.4754565086669
19,292.5903836574435,1510.0603836574435,278.8303836574435,5082.170383657443,831.1901631664609,139.21038365744351,319.3022708888311,749.7403836574435,8648.646028311912,139.21038365744351,5.0300000000013005
20,324.4622564973963,797.6278732508272,400.3522564973963,5140.2722564973965,277.9891019561669,195.63225649739633,871.1622564973964,838.3122564973962,8818.0,210.42225649739697,2.978449919532168e-13
21,137.54000000000002,22.213499524841406,369.71000000000004,4944.35,715.58,3.971252982575638e-14,808.39,618.0,4062.181954048272,0.9099999999998941,1467.2469398931562
22,22.054056060192043,1436.85,154.75000000000003,4764.776751847159,785.07,4.196924967395684e-14,810.31,688.69,10576.351908002147,4.196924967395684e-14,1454.3019080021475
23,272.94067231393706,1532.630672313937,161.82885401184745,3516.698049748854,994.320672313937,139.96067231393707,581.9825453616054,833.120672313937,8662.0,139.96067231393707,138.45770276987227
24,186.7136393067331,1455.8736393067331,70.5236393067331,4997.883639306733,648.1839533996122,50.9736393067331,715.1677896304,749.503639306733,6989.824368370056,50.9736393067331,745.500000000003
25,134.77000000000007,1368.69,19.46000000000006,638.759570495147,833.5900000000001,5.907524121024948e-14,568.0124768415639,412.76030831232,1492.0242816825141,5.907524121024948e-14,1851.056859038455
26,35.61016788112691,1344.88,1.3275126467308804,4849.36,824.92,5.2884602333040656e-14,270.85034735051556,790.6,8839.79684240251,5.2884602333040656e-14,1245.0361328896731
27,158.01000000000002,670.0809345256317,2.8977810101807155,4843.71,732.4121307273635,1.471997908168537e-14,803.13,754.54,7598.016632967819,1.471997908168537e-14,4936.455507204903
28,610.9259528110915,1935.3859528110916,442.8317228648073,1339.5218916436731,1225.6559528110915,438.0559528110915,1210.8959528110915,964.9796556114388,8193.0,438.0559528110915,649.0078064088605
29,210.95000000000005,1509.91,19.08000000000005,2649.539728707793,818.93,5.472391275322519e-14,743.28,79.65170477512464,1257.307500284167,63.72999999999985,1064.7646509673689
30,383.39918256423493,1986.465970138502,281.42597013850207,5214.525970138502,1190.585970138502,262.8559701385021,1022.4659701385021,724.695970138502,9578.0,270.78659955140716,2.2167306236778495e-13
31,607.5188021133496,2123.2788021133497,372.9888021133496,1269.2159121594918,418.5304187093829,353.9642532068457,1067.7588021133495,728.1488021133496,10182.0,437.94880211334754,1.6461827623542855e-13
32,539.9520034079324,664.071488966491,962.0120034079323,5224.192003407933,1240.8320034079325,296.39045145239373,713.4420034079324,572.5120034079323,10522.0,296.63527464909356,2.218958959376158e-13
33,296.5324932417038,1209.2564635367642,789.0851067575701,5080.295134613812,1258.9541486434496,497.36414864344954,640.0541486434496,510.9341486434496,10600.0,251.50414864344955,50.61000000000082
34,369.80000000000007,2355.27,1077.49,4948.16,1036.79,325.03000000000003,62.4547842443776,167.97000000000006,11824.682513947966,5.840343701292491e-14,1054.801390989496
35,738.2692044769701,866.6293935235838,491.1465491492362,1354.9738940669413,1425.9792044769702,525.8191785980083,606.2992044769701,422.5032850321129,10982.0,368.98920447697014,45.46999999999768
36,225.2958535219909,2410.591194823446,249.96119482344605,5067.621194823446,373.97301856876345,325.711194823446,502.44119482344604,342.221194823446,10966.0,147.96119482344605,4.939597971135031e-13
