,biomass,gas,hydro,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,4.468173756832657,35.68670817070235,109.53212953139663,40.560000273147985,0.0,84.62206995549556,1054.0000004261983,156.63535991062787,0.0
1,30.135790452749593,45.910000272293466,104.22000087486896,40.670000206637745,0.0,363.83053149270245,1022.000000861596,88.1028471590264,0.0
2,34.61182625605304,45.880000346320855,13.399577062112431,40.12000024208653,0.0,611.6547858988772,1000.0000005121739,12.851406162506589,0.0
3,51.53000028127348,18.306507331780573,14.688604902073507,25.81670719410269,0.0,256.84000547577233,994.0000011380318,48.98000026333783,0.0
4,51.76000017695547,0.1651865771872957,105.38000028388115,39.920000136037714,0.0,269.470000442976,933.8927686018443,0.0,20.62000009112183
5,37.91429736723938,45.54000028408811,83.69475610612108,29.87082763768417,0.0,439.16450521968153,1027.0000007409014,3.042990656077265,0.0
6,51.61000020639614,45.64000018924019,105.39000036980373,39.79000015262788,0.9500000043893262,306.19000074483955,1037.000002439911,106.83000037336824,0.0
7,51.400000219762646,45.420000200203376,105.41000041808594,23.790387044105692,0.5421259898125678,292.8455807803281,1671.773733551939,89.39000036160841,0.0
8,50.06783902098941,13.888263085778208,105.44000057601839,39.75000017886732,0.5810439636425981,86.89556642278401,1119.000001903336,110.65000060952504,0.0
9,37.3460736193176,15.395928656037313,6.683398901676478,40.48000019412072,2.7800000129918563,453.1867897775214,1184.0000011802554,100.90592323297464,0.0
10,51.460000325373144,44.96000028005768,72.01653322778296,40.57000021486192,3.4700000163803186,438.67275313496685,1217.000000753743,189.65071301565462,0.0
11,50.36347550962485,44.980000276772635,32.9873535040784,6.566287460375218,3.2100000151214205,674.9722110501383,1222.0000007806457,249.57496321869908,0.0
12,50.95000030517891,44.95000026789286,16.994497365138987,38.670000196060734,1.3900000064814861,500.4078579759099,1225.0000008588663,72.39270888775077,0.0
13,50.97000022121537,45.18000020184944,15.986699582706773,38.11000015539198,0.020000000092662253,262.8300009240814,1823.0308066656817,292.72000099783884,0.0
14,50.99000022407384,45.23000020437363,105.32000044012716,39.180000161015485,0.0,214.29000082416627,1604.3339249750134,118.1790699886443,0.0
15,50.95000007933325,45.260000076752796,105.46000009608007,39.520000069940565,0.0,196.5157173673898,1282.7757179070875,237.0500001079904,0.0
16,50.96000027638941,39.02425719095634,105.42000070280271,39.49000018810576,0.0,209.14337603819087,1397.0000012487405,170.7724036897959,0.0
