,biomass,gas,hydro,other_fossil,wind_onshore,demand,s_l,s_r
0,1.9855993204661138,0.0,156.0000013193207,89.00000054741753,21.000000103259467,640.0000010665676,500.01440583847966,0.0
1,77.00000046243366,0.0,45.82610491588727,89.00000056349138,10.547009972392502,615.0000009965803,628.1268866705724,0.0
2,77.00000044020129,0.0,155.00000121386245,36.45050856744985,19.00000009238885,595.000001103583,544.0870142515429,0.0
3,76.00000029999299,0.0,186.00000061688144,18.224273231873646,17.000000075840482,568.8562248568494,397.00000097988476,0.0
4,46.92541224353168,0.0,505.7595294361697,0.7426401231410903,11.000000052558688,613.0000010435999,237.50000340608105,0.0
5,76.00000030887492,1.000000004624956,512.0000012483855,20.594985137587067,7.953128234344918,703.8873115276986,219.0000007347591,0.0
6,76.00000034409551,1.0000000046320554,600.000002444698,88.00000039858206,13.000000060000259,640.0000035335405,269.000001178241,0.0
7,76.00000021108522,0.8511257338225747,667.0000004535834,88.00000023040771,6.876748398502103,57.820283595567595,161.0000003113966,0.0
8,76.00000022333434,0.299576951488785,741.0000005227279,88.00000024507996,9.000000039031422,362.81762013025275,12.515328259467916,0.0
9,54.38405847157995,1.000000004619788,747.0000010954875,84.33169411784282,13.000000058005133,460.1816520063317,20.77778466486714,0.0
10,710.5748610476423,1.000000005285797,6.4009993258879785,158.33066516564938,118.57744523114265,738.0000000371361,49.6160292996988,0.0
11,300.35228865185377,1.000000004881409,10.194871482993745,393.68553543064525,77.28136018241022,747.000000088836,27.233475216567978,0.0
12,77.00000039324071,1.0000000046390647,1123.9656104945263,36.36286598478522,2.172635418475974,759.0000017986564,0.0,5.000000022113839
13,46.40409185867691,1.0000000045999176,1011.0000005638173,89.0000002506546,49.00000016746214,60.214058505144656,0.0,29.17592980402276
14,25.902246174119924,1.000000004604133,1012.0000006351864,89.00000026381518,46.0000001650201,331.33450576919034,0.0,1.9228891444541747
15,61.741846595454454,0.2418043537075901,1029.0163504988072,89.00000045195269,47.00000022820407,840.000002123615,22.00000010554307,0.0
16,77.00000038480604,1.0000000046378654,1035.5713225217103,66.42869158205352,50.000000243625806,843.0000021199451,41.50000020319717,0.0
17,77.00000038457176,0.7468783425874848,1027.8536304305158,90.00000045755496,33.399500704830785,833.0000021131789,18.000000086004217,0.0
18,95.0748164661926,0.1767586195569749,997.5658968439699,114.09582339908901,25.086704692585652,817.0000002740234,41.00000055150229,0.0
19,78.00000001561222,1.0000000036085364,660.4799555559326,90.00000001570506,51.000000015264895,647.0042355835363,77.00000001561438,0.0
20,76.25895471082421,1.0000000046013544,759.0000005632614,90.0000002567554,51.000000174495206,65.3916840885333,189.00000038104395,0.0
21,78.00000032918824,0.9286037793547005,578.0000015945244,91.00000037983534,3.070864592078475,669.0000157096428,260.5000009265687,0.0
22,78.0000003891817,1.0000000046377182,483.00000433153804,91.0000004620136,51.00000024833502,614.0000017825249,131.50000070745574,0.0
23,78.00000065205953,1.0000000046601054,763.4492132173631,90.00000086588025,51.00000033434346,575.0000006170768,0.0,76.50000023918312
24,78.00000031147984,0.7291149511227161,546.0000012175833,90.00000035313528,51.000000214233445,614.9405737940078,0.0,35.000000167009055
25,78.00000008209805,1.0000000044397916,197.12030452508392,90.00000008473285,49.000000072406394,230.94619093769796,2.500000010565085,0.0
26,77.00000040558386,1.000000004640731,614.0927397580731,89.00000048128746,43.907261386873074,557.0000013565536,0.0,23.00000009882366
27,77.0000003137238,0.9025834155106901,787.0000015536978,57.42214825171336,6.434043695174604,620.8636744502162,0.0,50.89510203950359
28,73.00608140071766,1.0000000046950852,466.8459840508755,104.2938640723158,7.655125984595398,700.0000003174047,49.50000068327674,0.0
29,77.00000039542321,1.0000000046393667,873.302632418856,27.662262889367287,29.035108812431083,827.0000018298932,272.0000020009196,0.0
30,76.00000039591383,7.940914179121158,1153.2702177904741,88.00000046980848,13.3600359303787,917.0000017829335,293.5000024860773,0.0
31,10.774121249479343,25.00000012108925,1359.5038864556702,88.0000004813296,15.90691578232324,568.2750756821831,351.5000043200706,0.0
32,76.00000037718502,24.00000011370803,1083.5603584574617,88.00000044366688,21.439639744464188,992.0000023952106,515.0000046431682,0.0
33,76.00000022329603,24.000000094147314,1154.000000551935,88.00000024503358,32.000000119380594,1705.3724689198893,372.2298993989212,0.0
34,76.00000037936663,37.00000017795087,1328.7318712421943,34.99051299120632,23.08788817536431,973.0000022881288,431.000003561748,0.0
35,41.699781582431825,65.00000042557865,943.4235604071708,34.65244073416337,3.507289468604952,871.4954738657203,594.7124017322856,0.0
36,76.00000038046709,106.00000055102842,1124.9144199160223,19.888452475414574,8.197156691420727,993.0000022719261,426.0000035850725,0.0
37,5.1235247218460795,211.74426792651096,658.2188154019028,85.0000003545612,25.000000112124276,1297.707735006192,484.0000013855679,0.0
38,23.60550141778438,365.00000120951506,448.32903786368814,86.00000036430995,16.155666860383644,1206.0364650749082,270.460300528659,0.0
39,74.00000037161894,139.19304560596836,1326.3876691522078,86.00000043981818,13.000000061071189,1049.5807168171507,309.0000022030661,0.0
40,75.00000046090966,477.85068456928644,1084.8213296560416,17.246355878196816,15.000000073113451,1042.0000010794356,228.58163224840294,0.0
41,75.00000030409022,376.00000102584414,1102.0000016870968,86.00000034361213,3.3817208900437126,1863.2315577814256,331.50000095815403,0.0
42,40.39862593209232,211.0000005999532,935.0000011493049,89.00000032586173,14.000000062236987,22.73551201565429,80.5760083464607,0.0
43,75.00000031196261,61.00000025933451,927.0000018314782,87.00000035734337,6.664276436099471,1224.5676261854867,382.50000114288525,0.0
44,75.00000037609632,0.3002419014058652,927.6997569716269,87.00000044408694,10.00000004680694,828.0000020361597,355.0000026912299,0.0
45,13.501543360837472,1.0000000046186528,921.0000010958414,87.00000031610072,12.000000053541093,274.43927863367816,402.5000008248213,0.0
46,75.00000046916519,1.0000000046495596,145.44331659247536,42.86221212902737,3.6570470552940155,370.55688758291967,348.8730143768217,0.0
47,12.808467786870073,0.22899548064120928,933.3680446100279,11.857211509370753,7.000000032680667,547.2627189771367,218.50000137528272,0.0
48,75.00000475969632,1.0000000046914677,1041.4299575493658,93.90239160483527,4.545176583397586,621.0000003303945,17.122470175356355,0.0
49,75.0000002858867,1.000000004620205,883.0000011768187,87.00000032354015,1.8193703086281825,557.6235777121124,127.00000043701117,0.0
50,0.2668252568568211,0.03844008762328516,872.000000960077,87.00000030490705,5.000000022734819,448.45819266768086,135.50000042160588,0.0
51,43.38294699666787,1.000000004817493,865.325624089359,289.4661500610113,5.000000028626546,661.0000001165565,2.325279065644595,0.0
52,191.8153053296081,1.0000000047974293,15.890324654844967,253.10006226795034,5.000000027932375,764.0000001304285,723.5929259998471,0.0
53,23.750942855982114,1.0000000047371367,38.314431301752705,45.166946927515745,6.000000031993741,904.0000002011502,1376.7676792987909,0.0
54,74.00000049828176,0.8066078718770469,998.3879512002405,86.00000062907628,6.00000002851538,1022.0000008832733,374.30544160446084,0.0
55,44.94909619609224,0.5161485062735773,1099.0000022523511,40.29574652753162,1.0636966564130779,1307.810782450587,399.500001273962,0.0
56,73.00000060333893,1.0000000046615463,1325.3791137803319,85.00000081326804,3.768331576593219,1081.000000662267,153.85255461434167,0.0
57,73.00000035988307,1.0000000046373094,1202.449397980673,85.00000042537813,6.000000027932597,1090.0000025809004,375.00000263027925,0.0
58,73.00000036480141,1.0000000046381152,1283.0523173219362,84.0000004266917,3.9615871283627855,1069.0000023319244,116.98609831344537,0.0
59,49.68991785025873,1.0000000046372453,1189.3100833485714,84.00000041945279,7.000000032613421,1087.0000025972552,291.00000182742303,0.0
60,41.49748949023423,1.0000000046158144,691.4791417933365,84.00000029539731,11.000000048908785,578.9766310214311,239.0000005855705,0.0
61,73.00000027109417,0.41466450219665935,350.6354888684426,60.11446987975062,10.000000044812698,160.11934805804228,181.00000052648804,0.0
62,8.351673056077399,1.000000004637989,1446.0400683965129,84.00000042562631,13.000000061011333,1120.0000024172116,147.13553184877887,0.0
63,52.736953715122105,1.0000000046380668,1422.8967226125544,41.54213476919114,2.0977441180946554,1099.00000237513,151.72646032398714,0.0
64,73.00000036187534,1.0000000046376385,1287.0020896824703,85.00000042816436,16.000000075231533,1076.000002467037,110.86755576418932,0.0
65,74.00000037025785,1.0000000046381219,1222.268796672092,47.109267796855306,21.000000099437578,1034.0000022934787,114.12193779929812,0.0
66,7.9929071824249736,1.0000000046278685,1060.0000022155552,85.00000035832518,22.000000099335878,1142.4655845025202,213.27991499414983,0.0
