,hydro,nuclear,other_fossil,wind_onshore,demand,s_l,s_r
0,3972.9706578188634,8542.000002565603,1135.0000017935915,1577.5534853402642,11719.919398971473,699.3500014696165,0.0
1,4291.000059910895,11309.494167173507,924.606969398457,517.585851472197,15745.000021303127,651.0600032689217,0.0
2,7697.18199860526,341.8167400069073,2334.543336820857,5461.447520447364,15508.000002119286,260.3925984744577,0.0
3,4242.000040635874,8814.686503606094,572.8539661627632,2154.000013215007,15324.000025010477,740.1200036705561,0.0
4,3255.327397356742,8540.00001546407,1053.0000040416094,2183.0000071533377,14138.152866336757,806.2900031905089,0.0
5,4638.000016524453,8541.000025370768,1060.00000452892,2236.0000089150763,16534.240985946468,862.5000036991572,0.0
6,3402.9679643806026,11391.801169500468,1064.0000058066726,2023.3697428593262,16028.000021300251,630.9200031596766,0.0
7,5852.03261785378,8852.790205231504,1070.000006157911,2378.0000200612735,16258.000018041645,326.3590778254105,0.0
8,5895.000109209752,9248.43564089916,1101.000005827522,2462.0000162142805,16580.00002487362,558.3800027155423,0.0
9,6725.000167550768,8445.744626504935,238.801679484552,2504.0000162662022,17108.000025968933,136.15237574148327,0.0
10,8644.50097435707,13774.538590783384,200.22040189122123,515.306711721591,17322.00001889295,394.9980467810425,0.0
11,7340.000023459387,8537.000025946008,1130.0000048279576,2479.0000098335277,19237.420132478506,0.18986251379565292,0.0
12,14664.39144407678,1352.7842085663988,1122.0000072135472,1782.366534326392,17674.00001457087,711.3700039376996,0.0
13,7839.55891461896,9628.531261135795,1132.0000060594436,27.914911632455674,17940.000024787718,710.2400035388767,0.0
14,8112.000008410152,6182.417937202499,7.1679679247752635,2439.0000054884626,15073.4915335092,656.1700023309407,0.0
15,8496.000011003181,8213.231702163288,1135.0000038683702,2436.000006431612,18264.150094975743,704.9700026393126,0.0
16,13987.261282850253,4180.6410331487805,1141.000006587086,2482.0000207731073,18964.00001946355,54.52000226529695,0.0
