,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,28.000000130356213,322.00000179465746,69.00000032514714,105.00000051336863,924.7433673766901,2158.8150366473315,2.5207252073144084,0.0,206.47397199615818,3424.4900059121583,0.0,782.7448464903565
1,27.00000012044704,304.7852311967559,69.00000029251848,5.205940840458575,1687.0000027350234,2104.000002937877,4.000000018291858,0.0,190.0761860344655,1860.8445578822011,0.0,2573.9830028883875
2,28.00000012724678,87.37910897783627,23.905693202246933,105.00000046830188,1694.0000047727938,2105.000005412351,2.4172402917020253,0.0,214.00000091438022,3795.261087161893,0.0,706.4095042222823
3,28.00000013057231,321.0000018295614,68.0000003215821,108.00000053243592,205.46002639009146,2421.7268152505853,4.00000001841167,0.0,213.00000111329098,3122.350005321301,0.0,487.04084864976954
4,17.559444470886195,333.0000021737675,68.00000032818487,127.00000065927759,2415.5939012577564,1933.143090412351,4.000000018432903,0.0,9.151976511834865,3111.6800039888262,0.0,1740.9900032820976
5,28.000000130831484,330.00000194833916,68.00000032315872,141.00000071655168,1843.900378676056,1758.157490507148,0.05342412586305338,0.0,116.00000057680955,3169.870004949103,0.0,1683.5100038239539
6,29.000000135219143,121.18218956291429,68.0000003210655,135.7822243760692,1701.0000721053623,2324.116989265121,0.8411463007947083,74.77665337932595,87.78798189530374,3346.660005608585,0.0,1487.4900038742007
7,29.000000131584702,327.0000013447496,53.87301264385394,171.00000073984327,1741.000004647582,1670.7225611215872,4.0000000183410025,7.324483672185442,45.00000020386801,5396.104115894401,0.0,373.9898260831414
8,30.000000136393297,326.0000013735856,68.00000030291301,85.50194133403176,1750.0000050784156,2108.0000056781596,0.9571470720012142,508.0000020487942,13.000000059739083,4657.150857139623,0.0,574.6832138460522
9,4.066243743848971,322.0000020414511,50.15555096786856,173.00000093185977,2343.080549515777,779.9408176107081,1.2487671062674663,615.0000058995504,0.019532409505862908,3739.2200043251078,0.0,757.888121971844
10,30.000000153148456,137.80770640405376,46.0319545274841,167.0000017790999,2993.3541484550233,182.86789255289776,2.971528687249436,1393.721113949439,1.0000000046309405,3668.620001269307,0.0,1247.8160141788344
11,29.00000012589788,321.0000009098311,69.00000027659631,27.677897204910085,1714.0000017845498,2109.000001862521,4.000000018226249,574.0000012481448,1.0000000046061326,203.88025870887063,0.0,4739.847622162733
12,29.000000137987435,322.0000024928803,69.0000003425278,131.0000007224644,3527.9565773055797,293.9744307547593,3.0192540107078627,431.0000043997005,0.04973359994361887,3436.290003077684,0.0,1504.0200024700123
13,29.00000013054889,323.0000012314942,37.60780249626745,128.00000054475962,1697.0000035880987,2108.0000039367196,0.342284094915005,142.0849287208931,4.000000018410219,3196.07859524959,0.0,1145.2818760642917
14,30.000000126346627,318.00000075331593,70.00000026371167,137.00000044842292,1107.8616891575855,1763.9848670843842,4.000000018152764,33.000000141830036,9.354950652313724,112.05047616703483,0.0,3680.6091859203925
15,30.000000108202666,273.896814236632,8.023824889635952,526.3248799648311,1701.000000473859,2106.000000479374,4.000000017725702,0.0,33.00000011697895,1716.5659070946226,0.0,3615.0687902072436
16,7.086382452276222,326.00000229528365,68.00000033234399,1165.8839759820046,2936.628570789836,668.4476704726845,4.000000018445869,0.0,46.00000022269234,4507.420003739952,0.0,1101.9900024141205
17,30.00000014045726,326.0000019384049,25.375963168796545,126.06771322725892,1851.2105051041372,2838.7420990684554,4.000000018418617,0.0,62.0000002980464,4445.870005322676,0.0,1119.1100030207142
18,30.000000139871148,263.0908174977089,68.00000032061794,847.0000068951488,1699.0000544319844,2237.462737348515,4.000000018408501,0.0,86.0000004149782,4298.340006261668,0.0,1180.8700034341105
19,0.726227300057295,328.0000018740819,68.00000032145604,383.74305851632437,1702.0000999266667,2399.0717253169137,2.4588961231352826,0.0,92.00000044696239,4103.810005874868,0.0,1176.5300033333606
20,31.00000008803072,204.62484719009421,47.20336335724024,88.80176254956196,636.7258196500505,926.676652428404,2.1685235168882304,0.0,68.00000013296409,784.4133748804102,0.0,102.46444541461118
21,21.07214292934595,81.38870156864648,2.050899398385009,158.69372255837376,1772.560608837473,2724.546834847616,4.000000018416714,0.0,73.00000035283331,3776.0700052394586,0.0,1173.1400031584008
22,30.000000135189126,325.00000125731634,68.00000029703699,38.65704083295297,1700.000003761203,2106.00000414049,4.000000018324974,0.0,13.122205816623232,2540.5671949535495,0.0,1410.260071083733
23,12.272229560128514,326.000001107961,42.92174532270843,60.481100634898944,1713.0000026729983,2108.0000028520367,4.000000018288365,0.0,93.00000038805176,2076.056843695645,0.0,3164.985224380149
24,29.000000127348216,327.00000100357346,68.00000027997797,100.00000039999766,1694.000002121262,2109.000002239838,4.000000018256349,0.0,114.00000044569313,325.3962153133575,0.0,4934.030018692258
25,29.000000136506454,326.0000021202928,70.00000033867978,100.00000050679265,2522.642622966796,1396.7797814670614,4.000000018433642,0.0,26.577596544076513,3102.0000039509914,0.0,1797.650003300506
26,29.000000135284594,92.23239916307314,69.00000032634306,50.98018437796708,1094.9256468674996,2390.402147714138,4.000000018411187,0.0,41.92207606900038,3104.380005350504,0.0,413.6051665852779
27,28.000000127210466,323.0000013425463,71.00000031490089,103.00000045924104,1509.3074246904862,2107.000005350259,4.000000018343314,0.0,140.00000061310482,4076.602488690689,0.0,920.3393363776024
28,14.370439462118144,277.02080669275045,70.00000031237568,123.00000054990383,1839.0000054602158,2109.000005941458,4.000000018349542,0.0,144.00000063712534,3878.54176799008,0.0,1515.1900130560125
29,9.582379358613487,169.65710418810926,69.00000032634684,161.0000008182599,2037.0427223251663,2393.3485315614353,4.000000018411199,0.0,19.942205318096985,4026.820005846308,0.0,797.2046748449006
30,28.000000115429923,206.35679389391947,69.00000024585162,300.00000062320976,2092.0000010105987,1462.7173232850944,2.5915789071158204,12.000000054135917,248.00000056840955,30.971555335486574,0.0,4631.16980066923
31,29.000000135028223,33.73090552444433,64.64293840647481,344.00000191026646,2548.102078487287,2108.524082622224,4.000000018406431,71.00000034857634,315.0000017114139,4851.320006761824,0.0,1098.500003347838
32,1.0553148275623265,263.00000143684457,67.00000031641295,24.212802586020235,2970.216070658474,912.786461137279,5.000000023025814,148.0000007636231,127.66919695273732,4897.650006237509,0.0,80.11256145029839
33,28.000000126989264,261.00000109209594,22.33799888744421,158.0000006838813,1708.137025874988,1620.2678997377616,5.000000022913184,202.00000087578144,301.0000012240907,3766.5422666345985,0.0,830.7461768447012
34,28.00000013105445,262.0000014963751,68.00000032452247,153.00000079202306,3195.389770442568,351.49168666748426,1.3917016969309355,260.0000015048526,129.34997114887335,4660.880005172712,0.0,155.65314316125017
35,27.00000012651004,179.32487969940271,69.00000033104962,156.00000081865582,1839.3191537961284,3285.9893496425016,4.8106741930074355,299.0000018359357,94.7328771646553,4582.990004806348,0.0,1048.7000027355232
36,27.00000012661796,290.0000017579347,55.229872714567705,141.51743764164357,2968.2927397834374,1401.507555117784,5.000000023053145,242.00000142007295,15.452396077599422,4512.340004639483,0.0,1000.0500026160987
37,27.000000124678685,246.29781576129488,65.24331765869137,120.6044026220628,2141.0000176847725,2108.0000171121437,4.00000001838663,121.1440935452269,199.00000095806737,4523.880010799391,0.0,1093.4800041478538
38,28.000000130138645,304.0000016411753,37.1614755224515,349.0000019063382,2360.3037271236335,2104.0000978071944,3.0000000137963347,17.000000081166103,123.00000059949625,4649.7800071565325,0.0,1065.7553029639093
39,28.00000013104869,311.00000185138083,70.00000033449966,647.000005360604,4062.875655692356,494.1243420786025,3.0000000138064986,0.0,126.00000063582323,4964.690005259069,0.0,1114.690002948489
40,27.000000127031754,308.00000199974113,70.0000003398151,505.467678135873,976.6283370047288,3940.7262031445125,5.000000023066825,0.0,79.00000039230325,5158.450004250797,0.0,722.6191167667483
41,14.849177162463354,308.00000072414815,69.00000025845529,192.0770260978286,2301.000001279293,2109.0000012648807,1.5300655432222094,0.0,24.714461017304348,3278.6161065848796,0.0,1637.365515063283
42,6.029621692288619,6.625919629868921,49.49178520092401,858.0000220515649,599.1772865976641,4194.248764760199,4.000000018441227,0.0,58.42660567802248,4862.020003996047,0.0,1023.2700024065011
43,27.000000122466695,182.79142215692022,68.00000030043918,707.0000024695757,1905.4024751141517,2108.0000049190585,4.0000000183377855,0.0,82.00000036467785,5712.931808982327,0.0,474.23304133894584
44,27.00000012324169,334.00000145314976,65.50938411873312,582.0000023860243,2268.0000069265293,2107.000006578917,4.000000018355069,0.0,111.00000049988272,4540.492277643169,0.0,1194.650007635695
