,biomass,gas,hard_coal,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,90.52304483856582,32.02150704644313,252.1806208569033,102.27022853277191,0.0,917.0300113454437,1677.9614952212469,3146.500004572939,0.0,235.2900009426923
1,502.0000034446089,256.0000013891915,170.48024287832237,81.23029318008327,0.0,815.0600077051655,1465.0301149572654,3024.700004770652,0.0,259.02000103568037
2,488.00000416668945,39.01505610258962,259.00000156237127,179.00000097198622,0.0,350.91729227411844,2083.8347608414374,2931.4000036438315,0.0,191.24000075682903
3,1076.5571190437906,285.9567388934442,323.92311248780646,84.7880005458506,0.0,3218.488912838246,513.5736496572907,2878.9000009330543,0.0,142.92000040059577
4,390.0000017700831,204.0000009173172,254.00000114845147,184.0000008267676,0.0,917.2700039774351,1423.110006077992,2896.9000163313644,0.0,66.92000031363392
5,385.00000127644745,211.0000007900642,210.2496578465678,180.00000069087912,0.0,959.8800022116768,1501.3800027178759,2375.1853057248336,16.07000007133995,0.0
6,417.0000016762543,222.00000093443774,283.0000011761836,185.00000078714487,0.0,513.8709442816227,1470.820004405865,3549.919793822097,0.0,59.02000028172037
7,431.9800035878581,74.88773475667365,242.48000147300974,172.86000094873648,0.8504981848772935,6.689581594993223,484.99570331644827,3218.5000034921713,77.98000038124954,0.0
8,469.78000183172395,59.56788303761618,236.35000099060812,120.33542215770667,1.802087561953375,184.66178951595728,1637.2600045573258,3027.2481490217315,136.1537905663862,0.0
9,582.2800067515145,252.48000154148195,272.51000173047123,166.96000091155372,34.319249054973625,558.4901316122803,4125.301546207268,3774.3000035906757,61.41877189053381,0.0
10,575.9200045082752,280.7200015852881,304.40764167696716,85.40259694870198,54.12000026431545,1121.6500232503217,2894.927833890322,4097.000004892513,182.14000093890624,0.0
11,153.71660558941755,277.4400014868628,92.98116962190173,168.8800008444842,58.55000028424316,1136.8900137159417,2457.225166630618,4121.90000582679,123.957095093279,0.0
12,660.8000022738981,258.80000103836664,251.25000101927228,160.60000067348344,59.87000027237744,845.8438786034114,2367.2400048756135,8535.129594104814,277.3500010949613,0.0
13,641.0400045097181,15.782547226986958,254.3800013470755,163.28000081021347,40.4437307552599,1129.8900125817372,2738.3160874848777,4140.700006023951,194.9800009776948,0.0
14,615.6200020998657,279.9200010970401,303.25000118347407,175.34000072351867,15.227816624038125,1123.7300031138514,2110.8700043725275,9430.704709496842,68.7100002982802,0.0
15,633.980001648379,345.6731643981046,486.4900013986649,184.86000068585,0.900000004221099,1096.2400021432625,1845.830002604777,3449.3083169510137,0.0,1.4700000068740477
