,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,FR -> GB,NL -> GB,demand,GB -> FR,GB -> NL,mismatch
8168,2782.786040458359,16249.419994814481,1944.3112303145047,994.687813131855,8597.156019144137,77.63276841588672,63.58597664159695,5133.52151222093,8664.595053988329,2354.8953475274784,815.5782433429893,47678.17000000013,1.5183589906245044e-10,2.629713311758661e-10,-7.764622986125203e-14
8169,2642.908650570011,15927.061304803843,1654.1167792626486,1176.9797341030683,8227.006125318641,77.65505868979366,366.0637935102086,4899.64501819802,8866.447942612966,2275.8599534283558,1121.265639503285,47235.01000000017,2.0581737808686104e-10,4.649955629313664e-10,-1.4248405133522518e-12
8170,2521.477149705196,15181.447734215224,1558.37054169041,1021.91473418423,7947.683597742636,80.0002143887674,859.0529792634895,4705.252674061458,8859.63265727815,2200.025929817438,1058.7217876544998,45993.58000000021,2.8546920780919255e-10,9.979769319433067e-10,4.39835795796718e-12
8171,2480.7590846868943,14304.451781661504,1277.3610923655538,805.0314967422912,7743.515634330606,73.42497650758764,2177.171487758003,4358.378378234734,8902.726448360669,2161.4462475835794,1086.5833717871349,45370.85000000027,3.4107807092633445e-10,1.7944495078822915e-08,6.184292307883081e-12
8172,2460.4196212596257,13553.832266705978,1143.9498886407114,822.5874403035451,7713.104076955192,80.46756058239768,2343.4936335170414,4376.070812144933,8878.122597210431,2168.3506953909737,1024.5500000060022,44564.89000000028,3.4202732766532553e-10,0.058592716208739286,-5.958261661831443e-12
8173,2505.0476864300613,13440.38092594807,1157.9713384045056,773.5409237159215,7869.303598187795,82.79367950897486,2060.2364642836815,4716.896138153052,9110.668488883231,2226.9569512634653,1034.5238052237596,44978.32000000023,2.86713407355467e-10,1.9973530604426e-09,5.842230555288682e-13
8174,3087.201263867846,16003.114263082762,1657.3025272756463,1167.8291560711332,9062.886904473378,87.72648101407431,1241.0067998116238,3316.893784792246,7480.938282255581,2513.6147026886597,1144.2258346674364,46762.7400000001,1.1662133778517328e-10,1.6812010053337647e-10,-9.790913653961318e-13
8175,3064.425544972319,17153.772422366554,1980.2827990136936,956.6571112101758,9054.651682647447,87.34362432424771,178.82881066103747,5361.920267010053,9753.034550643612,2545.4438757326047,1145.879311418645,51282.2400000001,1.2273242157524882e-10,1.6643676993100484e-10,1.869113061083373e-12
8176,2882.636156615589,19085.53895100408,2329.3608144469645,1360.572318938724,8594.311967084135,84.10267597216817,0.07816833009446474,5167.979137007275,9636.78576371481,2429.340755212554,1128.2932916741775,52699.00000000013,1.7223702372184765e-10,2.6308121063025775e-10,2.3067095341450425e-11
8177,2653.588974837852,18448.82802323872,2179.8865718842844,2068.9812825553363,8024.084347641099,83.97033798188774,1.0688940317519229,4935.056805972198,9472.365889495517,2279.7892763268947,1133.0295960357407,51280.650000000205,2.764215747872403e-10,8.047842310618764e-10,-4.364078949969642e-12
8178,2607.65717043256,17255.00764824404,1859.3559766089727,1533.1200411504628,7726.907573712365,87.81787551039528,0.012508601109144413,4770.440713615709,9182.550433786466,2232.8920734469025,1098.527984895821,48354.29000000028,3.439491514988686e-10,4.181753281695499e-09,-5.679717227636678e-14
8179,2589.5789476113864,15407.900330986682,1525.2952518260772,1011.0512238459132,7654.908234190469,80.55780243746538,0.011627388682331895,4763.424937122919,8984.614307009673,2231.322969426843,1091.744368167257,45340.4100000003,3.4457064531916646e-10,1.2720872138862605e-08,-5.098866722523103e-12
8180,2530.6187651625773,13329.284516303971,605.3290541920758,947.4677915910398,7475.10259133542,73.47171401190339,0.0087129208385937,4625.38254802436,8286.153554005443,2188.352928734897,1085.3200000015825,41146.49000000039,4.4435759838964557e-10,0.0021762832696672492,-8.275121039791333e-13
8181,2475.6958421254944,10116.755922613595,456.56792069608287,935.3318389517427,7321.683949885897,72.25337139538215,0.006730018616620812,4469.995164544864,7896.134656746522,2075.0097837791523,1024.840000000665,36844.270000000506,1.4585635740481098e-09,0.005180756040936914,7.832112562666804e-12
8182,2368.8837866260837,7063.769589514621,402.9361621254297,824.6989969869651,7254.976374462222,71.66466570294826,0.0059978168757920045,4296.969381206179,7526.38919280396,1981.1236078987063,973.2200000004444,32764.630000000576,8.8170877128721e-10,0.007755142977516765,-2.6750043152778957e-13
8183,1849.3941180681475,5892.422963661066,484.95694050169016,640.6660711129113,7679.65055938716,74.65623534420249,0.012634052012424568,4526.063273662958,7733.959393042285,1640.0091466226413,737.5686645497439,31259.360000000273,2.3816735244494757e-10,4.308365525344209e-09,-2.6973477316064596e-12
8184,1711.1817872511697,4986.736282306027,474.69658769315913,532.7286335745144,7831.339411767436,74.88028743815296,0.014924853078715465,4569.969492758035,7628.769752642397,1670.9310345643748,709.5018051600792,30190.750000000233,2.2454072009527987e-10,7.968441758555294e-09,-3.892183887128769e-12
8185,1371.0967918888941,5197.206365960632,407.3954451197981,434.92321280581666,7436.928081317004,73.40130108863971,0.008796907743247137,4400.690144046486,7241.942292575525,1587.6832942686854,218.7000000006017,28369.970000000394,3.350263166683212e-10,0.005725979098752806,-3.498264178336541e-12
8186,1423.4709218612998,5176.483786667267,388.50198039406416,408.23011269883193,7276.50807851545,71.58164683064315,0.0062289516495916955,4338.666849447584,6792.307862660508,1551.2155588665632,3.8552793236667426e-10,26985.390000000552,4.2185410796506213e-10,441.58302689327337,0.0
8187,1557.1845369636233,4862.662933692905,360.3017436153565,412.7466068905174,7101.134333554382,69.95671451402518,0.0034755154991882803,4351.349784877252,6508.950742144149,1227.359214367057,2.8833199015354535e-10,25887.910000000997,6.863265957740453e-10,563.7400861333714,-2.2737367544323206e-13
8188,1353.8502769841898,4648.462828236177,405.2618651801238,457.1060772695773,7564.35519909176,73.77635559184073,0.010521595239009517,4641.85852049758,6842.799768833435,1001.1286552579313,7.328723051853534e-10,26428.600000000326,3.100860335890399e-10,560.0100685379513,2.6147972675971687e-12
8189,1585.3885199564047,5693.893698732867,515.1417741571513,541.1135295135615,8304.541885790011,77.13235683008324,0.022000705358181105,4957.026290647349,7066.981488538126,1349.930505275627,42.21794985422245,29576.120000000155,1.552717942193653e-10,557.2700000004496,3.069544618483633e-12
