,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
0,347.9205891750241,13195.130331067412,50.4415715261428,732.5450870371383,1256.2757261944894,15.280000000250391,4.412491468036958e-11,1299.490000000806,16763.590000017033,1.2427244358992016e-09,0.013754187817311353,133.4752761868482,0.004274608365303301,-5.400124791776761e-13
1,347.05000001641,12260.080000015536,49.910000018594786,707.7300000160458,1077.738496650676,13.290000000246945,169.12000000004397,1921.2500000008333,16546.072000346816,1.1965072383525856e-09,0.013945023162806885,0.07841644557577279,0.004134901638660221,-3.209099652679015e-12
2,346.74000001101007,10998.94000001067,49.67000001214004,680.3600000108895,1214.2023882217602,10.43000000021902,628.9600000000473,2232.250000000798,16161.459414464825,2.1145985446010745e-09,0.015730637323877708,0.07292430306083315,0.004318860210770865,-2.0782403575836383e-12
3,346.94000003228723,11012.340000028822,49.55000003862654,674.1400000310921,1349.8349254290308,6.87000000020622,247.34000000004664,2484.900000000725,16171.81954605014,3.803339299460541e-09,0.016705693000179257,0.07391903481998004,0.004754779075021042,-5.52738410597442e-13
4,347.60000007283685,11119.820000060312,49.37000009401921,641.3300000693235,1328.105979959374,9.9200000001837,311.64000000004825,2407.190000000671,16214.880668513037,8.537776162549572e-07,0.01875448473736165,0.07141829719383615,0.005138108024748489,-2.4177188029383956e-12
5,347.12191756640686,11603.91840993372,49.31163744156052,631.2289639964164,1475.0400000030054,12.330000000153419,151.12000000004792,2297.09000000064,16567.060000153473,0.0011476452335605748,0.022455117618208568,0.07193840591520702,0.005387619710565272,-3.648609192552499e-13
6,351.9319685373573,12436.306019779024,49.93828088945023,632.659781187481,1348.2633177668333,7.920000000179215,4.650135677913251e-11,2515.060000001325,16867.070000002364,4.168226062415595e-09,0.01922252988935444,474.98754593185816,0.0025996934147678257,1.1368683772161603e-12
7,348.4200006987684,11846.250000402182,48.95000117303568,597.2900006076318,1340.4500000016046,13.470000000156311,253.23000000004083,2728.5700000008637,17176.517419967273,0.0021469597157681764,0.022031384936523624,0.08441295565685739,0.003991616702323155,8.601314105405322e-13
8,347.74045718519034,12106.234744238618,48.72847236952715,529.512059282173,1479.5100000010802,12.550000000147074,253.9100000000404,2642.7900000009063,17420.86000021656,0.0031906211391563534,0.023414826380886194,0.0853237115491487,0.003803702054274547,2.6960933485753458e-12
9,354.9449251903468,13229.170588184004,49.203094497290465,496.9937930960936,1528.550000001435,5.580000000180775,4.396029444502999e-11,2532.1400000011563,17805.060000002693,0.00240083359806744,0.019054709761867253,391.4979656221192,0.0029798023810974576,-3.410605131648481e-12
10,357.80238866089377,13928.09725886275,49.759918902846884,476.19597220055033,1438.3200000020174,2.0410376523066766e-10,4.081583528359864e-11,2615.380000001634,18102.720000001435,0.0017074334513385804,1.0340449501464812,761.7976780620547,0.0021081838489057972,-7.958078640513122e-13
11,362.0180413944042,14350.573219467,50.332619882444256,449.1943046650375,1454.7200000041657,0.2800000002106891,3.802478475085796e-11,2714.890000003381,18276.84000000098,0.0008281153116966324,0.01664267913240801,1105.1496957342547,0.0010188870054428337,-4.547473508864641e-12
12,364.5705864497011,14418.554825205856,50.69235472624339,433.54508841228284,1618.120000002219,2.5800000002114722,3.7065526328209366e-11,2779.6700000066735,18408.50000000084,0.0015522116416221297,0.016303467375937963,1259.214482270149,0.000516853220470565,-3.637978807091713e-12
13,364.06307657559057,14714.793028738834,50.88874351836223,439.64537432461816,1570.3486804672993,2.36000000022694,3.2377266754343153e-11,2562.2200000109947,18453.960000000807,6.875579282508715e-07,0.01520106195972552,1250.3433856568563,0.0003162287816629383,-4.320099833421409e-12
14,363.80913567412455,15769.556853239344,51.10142388048635,419.662480229344,1498.7386292727679,2.453023230965686e-10,3.2510541017769386e-11,1989.4222181512855,18638.70000000078,2.783080857452675e-09,6.034879627831631,1447.5558590795724,1.7366680193731468e-06,-6.366462912410498e-12
15,362.3675515467763,16572.058792280586,51.02170105021449,402.67688157395025,1511.0967913639834,2.5447301578073e-10,3.299036233832943e-11,1373.9100000109293,18820.84000000084,1.7710800236236733e-09,11.206728879575653,1441.0846697678667,0.00031917667347843595,-3.637978807091713e-12
16,365.2634009882388,17424.92386744297,51.01234385818897,386.49855373688746,1433.5653286288484,2.9508838041791675e-10,2.9971907471959786e-11,597.9800000089979,18723.540000000805,1.5748300173264076e-09,20.529042384175856,1515.1740625619152,0.00038971598426950347,2.0463630789890885e-12
17,364.81816310460715,17160.24751595004,50.79970766550249,364.8494180518988,1545.3290162170827,2.7477265047347104e-10,3.132729425581084e-11,564.2400000065818,18550.570000000826,1.7193560500337131e-09,20.081835991999675,1479.6314558164163,0.0005291850604359096,-7.73070496506989e-12
18,363.55326378676506,16256.229415022572,50.56568781373933,350.11412003711797,1503.9753752738638,2.81821909653809e-10,3.422812137811531e-11,1226.5200000280472,18317.510000000875,1.3430948081918406e-09,18.25438091218512,1415.1933512629948,0.00012978502682083716,-5.9117155615240335e-12
19,363.39307615440407,15482.001529417266,50.40479398779822,323.2044860261141,1561.8252150703613,2.689140138836712e-10,3.632101355055505e-11,1728.8300000127651,18121.330000000857,3.229587770131819e-09,14.883831316101588,1373.4449955419398,0.00027380688602756374,4.547473508864641e-13
20,362.28048800894254,14868.461383367168,50.08853151543127,302.0418120169884,1523.5281145475358,2.613670635049258e-10,4.1361323776045775e-11,1893.8900000025526,17774.470000000998,6.619372545780558e-09,20.15854436316998,1205.6604355911913,0.0013494969441634845,4.547473508864641e-13
21,353.667102632348,13244.269854980857,48.73468892616453,280.6205757282963,1448.314556150931,2.26495205482242e-10,4.019316400150752e-11,2102.2300000010396,17197.570000003747,8.413576663168017e-09,9.408668719506663,270.85479602371913,0.0033136645206453485,-3.296918293926865e-12
22,349.43000005969714,11890.240000050173,48.28000007631325,266.35000006106213,1453.4022556976875,1.7727100527850983e-10,447.4900000000401,2250.5000000022487,16702.38805116944,2.8227447306687084e-08,3.2165753188733137,0.08609710298266372,0.0015323278745506882,-1.6466827901240322e-12
23,350.0900000285197,10906.080000025757,49.840000033684994,340.86000002856315,1512.000000002261,29.550000000114217,724.5600000000388,2303.980000001374,16216.837110310786,0.0015240554875079419,0.030171027059815406,0.08868644779807154,0.0025082791808937474,-1.2116418979246646e-12
24,352.03000002681887,10319.650000024372,49.880000031498305,299.32000002706474,1556.4200000022606,45.720000000107206,722.8500000000439,2575.630000001219,15921.384974624356,0.0015245979697686804,0.03215047648065926,0.07852313003091149,0.0028272845477496835,-9.477141293956493e-14
25,352.17531164407217,10637.75278396206,49.76923033309741,285.2929082360845,1600.0600000051743,37.32000000010946,394.1400000000404,2457.1600000012245,15813.550000202727,0.0006658349888980452,0.031486187104080444,0.08526755082549428,0.0028144062157770488,1.0491607582707729e-13
26,352.5500000603677,10703.910000050679,49.74000007702708,305.2200000610839,1539.2300000030152,27.30000000010344,591.2700000000397,2350.88000000068,15919.973650345875,0.0011446801678354527,0.033315059373831474,0.08681997154216668,0.005070196034186661,3.0187241595314163e-12
27,352.19000003815984,11862.150000033527,49.620000046547375,294.7900000385784,1125.4800000042017,8.120000000100635,609.0400000000444,1824.5600000002942,16125.82566444497,0.0008197952710980726,0.034230820527495605,0.07756439630420082,0.01172070438353272,-4.162656330741754e-12
28,351.24000002176626,13868.330000020083,49.59000002513515,297.05000002195794,510.13000000287275,1.1372892986265221e-10,717.1400000000455,770.0400000003381,16521.88599205536,0.0011998630609846394,41.546782653910036,0.0758308981549075,0.010194621822459997,7.112532784958603e-12
29,354.557534807942,16767.087072470214,53.61038455439244,288.45580012701066,0.0028158447695868834,1.5082594178572422e-10,298.25000000004246,301.8600000018112,17890.430000008346,124.88000000122352,48.43054706556748,0.08115863264093656,0.001902098552583999,6.252776074688882e-13
30,357.42345097015385,21621.56988519757,59.04525549177869,245.21111510055445,0.0026472947952547745,1.7410463825680334e-10,3.542301955837492e-11,1.1438796026076546e-08,19450.940000002556,715.610000001301,42.65893881304591,546.4257210453311,1527.6176942042669,-2.2737367544323206e-12
31,356.19226337753304,23189.163227647903,67.76970960970658,214.30290414731385,5.491133572946445e-09,1.7049703859942485e-10,3.252370868271582e-11,8.368788281529253e-09,19978.170000003614,1309.8914913270578,43.37318259421429,624.8016782927509,1871.191752578885,-2.7284841053187847e-12
32,350.2353573798373,23694.038065405704,71.48422431568082,171.60048934088147,2.6339066469856544e-09,2.0630229618042105e-10,3.83111490943793e-11,5.329370767207728e-09,20046.100000003727,1543.8564531548363,45.629081809172106,576.4297245037134,2075.3428769788625,0.0
33,355.99692995187934,24376.34001989217,73.28427565469141,164.05374512425666,2.2014257242579344e-09,2.0524612423795024e-10,3.837019395221816e-11,3.1021934936237716e-09,20385.310000003406,1563.9998602444382,44.26467955277518,576.0865557446838,2400.013875083245,-3.637978807091713e-12
34,357.47227469696526,24597.483053362208,73.20285819837959,179.60447470266774,1.6111816224326224e-09,1.924394958821862e-10,4.083397224790871e-11,2.194051844857746e-09,20416.540000003555,1570.7537135049604,46.835557740310485,559.5923427244179,2614.0410469910194,-5.4569682106375694e-12
35,359.6684586144408,24868.901914099686,73.21526202147264,121.45607450252481,1.5287525385188155e-09,2.1234976188956482e-10,4.17852507556008e-11,1.9100850499738644e-09,20479.19000000322,1573.242695737209,40.819899689754465,554.2008153208591,2775.788298490776,1.8189894035458565e-12
36,377.1409132977707,24856.184999365698,72.96668042279869,116.77495859334947,1.7640274752906665e-09,2.075181965662564e-10,4.0718195870788865e-11,2.1117567979657325e-09,20463.040000003573,1567.910230194885,34.47809525427004,562.1646670828345,2795.47455914818,0.0
37,375.51418896368784,24846.21303793421,72.76015827533031,101.21706140621019,1.948173736993075e-09,2.374068209475135e-10,4.322416090455602e-11,2.4308157372455536e-09,20147.240000004287,1565.7326264964431,30.685733887807626,546.7927719029974,3105.2533142925668,-6.366462912410498e-12
38,371.9975213812763,24956.507551615992,73.31911809984763,142.21389353618318,2.4521375896411264e-09,2.161352514611498e-10,4.197491227698712e-11,3.427412531221263e-09,20419.740000004404,1558.0906186957823,29.204168570651557,552.8364952808338,2984.166802087765,0.0
39,380.97926379879334,25101.10217441777,74.15418921970003,96.34794029498381,3.1646450402914067e-09,2.1239047737584085e-10,4.118994412965819e-11,4.678235845670431e-09,20708.730000003543,1556.6115990897777,28.478525542022936,557.3860407374405,2801.377402366559,9.094947017729282e-13
40,377.6991563611222,25109.472602755908,74.27467984213969,114.98349988382682,2.1090752671696433e-09,1.991880490926323e-10,4.427964549341959e-11,2.427687237882192e-09,20644.380000003875,1566.9145167795725,20.21054143698517,540.5021039771468,2904.422776650198,0.0
41,379.93926377224625,24907.578041910914,73.9432369787456,130.08438987778752,1.627806458503392e-09,2.1942474500394234e-10,4.7850725895917945e-11,1.8623853962454892e-09,20329.46000000375,1570.0562877917432,26.806913117751364,523.4208966725128,3041.800834957698,-5.4569682106375694e-12
42,377.2410434595004,24385.972079253374,74.24381796233955,160.43050375300302,1.6306818989827684e-08,2.462195108372502e-10,5.4370916078868286e-11,3.6430945564836347e-09,20118.780000003313,1323.0112920874128,23.658466581678585,497.2800343634726,3035.1576514125863,9.094947017729282e-13
43,376.26624078326927,22389.537492769137,70.7240800900981,178.06718065809687,0.0008704985804487386,1.9011860729824715e-10,4.975046400091478e-11,2.483798773182351e-09,19745.71000000358,848.300000004006,11.706395579668886,473.9374975716469,1934.9419716430023,9.094947017729282e-13
44,375.2636081340612,19728.433059765503,70.40638134182184,205.97973910724542,1.922796085621118e-07,1.6373690883816587e-10,276.3400000000532,1.4805793702265703e-09,19354.710000019128,319.149675485031,23.908064677893552,0.064839508477562,958.5902088520754,2.7284841053187847e-12
45,371.60747947809756,17682.38676204585,69.33684704426754,247.85171327667084,242.28000002232747,1.519625722484736e-10,5.4017004360669346e-11,3.194059275254918e-09,18503.000000065203,0.00017034165453293148,13.628284213926717,15.391763525696582,81.44258372412898,6.80699940858176e-12
46,376.7646037933484,16904.859348772305,70.64907792489286,289.01710796095,846.0154272768664,1.4313955626758312e-10,5.239963926847641e-11,141.9346788057195,17874.720000002166,4.2870269047960404e-09,8.684948766287532,745.8352957548733,6.662182844540231e-09,1.9326762412674725e-12
47,371.72184303726357,15532.588291905662,68.45661847703938,344.7780715165442,1311.5926159422972,1.1720078748183626e-10,5.3989090948264e-11,1.6365996028840527e-09,17267.00000001715,4.8269168016879243e-08,3.169190811074871,82.99127284497528,275.97697715914313,3.126388037344441e-12
48,366.22357318918966,14045.968961595432,68.73947224906266,385.43740148744905,1462.900000002422,9.74000000010664,139.10000000005462,468.580000001344,16946.59000004806,0.0014229170825631528,0.032304760802614366,0.06311731681617389,0.002563482294136078,3.6002312242544576e-12
49,362.2800000446676,12904.430000038497,68.93000005270078,424.01000004422235,1595.690000000969,20.420000000104437,703.910000000056,812.7400000013238,16892.309372312466,0.003557348254231163,0.03299240563345258,0.06147655247341893,0.002601563718660249,-6.395550755655677e-12
50,367.8100000363503,12703.290000032137,69.01000004204897,510.0700000356515,1498.270000000877,27.910000000104336,728.4400000000549,1016.3100000013588,16921.007582903356,0.003930211679592682,0.03302965357390819,0.0629227545615295,0.002534625413024026,-9.384854005034526e-13
51,369.0600000840096,12823.920000067345,69.37000010387554,532.4500000811297,1551.3400000008537,31.320000000104613,610.160000000055,1054.3900000012882,17041.907730570485,0.00403701051593234,0.032943171513632595,0.06261545784215605,0.0026741283070861486,-2.323211067967179e-12
52,366.14832499641506,14626.79224123026,69.3715962034846,479.18089193551043,1498.1900000011553,28.760000000116733,136.09000000005196,287.69000000082093,17492.12000234049,0.0029833197626901557,0.029520235130206313,0.06635310585486404,0.004195366576183738,-5.154626725456524e-13
53,372.10291370527347,17454.501245732605,69.74091867048607,498.15518466901125,1520.030000001835,5.540000000146164,5.1041983714739806e-11,8.78402326123605e-09,18845.350000003837,0.0018770427211351548,0.02356570213687854,409.36315721876315,665.3316628207328,4.547473508864641e-13
54,376.26577991212434,19867.855158375263,70.43700295804382,505.78786223795277,1484.546298184168,11.720000000170359,5.469872687242768e-11,0.0004418065996058656,20428.90000000173,2.500240032597906e-07,0.020221992696669695,1124.222321222042,763.470000007888,-6.366462912410498e-12
55,367.40098995122156,20504.251555873772,71.68849406924899,509.66960278726157,1499.941817341163,25.640000000186973,6.405060833398947e-11,5.086547805725515e-09,20925.380000002046,2.887639286777884e-08,0.018423141971261665,1085.0002675549265,968.1937693001868,-1.3642420526593924e-12
56,370.8107960462214,20503.20212624611,71.31444580087953,486.51308788635214,1463.4505960137153,28.800000000181175,8.309197143292214e-11,2.6821098544819126e-09,20864.81000000257,4.320332522448137e-08,0.019014116831392886,1000.0016897859883,1059.2603480476298,9.094947017729282e-13
57,374.0437049334525,21441.891419832617,71.19187348773136,463.0563549510287,1277.277422508986,28.850000000185332,8.195376012047504e-11,1.6037830816252905e-09,20938.960000002517,8.290340286857746e-09,0.018587284533352757,1003.758872243128,1713.5733161772182,3.637978807091713e-12
58,372.88917113761175,21849.374939643523,71.17407749000873,394.87642362636234,1026.2513674339077,33.41000000017713,7.416268788007544e-11,1.4142993304735502e-09,20869.92000000215,7.268746094702781e-07,0.01944958528947846,1034.3415731050318,1843.6949559137379,-9.094947017729282e-13
59,370.8993646500212,22181.961136271573,72.34631364795462,372.5255813096635,659.2746558484567,33.59000000018381,7.022553895214369e-11,1.4254033070153046e-09,20776.640000002102,3.7497643803495915e-08,0.018743680243322913,1052.4582090209897,1861.4800989885148,-1.3642420526593924e-12
60,367.9864984213515,22722.879414649953,71.9136946904091,339.0362098650196,324.3129653298159,33.65000000017593,7.433552189202001e-11,1.195109771544625e-09,20744.050000002233,2.183106165355146e-09,0.019583068588257715,1033.8071143609272,2081.9020855240638,1.8189894035458565e-12
61,372.213797541076,23431.138801325615,71.67386563728707,337.91287859101266,300.7479314452287,37.000000000179035,7.203394848550584e-11,7.603751557107378e-10,20982.290000002,1.4702782117717846e-09,0.01924415409317569,1044.1414767342133,2524.236553649452,2.2737367544323206e-12
62,367.8707340446089,23932.521294854676,71.32115079964751,325.70839443555394,95.38684071277666,33.960000000196914,7.045074998416904e-11,9.437499743483225e-10,21166.860000002067,8.99453613788148e-10,0.017494809962695784,1051.6177479603562,2608.273172075192,-9.094947017729282e-13
63,338.8532381111496,24224.642046142068,71.00420085324319,357.96428874040487,32.688690221286315,29.110000000198433,6.736404501225147e-11,1.2861536780580665e-09,21341.77000000231,1.0683434292998626e-09,0.01735950547990092,1067.2394573550557,2645.2356472057872,1.3642420526593924e-12
64,340.06435631508856,24369.536670146637,71.00647071742497,339.57626944779116,0.0033023040541409732,28.590000000175785,6.668070449752842e-11,1.2456563314269618e-09,21219.160000002044,41.95000000104554,0.019597337015105045,1070.362086551281,2817.2853850410966,3.637978807091713e-12
65,349.8210545640641,24115.246807493204,71.32511994962353,327.793127532413,0.004516753670964242,25.7500000001686,5.1778075482709474e-11,1.1570389235233515e-09,20855.39000000159,23.130000000763864,0.02043175576290625,1174.7914734562319,2836.6087210800097,-5.4569682106375694e-12
