,biomass,gas,hydro,other_fossil,wind_onshore,LT -> LV,demand,LV -> LT,mismatch
2286,114.7203805455488,283.88905266508124,1128.2788155017013,127.48460404824658,56.61412300715726,0.013024232631090375,1077.0000000001016,634.0000000002645,3.410605131648481e-13
2287,110.67778009788947,260.46687778767193,1100.4235740633394,121.05628099399203,56.865208395081716,0.010278662488145712,1078.0000000001276,571.5000000003353,-1.1368683772161603e-13
2288,98.83733258655407,217.98897253789139,1097.6390197399946,108.62558205843173,56.35115790775053,2.255482125792361e-09,1063.0000000002537,516.442064832624,2.2737367544323206e-13
2289,95.9257964464883,210.18380698316017,1070.197099672853,106.65262822286799,55.07828461088893,9.539537401200957e-08,1021.0000000003035,517.0376160313502,1.1368683772161603e-13
2290,104.87051195132733,237.04430200771318,1035.659169177471,114.18761276955715,55.73824202838889,0.00016208923672526458,1036.000000000178,511.5000000235164,-5.684341886080802e-14
2291,119.87897164471309,287.25668609824766,1137.924809126056,129.47294739851858,59.96464722949254,7.490173174705297e-10,1034.000000000097,700.4980614976799,-1.1368683772161603e-13
2292,118.02596379173997,299.737937770194,1130.084527055692,130.05837028706082,61.87638050741445,6.249420101313043e-10,1007.0000000000875,732.7831794126386,1.1368683772161603e-13
2293,119.57205574570455,287.8874205123683,1100.2611651690547,129.093462405136,61.28406368290031,4.9169043742600117e-08,998.0000000000985,700.0981675642344,3.410605131648481e-13
2294,123.7384301880541,285.1309248555491,1093.6753229431554,133.10130205315812,59.85232840890372,0.0016915533184786225,979.0000000001022,716.5000000020368,1.1368683772161603e-13
2295,131.34800333649105,310.19414736119666,1123.121602846711,141.00861168881812,57.309284546582596,0.01835022047255025,969.0000000000842,794.0000000001878,-1.1368683772161603e-13
2296,126.29978702545175,313.8838715947146,1117.6194028953862,133.80982956496769,48.357021236591784,0.03008768308225027,941.0000000000797,799.0000000001146,1.1368683772161603e-13
2297,129.5492472007974,303.0792101956447,1153.6552470948282,137.85815687340798,38.85189175653055,0.006246879429282693,963.0000000000866,800.0000000005514,0.0
2298,133.3591668690343,313.6174337456159,1141.686339602215,142.8365710853208,38.53133838846811,1.2718142055053718e-10,943.0000000000765,827.0308496907047,0.0
2299,131.9315813893889,320.90237372761965,965.4533373292473,140.17605783577142,41.54526124535808,6.93672024530261e-11,850.0000000000722,750.0086115273825,-1.1368683772161603e-13
2300,154.56922028125626,387.44632313539347,891.9103715164715,162.71545028388437,39.79621614459471,4.420598495875574e-11,765.0000000000482,871.4375813615962,-1.1368683772161603e-13
2301,141.31970277619553,343.14178968065346,846.955738121628,149.0027128212215,29.222299891716357,4.685284253186077e-11,707.0000000000604,802.6422432914012,-1.1368683772161603e-13
2302,130.12931050382824,306.00643444860737,676.0066577791703,138.72597497757144,18.590531837584614,5.672248213434924e-11,670.0000000000744,599.4589095467442,1.1368683772161603e-13
2303,132.93706147617215,321.29544979741024,653.1985779305705,142.89906657135091,15.248465168716416,5.98602786042769e-11,642.0000000000664,623.5786209442138,0.0
2304,132.7595076996204,320.79622231562286,642.4580052469366,142.66487326784605,12.706968080509665,6.920686194214603e-11,630.0000000000665,621.3855766105382,1.1368683772161603e-13
2305,130.50605803108675,306.2843053945283,635.5565868777546,139.08844851944164,9.25868608545065,7.8721481481944e-11,631.0000000000734,589.6940849082672,1.1368683772161603e-13
2306,131.73494505603998,310.1559919258263,648.244751913378,139.08753496900314,9.44609636159233,9.200590388849418e-11,648.0000000000733,590.6693202258584,-1.1368683772161603e-13
2307,134.7389973743021,320.3162481107207,666.4520744812503,143.25808506429274,8.254972547241426,1.3331755082641915e-10,666.0000000000684,607.0203775778722,-1.1368683772161603e-13
2308,124.51450862870705,288.2691095171115,849.6093380987645,132.46227999601058,6.726447819960825,2.1686446201895455e-10,730.0000000000886,671.5816840606827,0.0
2309,123.93389308786664,289.6930019974137,1047.8184616772614,132.16202294312365,6.689688737617956,3.8063442860331654e-10,819.0000000000866,781.2970684435775,0.0
2310,110.78787654780304,265.78706462985554,1131.6793790678084,121.81407587940586,4.3740176048370065,2.2401161040610708e-10,873.0000000001072,761.4424137298267,-1.1368683772161603e-13
2311,107.962875450687,261.2534858499143,1134.7989570822572,119.86650438874854,4.462605543434971,1.8892207544494753e-10,879.0000000001105,749.3444283151205,0.0
2312,107.30849983584,265.71426663904714,1155.3902237568836,120.51649691266685,6.734201363804147,2.2394640140567654e-10,871.0000000001046,784.6636885083611,1.1368683772161603e-13
2313,105.88199025414377,260.5906824733916,1148.7794805882716,119.17587357747706,9.00932814292344,2.550811259864884e-10,854.0000000001068,789.4373550363557,1.1368683772161603e-13
2314,107.4448986522213,273.4122756496806,1129.0399781730453,122.06153337958153,8.895186105979146,2.3684703312548775e-10,845.0000000000975,795.8538719606473,-1.1368683772161603e-13
2315,111.3189258382553,287.12566766179754,1149.5631907405877,126.4315726003218,9.861428360690166,2.694099263854636e-10,825.0000000000864,859.3007852018354,0.0
2316,97.0917099813065,237.59380284810635,1101.2947869165341,111.01863421341773,7.746813352420603,2.0301857529554062e-10,808.0000000001468,746.7457473118415,0.0
2317,89.6346256000578,209.03669344962998,1026.1004326156483,102.74600470374588,6.0562925353776915,1.9594741746597936e-10,796.0000000002358,637.5740489044199,0.0
2318,91.72614573032675,213.0722730389814,1040.4545513106762,104.97584158357111,4.394444142124423,2.142298896155276e-10,791.0000000002042,663.62325580569,-2.2737367544323206e-13
2319,96.9440128440657,227.3320572687137,1027.3192985808212,109.43108552464533,6.375010929981064,5.323344819005621e-10,789.00000000016,678.4014651485992,0.0
2320,101.1344577655058,242.1189758932914,1056.400066725964,114.82657810491612,9.574012792598799,6.342878285858375e-10,793.0000000001304,731.0540912827801,-1.1368683772161603e-13
2321,110.78749890026252,270.5183996586125,1126.0562630324832,125.12746201295883,12.43591430805174,3.1353341067285305e-10,839.0000000000958,805.9255379125865,0.0
2322,104.74726618747277,240.91119105718695,962.3783633720564,117.26394841876026,17.79170557835951,1.500843428925909e-10,859.000000000141,584.092474613845,1.1368683772161603e-13
2323,93.73229644203984,199.59994369750916,789.8545934229803,103.28174430803375,29.775893995795588,6.496140954374405e-11,794.0000000003514,422.24447186607216,-5.684341886080802e-14
2324,85.00000000039331,172.0000000003933,750.0000000003934,95.00000000039331,33.0000000003933,1.9846806389619386e-10,792.827685427861,342.1723145743041,0.0
