,hydro,nuclear,other_fossil,wind_onshore,DE -> SE,DK -> SE,FI -> SE,LT -> SE,NO -> SE,PL -> SE,demand,SE -> DE,SE -> DK,SE -> FI,SE -> LT,SE -> NO,SE -> PL,mismatch
3959,2446.399276567718,7549.919243940177,493.8043214769292,4438.594324059578,15.874819351667215,14.941204711306032,1.1824091552776805e-10,3.1843084447462e-10,15.05157177222811,2.461873884479882,11016.000000000462,7.008255201320696e-10,487.82000000024004,413.50229377737605,767.8143419840541,1694.6100000003612,597.3000000013276,0.0
3960,2417.1823963221555,7591.148801439505,487.7345472138653,4367.217241958861,25.518684052626302,12.89832405315056,1.2883351989117046e-10,1.2873316893381412e-10,6.566189033753743,2.536093818127024,10921.000000000431,4.804962222006419e-10,309.47000000020074,361.4460991045819,660.9361787849991,2066.350000000652,591.6000000009568,4.547473508864641e-13
3961,2504.6274356512467,7865.55518122732,499.96116712991636,4308.51882921997,35.60524067606426,7.048232369918842,1.5898765772956107e-10,1.9479884426546497e-10,3.2462684322523754,4.168739893914801,10792.000000000293,3.345971238103112e-10,664.4600000001744,482.0160733663637,653.9350212318426,2181.7200000013713,454.6000000005782,9.094947017729282e-13
3962,2787.487122618437,7417.761092342154,470.7391423314291,4100.147204608739,358.46536079696915,5.85672518723735,3.1422359994622963e-10,7.686689914458772e-11,5.996903529889503e-10,2.253725223423045e-09,10630.000000000644,3.030371264973046e-09,1144.6800000002306,1422.2172054038128,606.7292450457087,1296.3580696194842,40.4721278153006,-9.094947017729282e-13
3963,3225.357021185506,7811.7420305492415,500.56408688888666,3977.150961155681,23.65214711490888,5.318336438659271,1.4087666979531322e-05,9.721446497744346e-11,1024.480000000169,0.03117802368219324,11133.000000000315,33.10000000032516,1683.7700000001312,2425.70000154656,887.5687851442791,21.15698875246418,384.00000000042434,-9.094947017729282e-13
3964,5287.701929914023,7119.188585705706,467.79666694366153,3636.428835703276,7.292192047051827e-10,0.6624132167834094,5.099232757701213e-10,7.850114988043812e-11,1296.1500000008632,3.090723438382242e-08,12613.000000002985,5.913987270512072,1064.470000000702,2801.3102816175196,825.8973496067865,0.003991159993146384,497.33282185803785,-1.8189894035458565e-12
3965,6419.671961278481,7133.012623164065,483.89598103152775,3470.7336168578818,58.20000000049427,2.4203574816314542e-08,6.743476358495759e-10,1.488168689161949e-10,1493.4300000010726,0.00035460500336660097,13951.000000002516,4.149955508594157,915.4460392553309,2718.5589344354357,872.3863969585718,0.00321079315109636,597.4000000099528,1.8189894035458565e-12
3966,6977.011620799057,7234.833626263604,503.7435491382241,3307.6469116448675,71.6000000004636,0.38058849735953676,1.0504321126199885e-09,1.181637546927751e-10,1591.3100000035745,7.1270285498825105e-09,14629.0000000012,3.7895920423396485,922.8100000034374,2636.3972638612186,892.1072636515527,0.0009636597656700852,602.4212131359301,0.0
3967,7064.066257128188,7214.963922999505,515.8394354474865,3139.8688656274785,117.90000000050574,1.8118040214111109,1.4971289277576219e-09,1.0624579916761831e-10,1824.0800000017455,2.151930160512789e-09,14697.000000001346,2.982089981684601,951.300000000911,2692.1410177003113,925.5449403151201,0.0019731781455681013,609.5602640525632,-8.185452315956354e-12
3968,7132.042847594076,7252.97464307303,528.5858224076455,3066.2621039369956,150.40000000070123,1.3268527105583896,1.042458643470142e-09,1.1238407064887802e-10,1948.8400000047295,3.181498441033327e-09,14831.000000001115,2.040913933788935,1022.9200000023717,2707.676970925785,910.3861793683038,0.0007285449327336608,606.4074769557777,0.0
3969,7175.4681066812545,7171.77030148731,535.4366988488067,3031.8701105512114,151.20000000093117,7.00444617505146,8.416983719086106e-10,1.194152882601143e-10,1977.9602416881041,3.6905771687113977e-09,14794.000000001004,0.19638375807866226,1125.3500000005479,2617.573860039354,908.5281081257463,4.9815151383460026e-09,605.0615535076106,-9.094947017729282e-13
3970,7071.440678473305,7311.276540093633,536.5717565017693,2995.2658514962263,211.20000000171441,7.43436260388882,2.0876329348896236e-09,9.27953639038138e-11,1972.721333881037,4.7319396482570945e-09,14772.000000000813,0.0020090012521887784,1181.2300000005384,2587.7223577080267,961.3059988849299,2.1579943562012366e-09,603.6501574607645,3.637978807091713e-12
3971,6775.524416919429,7302.191981783888,537.6576011608012,2954.3208774148193,116.50000000170664,6.096182219547773,2.739928350722446e-09,1.0685668494428835e-10,1966.869468608994,8.37529392301061e-09,14314.000000000899,0.002018064692933591,1103.6200000009578,2703.7534087711674,936.4025543740839,2.352521055754029e-09,601.3825469062589,-5.4569682106375694e-12
3972,6705.298967111244,7363.846882852423,542.067840974869,2891.29137720125,111.70000862698713,13.098856711088645,8.877350521107252e-10,1.048366605829168e-10,1717.3979918981247,1.4176041060305868e-07,14156.000000000724,0.0004637782632516522,1057.6600000004275,2589.73697986782,943.4399394292641,9.8665962253941e-10,597.8645424412545,-3.637978807091713e-12
3973,6646.969645527552,7563.713983256431,552.6999564515789,2849.4670646385443,13.01121580566052,18.889677983183486,3.752940204187192e-10,5.636293750090034e-11,1601.8954598358275,0.002125033808403902,13802.000000000453,9.135798319118786e-10,1252.110000000236,2484.32118555893,1111.117942970175,6.861909896307749e-10,597.1000000016211,4.547473508864641e-12
3974,6658.627494007723,7592.888675214025,550.2215040469683,2723.5313423050206,9.578101678278571,10.932673138334687,3.3919618675849136e-10,6.059110237871634e-11,2007.0161008283028,0.003637936113036234,13536.000000000424,5.720756257555763e-10,1699.2800000001744,2622.6020807362056,1097.9174484149066,1.9329869246348124e-09,597.0000000009468,5.4569682106375694e-12
3975,6768.818008310062,7469.000266888416,530.235593769309,2584.0518811482048,1.8637491408082765,0.7531750852736934,5.871031429966029e-10,8.681960807521145e-11,2247.6534108781475,8.53702574516383e-05,13507.000000000542,52.80000000130002,1629.310000000259,2799.395092228859,1017.071078310776,2.2713541563508947e-09,596.8000000471462,-9.094947017729282e-13
3976,6546.445519564917,7321.652854227569,505.0763027636683,2456.0586045039604,0.4148639650654747,0.0069728212824424025,1.0451163833040503e-09,9.271186773369784e-11,2318.8968170606618,8.37528248632055e-09,13124.000000000813,68.5000000019121,1621.6200000004937,2728.565627635161,1004.806682104952,7.840454403448988e-09,601.0596251654706,-5.4569682106375694e-12
