,biomass,gas,hydro,lignite,nuclear,other_fossil,other_renewable,wind_onshore,AT -> HU,RO -> HU,RS -> HU,SK -> HU,demand,HU -> AT,HU -> RO,HU -> RS,HU -> SK,mismatch
1665,132.58026606642426,678.9511339912841,34.54552852465778,647.9943922565167,1733.187875270646,137.94559103472199,16.750728245124293,33.955426746563504,297.8798133157985,168.48342946691753,312.71461791347156,825.8211971688111,5020.810000000172,1.9785679934388322e-10,1.2147851724610626e-10,2.610910362886789e-10,1.8471755632564164e-10,-2.588650132773523e-13
1666,133.61994682509123,676.3399278420926,34.67282309427995,643.4147982207558,1739.7600512945849,137.4412173597512,16.874446871477566,46.00369385663504,251.60800825632222,209.56683451203133,363.71105814672427,800.0871937211385,5053.100000000169,1.6807574276401983e-10,1.188699811576846e-10,2.405624224209228e-10,1.8852726982746854e-10,-2.630858748012435e-13
1667,131.2336426169683,673.5792631562263,33.90825505732852,597.6966842944623,1705.8175056399318,137.83355774584703,16.56327373267127,71.98125494638468,267.2483746580175,188.9538997027024,353.2991114472485,797.7551770031844,4975.87000000019,1.6239869874881568e-10,1.299612394357201e-10,2.811816034807104e-10,2.095129654186201e-10,2.0431142624924304e-14
1668,132.8560376271466,691.4382774990202,33.98274268069743,600.6295839676771,1711.8895953051065,139.18944124401722,16.593139242512848,109.39002513959412,275.86960040991096,169.27595033928995,391.0136913045549,572.1819152414045,4844.310000000187,1.590160042751458e-10,1.2760620477041011e-10,2.857166972658214e-10,1.730548577481543e-10,3.9189139426956197e-13
1669,135.29180172199153,698.5253314700893,34.45507048486642,601.2241673213533,1732.2078944137907,139.66917507340435,16.78064574742573,138.99133787897938,279.4344714183993,118.04759910596131,431.1098405929229,444.6926647716932,4770.430000000174,1.4813176644528976e-10,1.2111064495931997e-10,2.612348839817368e-10,1.7305222088470368e-10,-4.901118005767093e-13
1670,130.33935627963842,661.7270883289924,33.67106640440132,582.478097470079,1696.0101237678073,137.03733368323276,15.408022042597766,207.8576279905117,388.02890120640785,72.81884669276995,415.2896253086402,398.37391082586043,4739.040000000198,1.9228207806102562e-10,1.345048758584007e-10,2.3073786698102071e-10,1.8306616266212852e-10,6.471983823609718e-13
1671,127.58421115256263,647.7920794498532,33.25488085953398,624.1000641479006,1676.118337977997,134.500199559233,15.281936030866841,202.02623951778276,481.1535949368501,31.05486324382704,356.3193879068352,491.6642052178413,4776.040000000215,2.625730523165474e-10,44.81000000014861,2.625664640467051e-10,1.9435782396830567e-10,8.597567102697212e-13
1672,129.01730965055518,639.2364124135033,32.32815571924876,607.1025656786721,1681.865157938084,135.13212377023095,14.295205540718994,200.47575848950325,655.6929814169873,24.4522101184951,292.031497102403,658.1706221634602,4938.610000000211,9.513429296515173e-10,131.19000000015785,3.3554594170366476e-10,2.070477177260656e-10,-5.400124791776761e-13
1673,126.52012460920761,723.3888374951089,30.874335860082542,603.9786896607468,1661.2931351106945,135.40228968813793,14.048417217407437,169.22001140421352,808.2782415387582,28.470445260775428,219.5948257939343,886.1806463636391,5270.220000000231,1.2596045467927923e-09,137.03000000017383,8.381530929030697e-10,2.0331625681439197e-10,-4.263256414560601e-13
1674,126.28978765493059,691.9426229855487,30.5096522513876,623.1052854918852,1644.2408631080689,134.105951712652,13.867494030628402,174.8751446898683,781.872765070932,27.769448264509325,199.79845660080798,927.5725281412174,5305.21000000025,9.776044317148022e-10,70.74000000017523,8.266281312621823e-10,2.0762217969373219e-10,-8.810729923425242e-13
1675,125.54905509807702,707.6775875897006,30.99408075086503,616.758018598765,1666.7199860591932,135.78991565268393,13.976185327932077,205.47155415698563,585.5279122649517,69.52092140264517,248.87004116957786,721.2647419303906,5128.120000000225,6.735221050736742e-10,1.5359234108951202e-10,4.930961082614724e-10,2.2221388226668097e-10,9.880722173195657e-13
1676,127.44897737898103,698.4545802323937,31.533430569737604,601.6096140441374,1689.574236430954,135.56924246361075,14.223556456058812,218.32001774951914,297.6804127519066,175.22475926534847,287.06240525107967,572.108767407636,4848.810000000204,4.476631254631027e-10,1.3325191093174737e-10,3.4846597493662524e-10,2.2898291285264474e-10,1.2418205763634541e-12
1677,130.7058578627758,702.2085539293128,31.546112651286336,645.2319735370612,1735.3049896633238,140.03522227807917,13.558019405376006,216.94413785282143,31.091349168084637,318.1076781497841,349.3641589802604,422.43194652284706,4605.4400000001715,131.0900000002872,1.0868531294180949e-10,2.391913595098272e-10,2.066056208769102e-10,-2.5579538487363607e-13
1678,131.79465581270983,713.0151385041303,31.448724369519287,583.5561089277577,1729.9662018802032,139.7669250253189,13.440594146110586,176.55606573707175,20.6070346019787,343.42459033360825,392.9696839213028,326.90427674127625,4385.060000000174,218.39000000025652,1.0367004701520285e-10,2.4155327342620644e-10,2.1137733342571685e-10,-6.252776074688882e-13
1679,136.10304891335414,784.5338215775657,32.07414193102673,667.9055311687,1806.3805388447859,142.2314227856834,12.758247243608883,143.98883701939414,9.097250966601438,354.7115622003581,505.2055467683524,105.68005058133153,4142.220000000138,350.15000000018495,9.145923546695567e-11,1.5223077345801627e-10,208.30000000019567,3.410605131648481e-13
1680,133.54259616555296,804.4163964954296,32.681905313141435,684.8537951849609,1838.3186993327556,140.98504438370279,10.395008362337553,156.34982632156976,0.568900819145121,372.57772046637524,564.4059503666351,101.62415678907182,4056.4500000001267,425.91000000015976,8.653332635028564e-11,1.3047004806696037e-10,358.36000000017464,-2.2737367544323206e-13
1681,101.2760285822605,794.8457773789448,32.23504403008932,624.8223906367106,1820.3178215384473,134.03001299072127,7.480749242112177,189.13237332064716,0.4286325383753889,334.8746528213117,581.7154553328972,82.42106158815685,3916.4900000001326,363.7300000001648,8.993195503795605e-11,1.162430785292289e-10,423.36000000017134,-1.1368683772161603e-13
1682,92.62459961174143,770.5516275499913,31.39157439426952,618.4190323968731,1827.6398590038,132.55561517145813,6.407447604210101,235.12837178563655,0.4975603931912259,300.4555672256565,618.5399252203031,71.2788196435013,3853.96000000013,364.3100000001269,8.894003089348641e-11,1.1390430242073043e-10,487.2200000001716,4.547473508864641e-13
1683,96.7962224054886,743.6723163284444,31.8167026349685,584.4517001609665,1849.3011690969076,135.21344843162836,6.595403334047458,245.5290702993855,4.173956517969341,286.3631437367906,646.5074534768163,70.82941357723999,3950.220000000123,301.78000000015646,8.608069330138634e-11,1.0909816846776484e-10,449.2500000001784,9.094947017729282e-13
