,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,FR -> ES,PT -> ES,demand,ES -> FR,ES -> PT,mismatch
0,275.00000000030815,3269.0000000003083,959.0000000003082,1845.0000000003083,3.3148710159640147e-10,7057.000000000308,480.00000000030826,77.00000000030803,9.000000000308157,11156.00000000031,675.1800000003118,8.822552341697032e-10,24362.06138162191,0.011055187433454183,1440.1075631949584,2.2737367544323206e-13
1,278.0000000003301,3541.00000000033,1014.0000000003301,1946.0000000003301,3.578264955573791e-10,7058.00000000033,478.0000000003302,79.00000000032998,9.00000000033014,9437.000000000331,548.6300000004209,0.0017957045858725265,22863.913607285576,0.008188420844374837,1524.7100000019177,-4.547473508864641e-12
2,278.00000000030786,3450.000000000308,1043.0000000003079,1735.000000000308,3.311547286758404e-10,7061.000000000308,481.000000000308,79.00000000030776,9.000000000307878,6474.000000000308,2727.060000000362,0.010956506092408417,21858.02143012115,0.009526388094060206,1479.0400000003146,-1.1368683772161603e-12
3,279.0000000002476,3318.000000000248,1063.0000000002476,1694.0000000002476,2.6081157251667573e-10,7066.000000000247,481.00000000024767,79.00000000024752,9.000000000247557,6329.000000000247,2787.700000000283,0.009697295244958192,21606.647534362586,0.01216293507936924,1499.0500000003553,-2.9558577807620168e-12
4,278.00000000024613,3334.000000000246,1054.0000000002462,1625.0000000002462,2.591161031581382e-10,7069.0000000002465,480.0000000002462,77.00000000024603,9.000000000246068,6172.0000000002465,2802.130000000288,0.012227864109710064,21396.880248236295,0.011979630296748449,1503.250000000282,-1.5916157281026244e-12
5,278.00000000024846,3395.0000000002483,1062.0000000002485,1734.0000000002485,2.6175281146866554e-10,7077.000000000248,474.00000000024846,75.00000000024835,9.00000000024838,6189.000000000248,2779.6900000002997,0.021739509969096727,21571.690228544867,0.011510967739076177,1501.0100000001585,3.637978807091713e-12
6,283.0000000002804,3909.0000000002806,1135.0000000002806,1848.0000000002806,2.987057454638147e-10,7102.00000000028,484.00000000028047,75.0000000002803,9.000000000280373,5782.00000000028,2565.3700000003337,0.03616418890148592,21782.875831884223,0.010332307736135346,1409.5200000000953,5.4569682106375694e-12
7,287.000000000307,3241.000000000307,1027.0000000003072,1613.0000000003072,3.3011781585850137e-10,7111.000000000307,485.00000000030707,76.00000000030688,34.000000000306926,5963.000000000307,2796.37000000039,0.04266213166888307,21328.163828428314,0.008833706753890443,1305.2400000000807,4.320099833421409e-12
8,275.0000000003155,3398.0000000003156,1095.0000000003156,1744.0000000003156,3.402363874177732e-10,7113.000000000316,489.00000000031554,78.00000000031535,601.0000000003156,5770.000000000316,2517.680000000332,0.027069843061213482,21961.38668609627,0.010383750174197497,1119.3100000001273,9.094947017729282e-13
9,273.0000000004045,2616.0000000004047,1039.0000000004047,1839.0000000004047,4.4947908473626126e-10,7112.000000000405,487.0000000004046,78.00000000040436,1635.0000000004047,6448.000000000405,2739.4900000004413,0.021761779848821702,23149.913952511066,0.007809273152907888,1116.5900000001584,1.8189894035458565e-12
10,270.0000000007159,2555.000000000716,1064.0000000007162,2058.000000000716,8.619062644816078e-10,7108.000000000717,485.00000000071606,77.000000000716,2479.000000000716,7056.000000000717,2069.0600000009636,0.027681346100009722,23710.164104776686,0.0035765775628556584,1510.9200000001247,2.7284841053187847e-12
11,279.0000000008252,2564.000000000826,1058.0000000008254,2221.000000000826,1.017550958941712e-09,7107.000000000826,488.00000000082537,78.00000000082534,2942.000000000826,8335.000000000826,625.1800000010807,0.024238264118129613,24179.621051009606,0.0031872638969723845,1517.5800000001423,5.4569682106375694e-12
12,281.0000000008887,2535.000000000889,1016.0000000008888,2292.000000000889,1.1110262882992598e-09,7106.0000000008895,485.0000000008888,80.00000000088887,2898.000000000889,9002.00000000089,593.7835065172653,0.029496615940692854,24765.893003107718,3.448712129056298e-08,1522.920000000117,2.2737367544323206e-12
13,284.0000000007196,2452.0000000007203,989.0000000007199,2038.00000000072,8.670081890290966e-10,7103.00000000072,487.00000000071975,79.00000000071968,2778.0000000007203,11860.00000000072,2.155144020997872e-09,0.031787705832533895,25035.42125509824,1552.1405326169838,1482.4700000001085,2.2737367544323206e-12
14,270.0000000005853,2558.0000000005857,1001.0000000005856,1815.0000000005857,6.837283678381135e-10,7095.000000000586,493.0000000005855,78.00000000058532,2554.0000000005857,12244.000000000586,6.29449324159103e-10,0.025675724988520953,23927.710262262764,2936.835413468671,1243.4800000001344,2.7284841053187847e-12
