,biomass,gas,hard_coal,nuclear,other_fossil,solar,wind_offshore,wind_onshore,BE -> NL,DE -> NL,GB -> NL,NO -> NL,demand,NL -> BE,NL -> DE,NL -> GB,NL -> NO,mismatch
6293,9.989967563828637,4786.426782964163,4581.427125003295,495.6831912506301,2177.0710029652337,0.010999639932177204,557.1469965067802,479.99082075389475,8.190627736171479e-10,1701.6229102962548,2.0340752084496948e-10,762.3696342313527,13911.000000000313,1618.4309923766561,8.930640364009446e-10,22.308438798080598,4.4319746225770277e-10,1.5916157281026244e-12
6294,10.26724782972292,4971.204886010477,4703.177670335261,503.8079205201485,2600.687175600485,0.014080531696184123,533.4854467749758,507.87465369521306,0.0071817976055175495,2525.8089402146416,6.717503406946896e-10,803.8500686612232,14681.000000000246,1685.70000000048,1.0902104773218189e-09,793.485271970083,2.2235759607071828e-10,-4.547473508864641e-13
6295,10.531358418256652,4993.486183521012,4777.894777309376,509.7603830705072,2994.6860949304782,0.017015093744256797,453.9850486641821,559.4312842152617,0.011246295850239455,2524.64450006331,0.7171492160925813,813.694959206411,14837.000000000202,1778.0500000003065,3.598263673185519e-10,1023.8100000034311,1.8237353725554823e-10,-2.7284841053187847e-12
6296,10.290352098160222,5005.0250961161255,4493.14298229865,502.9469902337956,3300.0562267970417,0.014337245785008841,389.2130985598874,536.1587162401664,0.009565030727942824,2559.865674105188,0.025348544118296762,788.1116128400034,14548.00000000024,2032.4400000003604,4.4425632120086733e-10,1004.4200001083644,2.4240262329421163e-10,-2.2737367544323206e-12
6297,9.916358649157617,4801.613596391824,3732.3612470751787,494.6115078515789,3656.030979969986,0.010181763132527045,385.16335789274194,643.864542955589,0.0023525247280887147,2665.097756225657,6.332748432619932e-10,767.0574486818813,14414.000000000338,2216.840000001464,7.628363288611719e-10,524.8893299791245,3.9554987587827877e-10,3.637978807091713e-12
6298,10.104778475816536,4137.427823468839,3965.3594475214436,500.68741441502846,3716.089827195255,0.012275316693905258,450.8268224538053,748.0749618021437,0.0033329666933657512,2694.003451744592,1.0668693960366462,789.5529952484059,14317.00000000028,2053.6000000010335,3.583808226625344e-10,642.6100000028326,2.5034286107394524e-10,-1.3642420526593924e-12
6299,10.199542509338091,4260.2602365971725,3979.943469474532,503.29473123713507,3644.9476479062246,0.013328250374223574,523.3567823433578,721.552908905612,0.007819458822855504,2866.40948586969,2.132244085029566,799.6618033652126,14171.000000000258,2132.1000000004406,3.08606944277972e-10,1008.6800000012678,2.259138536812245e-10,4.547473508864641e-13
6300,9.713912055779836,4173.308542165244,3872.258342427655,490.6410370011104,3420.5074697224586,0.007932356657543351,714.140946476685,702.3476253412184,0.004416956689459104,2810.3829709056845,5.64668188117958e-10,742.7255070730621,14216.000000000435,2197.6600000007797,4.419964732597721e-10,522.378702480566,5.864716454371957e-10,-4.547473508864641e-13
6301,9.689558274123833,3924.2478718497355,3946.2049177807316,490.0051327019265,3120.182494517636,0.007661759102915648,878.9433139140816,629.7809746582057,0.0009951964772673873,2636.635625858123,0.11000000054352767,743.5534442029408,14310.000000000451,2048.6800000034605,5.948911881888061e-10,20.681990708543402,5.803663928562873e-10,-9.094947017729282e-13
6302,10.289740166400314,4274.352128665247,4161.74720611595,505.6765487833045,3090.1337618692796,0.01433044654335505,927.9952027056202,516.1099597088893,0.011564851974402348,2788.9530922518006,0.2796942704897216,785.6067701673884,14554.00000000024,1635.2400000002979,2.873070991339694e-10,871.9300000017464,3.1646109607504733e-10,-1.3642420526593924e-12
6303,10.01893045047438,4928.589024616119,4195.705091809221,498.1035499748274,3058.7787884738377,0.011321449773282368,878.3249474089287,386.2215815376841,0.006325333163218961,2092.5290711597954,5.10772511045616e-10,789.7466397981259,14940.000000000306,765.0600000005447,2.647631581912044e-10,1132.9752720110391,3.0970179136244194e-10,-6.366462912410498e-12
6304,9.92088878184428,4983.990937789045,4190.4019171455675,495.8435329058945,2785.050515143024,0.010232097938157781,904.8038647483766,285.6383958446769,0.0009306847133595898,1637.4716247670435,3.5721639311715567e-10,768.4699709073346,14715.000000000337,186.88000000370036,4.26026730018572e-10,1159.7228108109211,4.311113710776309e-10,1.8189894035458565e-12
6305,9.900985041362965,5028.8403366231305,4177.655825258782,496.44017312494367,2667.6362433580907,0.01012342779745651,839.7395914146125,252.48607861428866,0.005398930558557243,2410.497887052944,3.1182555078104707e-10,798.1537366422265,14795.00000000034,713.2300000006383,6.947750006832595e-10,1173.136379487095,2.8084191889976077e-10,2.2737367544323206e-13
6306,10.699089519817752,5320.047775853231,4506.76039082414,518.7255367294933,2787.637542256825,0.01887877262889488,796.2451317799822,325.4103469914145,0.00476804885961527,2688.3024340169636,1.1353017173386868e-09,827.9098423315852,14999.000000000182,1668.6100000007225,3.54048318689882e-10,1114.1517371246055,2.0772228250215063e-10,6.821210263296962e-12
6307,10.568221810564545,5248.295485330435,4395.964159953808,515.0844575582877,2699.403647773198,0.01742468698694941,763.2870489439374,421.8945562164713,1.1378593878462037e-09,3018.539633961239,1.6421740908347627e-09,848.4909149177039,14165.000000000198,2710.7522987635853,6.644017636867422e-10,1045.7932523907855,1.762574345549239e-10,3.637978807091713e-12
6308,10.152793346665643,4621.80374847547,4114.9544041944655,504.431919478895,2376.6511725374075,0.012808815245410339,739.7119580442474,600.9891203052731,3.3770624448710313e-10,2958.254657069109,6.137539949977716e-10,824.9562242321526,13214.00000000027,2616.333017882897,6.060548844235835e-10,921.585788615896,2.124887948973693e-10,9.094947017729282e-13
6309,10.049542023596173,3427.385173466383,4068.1206402168996,501.5154540111189,2239.6224204315677,0.011661578353102244,729.9813659986416,806.8534823073413,4.022484034746307e-10,2530.602836295281,4.825546228176097e-10,824.9629031568379,12473.000000000296,1945.6907560504387,3.7092752063408377e-10,720.4147234355854,2.1219572215345255e-10,1.3642420526593924e-12
6310,18.536912195204668,2013.4545638738196,4336.857937604596,509.6702349078051,2100.049420956801,0.008935536442225663,738.7394488006192,1110.9061038495875,9.329048206188857e-10,2593.5309812485248,4.3536757199290314e-10,792.3707311173633,11722.000000000386,1781.462182971621,1.629827266480322e-09,710.6630871181986,2.953314447245081e-10,2.2737367544323206e-12
