,biomass,gas,hard_coal,hydro,lignite,other_fossil,wind_onshore,CZ -> PL,DE -> PL,LT -> PL,SE -> PL,SK -> PL,demand,PL -> CZ,PL -> DE,PL -> LT,PL -> SE,PL -> SK,mismatch
3799,269.9472968111144,1176.8552029983246,11174.78579924184,178.2935392687794,6857.173350916477,234.86038566797873,33.568614037263345,0.8080536087113072,925.7700000007189,0.68000000022807,613.7170500253804,0.01145644779914432,21036.734700000634,139.4000000003357,0.004792385229887622,3.0312566363701903,1.7429800576184862e-09,287.3000000003007,1.2505552149377763e-12
3800,268.85063150064593,1122.7194700351126,11178.975710440292,206.03659771458905,6788.912420761179,233.51111280479017,60.23260639943711,0.5506616965937814,890.4200000007598,112.8800000001656,600.9933127144537,0.16106687756620955,21088.775500000702,92.69000000056144,0.004533880963013612,4.173557050510813,1.2547737358026493e-08,278.60000000030163,-1.1937117960769683e-12
3801,271.272136358843,1122.323920126376,11336.09392949716,429.99054862799886,6829.287455257564,238.64517550938822,80.93042819513508,1.0657635936122836,856.7400000008597,122.45000000020812,606.7415590969097,0.007866519145826955,21508.163300000593,102.2600000005219,0.004006022084068014,3.321476756157134,3.408715557333104e-09,281.8000000004379,-2.5579538487363607e-12
3802,269.63496336334083,1129.0845168005549,11335.556523861755,524.498271017514,6783.350791647129,236.95945517899548,123.76204148946677,0.854522501023137,901.4300000013113,122.21000000016461,608.4853382857124,0.2659866479274701,21606.122400000648,161.49000000078232,0.0026268250754845073,4.177383965105213,2.717226058517734e-09,264.3000000005608,3.410605131648481e-12
3803,269.4722967405444,1152.2437511105522,11292.291162048765,444.59162609460986,6799.265933317904,231.1952869921459,189.69190866885276,0.8165335582395952,882.220000002255,185.78000000011187,599.9956768364957,0.36164239645897156,21706.12240000065,105.16000000081578,0.001527959211413982,1.8418897848812963,2.0787438580624767e-08,234.80000000058587,-6.252776074688882e-13
3804,263.92550412731606,1164.123889242373,10953.223856535957,145.23571474012755,6780.76829355106,228.68172430548506,279.91332835233095,0.8001853863018665,788.2600000026961,484.3700000001061,598.8275083602999,0.6364778131907777,21376.53060000077,113.13000000073127,0.0012782377778825654,2.6046041374885225,3.983884652359211e-08,196.50000000062943,7.048583938740194e-12
3805,269.2441922895135,1208.8515201596829,10513.074334011559,220.2175340982637,6791.3876060809325,227.78535253522983,350.03680355595776,0.5622037205332059,796.49444238727,487.87000000005264,597.0000000037121,0.7002804888528885,21193.87760000063,141.39000000057277,3.1162569120543645e-09,3.3557394335952475,0.000929893112310191,124.6000000005332,-2.3874235921539366e-12
3806,270.4433730782367,1225.9672329965263,10107.374912261772,264.9568138922318,6807.030902731256,232.57745058598874,376.1767447368795,0.4615933907342861,887.0915792422848,319.4900000000545,597.0000000041153,0.7596505893494753,20746.938800000582,167.2100000005951,9.373279907617995e-10,14.180613984498835,0.000839522315170495,161.00000000050468,-3.183231456205249e-12
3807,274.0918752660701,1248.048287853169,10079.682490549025,263.47729687654476,6857.821794540332,243.57171434434085,386.009249284784,0.5143309478348868,993.2964405097421,8.820000000118648,602.456539234386,0.4233160629058838,20490.816300000464,258.21000000141873,2.3482963735419936e-09,11.887035457715287,6.930394603907886e-09,197.30000000037992,-4.547473508864641e-12
3808,270.22842556080076,1241.8337990180626,9921.799888280508,275.74859667274944,6802.9257943143475,245.67589825844476,373.9139751569131,0.815438483788798,1063.1358276079945,0.3400000002096376,603.6999963629764,0.006043463003460603,20150.000000000586,409.68000000053615,1.773132095639436e-08,11.043683155878995,4.492755989141396e-09,229.40000000056997,-6.821210263296962e-13
3809,263.9767044009327,1230.76122017936,9652.078051718943,351.5867423071878,6784.542664659832,244.1761729171602,455.01685339699424,0.5379265964767153,1011.6600000014337,262.71000000017284,597.623712176783,0.006999414948515445,20086.734700000772,528.3200000008719,0.0024031372361453837,0.01994413046948018,5.003798433636378e-07,239.60000000049203,1.3642420526593924e-12
3810,266.73635001585114,1223.9775886710227,9159.847696885723,508.9143978758094,6701.616238016481,247.897180763892,737.7032015394849,0.19451349505772297,1031.6500000006297,95.18000000006992,598.659872021085,0.3753456175925144,19893.877600000764,471.1200000005979,0.0054722480963971636,0.0493125952539697,5.753782909824199e-08,207.70000000044593,2.6147972675971687e-12
3811,265.12119400879396,1208.1257797047592,9152.67294773796,229.34872102604922,6299.374875279488,243.6768077839895,1261.199226805199,0.0030619612959693946,907.7400000004104,261.8300000000415,592.6000000008189,0.0015045836160963312,19795.918400000868,428.480000001125,0.00839708320885078,0.0831151621170408,0.004206642811377286,197.20000000229126,-4.206412995699793e-12
3812,274.3747639705705,1119.3169400403767,9047.82646558025,128.17384938466813,6275.188265124344,252.15736084236508,1674.4785689997966,0.00983493756852648,710.5300000038592,19.51000000001333,174.2328291740634,1.0485134376306458,18833.67350000032,534.7100000003504,0.0008937568460806403,35.762997737105835,6.295430081895153e-10,272.7000000002517,2.0463630789890885e-12
3813,269.6690224150053,1026.5205572964828,8625.577071690393,179.7490410775672,6162.135349270535,243.8679158847338,1726.86873039822,0.009083178837165837,834.6228239826326,2.2486874191922843e-11,2.6202763475583105e-10,1.1976054693212164,17436.734700000343,598.3400000003794,2.320103185104939e-09,470.8839663387122,255.8585343219646,308.40000000029397,9.094947017729282e-13
3814,247.10357660156563,938.1646148272889,7881.097633248617,102.49023483558652,5294.2501564964905,225.7178908665581,1632.0895042575767,2.077396046577579e-09,748.9400000004197,9.812852559333024e-11,5.531735211974924e-10,0.3020397002435534,16175.510200004474,358.493649451399,0.008211587321081468,342.7064520609018,10.037137731762662,183.40000000121745,2.2737367544323206e-12
3815,253.583020489418,975.7887588327221,7178.676409690092,105.0813103301733,5167.047156263308,235.61467176250585,1784.8615341029977,0.003109208002662955,657.3200000006178,0.010702849876803568,8.930909128073128e-10,0.43827589151455143,15407.142900001185,426.1200000011084,0.005576762155126945,298.42000000063723,65.5364726564535,161.20000000058135,1.7053025658242404e-12
3816,248.97584327895927,987.0938827675683,6761.548916986449,103.39381127088411,5061.736632502376,233.553056050779,1887.3065401314198,0.0018688696211864263,712.4600000009298,4.3233246416235515e-10,5.142035319168012e-10,0.005424273841017508,14852.040800002476,439.0800000018446,0.003703869302998298,306.2116661730299,211.03980608648197,187.70000000063473,3.410605131648481e-12
