,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,ES -> PT,demand,PT -> ES,mismatch
7555,187.20000000210104,556.7000000020965,1179.9000000020965,2061.700000002096,104.10000000210835,3.2453760654315657e-09,422.7000000020966,1880.5400000091843,6390.986170541747,1.8538294832782132,-3.3573144264664734e-13
7556,186.20000000063195,617.5000000006321,1180.000000000632,1885.9000000006322,106.2000000006319,7.462679781989981e-10,327.6000000006321,1997.2700000008897,6290.470346554046,10.199653451382416,3.8546943414985435e-13
7557,185.90000000062838,622.8000000006284,1180.1000000006284,1161.3000000006284,109.00000000062833,7.41437797484832e-10,332.5000000006285,2373.3300000008708,5961.490120976172,3.439879029209716,9.992007221626409e-13
7558,188.40000000035022,663.8000000003502,1180.0000000003504,944.9000000003502,108.40000000035012,3.822754363134111e-10,253.40000000035033,2413.860000000412,5750.370001600365,2.3899984025306145,4.769518113789672e-13
7559,188.10000000034233,658.7000000003425,1176.8000000003424,908.7000000003425,108.90000000034223,3.726643322143082e-10,118.50000000034244,2129.9300000004328,5283.797675319538,5.832324683321688,-1.5720758028692217e-13
7560,190.90000000035033,637.5000000003504,1109.0000000003504,935.9000000003504,110.80000000035021,3.824061975500256e-10,81.30000000035042,1913.5500000005377,4977.669793328108,1.2802066749142467,-6.037392807911601e-13
7561,192.70000000038013,680.9000000003803,1060.3000000003801,705.30000000038,109.50000000038003,4.191233175684306e-10,113.50000000038023,1903.2300000011353,4765.426966672667,0.0030333311685772656,2.309519762933032e-13
7562,194.20000000031226,691.3000000003123,1072.0000000003122,650.5000000003122,109.10000000031215,3.3638589136817494e-10,234.90000000031233,1809.4600000009073,4761.456203598775,0.0037964043426336547,-4.2291951191097965e-13
7563,193.80000000019476,679.1000000001948,1122.1000000001948,654.7000000001948,108.30000000019471,2.0176310194390659e-10,384.4000000001948,1904.8900000002939,5047.278268047008,0.011731954655888893,2.81380821420818e-13
7564,197.6000000002306,725.3000000002306,1186.7000000002306,651.4000000002305,107.00000000023054,2.41520392251132e-10,339.10000000023064,1868.110000000314,5075.199024715249,0.01097528669034932,-1.104352720382451e-12
7565,210.48892496460599,969.6461004949108,1363.9302440179326,1130.4302067750582,111.86714714739341,0.005785081594682066,359.60221061171853,613.0293809078912,4759.000000000597,5.089804836256961e-10,3.3654936714371466e-13
7566,218.43092402711943,1464.2916536266093,1549.566248923358,1838.6763259226589,118.11111277030848,0.010365011186891262,410.13961549467416,44.313754224730225,5400.000000000333,243.54000000031218,1.5631940186722204e-12
7567,222.0405450065112,2521.1751847765568,1623.0953090789649,1782.4059633522477,117.14211833290473,3.0395033285994373,503.1750939001265,42.58628222458905,6270.000000000255,544.6600000002455,7.958078640513122e-13
7568,210.6224297694496,2621.1072857139243,1540.4584414220844,1834.5379885197651,110.75318392957408,36.95429043460149,379.4742498224024,19.02213038921426,6700.000000000544,52.93000000047282,-5.044853423896711e-13
7569,198.80371694696552,2461.820461704318,1468.2336077152495,1671.6636672972168,106.82087932978256,110.50902247963161,254.60953548752542,493.53910904616714,6766.000000004717,2.1396737253231285e-09,-1.4516814549741651e-12
7570,196.51554394668167,2579.703309193943,1478.0954241849233,1628.3792544691262,105.67399937885794,167.49870732280522,172.23523523884862,533.8985262694304,6862.000000003108,1.5086230389733121e-09,-6.808234337970956e-13
7571,191.50000000119536,2397.800000001195,1462.1000000011945,1563.4000000011945,105.40000000119545,235.10000000119442,92.10000000119483,836.9600000021416,6877.335941628608,7.024058381897862,-1.5898393712632242e-13
7572,186.8000000017776,2610.300000001775,1460.7000000017752,1331.0000000017747,107.90000000178125,272.1000000017755,103.30000000177526,642.0900000034583,6709.632102487167,4.5578975287258965,3.4727776210274897e-13
7573,190.1077079281053,2606.2928563178316,1474.3900362821328,1131.2391163469902,108.97823061833304,274.27596388975655,225.65414647046612,663.0619421518443,6674.000000003484,1.974018181717756e-09,1.4043105330442693e-12
7574,191.90000000217958,2704.600000002173,1536.1000000021731,1186.7000000021746,106.30000000218729,239.7000000021813,276.5000000021735,448.7200000082185,6689.011555411899,1.5084446115620518,4.296563105299356e-13
7575,189.40000001306646,2866.3000000124216,1537.9000000124383,1786.8000000125448,106.90000001350857,167.40000001338552,373.4000000123914,3.584714027783393,6608.714714112811,422.9700000047279,1.7053025658242404e-12
7576,195.84996840075357,2991.6622502977634,1597.8374469686669,2237.092861765242,109.67612476168776,71.66325518607704,505.5317517001304,7.916340921828181,6807.000000001211,910.2300000009379,-6.821210263296962e-13
7577,199.31024289560352,2976.628819164966,1631.1964860152052,2747.206173423694,113.03296276897818,2.086371877227131,773.9091968054503,10.389747050052483,7230.000000000647,1223.7600000005302,2.2737367544323206e-13
7578,166.11283794192687,2918.2983167737925,1687.3575275994067,2963.5051701994007,111.8065767574689,0.001213010488886706,812.4596341546451,5.878723566940661,7337.000000002845,1328.4200000012263,-2.2737367544323206e-13
7579,159.20000000129218,2556.5000000012915,1731.6000000012912,2247.0000000012915,111.5000000012925,1.7576478840366733e-09,825.9000000012916,4.877202511528507e-09,7348.064589772625,283.6354102417594,1.4210854715202004e-12
7580,160.40000000075887,2393.800000000759,1692.7000000007588,1616.1000000007587,109.30000000075877,9.219259580731698e-10,851.8000000007589,358.9900000013198,7176.214009475938,6.875990530857226,-1.7319479184152442e-13
7581,157.60000000050394,2196.100000000504,1681.4000000005042,1242.800000000504,108.4000000005039,5.76515177141988e-10,940.2000000005042,570.5000000007359,6892.929386112323,4.070613892012364,8.064660050877137e-13
7582,160.60000000029348,1922.2000000002936,1731.3000000002935,667.6000000002936,110.70000000029339,3.140554856005787e-10,1062.3000000002935,839.5700000003706,6491.613690718324,2.656309284122615,-1.0529355165544985e-12
7583,165.70000000031925,1820.0000000003192,1708.3000000003192,744.2000000003194,108.40000000031917,3.447643525153521e-10,1163.0000000003195,143.01000000046568,5847.189283798706,5.420716204019854,-5.542233338928781e-13
7584,166.50000000046848,1281.3000000004686,1567.2000000004687,553.3000000004685,108.4000000004684,5.306929754510311e-10,1196.6000000004685,442.7600000008906,5315.287029310875,0.7729706933574636,-5.53113110868253e-13
7585,170.70000000076809,1090.7000000007681,1450.4000000007677,282.6000000007678,108.60000000076799,9.350453031335324e-10,1233.900000000768,647.0700000035456,4983.969028611078,0.0009713980090262047,1.7073326259720023e-12
